League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Czech Republic First League,2023-05-23,14:00:00,4,Sigma Olomouc,Slavia Praha,5.29,4.2,1.52,1.03,15.5,1.22,4.25,1.66,2.09,1.32,3.3,1.78,2.04,2.4,1.22,1.15,1.25,1.44,1.75,1.74,3.49,4.15,11.25,1.31,1.14,1.23,1.5,1.79,2.19
Czech Republic First League,2023-05-23,14:00:00,4,Slovácko,Sparta Praha,3.44,3.4,2.0,1.01,11.0,1.22,3.8,1.71,2.02,1.35,2.9,1.64,2.1,1.76,1.29,1.3,1.75,2.31,1.67,1.66,3.33,2.26,9.3,1.84,1.18,1.32,1.66,2.02,2.55
Sweden Superettan,2023-05-23,14:00:00,8,Örgryte,GIF Sundsvall,1.77,3.65,3.91,1.04,10.0,1.22,3.8,1.7,2.03,1.33,3.25,1.67,2.1,1.25,1.22,2.0,1.0,2.0,1.96,1.64,3.6,1.65,7.5,2.75,1.18,1.34,1.6,2.0,2.65
Estonia Meistriliiga,2023-05-23,14:00:00,14,Harju Jalgpallikool,Kuressaare,3.85,3.65,1.75,1.03,15.25,1.2,4.0,1.6,2.19,1.32,3.1,1.6,2.2,1.95,1.2,1.18,0.43,2.4,1.27,1.77,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain La Liga,2023-05-23,14:30:00,36,Celta de Vigo,Girona FC,1.94,3.6,3.82,1.05,12.0,1.3,3.6,1.78,1.97,1.36,3.0,1.75,2.0,1.33,1.3,1.66,1.35,0.88,1.72,1.28,3.0,1.58,7.5,2.88,1.5,1.88,2.4,3.2,4.4
Spain La Liga,2023-05-23,14:30:00,36,Real Sociedad,Almería,1.47,4.5,6.56,1.04,14.5,1.24,4.13,1.63,2.19,1.33,3.25,1.8,1.95,1.15,1.24,2.43,1.88,0.41,1.54,1.27,2.81,1.58,8.0,2.8,1.34,1.62,2.0,2.55,3.4
Switzerland Challenge League,2023-05-23,15:15:00,35,Yverdon Sport,Aarau,2.26,3.65,2.64,1.02,12.0,1.12,5.2,1.47,2.5,1.25,3.5,1.5,2.5,1.4,1.2,1.57,2.12,1.71,1.63,1.49,3.12,2.07,7.5,2.07,0.0,1.22,1.42,1.73,2.15
Switzerland Challenge League,2023-05-23,15:15:00,35,Vaduz,Stade Lausanne-Ouchy,2.91,3.7,2.08,1.02,17.25,1.18,4.35,1.51,2.39,1.27,3.54,1.57,2.25,1.58,1.25,1.38,0.94,1.71,2.13,1.7,3.83,2.23,9.0,1.95,0.0,1.29,1.91,1.93,2.39
Switzerland Challenge League,2023-05-23,15:15:00,35,FC Schaffhausen,Neuchâtel Xamax,2.15,3.75,2.75,1.03,12.0,1.12,5.2,1.47,2.5,1.27,3.4,1.5,2.5,1.28,1.27,1.65,1.24,0.35,1.62,1.4,3.02,1.67,8.7,2.66,1.19,1.38,2.25,2.12,2.84
Switzerland Challenge League,2023-05-23,15:15:00,35,Lausanne Sport,Wil,1.86,3.8,3.4,1.02,17.0,1.18,4.27,1.54,2.32,1.28,3.48,1.57,2.25,1.36,1.25,1.65,2.12,1.24,1.74,1.48,3.22,1.49,9.7,3.02,0.0,1.28,2.1,1.93,2.39
Switzerland Challenge League,2023-05-23,15:15:00,35,Bellinzona,Thun,4.52,4.3,1.56,1.02,13.0,1.15,4.75,1.49,2.44,1.25,3.72,1.67,2.1,2.2,1.16,1.11,1.12,1.41,1.41,1.74,3.15,3.74,8.0,1.43,0.0,1.3,1.83,1.89,2.4
Egypt Egyptian Premier League,2023-05-23,15:30:00,29,Al Ahly,ENPPI,1.32,4.8,7.19,1.03,14.0,1.25,3.6,1.8,1.9,1.36,2.9,2.2,1.62,1.07,1.17,3.2,2.33,1.36,1.7,1.13,2.83,1.3,7.8,4.92,1.23,1.48,1.81,2.24,3.1
Egypt Egyptian Premier League,2023-05-23,15:30:00,29,Pharco,Smouha SC,2.45,2.8,2.94,1.11,6.0,1.53,2.25,2.69,1.41,1.59,2.34,2.15,1.65,1.34,1.33,1.39,1.64,1.62,1.22,1.21,2.43,1.88,8.7,2.18,1.24,1.51,1.85,2.28,3.2
Spain La Liga,2023-05-23,17:00:00,36,Real Valladolid,FC Barcelona,4.95,4.25,1.51,1.02,14.0,1.19,4.5,1.53,2.24,1.29,3.5,1.57,2.25,2.07,1.25,1.24,1.41,2.35,1.65,1.6,3.25,2.4,8.0,1.74,1.23,1.43,1.74,2.18,2.8
Brazil Serie B,2023-05-23,19:00:00,8,Botafogo SP,Mirassol,2.44,3.2,2.68,1.09,6.5,1.44,2.55,2.38,1.54,1.52,2.39,2.05,1.72,1.3,1.3,1.55,2.0,2.0,1.58,1.3,2.88,1.8,7.0,2.5,1.19,1.5,1.8,2.25,2.63
South America Copa Libertadores,2023-05-23,19:00:00,4,Monagas,Colo-Colo,3.36,3.1,2.15,1.07,9.0,1.44,2.75,2.19,1.6,1.49,2.45,2.0,1.8,1.63,1.32,1.32,0.33,1.33,1.13,1.31,2.44,2.0,8.0,2.05,1.27,1.5,1.95,2.45,3.4
South America Copa Libertadores,2023-05-23,19:00:00,4,Atlético Mineiro,Atlético PR,1.58,3.85,5.2,1.06,11.0,1.3,3.5,1.9,1.8,1.36,2.9,1.98,1.79,1.16,1.27,2.3,1.57,2.33,2.18,1.6,3.78,1.21,11.0,5.6,1.11,1.3,1.55,2.0,2.5
South America Copa Libertadores,2023-05-23,21:00:00,4,Independiente Medellín,Nacional,1.99,3.25,3.64,1.07,7.5,1.36,3.0,2.09,1.66,1.4,2.75,1.91,1.8,1.22,1.3,1.8,1.71,2.33,1.49,1.69,3.18,1.75,8.0,2.42,1.27,1.5,1.93,2.45,3.4
South America Copa Libertadores,2023-05-23,21:00:00,4,SD Aucas,Racing Club,2.38,3.2,2.84,1.06,8.0,1.33,3.25,1.9,1.8,1.4,2.75,1.73,2.0,1.36,1.3,1.57,1.0,2.33,1.53,1.54,3.07,2.33,8.0,1.82,1.27,1.5,1.88,2.45,3.4
South America Copa Libertadores,2023-05-23,21:00:00,4,Bolívar,Barcelona,1.63,4.0,4.51,1.05,9.0,1.3,3.4,1.8,1.9,1.36,3.0,1.85,1.85,1.15,1.25,2.2,2.0,1.0,2.02,0.98,3.0,1.41,9.0,3.56,1.25,1.47,1.8,2.38,3.25
Brazil Serie B,2023-05-23,21:30:00,8,Novorizontino,Avaí,1.78,3.35,4.26,1.1,6.5,1.44,2.62,2.29,1.55,1.44,2.62,2.1,1.67,1.2,1.33,1.85,1.33,1.0,2.1,1.06,3.16,1.33,8.5,4.33,0.0,1.18,1.4,1.65,1.95
Brazil Serie B,2023-05-23,21:30:00,8,ABC,Tombense,2.15,3.2,3.15,1.1,6.5,1.44,2.62,2.27,1.56,1.5,2.5,2.05,1.7,1.3,1.35,1.6,0.0,0.0,1.49,1.56,3.05,1.67,7.0,2.8,1.26,1.57,1.95,2.4,3.28
South America Copa Libertadores,2023-05-23,23:00:00,4,Alianza Lima,Libertad,2.63,3.2,2.55,1.06,10.0,1.35,3.2,2.0,1.72,1.43,2.6,1.8,1.87,1.47,1.32,1.46,1.33,1.0,1.27,0.88,2.15,2.05,8.0,2.0,1.27,1.5,1.88,2.45,3.4
