League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2023-10-26,06:30:00,15,Botev Plovdiv,Lokomotiv Sofia 1929,2.4,2.2,5.0,1.57,3.8,5.5,1.4,2.75,1.03,8.5,1.3,3.3,1.95,1.75,1.91,1.8,1.11,1.2,2.2,1.29,0.86,1.67,0.96,2.63,1.38,8.0,4.16,1.29,3.3,1.53,2.44,1.91,1.91,2.41,1.54,3.0,1.33
Bulgaria First League,2023-10-26,09:00:00,15,Cherno More,OFK Pirin,1.91,2.3,7.5,1.3,5.0,10.0,1.36,3.0,1.03,9.0,1.28,3.5,1.75,1.95,2.2,1.62,1.03,1.15,2.95,2.71,0.86,1.82,0.9,2.72,1.09,15.0,9.2,1.29,3.18,1.56,2.36,2.02,1.78,2.54,1.48,3.42,1.25
Bulgaria First League,2023-10-26,11:30:00,15,CSKA 1948 Sofia,Lokomotiv Plovdiv,2.5,2.2,4.75,1.67,3.5,4.8,1.4,2.75,1.04,7.8,1.33,3.1,2.15,1.61,1.83,1.83,1.15,1.22,2.05,2.0,2.14,1.77,1.51,3.28,1.39,8.0,4.06,1.28,3.3,1.5,2.4,1.84,1.86,2.32,1.54,3.0,1.34
Romania Liga I,2023-10-26,14:00:00,5,SSC Farul,UTA Arad,2.15,2.25,5.25,1.59,3.8,4.4,1.35,2.95,1.04,13.0,1.24,3.6,1.82,1.98,1.8,1.9,1.17,1.2,2.2,1.57,0.57,1.87,1.15,3.02,1.34,8.0,4.25,1.4,2.85,1.7,2.14,2.17,1.68,2.57,1.49,4.4,1.19
Argentina Primera División,2023-10-26,18:30:00,10,San Lorenzo,Platense,2.75,1.91,5.0,2.0,2.88,4.75,1.62,2.2,1.12,5.78,1.61,2.34,2.88,1.4,2.38,1.53,1.22,1.33,1.83,1.78,0.88,1.34,1.19,2.53,1.46,7.5,3.5,1.32,3.0,1.58,2.15,2.05,1.65,2.75,1.37,4.0,1.2
Brazil Serie A,2023-10-26,19:00:00,29,Vasco da Gama,Internacional,2.88,2.0,4.33,2.08,3.12,3.22,1.53,2.35,1.1,6.5,1.45,2.7,2.35,1.53,2.0,1.75,1.3,1.33,1.62,1.43,0.79,1.71,1.23,2.94,1.72,8.0,2.45,1.2,3.7,1.38,2.65,1.91,2.04,2.07,1.65,2.65,1.38
Brazil Serie B,2023-10-26,19:00:00,34,ABC,Avaí,3.45,1.83,3.5,2.82,2.96,2.58,1.57,2.25,1.11,6.5,1.49,2.44,2.55,1.45,2.05,1.67,1.4,1.36,1.44,0.69,1.0,1.34,1.05,2.39,1.91,8.0,2.2,1.18,4.5,1.31,3.0,1.57,2.2,1.95,1.7,2.6,1.4
Argentina Primera División,2023-10-26,21:00:00,10,Lanús,Tigre,3.1,1.95,4.0,2.3,3.2,3.2,1.53,2.38,1.07,7.61,1.45,2.66,2.4,1.53,2.1,1.67,1.36,1.3,1.6,1.82,1.06,1.56,1.49,3.05,1.75,7.0,2.6,1.32,3.0,1.58,2.15,2.05,1.65,2.75,1.37,3.9,1.2
Argentina Primera División,2023-10-26,21:00:00,10,Newell's Old Boys,Godoy Cruz,2.88,1.91,4.75,2.1,3.0,4.0,1.57,2.25,1.09,6.83,1.53,2.53,2.6,1.48,2.2,1.62,1.28,1.3,1.75,1.82,1.06,1.29,1.28,2.57,1.68,7.0,2.75,1.34,2.9,1.62,2.05,2.1,1.61,2.87,1.34,4.1,1.21
Brazil Serie A,2023-10-26,21:30:00,29,Santos,Coritiba,2.3,2.2,5.5,1.72,3.33,4.35,1.44,2.6,1.06,8.5,1.36,3.1,2.0,1.7,1.95,1.8,1.2,1.28,2.05,1.43,0.57,1.6,1.26,2.86,1.52,8.5,2.95,1.18,4.0,1.33,2.85,1.58,2.17,1.96,1.74,2.45,1.45
