League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Japan J1 League,2023-09-15,07:00:00,27,Kawasaki Frontale,Tokyo,1.85,3.55,3.75,1.02,12.0,1.25,3.75,1.8,1.87,1.33,3.25,1.7,2.05,1.2,1.2,1.87,1.33,0.77,1.5,1.17,2.67,1.73,8.0,2.5,1.32,1.65,2.0,2.6,3.65
Japan J1 League,2023-09-15,07:00:00,27,Yokohama F. Marinos,Sagan Tosu,1.35,5.15,6.5,1.02,15.0,1.09,6.0,1.35,2.88,1.2,4.33,1.53,2.38,1.14,1.17,2.75,2.42,1.25,1.63,1.12,2.75,1.57,8.5,2.88,1.2,1.4,1.88,2.0,2.4
Japan J2 League,2023-09-15,07:00:00,35,Ventforet Kofu,Tokyo Verdy,2.7,3.15,2.46,1.05,8.0,1.3,3.2,1.82,1.82,1.42,2.62,1.73,1.91,1.62,1.3,1.35,1.71,2.24,1.38,1.34,2.72,2.6,6.5,1.78,0.0,1.62,2.0,2.5,0.0
Japan J1 League,2023-09-15,07:30:00,27,Urawa Reds,Kyoto Sanga,1.59,3.7,5.2,1.05,8.0,1.33,3.2,2.01,1.69,1.4,2.75,1.95,1.8,1.14,1.24,2.03,2.08,0.85,1.61,1.19,2.8,1.5,8.5,3.0,1.22,1.4,1.8,2.0,2.5
China Chinese Super League,2023-09-15,08:35:00,25,Wuhan Three Towns,Shijiazhuang Ever Bright,1.25,5.7,8.1,1.0,12.0,1.13,5.0,1.34,2.81,1.22,4.0,1.7,2.05,1.06,1.1,3.0,1.67,1.09,1.81,1.23,3.04,1.5,8.5,3.1,1.33,1.64,2.09,2.76,3.84
China Chinese Super League,2023-09-15,08:35:00,25,Shandong Luneng,Qingdao Jonoon,1.21,5.65,10.4,1.02,10.0,1.17,4.75,1.48,2.37,1.24,3.7,2.1,1.68,1.03,1.09,4.0,2.42,0.25,1.75,1.19,2.94,1.13,12.0,7.0,1.34,1.64,2.11,2.76,3.74
China Chinese Super League,2023-09-15,08:35:00,25,Beijing Guoan,Zhejiang FC,1.69,3.7,4.2,1.02,10.0,1.2,4.2,1.58,2.14,1.32,3.15,1.57,2.3,1.22,1.22,1.95,2.08,1.45,1.55,1.53,3.08,1.5,8.5,3.1,1.37,1.69,2.12,2.84,3.98
China Chinese Super League,2023-09-15,08:35:00,25,Shanghai SIPG,Changchun Yatai,1.21,6.15,9.0,1.0,12.0,1.09,5.8,1.33,2.9,1.2,4.33,1.75,2.0,1.02,1.08,3.75,2.0,1.0,1.72,1.27,2.99,1.17,11.0,6.0,1.36,1.66,2.09,2.75,3.74
Bulgaria First League,2023-09-15,11:30:00,9,Arda,Botev Vratsa,1.52,3.5,5.35,1.05,9.0,1.25,3.6,1.92,1.64,1.36,3.0,2.1,1.67,1.05,1.15,2.85,2.0,0.75,1.44,1.08,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2023-09-15,12:00:00,1,Haka,Ilves,1.97,3.4,3.25,1.02,9.2,1.27,3.32,1.82,1.78,1.39,2.88,1.75,2.01,1.3,1.3,1.76,1.36,0.82,1.42,1.23,2.65,1.91,8.0,2.1,1.16,1.33,1.6,2.02,2.62
Finland Veikkausliiga,2023-09-15,12:00:00,1,Lahti,KTP,2.07,3.45,2.99,1.01,9.7,1.25,3.48,1.68,1.95,1.36,2.99,1.69,2.09,1.34,1.3,1.69,1.0,0.73,1.29,1.27,2.56,1.69,8.0,2.54,1.2,1.4,1.72,2.16,2.84
Romania Liga I,2023-09-15,12:30:00,9,UTA Arad,Universitatea Cluj,2.21,2.93,2.98,1.06,6.85,1.4,2.8,2.14,1.51,1.48,2.5,1.9,1.83,1.36,1.28,1.44,2.0,1.5,1.12,1.24,2.36,1.85,7.5,2.29,0.0,1.83,0.0,0.0,0.0
Slovakia Super Liga,2023-09-15,12:30:00,7,Podbrezová,Skalica,1.77,3.55,3.85,1.05,9.0,1.25,3.75,1.72,1.89,1.33,3.25,1.73,2.0,1.15,1.22,2.05,2.33,0.0,2.02,1.08,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0
Poland Ekstraklasa,2023-09-15,13:00:00,8,Puszcza Niepołomice,Śląsk Wrocław,2.73,3.3,2.43,1.06,9.0,1.3,3.3,1.91,1.78,1.4,2.75,1.75,2.0,1.44,1.25,1.45,2.33,1.75,1.22,1.15,2.37,2.2,8.0,1.91,1.29,1.48,1.98,2.47,3.5
Russia Russian Premier League,2023-09-15,13:00:00,8,Dinamo Moskva,Olimpiyets,1.68,4.15,5.62,1.01,9.3,1.26,3.4,1.88,1.82,1.38,2.91,1.9,1.84,1.15,1.25,2.3,2.0,0.33,1.67,0.99,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2023-09-15,13:00:00,27,Tammeka,Trans,2.68,3.05,2.29,1.04,7.8,1.35,2.84,2.01,1.57,1.44,2.59,1.83,1.83,1.5,1.3,1.38,0.83,1.23,1.38,1.39,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2023-09-15,13:00:00,8,Lokomotiva Zagreb,Rudeš,1.66,3.37,4.14,1.05,9.0,1.25,3.75,1.8,2.0,1.33,3.25,1.73,2.0,1.17,1.2,1.9,1.0,0.25,1.8,1.17,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-09-15,13:10:00,7,Dornbirn,Amstetten,2.39,3.45,2.54,0.0,0.0,0.0,0.0,1.59,2.13,0.0,0.0,1.62,2.2,0.0,0.0,0.0,1.0,0.0,1.24,1.07,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-09-15,13:10:00,7,Lafnitz,Horn,1.9,3.55,3.4,0.0,0.0,0.0,0.0,1.59,2.13,0.0,0.0,1.53,2.38,0.0,0.0,0.0,3.0,0.0,1.59,1.43,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-09-15,13:10:00,7,Floridsdorfer AC,Admira,2.04,3.45,3.1,0.0,0.0,0.0,0.0,1.66,2.01,0.0,0.0,1.67,2.1,0.0,0.0,0.0,2.33,0.5,1.65,1.33,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-09-15,13:10:00,7,St. Pölten,First Vienna,1.58,3.9,4.75,0.0,0.0,0.0,0.0,1.59,2.13,0.0,0.0,1.83,1.83,0.0,0.0,0.0,2.0,1.0,1.32,1.66,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-09-15,13:10:00,7,Liefering,SV Stripfing Weiden,1.94,3.55,3.3,0.0,0.0,0.0,0.0,1.59,2.13,0.0,0.0,1.57,2.25,0.0,0.0,0.0,1.33,0.33,1.16,1.49,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2023-09-15,13:30:00,6,Paderborn,Wehen Wiesbaden,1.5,4.05,5.05,1.04,11.0,1.18,4.5,1.56,2.12,1.3,3.4,1.62,2.2,1.22,1.23,2.05,0.5,1.5,1.67,1.45,3.12,1.59,8.5,2.89,1.2,1.39,1.7,2.2,3.0
Germany 2. Bundesliga,2023-09-15,13:30:00,6,Nürnberg,Greuther Fürth,2.46,3.3,2.51,1.05,10.0,1.25,3.75,1.69,1.92,1.33,3.25,1.62,2.2,1.43,1.28,1.55,2.0,0.0,1.24,1.4,2.64,1.91,8.0,2.1,1.2,1.39,1.7,2.2,3.0
Norway First Division,2023-09-15,14:00:00,23,Ranheim,Raufoss,2.13,3.45,2.97,1.03,11.0,1.2,4.33,1.56,2.18,1.29,3.5,1.5,2.5,1.35,1.25,1.7,1.6,0.91,1.6,1.41,3.01,0.0,0.0,0.0,0.0,0.0,1.28,1.49,1.8
Denmark Superliga,2023-09-15,14:00:00,8,Viborg,Midtjylland,2.44,3.3,2.51,1.03,12.5,1.27,3.7,1.71,1.9,1.36,3.0,1.67,2.1,1.55,1.28,1.42,1.67,1.0,1.82,0.86,2.68,1.91,8.0,2.1,1.29,1.55,1.86,2.4,3.75
Bulgaria First League,2023-09-15,14:00:00,9,Cherno More,Beroe,1.49,3.35,6.05,1.01,9.9,1.3,3.3,1.93,1.63,1.33,3.25,2.0,1.73,1.04,1.12,3.0,3.0,1.0,1.62,1.12,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 3. Liga,2023-09-15,14:00:00,6,MSV Duisburg,Verl,2.37,3.45,2.61,1.02,12.0,1.18,4.5,1.56,2.18,1.27,3.4,1.46,2.5,1.55,1.27,1.44,0.5,0.0,1.42,1.38,2.8,0.0,0.0,0.0,0.0,1.27,1.5,1.85,2.45
Netherlands Eerste Divisie,2023-09-15,15:00:00,6,Dordrecht,Utrecht II,1.86,3.63,3.6,1.02,17.0,1.2,4.5,1.55,2.3,1.28,3.4,1.55,2.35,1.25,1.2,1.95,1.0,0.0,1.82,1.4,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-09-15,15:00:00,6,AZ II,Eindhoven,2.26,3.55,3.13,1.02,15.0,1.22,4.0,1.68,2.05,1.29,3.3,1.63,2.25,1.42,1.22,1.66,3.0,3.0,2.06,0.85,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium First Division B,2023-09-15,15:00:00,5,KRC Genk II,Zulte-Waregem,3.1,3.4,1.98,1.0,10.5,1.22,3.72,1.69,1.89,1.34,3.1,1.62,2.16,1.67,1.29,1.33,1.5,3.0,1.4,2.09,3.49,0.0,0.0,0.0,0.0,1.28,1.5,1.88,2.38
Belgium First Division B,2023-09-15,15:00:00,5,RFC Liege,Club Brugge II,2.28,3.35,2.6,1.02,12.0,1.2,4.0,1.69,1.89,1.33,3.15,1.57,2.34,1.4,1.25,1.5,1.5,1.5,1.25,0.98,2.23,0.0,0.0,0.0,0.0,1.24,1.43,1.74,2.23
Netherlands Eerste Divisie,2023-09-15,15:00:00,6,Helmond Sport,Oss,1.78,3.9,4.37,1.03,15.0,1.22,4.0,1.7,2.05,1.3,3.2,1.72,2.05,1.2,1.2,2.15,3.0,0.0,1.22,0.92,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-09-15,15:00:00,6,PSV II,De Graafschap,2.75,3.65,2.21,1.02,17.0,1.22,4.2,1.65,2.1,1.28,3.4,1.57,2.3,1.63,1.22,1.45,3.0,1.5,1.6,1.23,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
