League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Egypt Egyptian Premier League,2023-12-27,11:00:00,10,Masr,El Daklyeh FC,2.3,1.95,6.5,1.6,3.2,6.0,1.54,2.5,1.08,2.62,1.49,2.62,2.5,1.5,2.63,1.44,1.12,1.29,2.2,1.67,0.25,2.08,1.1,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-12-27,14:00:00,10,Smouha SC,El Geish,3.25,1.91,3.6,2.65,2.8,2.75,1.56,2.46,1.09,6.0,1.47,2.48,2.37,1.44,2.1,1.67,1.39,1.39,1.44,1.75,1.75,1.98,1.45,3.43,1.81,8.6,2.29,1.26,3.34,1.56,2.39,1.91,1.89,2.4,1.56,3.2,1.28
Belgium Pro League,2023-12-27,14:30:00,20,Standard Liège,Sint-Truiden,2.9,2.1,3.35,2.13,3.52,3.25,1.36,2.88,1.05,9.0,1.29,3.6,1.89,1.81,1.62,2.1,1.4,1.25,1.55,1.44,1.22,1.29,1.3,2.59,1.66,7.0,2.7,1.32,3.2,1.58,2.28,2.02,1.74,2.7,1.43,3.8,1.24
England Premier League,2023-12-27,16:30:00,19,Chelsea,Crystal Palace,2.1,2.3,5.5,1.58,4.04,5.28,1.36,3.0,1.06,14.0,1.27,4.0,1.82,1.99,1.91,1.91,1.17,1.25,2.46,1.33,1.33,1.55,1.17,2.72,1.41,8.5,3.6,1.3,3.0,1.55,2.23,1.94,1.75,2.45,1.45,3.25,1.25
England Premier League,2023-12-27,16:30:00,19,Brentford,Wolverhampton Wanderers,2.6,2.2,4.33,2.0,3.47,3.64,1.4,2.75,1.07,12.5,1.33,3.5,1.9,1.9,1.8,1.95,1.24,1.28,1.87,1.33,0.78,1.48,1.28,2.76,1.58,8.0,2.8,1.32,2.9,1.58,2.18,1.97,1.73,2.5,1.42,3.35,1.24
Scotland Premiership,2023-12-27,16:45:00,20,St. Mirren,Kilmarnock,3.5,1.95,3.5,2.78,3.02,2.88,1.53,2.38,1.09,8.0,1.45,2.7,2.45,1.48,2.0,1.75,1.43,1.35,1.46,2.0,0.78,1.31,1.31,2.62,1.95,8.0,2.05,1.2,4.25,1.38,2.9,1.67,2.12,2.12,1.67,2.85,1.38
Scotland Premiership,2023-12-27,16:45:00,20,Rangers,Ross County,1.57,3.0,10.0,1.17,7.82,14.88,1.22,4.0,1.01,17.5,1.12,6.0,1.44,2.6,2.05,1.7,1.03,1.09,4.8,2.33,0.75,2.17,1.1,3.27,1.08,15.0,9.3,1.15,5.4,1.24,3.8,1.43,2.7,1.74,2.02,2.23,1.62
Scotland Premiership,2023-12-27,16:45:00,20,Livingston,St. Johnstone,3.4,1.95,3.75,2.59,3.05,3.09,1.53,2.38,1.09,7.5,1.52,2.35,2.3,1.55,2.05,1.7,1.38,1.35,1.51,0.75,0.33,1.06,0.96,2.02,2.05,8.0,2.0,1.29,3.4,1.53,2.4,1.95,1.85,2.55,1.48,3.5,1.27
Belgium Pro League,2023-12-27,16:45:00,20,RSC Anderlecht,Cercle Brugge,2.4,2.2,4.0,1.93,3.68,3.65,1.33,3.0,1.04,10.0,1.22,4.2,1.7,2.16,1.57,2.2,1.25,1.22,1.85,2.56,1.44,1.66,1.68,3.34,1.43,7.5,3.45,1.27,3.55,1.5,2.48,1.87,1.87,2.45,1.5,3.4,1.29
Belgium Pro League,2023-12-27,16:45:00,20,Sporting Charleroi,KV Mechelen,2.65,2.1,3.8,2.07,3.44,3.42,1.38,2.8,1.05,9.0,1.3,3.45,1.86,1.93,1.67,2.05,1.3,1.25,1.7,1.67,0.89,1.47,1.37,2.84,1.52,7.5,3.05,1.22,4.0,1.42,2.75,1.74,2.02,2.23,1.61,3.0,1.35
Scotland Premiership,2023-12-27,16:45:00,20,Aberdeen,Motherwell,2.3,2.3,4.75,1.76,3.79,4.73,1.33,3.25,1.03,13.0,1.22,4.0,1.9,1.95,1.75,2.0,1.22,1.25,2.0,1.38,0.78,1.29,1.13,2.42,1.59,8.5,2.78,1.18,4.5,1.3,3.3,1.54,2.38,1.95,1.85,2.5,1.49
Scotland Premiership,2023-12-27,17:00:00,20,Hibernian,Hearts,3.0,2.2,3.5,2.41,3.33,3.07,1.4,2.75,1.04,12.0,1.3,3.5,1.95,1.9,1.75,2.0,1.39,1.3,1.57,1.5,1.67,1.47,1.22,2.69,2.15,8.5,1.85,1.18,4.5,1.3,3.35,1.53,2.4,1.87,1.87,2.48,1.5
