League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Spain Segunda División,2023-06-17,16:00:00,0,Levante UD,Deportivo Alavés,2.15,2.8,3.3,1.08,6.2,1.5,2.45,2.55,1.45,1.6,2.38,2.16,1.67,1.17,1.4,1.67,1.76,1.69,1.73,1.2,2.93,1.75,8.0,2.44,1.3,1.6,1.85,2.45,3.55
Uruguay Segunda División,2023-06-17,16:00:00,7,Rentistas,Potencia,1.42,4.15,6.07,1.03,14.0,1.23,3.56,1.78,1.93,1.4,2.53,1.97,1.79,1.08,1.19,2.65,2.33,0.17,1.79,1.05,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-06-17,16:00:00,9,Altos,Amazonas,2.3,3.15,2.71,1.1,6.5,1.44,2.62,2.3,1.5,1.5,2.5,2.0,1.73,1.4,1.36,1.44,1.67,1.75,1.87,1.4,3.27,1.79,7.0,2.4,0.0,1.57,1.98,2.64,0.0
Brazil Serie C,2023-06-17,16:30:00,9,Pouso Alegre,Remo,2.24,2.95,2.99,1.12,5.5,1.53,2.35,2.58,1.38,1.53,2.38,2.2,1.62,1.25,1.3,1.55,1.0,1.0,1.81,1.27,3.08,1.64,8.5,2.56,0.0,0.0,1.55,1.91,2.45
USA MLS,2023-06-17,16:30:00,0,New York City,Columbus Crew,2.15,3.45,3.0,1.04,10.5,1.25,3.6,1.77,1.96,1.35,3.05,1.66,2.14,1.36,1.29,1.68,1.75,0.88,1.62,1.41,3.03,2.1,8.0,1.95,1.26,1.5,2.0,2.5,3.5
Argentina Prim B Nacional,2023-06-17,17:00:00,18,Independiente Rivadavia,Aldosivi,1.71,3.45,4.4,1.03,10.0,1.29,3.25,1.96,1.84,1.4,2.75,1.95,1.81,1.14,1.25,2.1,2.38,1.0,1.83,1.37,3.2,1.58,9.4,2.82,1.2,1.44,1.74,2.15,2.63
Brazil Serie D,2023-06-17,17:00:00,9,Atlético Alagoinhas,ASA,2.27,3.1,2.82,1.09,7.25,1.43,2.6,2.35,1.5,1.5,2.41,1.97,1.79,1.31,1.32,1.56,0.67,1.5,1.18,1.49,2.67,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ecuador Primera Categoría Serie A,2023-06-17,17:30:00,15,Gualaceo SC,Guayaquil City FC,1.9,3.45,3.55,1.02,10.5,1.26,3.5,1.98,1.88,1.39,2.98,1.77,1.97,1.26,1.27,1.88,1.57,0.14,1.28,0.83,2.11,1.67,8.4,2.58,1.41,1.76,2.25,3.08,4.6
Brazil Serie D,2023-06-17,18:00:00,9,CRAC,Maringá,1.53,3.65,5.2,1.06,8.5,1.35,2.95,2.14,1.6,1.44,2.59,2.05,1.73,1.1,1.23,2.28,1.33,0.75,1.39,1.7,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-17,18:00:00,9,Humaitá,Princesa Solimões,2.65,3.35,2.25,1.03,9.0,1.27,3.4,1.9,1.86,1.38,2.42,1.68,2.13,1.53,1.28,1.38,2.33,0.25,1.77,0.8,2.57,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0
Argentina Primera División,2023-06-17,18:00:00,17,Racing Club,Vélez Sarsfield,2.1,3.25,3.6,1.09,8.0,1.47,2.7,2.4,1.55,1.5,2.37,2.0,1.68,1.27,1.34,1.68,1.56,0.63,1.71,1.03,2.74,1.62,7.0,2.88,1.36,1.66,2.12,2.88,4.1
Uruguay Primera División,2023-06-17,18:00:00,2,Nacional,Deportivo Maldonado,1.46,4.05,5.3,1.05,9.0,1.29,3.5,1.75,1.85,1.35,3.05,1.96,1.8,1.08,1.18,2.64,2.71,0.89,0.0,1.8,1.8,1.36,9.0,3.6,1.21,1.41,1.93,2.15,2.84
Chile Primera B,2023-06-17,18:30:00,16,Deportes Santa Cruz,Santiago Wanderers,2.31,3.2,2.68,1.04,7.7,1.35,2.78,2.1,1.62,1.44,2.6,1.92,1.84,1.36,1.29,1.5,1.25,1.0,1.74,1.38,3.12,0.0,0.0,0.0,0.0,1.27,1.5,1.85,2.4
Brazil Serie D,2023-06-17,19:00:00,9,Parnahyba,Ferroviário,4.2,3.35,1.71,1.05,9.5,1.33,3.0,2.15,1.6,1.44,2.59,1.97,1.79,2.02,1.25,1.15,2.5,2.33,1.32,1.51,2.83,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Brazil Serie C,2023-06-17,19:00:00,9,Brusque,Figueirense,1.89,3.05,3.85,1.1,6.5,1.5,2.5,2.35,1.53,1.51,2.4,2.1,1.65,1.16,1.25,1.8,1.75,0.33,1.48,1.12,2.6,1.44,9.0,3.2,0.0,0.0,1.47,1.79,2.25
Argentina Prim B Nacional,2023-06-17,19:00:00,21,Deportivo Morón,Agropecuario,2.45,2.96,2.82,1.07,6.5,1.53,2.35,2.4,1.44,1.55,2.25,2.05,1.66,1.46,1.36,1.41,1.67,1.0,1.16,1.28,2.44,1.73,8.4,2.53,1.53,1.91,2.4,3.34,0.0
Brazil Serie D,2023-06-17,19:00:00,9,Pacajus,Santa Cruz,2.3,3.05,2.8,1.09,7.0,1.45,2.55,2.3,1.5,1.53,2.34,2.02,1.75,1.36,1.33,1.47,2.5,1.33,1.95,1.54,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-06-17,19:00:00,21,Alvarado,Flandria,2.14,2.97,3.4,1.06,6.5,1.5,2.4,2.41,1.44,1.55,2.25,2.15,1.62,1.31,1.32,1.65,1.67,0.56,1.13,1.11,2.24,1.9,8.2,2.25,1.52,1.88,2.36,3.28,0.0
Colombia Categoria Primera A,2023-06-17,19:15:00,26,Millonarios,Independiente Medellín,1.48,4.0,5.8,1.05,10.75,1.29,3.3,2.04,1.84,1.4,2.75,1.91,1.8,1.1,1.22,2.1,2.5,0.92,1.67,1.32,2.99,1.58,8.7,2.89,1.38,1.85,2.23,2.98,4.2
Colombia Categoria Primera A,2023-06-17,19:15:00,26,América de Cali,Boyacá Chicó,1.76,3.4,4.2,1.07,6.8,1.32,3.1,2.15,1.7,1.44,2.63,2.1,1.67,1.1,1.25,2.0,2.0,0.75,1.76,1.06,2.82,1.45,9.6,3.34,1.29,1.98,1.97,2.57,3.48
USA USL Championship,2023-06-17,20:00:00,0,Miami FC,Loudoun United,1.66,3.78,4.55,0.0,0.0,0.0,0.0,1.77,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,1.36,1.32,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie A,2023-06-17,20:00:00,15,Mushuc Runa SC,LDU Quito,3.6,3.55,1.85,1.03,13.0,1.25,3.6,1.84,2.02,1.36,3.0,1.67,2.1,1.78,1.28,1.28,1.83,1.86,1.38,1.64,3.02,2.52,8.8,1.68,1.24,1.46,1.82,2.32,3.08
USA USL Championship,2023-06-17,20:00:00,0,Hartford Athletic,Charleston Battery,2.46,3.44,2.57,1.01,9.9,1.23,3.56,1.82,1.96,1.36,3.0,1.66,2.15,1.52,1.22,1.35,0.71,2.17,1.44,1.29,2.73,2.1,6.8,2.1,1.28,1.54,2.0,2.5,3.4
USA MLS,2023-06-17,20:30:00,0,DC United,Real Salt Lake,1.66,3.85,4.55,1.04,11.0,1.22,3.9,1.67,2.1,1.33,3.0,1.7,2.05,1.22,1.22,2.15,1.5,1.38,1.53,1.34,2.87,1.64,8.0,2.77,1.3,1.57,1.98,2.7,3.8
USA USL Championship,2023-06-17,20:30:00,0,Birmingham Legion,Indy Eleven,1.93,3.45,3.6,1.01,9.7,1.24,3.48,1.84,1.94,1.35,2.94,1.72,2.05,1.22,1.2,1.85,1.17,1.67,1.38,1.28,2.66,1.64,7.6,2.86,1.3,1.48,1.85,2.4,3.2
USA MLS,2023-06-17,20:30:00,0,New England Revolution,Orlando City,1.83,3.6,3.9,1.04,10.5,1.24,3.7,1.67,2.1,1.41,3.03,1.68,2.0,1.24,1.26,1.93,2.25,2.0,1.53,1.22,2.75,1.82,8.0,2.33,1.23,1.44,1.95,2.35,3.25
Chile Primera B,2023-06-17,21:00:00,16,San Marcos,Cobreloa,1.98,3.3,3.26,1.08,7.0,1.36,3.0,2.01,1.68,1.44,2.59,1.82,1.94,1.44,1.33,1.44,2.14,1.0,1.75,1.59,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-06-17,21:00:00,19,River Plate,Defensa y Justicia,1.45,4.33,7.0,1.03,13.0,1.25,3.75,1.73,1.96,1.34,3.0,1.95,1.73,1.09,1.2,2.75,2.63,1.75,1.88,1.44,3.32,1.09,13.0,8.8,1.22,1.41,1.73,2.23,3.0
USA MLS,2023-06-17,21:30:00,0,Nashville SC,St. Louis City,1.64,4.05,4.8,1.04,11.0,1.23,3.8,1.67,2.1,1.33,3.16,1.8,1.98,1.18,1.18,2.25,2.22,1.43,1.66,1.44,3.1,1.51,8.5,3.16,1.23,1.44,1.8,2.35,3.25
USA MLS,2023-06-17,21:30:00,0,Sporting KC,Los Angeles FC,2.55,3.6,2.7,1.03,11.5,1.2,4.2,1.6,2.2,1.31,3.1,1.53,2.3,1.37,1.28,1.63,1.63,1.29,1.69,1.55,3.24,1.8,5.75,2.4,1.19,1.36,1.71,2.1,2.75
USA USL Championship,2023-06-17,21:30:00,0,Memphis 901,Detroit City FC,1.66,3.8,4.69,1.01,9.9,1.23,3.56,1.82,1.96,1.33,3.25,1.78,1.95,1.15,1.2,2.15,1.33,1.0,1.75,1.22,2.97,1.28,9.0,5.06,1.28,1.59,1.97,2.47,3.4
Colombia Categoria Primera A,2023-06-17,22:00:00,26,Rionegro Águilas,Alianza Petrolera,2.23,3.35,2.84,1.03,11.5,1.27,3.74,2.03,1.85,1.4,2.75,1.73,2.0,1.32,1.3,1.47,2.25,0.67,1.76,1.28,3.04,1.29,10.75,4.45,1.26,1.5,1.87,2.39,3.2
Colombia Categoria Primera A,2023-06-17,22:00:00,26,Atlético Nacional,Deportivo Pasto,1.62,3.75,4.6,1.06,9.0,1.31,3.2,2.01,1.87,1.4,2.75,2.0,1.73,1.08,1.25,2.1,1.92,1.0,1.51,1.39,2.9,1.47,9.6,3.24,1.26,1.5,1.88,2.41,3.28
USA USL Championship,2023-06-17,22:00:00,0,New Mexico United,Rio Grande Valley,1.8,3.4,3.7,1.01,9.7,1.24,3.48,1.97,1.83,1.36,3.0,1.72,2.05,1.22,1.2,1.85,1.75,1.4,1.21,1.14,2.35,1.72,7.1,2.72,1.52,1.88,2.37,3.4,5.0
USA USL Championship,2023-06-17,22:00:00,0,Tulsa Roughnecks,Orange County SC,2.13,3.45,2.76,1.01,9.9,1.23,3.56,1.9,1.8,1.36,3.0,1.7,2.05,1.3,1.29,1.73,1.0,0.33,1.49,1.21,2.7,1.89,6.9,2.42,1.39,1.95,2.2,2.95,4.3
USA USL Championship,2023-06-17,22:00:00,0,Colorado Springs,Las Vegas Lights,1.61,3.86,5.02,1.01,9.7,1.24,3.48,1.84,1.94,1.33,3.25,1.83,1.9,1.11,1.18,2.15,1.67,0.89,1.56,1.42,2.98,1.42,8.4,3.75,1.18,1.33,1.65,2.02,2.65
USA USL Championship,2023-06-17,22:30:00,0,El Paso Locomotive,Tampa Bay Rowdies,2.07,3.4,2.93,1.01,9.7,1.24,3.48,1.83,1.97,1.36,3.0,1.72,2.05,1.22,1.22,1.85,1.71,1.4,1.57,1.3,2.87,1.87,7.3,2.39,1.3,1.61,1.99,2.51,3.5
USA USL Championship,2023-06-17,23:00:00,0,Oakland Roots,Pittsburgh Riverhounds,2.1,3.46,3.18,1.01,9.4,1.25,3.42,1.82,1.96,1.36,3.0,1.66,2.15,1.33,1.25,1.6,2.0,1.25,1.51,1.19,2.7,1.7,7.5,2.71,1.35,1.68,2.09,2.8,3.9
USA MLS,2023-06-17,23:30:00,0,SJ Earthquakes,Portland Timbers,2.0,3.5,3.6,1.04,10.5,1.24,3.7,1.71,2.14,1.36,3.0,1.7,2.05,1.29,1.25,1.75,2.5,0.67,1.38,1.14,2.52,1.37,9.0,3.71,1.2,1.4,1.71,2.2,3.0
USA USL Championship,2023-06-17,23:30:00,0,Phoenix Rising,Louisville City,2.87,3.4,2.29,1.01,9.7,1.24,3.48,1.84,1.94,1.36,3.0,1.65,2.15,1.47,1.25,1.36,1.5,1.71,1.64,1.11,2.75,1.87,7.4,2.38,1.22,1.42,1.78,2.21,2.95
