League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South Korea K League 2,2023-07-19,07:00:00,22,Seongnam,Gyeongnam,2.7,3.2,2.6,1.08,7.0,1.36,2.95,2.1,1.61,1.48,2.5,1.83,1.9,1.4,1.28,1.38,1.18,2.0,1.49,1.49,2.98,1.69,7.3,2.57,1.2,1.39,1.69,1.95,2.88
South Korea K League 2,2023-07-19,07:00:00,22,Jeonnam Dragons,Ansan Greeners,1.7,3.7,4.8,1.05,11.5,1.28,3.3,1.92,1.85,1.38,2.8,1.83,1.93,1.18,1.23,2.1,1.64,0.2,1.64,1.42,3.06,1.54,7.9,2.92,1.37,1.68,2.14,2.88,4.2
South Korea K League 2,2023-07-19,07:30:00,22,Sangju Sangmu,Asan Mugunghwa,1.65,3.85,4.68,1.05,9.0,1.28,3.5,1.95,1.81,1.36,3.0,1.95,1.8,1.08,1.18,2.3,2.0,0.73,1.87,1.27,3.14,1.56,8.0,2.84,1.3,1.54,1.83,2.51,3.42
Europe UEFA Champions League,2023-07-19,12:00:00,0,Valmiera / BSS,Olimpija,4.75,4.1,1.55,1.04,13.75,1.26,3.9,1.75,2.0,1.34,2.95,1.8,2.0,2.05,1.24,1.2,0.0,3.0,0.0,0.0,0.0,3.53,9.5,1.44,1.21,1.4,1.71,2.2,3.0
Norway Eliteserien,2023-07-19,13:00:00,11,Lillestrøm,Aalesund,1.43,4.85,6.9,1.05,9.0,1.25,3.75,1.66,2.25,1.36,3.0,1.85,1.85,1.12,1.22,2.38,1.71,0.0,1.75,1.16,2.91,1.24,12.7,4.95,1.08,1.24,1.43,1.74,2.23
Europe UEFA Champions League,2023-07-19,13:00:00,0,Ferencváros,KÍ,1.2,5.6,11.0,1.05,9.0,1.25,3.75,1.68,2.1,1.33,3.05,2.55,1.46,1.04,1.09,3.6,1.0,1.0,0.0,0.0,0.0,1.13,16.0,7.2,1.26,1.5,1.98,2.5,3.5
Europe UEFA Champions League,2023-07-19,13:00:00,0,Qarabağ,Lincoln Red Imps,1.11,7.5,15.5,1.02,13.0,1.15,4.75,1.44,2.65,1.23,3.8,2.55,1.44,1.02,1.06,6.0,3.0,0.0,0.0,0.0,0.0,1.09,15.0,9.9,1.26,1.5,2.0,2.5,3.5
Europe UEFA Champions League,2023-07-19,13:00:00,0,Dinamo Tbilisi,Astana,2.4,3.1,3.0,1.07,7.5,1.4,2.85,2.3,1.57,1.47,2.45,1.95,1.8,1.3,1.28,1.57,1.0,1.0,0.0,0.0,0.0,1.79,7.7,2.51,1.23,1.44,1.95,2.35,3.25
Egypt Egyptian Premier League,2023-07-19,14:30:00,33,Al Ahly,Haras El Hodood,1.11,6.8,14.0,1.02,16.0,1.17,4.75,1.57,2.3,1.28,3.4,2.6,1.45,1.01,1.09,5.75,2.5,0.44,1.77,1.25,3.02,1.07,15.25,9.8,1.28,1.59,1.95,2.43,3.34
Europe UEFA Champions League,2023-07-19,15:00:00,0,Swift Hesperange,Slovan Bratislava,5.0,4.33,1.55,1.01,10.0,1.23,3.64,1.68,2.1,1.35,3.05,1.72,2.07,1.98,1.27,1.23,1.0,1.0,0.0,0.0,0.0,2.79,9.4,1.59,1.23,1.44,1.83,2.35,3.25
Europe UEFA Champions League,2023-07-19,15:00:00,0,Ludogorets,Ballkani,1.26,5.1,9.0,1.04,10.0,1.22,4.0,1.75,2.0,1.31,3.1,2.35,1.52,1.05,1.13,3.8,0.0,3.0,0.0,0.0,0.0,1.17,13.25,6.25,1.21,1.4,1.75,2.2,3.0
Europe UEFA Champions League,2023-07-19,15:30:00,0,Larne,HJK,3.3,3.2,2.2,1.09,8.25,1.45,2.79,2.3,1.57,1.52,2.4,2.0,1.78,1.52,1.37,1.35,0.0,3.0,0.0,0.0,0.0,2.46,7.4,1.84,1.23,1.44,1.95,2.35,3.25
Brazil Serie B,2023-07-19,19:00:00,18,Atlético GO,Mirassol,2.09,3.25,3.4,1.1,6.5,1.44,2.62,2.4,1.53,1.5,2.5,2.0,1.71,1.32,1.36,1.58,2.0,1.25,1.74,1.33,3.07,1.6,7.5,2.9,1.15,1.26,1.49,1.95,2.4
Brazil Serie B,2023-07-19,19:00:00,18,Novorizontino,Londrina,1.42,4.15,7.4,1.1,6.5,1.44,2.65,2.35,1.55,1.5,2.5,2.63,1.44,1.08,1.25,2.55,1.75,0.44,1.99,1.26,3.25,1.2,11.0,5.75,0.0,1.2,1.33,1.58,1.98
USA USL Championship,2023-07-19,20:00:00,0,Detroit City FC,Louisville City,2.67,3.2,2.3,1.04,12.75,1.24,3.63,1.87,1.87,1.36,2.9,1.66,2.16,1.58,1.27,1.35,1.0,1.56,1.15,1.12,2.27,2.13,6.75,2.0,1.48,1.81,2.29,3.2,0.0
Brazil Serie B,2023-07-19,21:30:00,18,Sport Recife,Vitória,1.77,3.4,4.5,1.1,6.5,1.44,2.62,2.35,1.55,1.53,2.38,2.25,1.57,1.15,1.31,2.05,2.78,1.44,1.61,1.3,2.91,1.33,8.5,4.33,1.22,1.42,1.83,2.3,3.1
Brazil Serie B,2023-07-19,21:30:00,18,Avaí,Sampaio Corrêa,2.21,3.1,3.25,1.11,6.0,1.55,2.4,2.45,1.52,1.57,2.25,2.1,1.67,1.31,1.37,1.58,0.75,0.88,1.64,1.2,2.84,1.55,7.5,3.1,1.18,1.35,1.63,2.1,2.8
Brazil Serie B,2023-07-19,21:30:00,18,Ceará,Vila Nova,2.42,3.05,2.97,1.1,6.5,1.45,2.65,2.4,1.53,1.53,2.38,2.0,1.73,1.36,1.37,1.52,1.25,1.56,1.56,1.74,3.3,1.67,7.5,2.75,0.0,1.23,1.43,1.8,2.25
Brazil Serie B,2023-07-19,21:30:00,18,ABC,Guarani,2.4,2.97,3.05,1.1,6.5,1.48,2.48,2.45,1.52,1.57,2.25,2.1,1.67,1.44,1.37,1.43,0.63,0.78,1.49,1.27,2.76,1.7,7.0,2.7,1.25,1.47,1.85,2.45,3.4
Colombia Categoria Primera A,2023-07-19,22:00:00,1,Santa Fe,Jaguares de Córdoba,1.58,3.75,4.95,1.05,10.0,1.33,3.25,2.01,1.79,1.39,2.75,2.0,1.78,1.17,1.29,2.2,1.9,0.3,1.89,0.97,2.86,1.29,8.8,4.97,1.31,1.54,2.0,2.44,3.3
