League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-02-01,00:00:00,Pumas UNAM,Necaxa,1.62,1.68,5.7,6.6,4.1,4.5,3.15,3.5,1.4,1.46,1.49,1.59,2.72,3.05,1.13,1.17,7.0,8.6,4.2,18.0,1.06,1.09,4.2,5.0,1.25,1.32,2.1,2.26,1.8,1.9,1.42,1.52,2.9,3.35,1.15,1.52,1.01,8.2,1.05,1.1,1.01,26.0,1.01,1.04,5.1,110.0,1.01,1.04,11.0,1000.0,1.01,1.04,11.0,1000.0,1.83,1.93,2.06,2.22,15.0,17.5,19.0,23.0,9.4,55.0,10.5,980.0,8.0,9.6,8.4,10.0,19.5,24.0,10.0,980.0,8.6,10.5,8.4,10.5,18.5,22.0,10.0,980.0,13.5,16.5,14.0,17.0,27.0,36.0,10.5,980.0,4.9,8.8,10.0,980.0,11.0,1000.0,32967106,328955.0,230910.0,58805.0,1.223986885,1.223986888,1.223986890,1.223986883,1.223986889,1.223986933,1.223986930,1.223986934,1.223986931,1.223986893,1.223986891,1.223986884,1.223986882,1.223986969,1.223986894
Guatemalan Liga Nacional,2024-02-01,00:00:00,Comunicaciones,Coban Imperial,1.52,1.63,6.2,7.8,4.1,5.0,3.1,3.95,1.36,1.48,1.2,1.74,2.36,1000.0,1.13,1.17,1.01,110.0,4.2,36.0,1.04,1.09,4.2,5.0,1.25,1.32,2.08,2.34,1.74,1.93,1.42,1.53,2.88,3.4,1.12,1.53,2.88,26.0,1.05,1.53,2.9,100.0,1.01,1.08,2.9,110.0,1.01,1.08,6.2,1000.0,1.01,1.08,6.2,1000.0,1.86,2.06,1.94,2.18,2.36,18.5,2.64,25.0,1.11,1000.0,1.11,1000.0,4.9,9.6,5.1,10.5,5.9,27.0,1.43,1000.0,5.0,10.0,5.1,10.5,2.42,24.0,9.8,1000.0,2.64,15.5,2.28,17.0,1.24,36.0,1.1,1000.0,3.95,8.0,1.24,1000.0,1.11,1000.0,32981258,9539822.0,9514810.0,58805.0,1.224218650,1.224218653,1.224218655,1.224218648,1.224218654,1.224218698,1.224218695,1.224218699,1.224218696,1.224218658,1.224218656,1.224218649,1.224218647,1.224218734,1.224218659
Mexican Ascenso MX,2024-02-01,00:05:00,Correcaminos UAT,Cancun FC,2.54,2.74,2.94,3.2,3.25,3.55,2.68,3.35,1.43,1.6,1.39,1.5,3.0,3.6,1.09,1.14,8.2,12.5,3.3,26.0,1.06,1.23,3.3,3.95,1.34,1.43,1.78,1.99,2.02,2.3,1.28,1.41,3.45,4.6,1.09,1.41,3.45,13.5,1.03,1.08,3.45,55.0,1.01,1.03,6.0,1000.0,1.01,1.03,13.5,1000.0,1.01,1.03,13.5,1000.0,1.81,1.96,2.04,2.22,10.5,14.5,9.4,12.5,16.0,23.0,5.3,55.0,8.4,11.5,6.8,8.4,11.5,16.0,5.2,42.0,13.5,19.0,9.8,14.0,14.5,22.0,5.3,980.0,27.0,42.0,23.0,36.0,5.3,55.0,5.5,980.0,4.8,30.0,5.0,40.0,5.7,1000.0,32969521,6535216.0,35917994.0,58805.0,1.224031860,1.224031863,1.224031865,1.224031858,1.224031864,1.224031908,1.224031905,1.224031909,1.224031906,1.224031868,1.224031866,1.224031859,1.224031857,1.224031944,1.224031869
Friendly Matches,2024-02-01,06:00:00,FC Metaloglobus Bucuresti,Progresul 1944 Spartac,1.16,1.5,3.15,150.0,2.96,32.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.66,1000.0,1.01,1.6,2.66,110.0,1.01,1.6,2.66,1000.0,1.01,1.6,1.7,1000.0,1.02,2.44,1.23,1000.0,1.02,5.6,1.12,1000.0,1.02,15.5,1.05,110.0,1.02,36.0,1.03,110.0,1.02,36.0,1.03,1000.0,1.02,36.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.66,1000.0,2.94,1000.0,3.35,1000.0,2.3,1000.0,3.65,1000.0,4.1,1000.0,4.8,1000.0,2.84,1000.0,2.9,1000.0,4.0,1000.0,16.0,1000.0,3.0,1000.0,5.0,1000.0,9.6,1000.0,17.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32982841,10805935.0,20830237.0,58805.0,1.224249317,1.224249320,1.224249322,1.224249315,1.224249321,1.224249365,1.224249362,1.224249366,1.224249363,1.224249325,1.224249323,1.224249316,1.224249314,1.224249401,1.224249326
Ethiopian Premier League,2024-02-01,09:00:00,Wolaita Dicha,Hambericho Durame FC,1.04,1000.0,1.04,1000.0,1.01,950.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,990.0,1.08,13.5,1.27,990.0,1.08,13.5,1.27,980.0,1.08,4.6,1.08,110.0,1.08,15.5,1.05,110.0,1.08,26.0,1.02,110.0,1.08,110.0,1.01,110.0,1.08,1000.0,1.01,13.5,1.08,1000.0,1.01,13.5,1.08,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32983632,38049422.0,65398026.0,58805.0,1.224263395,1.224263398,1.224263400,1.224263393,1.224263399,1.224263443,1.224263440,1.224263444,1.224263441,1.224263403,1.224263401,1.224263394,1.224263392,1.224263479,1.224263404
Israeli Liga Bet,2024-02-01,09:00:00,Hapoel Bnei Fureidis FC,Hap MS Sandala Gilboa,1.04,1000.0,1.04,1000.0,1.01,950.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.05,55.0,1.02,1.06,1.05,110.0,1.02,55.0,1.05,110.0,1.02,55.0,1.05,110.0,1.02,55.0,1.04,110.0,1.02,110.0,1.01,110.0,1.02,110.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32983946,37098331.0,12176189.0,58805.0,1.224264300,1.224264303,1.224264305,1.224264298,1.224264304,1.224264348,1.224264345,1.224264349,1.224264346,1.224264308,1.224264306,1.224264299,1.224264297,1.224264384,1.224264309
Kuwaiti Emir Cup,2024-02-01,10:35:00,Al-Qadsia,Al Fahaheel FC,1.07,44.0,1.06,210.0,1.05,32.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,990.0,1.05,13.5,1.27,990.0,1.05,4.6,1.27,980.0,1.05,4.6,1.08,980.0,1.05,26.0,1.05,980.0,1.05,55.0,1.03,110.0,1.05,110.0,1.01,110.0,1.05,1000.0,1.01,21.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.29,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32983693,21918247.0,21909212.0,58805.0,1.224261472,1.224261475,1.224261477,1.224261470,1.224261476,1.224261520,1.224261517,1.224261521,1.224261518,1.224261480,1.224261478,1.224261471,1.224261469,1.224261556,1.224261481
Friendly Matches,2024-02-01,11:00:00,Plzen,AGF,1.07,44.0,1.07,210.0,1.05,32.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,26.0,1.04,13.5,1.27,26.0,1.17,4.6,1.27,26.0,1.17,4.6,1.08,26.0,1.17,18.0,1.05,26.0,1.17,36.0,1.03,26.0,1.17,110.0,1.01,26.0,1.17,1000.0,1.01,26.0,1.17,1000.0,1.01,26.0,1.17,1000.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32982679,52613879.0,28214.0,58805.0,1.224245440,1.224245443,1.224245445,1.224245438,1.224245444,1.224245488,1.224245485,1.224245489,1.224245486,1.224245448,1.224245446,1.224245439,1.224245437,1.224245524,1.224245449
Indian Super League,2024-02-01,11:00:00,Hyderabad FC,FC Goa,14.0,18.0,1.22,1.29,6.2,7.8,3.6,4.8,1.27,1.38,1.56,1.77,2.3,2.78,1.16,1.22,5.5,9.4,2.28,26.0,1.04,1.79,2.28,26.0,1.18,1.79,2.28,2.62,1.62,1.79,1.54,1.66,2.5,2.86,1.14,1.66,2.5,8.8,1.05,1.66,2.5,26.0,1.01,1.66,2.5,1000.0,1.01,1.66,2.5,1000.0,1.01,1.66,2.5,1000.0,2.24,2.62,1.61,1.81,7.2,27.0,7.4,9.0,6.6,7.8,7.6,9.2,7.6,48.0,13.0,17.5,9.2,12.0,12.0,16.5,8.6,160.0,7.8,60.0,7.6,46.0,7.6,50.0,9.0,1000.0,8.8,1000.0,8.6,1000.0,8.8,1000.0,8.8,1000.0,3.2,4.9,7.2,1000.0,32977824,26624493.0,8900343.0,58805.0,1.224250705,1.224250715,1.224250716,1.224250717,1.224250706,1.224250707,1.224250708,1.224250709,1.224250710,1.224250711,1.224250712,1.224250713,1.224250714,1.224250752,1.224250753
Israeli Liga Bet,2024-02-01,11:00:00,Maccabi Ramla,Bnei Eilat,1.04,1000.0,1.04,1000.0,1.01,950.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.05,990.0,1.07,1.09,1.05,990.0,1.07,21.0,1.05,990.0,1.07,21.0,1.05,980.0,1.07,21.0,1.05,1.2,6.2,21.0,1.03,1.2,6.2,110.0,1.01,1.2,1.07,1000.0,1.01,1.19,6.2,1000.0,1.01,1.18,6.2,1000.0,1.01,1000.0,1.01,1000.0,1.36,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32983947,48315492.0,10564270.0,58805.0,1.224264390,1.224264393,1.224264395,1.224264388,1.224264394,1.224264438,1.224264435,1.224264439,1.224264436,1.224264398,1.224264396,1.224264389,1.224264387,1.224264474,1.224264399
