League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-01-28,00:05:00,Necaxa,CF America,5.9,6.6,1.61,1.65,4.3,4.5,3.3,3.75,1.36,1.44,1.5,1.61,2.66,3.0,1.13,1.17,6.8,8.4,4.1,26.0,1.04,1.33,4.1,4.9,1.25,1.33,2.12,2.3,1.78,1.88,1.42,1.52,2.94,3.4,1.14,1.52,2.94,10.5,1.05,1.1,2.94,26.0,1.01,1.09,2.94,970.0,1.01,1.02,12.0,980.0,1.01,1.02,12.0,1000.0,1.87,1.99,2.0,2.14,15.0,17.5,8.4,9.4,9.2,10.5,14.0,16.0,19.0,22.0,9.0,10.0,9.0,9.6,15.0,17.0,40.0,980.0,19.5,23.0,18.5,22.0,28.0,34.0,14.5,980.0,55.0,85.0,50.0,85.0,15.5,120.0,14.0,95.0,5.7,8.8,14.0,1000.0,32949788,230910.0,328952.0,58805.0,1.223724520,1.223724523,1.223724525,1.223724518,1.223724524,1.223724568,1.223724565,1.223724569,1.223724566,1.223724528,1.223724526,1.223724519,1.223724517,1.223724604,1.223724529
Australian A-League Women,2024-01-28,01:00:00,Wellington Phoenix (W),Canberra United (W),1.73,2.04,3.7,4.6,4.1,5.6,3.7,5.1,1.24,1.38,1.61,1.94,2.06,2.64,1.18,1.28,4.6,6.6,1.02,980.0,1.01,1.06,1.02,980.0,1.01,980.0,2.5,3.1,1.48,1.67,1.6,1.93,2.08,2.66,1.25,1.36,3.8,4.9,1.03,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.51,1.77,2.3,2.98,20.0,980.0,17.0,980.0,4.5,980.0,4.7,980.0,11.5,17.5,9.4,14.5,13.0,20.0,4.5,980.0,11.5,17.5,8.8,13.0,12.5,19.5,4.5,980.0,16.0,25.0,13.5,21.0,18.5,980.0,4.7,980.0,3.25,9.0,4.3,980.0,5.0,1000.0,32957260,41934374.0,8839009.0,58805.0,1.223911042,1.223911128,1.223911129,1.223911130,1.223911044,1.223911045,1.223911046,1.223911047,1.223911048,1.223911049,1.223911050,1.223911051,1.223911052,1.223911121,1.223911043
Australian A-League Women,2024-01-28,03:00:00,Newcastle Jets (W),Central Coast (W),2.92,3.2,2.22,2.4,3.9,4.5,3.7,4.3,1.3,1.38,1.61,1.74,2.34,2.64,1.17,1.21,5.7,7.0,1.02,1000.0,1.01,980.0,1.02,980.0,1.01,980.0,2.42,2.72,1.58,1.7,1.57,1.69,2.46,2.74,1.24,1.29,4.5,5.2,1.03,1.14,8.6,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.57,1.7,2.44,2.74,7.6,980.0,6.4,980.0,6.8,980.0,8.2,980.0,7.0,980.0,5.7,11.0,6.4,980.0,7.6,980.0,7.8,980.0,7.0,980.0,6.8,980.0,8.2,980.0,9.2,980.0,8.2,980.0,8.6,980.0,8.6,980.0,7.2,980.0,6.0,980.0,2.36,1000.0,32957416,8839000.0,61641026.0,58805.0,1.223910933,1.223911019,1.223911020,1.223911021,1.223910935,1.223910936,1.223910937,1.223910938,1.223910939,1.223910940,1.223910941,1.223910942,1.223910943,1.223911012,1.223910934
Australian A-League Men,2024-01-28,03:00:00,Macarthur FC,Perth Glory,1.9,1.91,3.75,3.85,4.7,4.8,3.95,5.6,1.22,1.34,1.79,1.93,2.08,2.26,1.22,1.32,4.1,5.6,17.5,36.0,1.03,1.04,6.6,8.6,1.14,1.18,3.15,3.35,1.44,1.46,1.9,1.95,2.06,2.12,1.33,1.5,3.0,4.1,1.13,1.2,6.0,8.8,1.05,1.2,6.0,26.0,1.01,1.2,6.0,970.0,1.01,1.2,6.0,1000.0,1.47,1.66,2.52,3.15,29.0,30.0,24.0,27.0,32.0,36.0,55.0,75.0,16.5,17.5,11.0,12.5,16.0,17.5,32.0,36.0,15.5,16.5,10.5,11.0,14.0,14.5,30.0,32.0,21.0,24.0,15.5,16.0,19.5,21.0,40.0,46.0,6.2,6.8,17.5,19.5,23.0,260.0,32940530,36700739.0,370132.0,58805.0,1.223603815,1.223603901,1.223603902,1.223603903,1.223603817,1.223603818,1.223603819,1.223603820,1.223603821,1.223603822,1.223603823,1.223603824,1.223603825,1.223603894,1.223603816
Hong Kong Sapling Cup,2024-01-28,04:00:00,Lee Man Warriors,Resources Capital FC,1.01,1000.0,1.01,1000.0,1.05,1000.0,4.1,6.4,1.19,1.33,1.02,1000.0,1.01,1000.0,1.21,110.0,1.01,110.0,1.27,1000.0,1.01,1.06,1.27,110.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.07,1000.0,1.01,18.0,1.04,110.0,1.01,110.0,1.03,1.21,5.9,1000.0,1.01,1.21,5.9,1000.0,1.01,1.2,5.9,1000.0,1.01,1.2,5.9,1000.0,1.01,1000.0,1.01,1000.0,1.45,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,3.75,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32972543,14446187.0,16776346.0,58805.0,1.224058640,1.224058643,1.224058645,1.224058638,1.224058644,1.224058688,1.224058685,1.224058689,1.224058686,1.224058648,1.224058646,1.224058639,1.224058637,1.224058724,1.224058649
Hong Kong Sapling Cup,2024-01-28,04:00:00,Hong Kong Rangers FC,North District,1.79,3.0,2.02,3.7,3.75,5.8,3.75,5.2,1.24,1.37,1.02,1000.0,1.01,1000.0,1.17,110.0,1.01,110.0,2.32,1000.0,1.01,1.06,2.32,1000.0,1.01,1.75,2.32,1000.0,1.25,1.75,1.08,90.0,1.25,15.5,1.2,1.7,2.42,15.5,1.03,1.17,1.25,1000.0,1.03,1.14,7.2,1000.0,1.01,1.06,7.2,1000.0,1.01,1.06,8.0,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.92,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32972542,6620679.0,21137551.0,58805.0,1.224058730,1.224058733,1.224058735,1.224058728,1.224058734,1.224058778,1.224058775,1.224058779,1.224058776,1.224058738,1.224058736,1.224058729,1.224058727,1.224058814,1.224058739
Hong Kong Sapling Cup,2024-01-28,04:00:00,Eastern AA,Southern District,1.66,5.6,1.66,5.6,3.7,6.6,3.35,4.4,1.3,1.43,1.44,2.1,1.9,110.0,1.13,110.0,1.01,110.0,2.16,1000.0,1.01,1.08,2.16,1000.0,1.11,1.3,2.16,55.0,1.33,1.85,1.44,2.34,1.75,7.4,1.16,1.5,1.75,21.0,1.08,1.14,3.0,21.0,1.02,1.12,3.0,1000.0,1.01,1.06,8.2,1000.0,1.01,1.03,9.2,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32972540,9253857.0,10268893.0,58805.0,1.224058820,1.224058823,1.224058825,1.224058818,1.224058824,1.224058868,1.224058865,1.224058869,1.224058866,1.224058828,1.224058826,1.224058819,1.224058817,1.224058904,1.224058829
Indonesian Liga 2,2024-01-28,05:00:00,Persela Lamongan,Malut United,1.47,3.4,1.85,6.6,1.8,6.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,13.5,1.27,110.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,15.5,1.05,110.0,1.01,26.0,1.01,1000.0,1.01,110.0,1.01,110.0,1.01,1000.0,1.01,110.0,1.01,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32971861,5227372.0,65210173.0,58805.0,1.224049839,1.224049842,1.224049844,1.224049837,1.224049843,1.224049887,1.224049884,1.224049888,1.224049885,1.224049847,1.224049845,1.224049838,1.224049836,1.224049923,1.224049848
Indonesian Liga 2,2024-01-28,05:00:00,Deltras Sidoarjo,Bekasi City,1.34,2.8,2.0,9.6,1.88,7.4,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,13.5,1.27,110.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,15.5,1.05,1000.0,1.01,26.0,1.01,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32971863,6437712.0,65210174.0,58805.0,1.224049749,1.224049752,1.224049754,1.224049747,1.224049753,1.224049797,1.224049794,1.224049798,1.224049795,1.224049757,1.224049755,1.224049748,1.224049746,1.224049833,1.224049758
South African Matches,2024-01-28,05:00:00,SuperSport United U23,Polokwane City U23,1.12,1000.0,1.02,36.0,1.07,15.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.02,1.06,1.27,1000.0,1.02,4.6,1.27,1000.0,1.02,4.6,1.08,110.0,1.02,26.0,1.05,1.39,3.6,55.0,1.03,1.39,3.6,110.0,1.01,1.39,3.6,1000.0,1.01,1.39,3.6,1000.0,1.01,1.39,3.6,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32973479,9173307.0,9176381.0,58805.0,1.224072876,1.224072879,1.224072881,1.224072874,1.224072880,1.224072924,1.224072921,1.224072925,1.224072922,1.224072884,1.224072882,1.224072875,1.224072873,1.224072960,1.224072885
