ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32806627,1.221482409,FIFA World Cup Qualifiers - Asia,2023-11-21,06:00:00,Pakistan,Tajikistan,6.4,4.4,1.43,1.64,2.12,1.8,1.89,22.0,10.5,10.5,15.0,29.0,12.5,11.0,16.5,70.0,32.0,27.0,36.0,1.01,1.01,1.01,1.01,1.01,7.6
32808812,1.221482896,FIFA World Cup Qualifiers - Asia,2023-11-21,06:30:00,Myanmar,North Korea,1.05,5.6,1.19,1.46,1.59,1.01,1.01,1.01,1.01,9.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,4.3
32807152,1.221371193,FIFA World Cup Qualifiers - Asia,2023-11-21,08:00:00,Philippines,Indonesia,4.8,4.3,1.65,2.2,1.79,1.9,1.78,12.0,9.4,9.4,18.5,19.5,9.2,12.0,22.0,44.0,26.0,27.0,48.0,1.01,1.01,200.0,1.01,1.01,15.0
32807099,1.221371949,FIFA World Cup Qualifiers - Asia,2023-11-21,08:00:00,Chinese Taipei,Malaysia,1.04,1.01,1.3,1.64,2.02,1.01,1.01,1.01,9.6,9.8,13.0,1.01,14.5,11.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,7.2
32807129,1.221371283,FIFA World Cup Qualifiers - Asia,2023-11-21,08:45:00,Bangladesh,Lebanon,1.17,4.4,1.26,1.99,1.71,2.66,1.42,15.0,6.8,6.8,10.5,40.0,15.0,13.5,21.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32807122,1.221371373,FIFA World Cup Qualifiers - Asia,2023-11-21,09:00:00,Vietnam,Iraq,4.3,3.15,1.73,2.48,1.64,1.93,1.7,12.5,8.2,12.5,25.0,17.0,9.0,12.5,28.0,42.0,25.0,29.0,60.0,1.01,1.01,1.01,1.01,1.01,21.0
32807193,1.221371103,FIFA World Cup Qualifiers - Asia,2023-11-21,09:00:00,Singapore,Thailand,1.04,5.4,1.24,1.75,1.98,2.46,1.5,19.5,8.0,7.2,9.6,44.0,15.5,13.0,18.0,1.01,1.01,55.0,60.0,1.01,1.01,1.01,1.01,1.01,5.9
32807109,1.221371553,FIFA World Cup Qualifiers - Asia,2023-11-21,09:00:00,Hong Kong,Turkmenistan,1.04,1.01,1.04,1.01,1.62,1.01,1.01,12.0,1.01,1.01,1.01,11.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32807234,1.221372992,FIFA World Cup Qualifiers - Asia,2023-11-21,09:00:00,China,South Korea,15.5,7.0,1.17,1.56,2.28,2.18,1.55,27.0,10.0,8.0,9.4,70.0,18.0,12.5,16.0,300.0,100.0,60.0,65.0,1.01,1.01,590.0,580.0,1.01,4.6
32806720,1.221363424,FIFA World Cup Qualifiers - Africa,2023-11-21,10:00:00,Rwanda,South Africa,1.05,1.01,1.05,2.5,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
