IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215791030,South Korean K League 1,2023-07-11,07:00:00,Daegu FC,Gangwon,2.04,3.3,4.3,2.42,1.65,2.04,1.86,12.0,15.5,36.0,120.0,8.8,8.6,22.0,80.0,13.5,13.0,27.0,110.0,28.0,32.0,60.0,200.0,25.0,110.0
1.215793467,South Korean K League 1,2023-07-11,07:30:00,Jeju Utd,Gwangju FC,2.48,3.4,3.0,2.0,1.87,1.8,2.12,13.5,12.5,21.0,55.0,11.0,8.0,15.5,40.0,17.5,12.5,19.0,55.0,38.0,30.0,48.0,1.01,26.0,38.0
1.215879898,Chinese Super League,2023-07-11,08:35:00,Shandong Taishan,Shanghai Shenhua,1.73,3.7,5.8,2.1,1.79,1.98,1.81,14.0,21.0,50.0,200.0,7.8,9.2,28.0,110.0,10.5,11.0,28.0,130.0,19.0,22.0,48.0,190.0,14.0,160.0
1.215884038,Chinese Super League,2023-07-11,08:35:00,Chengdu Rongcheng,Henan Songshan Longmen,1.42,4.6,8.2,1.86,1.97,2.14,1.76,18.5,30.0,90.0,360.0,8.8,13.0,40.0,180.0,9.2,12.0,36.0,160.0,14.5,19.0,50.0,230.0,8.4,260.0
1.215879718,Chinese Super League,2023-07-11,08:35:00,Cangzhou Mighty Lions,Tianjin Jinmen Tiger FC,3.0,3.25,2.4,2.06,1.76,1.85,2.0,12.5,10.0,17.0,38.0,12.0,7.8,13.5,32.0,23.0,15.5,21.0,55.0,60.0,44.0,60.0,130.0,44.0,28.0
1.215801274,Egyptian Premier,2023-07-11,14:30:00,Smouha,ENPPI,2.36,2.8,3.55,2.36,1.56,2.04,1.87,10.5,12.5,28.0,90.0,9.4,8.2,19.0,65.0,16.0,14.5,26.0,95.0,40.0,38.0,70.0,200.0,36.0,80.0
1.215756442,Argentinian Primera Division,2023-07-11,18:45:00,Rosario Central,Central Cordoba (SdE),2.12,3.25,3.95,2.42,1.61,2.04,1.79,10.0,13.0,30.0,100.0,7.8,7.8,19.5,70.0,13.5,12.0,26.0,90.0,28.0,32.0,60.0,180.0,25.0,95.0
1.215958929,Canadian Premier League,2023-07-11,19:00:00,HFX Wanderers,Pacific,2.88,2.74,2.3,1.32,1.28,1.9,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215761033,CONMEBOL Copa Sudamericana,2023-07-11,19:00:00,Colo Colo,America MG,1.89,3.5,4.9,2.3,1.69,2.1,1.74,10.5,14.5,38.0,140.0,7.2,8.4,21.0,85.0,10.0,11.0,26.0,100.0,21.0,25.0,55.0,200.0,18.0,130.0
1.215807268,Argentinian Primera Division,2023-07-11,20:00:00,CA Independiente,Newells,2.62,2.84,3.3,3.15,1.38,2.38,1.62,6.6,8.8,23.0,80.0,7.2,7.0,18.5,75.0,16.0,15.0,32.0,130.0,50.0,55.0,110.0,320.0,65.0,110.0
1.215761574,CONMEBOL Copa Sudamericana,2023-07-11,21:00:00,Barcelona (Ecu),Estudiantes,2.6,3.1,2.86,2.28,1.65,1.86,1.9,12.0,12.5,23.0,60.0,11.5,8.2,16.0,46.0,19.5,15.0,23.0,70.0,46.0,40.0,65.0,160.0,40.0,50.0
1.215793344,Argentinian Primera Division,2023-07-11,21:30:00,Atl Tucuman,Gimnasia La Plata,2.18,3.15,4.1,2.62,1.54,2.22,1.76,9.0,11.5,29.0,110.0,7.0,7.8,20.0,80.0,12.5,12.5,28.0,110.0,28.0,34.0,70.0,240.0,30.0,120.0
1.215761466,CONMEBOL Copa Sudamericana,2023-07-11,21:30:00,Corinthians,Universitario de Deportes,1.68,3.75,6.4,2.32,1.67,2.14,1.63,11.5,18.5,55.0,230.0,6.8,9.4,30.0,130.0,8.6,11.0,32.0,150.0,17.0,22.0,55.0,250.0,17.5,240.0
