IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216740029,Chinese Super League,2023-08-09,08:35:00,Tianjin Jinmen Tiger FC,Beijing Guoan,2.86,3.45,2.46,1.86,1.96,1.67,2.2,17.0,12.0,18.5,40.0,13.5,8.8,12.5,29.0,23.0,13.5,19.0,42.0,55.0,36.0,46.0,95.0,29.0,21.0
1.216784352,Chinese Super League,2023-08-09,08:35:00,Shanghai Shenhua,Shenzhen FC,1.16,9.0,23.0,1.56,2.56,2.62,1.51,32.0,65.0,1.01,1.01,13.0,23.0,95.0,1.01,7.6,13.5,70.0,1.01,8.0,17.0,60.0,1.01,3.75,1.01
1.216740119,Chinese Super League,2023-08-09,08:35:00,Wuhan Three Towns,Henan Songshan Longmen,1.3,5.8,11.0,1.59,2.38,2.02,1.81,25.0,40.0,110.0,1.01,10.0,14.5,44.0,190.0,8.6,11.5,34.0,150.0,11.0,15.0,40.0,180.0,5.1,240.0
1.216784442,Chinese Super League,2023-08-09,08:35:00,Cangzhou Mighty Lions,Dalian Yifang,2.14,3.45,3.55,1.95,1.95,1.75,2.02,14.0,14.5,26.0,75.0,10.0,8.2,15.5,46.0,14.0,11.0,19.0,55.0,28.0,25.0,38.0,110.0,17.5,46.0
1.216875494,Finnish Kakkonen,2023-08-09,12:00:00,FCV,GBK,2.08,3.75,3.25,1.61,2.32,1.58,2.42,22.0,19.0,29.0,1.01,14.0,10.0,15.5,1.01,16.0,11.5,17.0,42.0,27.0,21.0,30.0,1.01,11.5,27.0
1.216645723,Norwegian 1st Division,2023-08-09,13:00:00,Ranheim IL,Kongsvinger,3.35,3.95,2.12,1.6,2.42,1.56,2.56,22.0,14.5,16.5,29.0,19.5,9.4,11.5,20.0,28.0,14.5,15.5,28.0,65.0,34.0,38.0,65.0,24.0,11.0
1.216646083,Norwegian 1st Division,2023-08-09,13:00:00,Moss,KFUM Oslo,2.76,3.65,2.46,1.72,2.12,1.66,2.34,18.5,13.5,18.5,38.0,15.0,9.2,12.5,26.0,22.0,13.5,17.0,36.0,1.01,30.0,40.0,80.0,23.0,18.0
1.216645993,Norwegian 1st Division,2023-08-09,13:00:00,Start,Skeid,1.57,4.5,5.8,1.42,2.94,1.54,2.6,1000.0,36.0,60.0,140.0,16.0,12.5,1.01,1.01,14.5,11.5,18.0,55.0,18.0,1.01,25.0,65.0,5.5,44.0
1.216645903,Norwegian 1st Division,2023-08-09,13:00:00,Raufoss,Jerv,2.0,3.65,3.65,1.75,2.08,1.7,2.2,17.5,17.5,29.0,70.0,11.5,9.4,17.0,44.0,14.5,11.5,18.0,1.01,25.0,1.01,34.0,85.0,13.5,38.0
1.216645813,Norwegian 1st Division,2023-08-09,13:00:00,Hodd,Sandnes Ulf,2.68,3.3,2.78,1.9,1.98,1.76,2.16,15.0,13.5,21.0,44.0,12.5,1.01,14.0,34.0,18.0,13.0,18.0,46.0,38.0,30.0,42.0,95.0,23.0,28.0
1.216646449,Norwegian 1st Division,2023-08-09,13:00:00,Sogndal,Kristiansund,2.14,4.2,3.0,1.52,2.58,1.56,2.5,25.0,19.0,25.0,48.0,16.0,11.5,15.0,30.0,17.5,12.5,16.5,34.0,27.0,1.01,28.0,60.0,11.0,18.5
1.216646359,Norwegian 1st Division,2023-08-09,13:00:00,Fredrikstad,Bryne,1.64,3.95,6.2,2.04,1.87,2.02,1.82,14.0,20.0,55.0,200.0,7.8,9.4,27.0,110.0,9.6,10.5,27.0,120.0,16.5,20.0,46.0,180.0,11.5,160.0
1.216646173,Norwegian 1st Division,2023-08-09,13:00:00,Asane,Mjondalen,2.22,3.95,3.2,1.59,2.44,1.56,2.46,24.0,20.0,1.01,55.0,16.0,10.5,16.5,34.0,18.5,12.0,17.0,1.01,30.0,24.0,32.0,65.0,13.0,23.0
1.216599366,Finnish Veikkausliiga,2023-08-09,13:00:00,VPS,SJK,3.1,3.35,2.5,2.06,1.87,1.82,2.1,13.5,11.0,17.0,38.0,12.5,8.2,12.5,30.0,22.0,14.5,19.5,46.0,55.0,38.0,55.0,110.0,36.0,24.0
1.216881253,Brazilian U20,2023-08-09,15:00:00,Inter Limeira U20,AD Sao Caetano do Sul U20,2.42,3.15,2.78,1.24,1.4,1.6,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
