IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216355332,Mexican Ascenso MX,2023-07-29,00:05:00,Correcaminos UAT,Mineros de Zacatecas,1.86,3.8,4.2,1.81,2.0,1.74,2.1,17.5,19.0,38.0,110.0,11.0,9.8,20.0,60.0,13.0,11.5,21.0,65.0,23.0,21.0,38.0,110.0,13.0,60.0
1.216470190,Chinese League 2,2023-07-29,05:00:00,Beijing Tech FC,Weifang Juexiaoya,1.81,3.3,4.5,2.54,1.52,2.06,1.67,10.5,16.5,44.0,1.01,7.8,9.0,26.0,1.01,12.0,13.0,30.0,1.01,27.0,30.0,1.01,1.01,24.0,1.01
1.216470100,Chinese League 2,2023-07-29,05:00:00,Haimen Codion,Wuhan Jiangcheng,1.44,4.4,7.0,1.92,1.92,2.04,1.7,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216470010,Chinese League 2,2023-07-29,05:00:00,Hubei Chufeng Heli,Taian Tiankuang,5.0,3.8,1.67,2.1,1.76,2.02,1.72,13.5,7.8,11.0,20.0,17.0,9.8,11.5,24.0,1.01,25.0,29.0,1.01,1.01,1.01,1.01,1.01,1.01,16.0
1.216207865,Japanese J League 2,2023-07-29,06:00:00,Blaublitz Akita,Thespakusatsu Gunma,2.22,3.0,3.9,2.76,1.46,2.22,1.7,8.2,11.5,29.0,110.0,7.2,7.2,20.0,80.0,13.0,13.0,32.0,120.0,36.0,40.0,80.0,280.0,40.0,130.0
1.216209241,Japanese J League 2,2023-07-29,06:00:00,Tochigi SC,Kofu,3.15,3.05,2.52,2.56,1.53,2.0,1.79,9.8,9.4,17.5,46.0,11.5,8.2,15.0,42.0,25.0,18.0,27.0,75.0,80.0,60.0,90.0,220.0,75.0,44.0
1.216209331,Japanese J League 2,2023-07-29,06:00:00,Shimizu,Okayama,1.62,4.0,5.8,1.83,2.02,1.96,1.87,17.5,23.0,55.0,190.0,9.0,11.0,27.0,100.0,10.5,11.0,26.0,100.0,16.5,19.5,42.0,160.0,10.0,130.0
1.216208153,Japanese J League 2,2023-07-29,06:00:00,Iwaki SC,Iwata,4.0,3.85,1.91,1.8,2.08,1.74,2.18,17.5,11.5,13.5,22.0,18.0,9.6,11.0,21.0,32.0,18.0,18.5,34.0,80.0,50.0,55.0,90.0,44.0,12.0
1.216209151,Japanese J League 2,2023-07-29,06:00:00,Tokyo-V,Mito,1.86,3.6,4.5,1.99,1.87,1.89,1.96,14.5,17.0,38.0,110.0,9.6,9.2,21.0,70.0,12.5,11.0,23.0,80.0,24.0,23.0,44.0,140.0,15.5,75.0
1.216207955,Japanese J League 2,2023-07-29,06:00:00,FC Machida,Tokushima,1.73,3.65,5.8,2.28,1.63,2.24,1.71,12.0,17.5,50.0,210.0,7.0,9.2,28.0,130.0,10.5,11.5,32.0,150.0,19.5,25.0,60.0,270.0,17.5,220.0
1.216209421,Japanese J League 2,2023-07-29,07:00:00,Oita,Yamagata,2.32,3.35,3.0,1.84,2.02,1.68,2.22,17.5,15.5,26.0,65.0,13.0,9.6,16.0,40.0,18.5,13.5,21.0,55.0,38.0,29.0,44.0,110.0,21.0,36.0
1.216209511,Japanese J League 2,2023-07-29,07:00:00,Sendai,Fujieda Myfc,2.2,4.1,3.0,1.54,2.56,1.53,2.7,25.0,20.0,26.0,48.0,16.5,11.5,15.0,32.0,18.5,12.5,16.0,32.0,32.0,22.0,27.0,55.0,11.0,18.5
1.216209691,Japanese J League 2,2023-07-29,07:00:00,Jef Utd Chiba,Renofa Yamaguchi,1.86,3.35,4.8,2.34,1.62,2.1,1.76,11.0,14.5,38.0,140.0,7.2,8.2,22.0,1.01,11.5,11.0,27.0,110.0,23.0,26.0,55.0,210.0,20.0,140.0
1.216209601,Japanese J League 2,2023-07-29,07:00:00,Nagasaki,Kumamoto,2.7,3.55,2.6,1.91,1.94,1.71,2.14,16.0,13.5,20.0,44.0,13.5,9.0,13.5,32.0,21.0,14.0,19.0,1.01,46.0,34.0,46.0,100.0,26.0,26.0
1.216358096,South Korean K League 2,2023-07-29,07:00:00,Gyeongnam,Gimpo Citizen,2.08,3.5,3.35,2.02,1.95,1.79,2.06,15.5,16.5,30.0,80.0,11.5,9.4,18.5,55.0,16.0,13.0,22.0,70.0,30.0,28.0,46.0,130.0,20.0,55.0
1.216335559,South Korean K League 2,2023-07-29,07:30:00,Seongnam FC,Jeonnam Dragons,2.64,3.35,2.66,1.91,1.9,1.7,2.06,16.0,14.0,21.0,44.0,13.5,9.0,14.5,34.0,19.5,14.0,18.5,42.0,42.0,32.0,46.0,100.0,25.0,28.0
1.216178208,Swedish Superettan,2023-07-29,08:00:00,Ostersunds FK,Sundsvall,1.81,4.1,4.4,1.82,2.12,1.68,2.14,21.0,22.0,40.0,1.01,12.0,11.5,22.0,65.0,14.0,12.0,22.0,65.0,22.0,22.0,36.0,110.0,11.5,60.0
1.216472873,Chinese League 1,2023-07-29,08:00:00,Yanbian Longding,Suzhou Dongwu,2.12,3.05,4.0,2.48,1.5,2.16,1.72,9.6,13.5,36.0,130.0,8.2,8.6,22.0,90.0,13.5,14.0,30.0,120.0,34.0,36.0,75.0,1.01,32.0,130.0
1.216472963,Chinese League 1,2023-07-29,08:00:00,Shenyang Urban FC,Guangzhou FC,3.8,3.3,2.08,2.12,1.64,1.87,1.83,12.0,9.0,14.0,1.01,14.5,8.2,12.0,1.01,1.01,19.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216473284,Chinese League 2,2023-07-29,08:00:00,Qingdao Red Lions,Dalian Zhixing,3.8,3.1,2.18,2.48,1.53,1.01,1.74,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215700184,German Bundesliga 2,2023-07-29,08:00:00,VfL Osnabruck,Karlsruhe,2.88,3.85,2.4,1.63,2.36,1.56,2.46,22.0,16.0,19.0,34.0,18.0,11.0,13.5,26.0,25.0,15.5,17.0,34.0,48.0,32.0,38.0,70.0,22.0,15.0
1.215699193,German Bundesliga 2,2023-07-29,08:00:00,Kaiserslautern,St Pauli,3.15,3.65,2.34,1.87,2.04,1.71,2.22,16.0,12.0,16.5,32.0,15.0,8.6,12.0,25.0,24.0,15.0,17.5,38.0,55.0,38.0,48.0,90.0,32.0,18.5
1.215699854,German Bundesliga 2,2023-07-29,08:00:00,Hannover,Elversberg,2.18,4.0,3.35,1.66,2.34,1.59,2.52,21.0,18.0,27.0,60.0,16.5,11.0,14.5,34.0,16.5,11.5,16.0,38.0,28.0,21.0,34.0,65.0,12.5,25.0
1.215699638,German Bundesliga 2,2023-07-29,08:00:00,Wehen Wiesbaden,FC Magdeburg,3.0,3.8,2.36,1.67,2.34,1.57,2.6,23.0,15.5,20.0,36.0,18.0,10.5,13.0,25.0,26.0,14.5,17.5,34.0,55.0,32.0,38.0,75.0,22.0,15.5
1.216473159,Chinese League 1,2023-07-29,08:30:00,Heilongjiang Lava Spring,Nanjing Fengfan,3.85,3.3,2.08,2.08,1.66,1.8,1.8,13.5,9.8,14.5,1.01,15.5,8.8,13.0,1.01,1.01,20.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,23.0
1.216473069,Chinese League 1,2023-07-29,08:30:00,Jinan Xingzhou,Guangxi Baoyun,2.88,2.96,2.88,2.6,1.45,1.94,1.73,9.6,10.5,1.01,1.01,10.5,7.6,16.5,1.01,21.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216416787,Chinese Super League,2023-07-29,08:35:00,Tianjin Jinmen Tiger FC,Changchun Yatai,2.22,3.55,3.35,1.83,2.0,1.7,2.1,18.5,17.5,30.0,75.0,13.0,10.0,17.0,44.0,17.0,13.0,20.0,55.0,32.0,26.0,40.0,100.0,17.0,38.0
1.216416679,Chinese Super League,2023-07-29,08:35:00,Nantong Zhiyun F.C,Cangzhou Mighty Lions,2.78,3.2,2.8,2.14,1.76,1.86,1.96,11.5,11.0,18.5,44.0,11.0,7.6,14.0,38.0,18.5,14.0,20.0,60.0,44.0,38.0,60.0,130.0,36.0,36.0
1.216300021,Chinese Super League,2023-07-29,08:35:00,Shanghai Shenhua,Shanghai Port FC,4.0,3.45,2.08,2.1,1.8,1.9,2.02,14.5,10.5,14.5,29.0,17.0,8.6,12.5,27.0,34.0,20.0,23.0,50.0,100.0,65.0,80.0,150.0,75.0,20.0
1.216336322,Chinese Super League,2023-07-29,08:35:00,Meizhou Hakka,Dalian Yifang,1.67,3.95,5.7,1.8,2.0,1.87,2.0,18.0,23.0,50.0,160.0,10.0,10.5,25.0,85.0,11.5,11.0,24.0,85.0,18.5,19.0,38.0,130.0,10.5,95.0
1.216300129,Chinese Super League,2023-07-29,08:35:00,Chengdu Rongcheng,Zhejiang Greentown,1.77,3.9,4.8,1.88,2.0,1.82,2.0,18.0,21.0,44.0,130.0,10.5,10.5,22.0,75.0,12.0,11.5,23.0,75.0,20.0,20.0,38.0,120.0,11.5,75.0
1.216332782,Danish 1st Division,2023-07-29,09:00:00,AaB,AC Horsens,1.64,4.4,5.3,1.69,2.34,1.7,2.12,23.0,26.0,55.0,140.0,12.0,11.5,24.0,70.0,12.5,11.0,22.0,70.0,18.5,17.5,32.0,100.0,8.2,65.0
1.215948031,Ukrainian Premier League,2023-07-29,09:00:00,Rukh Vynnyky,Zorya,4.8,3.75,1.79,1.95,1.95,1.86,1.95,16.0,10.0,11.5,20.0,19.5,10.0,11.5,20.0,44.0,22.0,23.0,42.0,1.01,75.0,80.0,1.01,85.0,12.5
1.216333012,Danish 1st Division,2023-07-29,09:00:00,Kolding IF,Hillerod Fodbold,1.66,4.1,5.5,1.81,2.06,1.82,2.0,19.0,24.0,55.0,170.0,10.5,11.5,26.0,90.0,12.0,11.5,26.0,90.0,19.5,20.0,40.0,140.0,11.0,100.0
1.216476744,Finnish Kakkonen,2023-07-29,10:00:00,FC Futura,PKK-U,4.0,4.8,1.74,1.35,3.4,1.44,3.0,38.0,21.0,19.0,23.0,32.0,15.0,12.5,17.0,46.0,19.0,16.5,21.0,1.01,44.0,32.0,44.0,22.0,5.8
1.216476834,Finnish Kakkonen,2023-07-29,10:00:00,FCV,GBK,2.16,3.8,3.2,1.63,2.34,1.6,2.46,1.01,1.01,28.0,60.0,14.0,10.0,1.01,36.0,1.01,15.0,1.01,40.0,1.01,22.0,30.0,1.01,12.0,27.0
1.216476945,Finnish Kakkonen,2023-07-29,10:00:00,TiPS,FC Kiffen,7.2,5.5,1.41,1.53,2.58,1.81,2.12,28.0,290.0,130.0,12.5,34.0,14.5,120.0,15.0,75.0,32.0,26.0,32.0,1.01,1.01,1.01,1.01,1.01,6.8
1.216322417,Finnish Ykkonen,2023-07-29,10:00:00,EIF,SalPA,1.83,3.95,4.6,1.86,2.04,1.82,2.1,18.0,20.0,38.0,110.0,10.5,10.5,21.0,65.0,13.0,11.5,22.0,70.0,21.0,21.0,38.0,120.0,12.0,65.0
1.216340454,Czech 1 Liga,2023-07-29,10:00:00,Pardubice,FK Jablonec,2.26,3.85,3.05,1.63,2.36,1.58,2.42,22.0,19.0,26.0,50.0,16.0,11.0,16.0,34.0,19.0,13.5,17.0,38.0,32.0,25.0,32.0,65.0,14.0,23.0
1.216476564,Finnish Kakkonen,2023-07-29,10:00:00,EPS,FC Jazz,3.3,4.1,2.02,1.48,2.64,1.51,2.78,1.01,17.5,1.01,1.01,1.01,13.0,13.0,1.01,1.01,17.5,17.5,1.01,1.01,1.01,1.01,1.01,1.01,9.6
1.216350328,Czech 1 Liga,2023-07-29,10:00:00,Sigma Olomouc,MFK Karvina,1.57,4.2,5.5,1.72,2.12,1.81,2.04,22.0,27.0,60.0,180.0,11.5,12.0,28.0,90.0,12.0,12.0,25.0,90.0,18.0,19.0,38.0,130.0,9.2,100.0
1.216347613,Czech 1 Liga,2023-07-29,10:00:00,Zlin,Sparta Prague,6.8,4.8,1.47,1.66,2.3,1.82,2.02,23.0,10.5,10.5,14.0,29.0,12.5,10.5,16.0,65.0,29.0,24.0,32.0,190.0,95.0,85.0,120.0,100.0,6.6
1.216476474,Finnish Kakkonen,2023-07-29,10:00:00,Sexy Poxyt,Ilves Kissat,5.4,5.8,1.48,1.31,3.75,1.47,2.86,50.0,22.0,17.0,18.0,48.0,22.0,14.5,16.5,70.0,30.0,24.0,24.0,140.0,70.0,48.0,65.0,34.0,4.4
1.216305171,Finnish Ykkonen,2023-07-29,10:00:00,JaPS,HIFK,2.52,3.6,2.84,1.8,2.1,1.68,2.3,18.5,14.0,24.0,50.0,13.0,8.6,13.5,34.0,19.0,12.5,18.5,48.0,40.0,29.0,44.0,95.0,20.0,28.0
1.216476654,Finnish Kakkonen,2023-07-29,10:00:00,PIF,Atlantis,5.5,5.3,1.49,1.33,3.75,1.45,2.9,60.0,25.0,19.0,22.0,55.0,19.0,14.0,16.0,75.0,29.0,21.0,24.0,1.01,65.0,50.0,60.0,34.0,4.5
1.216305081,Finnish Ykkonen,2023-07-29,10:00:00,KPV,Jaro,2.62,3.35,2.86,2.08,1.83,1.84,2.06,13.5,12.5,21.0,55.0,11.5,8.6,14.5,38.0,19.0,13.5,21.0,55.0,44.0,34.0,50.0,120.0,29.0,34.0
1.216475212,Uruguayan Segunda Division,2023-07-29,10:00:00,Bella Vista,Juventud De Las Piedras,3.0,2.94,2.34,2.52,1.59,1.9,1.71,10.5,9.6,1.01,1.01,12.0,8.4,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216180669,Swedish Superettan,2023-07-29,10:00:00,Orgryte,IK Brage,2.18,3.7,3.35,1.76,2.1,1.68,2.24,19.5,18.0,30.0,70.0,13.5,10.0,17.0,44.0,17.5,13.0,20.0,55.0,34.0,26.0,40.0,95.0,16.5,36.0
1.216180579,Swedish Superettan,2023-07-29,10:00:00,Osters,Jonkopings Sodra,1.59,4.4,5.9,1.67,2.22,1.8,2.06,21.0,25.0,55.0,160.0,10.5,11.5,25.0,80.0,11.0,15.0,23.0,75.0,16.0,16.5,34.0,110.0,12.5,80.0
1.216176168,Swedish Allsvenskan,2023-07-29,10:00:00,Hacken,Elfsborg,2.48,4.0,2.8,1.53,2.68,1.5,2.84,28.0,21.0,26.0,46.0,18.5,10.5,14.0,27.0,22.0,13.0,15.0,32.0,36.0,23.0,28.0,55.0,12.0,15.0
1.216306996,Polish I Liga,2023-07-29,10:00:00,Podbeskidzie B-B,Znicz Pruszkow,1.87,3.7,3.95,1.89,2.06,1.78,2.08,1.01,17.5,32.0,1.01,10.5,9.4,18.0,55.0,1.01,11.0,19.5,60.0,22.0,21.0,36.0,1.01,13.0,55.0
1.216340904,Polish Ekstraklasa,2023-07-29,10:00:00,Warta Poznan,Gornik Zabrze,2.64,3.1,2.82,2.2,1.71,1.91,1.98,12.5,12.5,22.0,55.0,12.0,8.4,16.0,44.0,20.0,15.0,23.0,70.0,46.0,42.0,65.0,150.0,38.0,44.0
1.216181469,Norwegian Eliteserien,2023-07-29,10:30:00,Valerenga,Sandefjord,1.54,4.8,6.4,1.59,2.54,1.72,2.24,25.0,30.0,60.0,170.0,11.5,12.0,26.0,80.0,11.0,10.5,21.0,70.0,15.0,15.5,29.0,90.0,6.4,70.0
1.215735743,Belgian First Division A,2023-07-29,11:00:00,Eupen,Westerlo,3.6,3.7,2.16,1.93,2.0,1.78,2.18,15.5,11.0,15.0,29.0,15.0,13.5,11.5,24.0,27.0,15.5,1.01,38.0,70.0,42.0,55.0,100.0,40.0,16.5
1.215910170,Ukrainian Premier League,2023-07-29,11:00:00,Metalist 1925,Shakhtar,16.5,6.4,1.21,1.72,2.2,2.42,1.57,22.0,8.6,7.0,9.4,55.0,18.5,13.0,17.0,1.01,80.0,55.0,60.0,1.01,1.01,1.01,1.01,1.01,5.2
1.216476294,Finnish Kakkonen,2023-07-29,11:00:00,VIFK,Kuopion Elo,1.19,8.4,13.5,1.31,3.65,1.86,2.04,55.0,80.0,1.01,1.01,17.5,25.0,65.0,1.01,18.0,15.0,40.0,150.0,16.5,16.5,36.0,1.01,2.96,1.01
1.216252580,Danish Superliga,2023-07-29,11:00:00,Vejle,FC Copenhagen,5.9,4.3,1.67,1.87,2.06,1.84,2.04,18.5,9.8,11.0,16.0,24.0,10.5,11.0,19.5,48.0,25.0,23.0,38.0,150.0,80.0,85.0,120.0,90.0,9.8
1.216288989,Brazilian Serie B,2023-07-29,11:00:00,Chapecoense,Mirassol,2.9,3.0,3.05,2.76,1.53,2.16,1.78,9.6,10.5,21.0,60.0,10.0,7.8,16.5,55.0,21.0,16.5,28.0,90.0,1.01,55.0,90.0,240.0,1.01,65.0
1.216476384,Finnish Kakkonen,2023-07-29,11:00:00,NJS,Ppj,2.38,3.85,2.74,1.5,2.68,1.47,2.82,1.01,1.01,26.0,1.01,19.5,13.5,16.0,1.01,22.0,15.0,18.0,1.01,1.01,27.0,1.01,1.01,14.0,17.5
1.216307763,Finnish Veikkausliiga,2023-07-29,11:00:00,SJK,HJK Helsinki,2.8,3.15,2.92,2.44,1.62,2.0,1.88,11.5,11.0,22.0,60.0,11.0,7.8,16.0,48.0,20.0,15.5,25.0,75.0,55.0,44.0,75.0,190.0,48.0,55.0
1.216476204,Icelandic 1 Deild,2023-07-29,11:00:00,IF Vestri,Grotta,2.12,3.8,3.0,1.54,2.6,1.54,2.74,1.01,1.01,1.01,1.01,16.0,12.0,1.01,1.01,18.0,13.0,1.01,1.01,1.01,1.01,1.01,1.01,11.5,1.01
1.216489966,Icelandic 1 Deild,2023-07-29,11:00:00,Fjolnir,Selfoss,1.53,5.1,4.6,1.3,3.65,1.33,2.96,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216489876,Icelandic 1 Deild,2023-07-29,11:00:00,Njardvik,Grindavik,2.7,3.85,2.08,1.5,2.72,1.39,2.84,1.01,1.01,23.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
