ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32725777,1.219878749,Romanian Liga II,2023-10-24,11:00:00,Arges Pitesti,CSM Slatina,1.04,1.01,1.04,1.01,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32739004,1.220089847,Jordan 1st Division,2023-10-24,11:00:00,Um El Quttein,Al-Jazeera,1.01,1.01,1.01,1.01,1.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32737449,1.220054939,Polish Ekstraklasa,2023-10-24,13:00:00,Lech Poznan,Jagiellonia Bialystock,1.49,4.3,5.8,1.68,2.14,1.79,1.93,22.0,27.0,60.0,180.0,10.5,12.5,28.0,95.0,11.0,11.0,25.0,90.0,15.5,17.5,36.0,130.0,7.8,100.0
32733965,1.219996068,Italian Serie B,2023-10-24,13:30:00,Pisa,Lecco,1.04,1.01,1.04,1.01,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32731356,1.219962215,Italian Serie B,2023-10-24,13:30:00,Brescia,Modena,2.7,2.86,2.68,2.2,1.66,1.9,1.89,11.0,11.0,20.0,50.0,11.0,7.6,15.0,42.0,19.5,14.5,22.0,70.0,48.0,42.0,65.0,160.0,42.0,44.0
32738997,1.220082223,Italian Serie C,2023-10-24,13:30:00,Giana Erminio,Albinoleffe,1.04,1.01,1.04,1.01,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32739002,1.220081863,Italian Serie C,2023-10-24,13:30:00,FC Legnago,Triestina,1.04,1.01,1.04,1.01,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32739001,1.220081953,Italian Serie C,2023-10-24,13:30:00,Arzignanochiampo,Lumezzane,1.04,1.01,1.04,1.01,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32739000,1.220082043,Italian Serie C,2023-10-24,13:30:00,Aurora Pro Patria 1919,A.C. Trento S.C.S.D.,1.04,1.01,1.04,1.01,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32738998,1.220082133,Italian Serie C,2023-10-24,13:30:00,Alessandria,Pergolettese,1.04,1.01,1.04,1.01,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
