IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215036093,Brazilian Serie A,2023-06-21,19:00:00,Sao Paulo,Athletico-PR,1.87,3.5,4.8,2.14,1.75,2.02,1.92,11.5,16.0,36.0,130.0,7.6,8.2,20.0,80.0,10.5,10.5,23.0,90.0,21.0,22.0,46.0,150.0,16.0,100.0
1.215036201,Brazilian Serie A,2023-06-21,19:00:00,Cruzeiro MG,Fortaleza EC,2.16,3.45,3.75,2.26,1.7,1.98,1.92,11.0,12.5,26.0,95.0,8.4,7.4,16.0,55.0,12.5,11.0,22.0,75.0,28.0,26.0,50.0,140.0,22.0,70.0
1.215298799,Brazilian Serie B,2023-06-21,19:00:00,CRB,Ituano,2.0,3.2,4.6,2.46,1.54,2.04,1.77,10.5,14.5,40.0,150.0,7.4,8.2,24.0,100.0,13.0,13.0,32.0,130.0,28.0,34.0,70.0,260.0,28.0,160.0
1.215083994,Brazilian Serie A,2023-06-21,20:00:00,Santos,Corinthians,2.48,3.05,3.6,2.84,1.48,2.24,1.72,8.2,9.6,22.0,75.0,7.2,7.2,16.5,60.0,13.5,12.5,27.0,95.0,36.0,38.0,75.0,240.0,42.0,85.0
1.215384156,Canadian Premier League,2023-06-21,20:00:00,York9,HFX Wanderers,2.34,3.1,2.9,2.04,1.7,1.82,1.95,13.0,12.5,23.0,1.01,11.0,8.4,15.5,44.0,17.0,13.5,22.0,1.01,40.0,32.0,55.0,1.01,28.0,44.0
1.215183531,US Major League Soccer,2023-06-21,20:30:00,Atlanta Utd,New York City,1.92,3.95,4.3,1.74,2.18,1.71,2.26,17.5,19.0,34.0,90.0,11.0,9.2,17.5,50.0,12.5,10.5,17.5,55.0,21.0,18.0,32.0,85.0,10.5,46.0
1.215183423,US Major League Soccer,2023-06-21,20:30:00,CF Montreal,Nashville SC,2.72,3.55,2.7,1.9,1.98,1.72,2.24,15.0,12.5,20.0,42.0,12.5,8.4,13.0,30.0,19.5,13.0,18.0,42.0,46.0,32.0,44.0,95.0,25.0,25.0
1.215183963,US Major League Soccer,2023-06-21,20:30:00,New York Red Bulls,Charlotte FC,1.76,3.85,5.5,2.12,1.78,2.08,1.84,12.0,17.0,42.0,160.0,7.6,8.6,22.0,90.0,9.4,10.5,25.0,110.0,18.0,21.0,46.0,170.0,13.5,130.0
1.215183639,US Major League Soccer,2023-06-21,20:30:00,FC Cincinnati,Toronto FC,1.76,4.0,5.1,1.8,2.1,1.75,2.16,16.5,21.0,40.0,120.0,11.5,9.6,19.5,65.0,11.0,11.5,19.0,70.0,18.0,18.0,32.0,100.0,10.0,70.0
1.215183747,US Major League Soccer,2023-06-21,21:30:00,Houston Dynamo,San Jose Earthquakes,1.8,4.1,4.6,1.7,2.24,1.72,2.32,19.0,21.0,36.0,100.0,11.5,9.4,18.0,55.0,12.0,10.5,17.5,55.0,19.5,18.0,30.0,85.0,9.6,48.0
1.215037039,Brazilian Serie A,2023-06-21,21:30:00,Fluminense,Atletico MG,2.62,3.3,3.1,2.18,1.72,1.91,2.0,10.5,11.0,19.5,55.0,9.8,7.2,13.5,40.0,16.0,12.5,19.0,60.0,38.0,32.0,55.0,130.0,30.0,42.0
1.215083885,Brazilian Serie A,2023-06-21,21:30:00,Bahia,SE Palmeiras,4.4,3.6,1.98,2.04,1.82,1.91,2.0,12.5,8.8,12.0,23.0,15.0,8.0,10.5,23.0,32.0,18.0,21.0,42.0,100.0,60.0,75.0,130.0,70.0,16.5
1.215183855,US Major League Soccer,2023-06-21,21:30:00,St Louis City SC,Real Salt Lake,2.0,4.0,3.7,1.66,2.36,1.62,2.48,23.0,21.0,34.0,75.0,14.0,10.5,17.0,42.0,16.0,12.0,18.0,46.0,27.0,21.0,32.0,80.0,11.5,32.0
1.215335681,Colombian Primera A,2023-06-21,22:00:00,Atletico Nacional Medellin,Millonarios,2.18,3.25,3.6,2.14,1.7,1.89,1.94,13.0,14.5,30.0,85.0,10.0,9.0,18.5,60.0,15.5,13.5,24.0,80.0,34.0,32.0,55.0,160.0,26.0,65.0
1.215184071,US Major League Soccer,2023-06-21,22:30:00,Austin FC,FC Dallas,2.18,3.6,3.6,1.98,1.86,1.84,2.12,15.0,15.5,30.0,80.0,11.0,8.6,18.0,55.0,16.0,13.5,22.0,65.0,34.0,29.0,48.0,130.0,21.0,55.0
1.215183315,US Major League Soccer,2023-06-21,22:30:00,Colorado,Vancouver Whitecaps,2.36,3.65,3.15,1.86,2.0,1.72,2.24,15.0,14.0,23.0,60.0,11.5,8.6,14.0,36.0,16.0,11.5,17.0,46.0,32.0,25.0,38.0,90.0,18.5,32.0
1.215384053,Canadian Premier League,2023-06-21,23:00:00,Pacific,Valour,1.04,1.17,1.17,1.01,1.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215182991,US Major League Soccer,2023-06-21,23:30:00,Los Angeles FC,Seattle Sounders,1.93,3.8,4.3,1.81,2.04,1.77,2.18,16.0,17.0,34.0,95.0,10.0,8.6,17.5,55.0,11.5,10.5,18.5,60.0,22.0,19.5,34.0,95.0,12.5,55.0
1.215183207,US Major League Soccer,2023-06-21,23:30:00,LA Galaxy,Kansas City,2.06,3.95,3.5,1.64,2.32,1.61,2.46,24.0,21.0,32.0,70.0,15.0,10.5,17.5,42.0,18.0,13.0,19.0,46.0,32.0,23.0,34.0,85.0,13.0,32.0
1.215183099,US Major League Soccer,2023-06-21,23:30:00,Portland Timbers,Chicago Fire,1.86,3.85,4.6,1.87,1.98,1.81,2.12,15.0,18.0,36.0,110.0,9.6,9.0,19.0,60.0,11.5,10.5,19.5,70.0,19.5,19.5,36.0,110.0,12.5,65.0
