IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214015674,Mexican Liga MX,2023-05-11,00:10:00,Atletico San Luis,CF America,4.4,4.0,1.8,1.66,2.24,1.67,2.26,20.0,11.5,12.5,20.0,22.0,10.0,10.5,18.5,42.0,20.0,20.0,34.0,110.0,60.0,60.0,90.0,50.0,10.0
1.213186968,UEFA Europa League,2023-05-11,16:00:00,Juventus,Sevilla,1.83,3.6,5.4,2.46,1.66,2.22,1.78,10.5,15.0,40.0,150.0,6.8,8.0,23.0,90.0,9.0,10.5,25.0,110.0,19.0,23.0,50.0,180.0,16.5,140.0
1.213188634,UEFA Europa Conference League,2023-05-11,16:00:00,Fiorentina,FC Basel,1.4,5.4,9.0,1.7,2.38,1.97,1.97,21.0,32.0,80.0,310.0,9.4,12.0,32.0,130.0,8.6,10.5,27.0,110.0,12.0,15.0,34.0,140.0,5.8,150.0
1.213188514,UEFA Europa Conference League,2023-05-11,16:00:00,West Ham,Az Alkmaar,1.62,4.2,6.6,2.04,1.9,2.06,1.84,14.0,20.0,55.0,210.0,8.0,9.6,26.0,120.0,8.8,10.0,26.0,110.0,15.0,18.0,42.0,160.0,9.8,150.0
1.213186878,UEFA Europa League,2023-05-11,16:00:00,Roma,Leverkusen,2.24,3.35,3.85,2.4,1.71,2.0,1.93,11.0,12.5,25.0,80.0,8.0,7.4,16.5,55.0,12.5,11.5,21.0,70.0,27.0,27.0,48.0,140.0,23.0,65.0
1.214053815,Icelandic 1 Deild,2023-05-11,16:15:00,Fjolnir,Throttur,1.39,1.12,1.12,1.11,1.3,1.56,2.36,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214053905,Icelandic 1 Deild,2023-05-11,16:15:00,Njardvik,Aegir,1.56,1.01,1.04,1.15,1.21,1.58,2.3,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213704560,Brazilian Serie A,2023-05-11,19:00:00,Coritiba,Vasco da Gama,2.94,3.25,2.7,2.18,1.68,1.89,2.0,11.0,10.0,17.0,42.0,10.5,7.6,12.5,34.0,18.5,13.5,20.0,55.0,50.0,38.0,60.0,130.0,40.0,34.0
1.213705539,Brazilian Serie A,2023-05-11,19:30:00,Botafogo,Corinthians,2.02,3.45,4.3,2.2,1.68,1.98,1.94,11.0,13.5,29.0,110.0,8.0,7.6,18.0,70.0,12.0,11.0,22.0,90.0,24.0,25.0,50.0,160.0,20.0,90.0
1.213942754,Paraguayan Primera Division,2023-05-11,20:00:00,General Caballero,Guairena,1.26,6.0,7.4,2.16,1.68,1.97,1.95,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213703822,Brazilian Serie A,2023-05-11,20:00:00,Fortaleza EC,Sao Paulo,2.04,3.55,4.0,2.1,1.82,1.89,2.0,12.5,15.0,29.0,95.0,9.0,8.0,17.5,60.0,12.5,10.5,20.0,70.0,24.0,22.0,42.0,130.0,17.5,65.0
1.213812848,Colombian Primera A,2023-05-11,20:00:00,Ind Medellin,Once Caldas,1.75,3.55,5.0,2.16,1.7,2.04,1.8,12.5,18.0,46.0,1.01,8.2,9.4,25.0,1.01,11.0,11.5,27.0,1.01,21.0,23.0,50.0,1.01,15.5,1.01
1.214002441,Mexican Ascenso MX,2023-05-11,20:00:00,Club Atletico Morelia,Celaya,2.4,3.0,3.15,2.14,1.67,1.89,1.95,12.0,12.5,24.0,65.0,10.5,8.4,16.0,46.0,17.0,13.5,22.0,65.0,40.0,34.0,55.0,1.01,29.0,48.0
1.213925012,Chilean Primera Division,2023-05-11,21:30:00,Everton De Vina,Palestino,2.02,3.6,3.6,1.84,2.0,1.71,2.16,16.5,16.5,30.0,80.0,11.5,9.4,17.0,48.0,15.0,12.0,20.0,60.0,29.0,24.0,40.0,110.0,16.0,44.0
1.213992910,Colombian Primera A,2023-05-11,22:00:00,Santa Fe,Atletico Nacional Medellin,2.02,3.2,4.4,2.28,1.66,2.02,1.84,10.5,15.0,36.0,120.0,8.2,8.2,22.0,80.0,13.0,12.0,25.0,100.0,27.0,29.0,55.0,190.0,23.0,110.0
1.214016190,Mexican Liga MX,2023-05-11,22:00:00,Atlas,Guadalajara,2.44,3.3,3.05,2.08,1.81,1.83,2.0,13.0,12.5,23.0,60.0,11.0,8.4,15.5,44.0,17.0,13.5,22.0,60.0,40.0,32.0,55.0,130.0,28.0,42.0
1.214020495,Peruvian Primera Division,2023-05-11,22:00:00,Alianza Lima,Universidad Cesar Vallejo,1.36,1.12,1.13,1.25,1.27,2.06,1.72,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
