IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216245738,Chinese League 2,2023-07-22,05:00:00,Haimen Codion,Hubei Chufeng Heli,1.43,4.2,7.2,1.82,1.98,1.97,1.76,18.0,27.0,1.01,1.01,8.6,12.0,34.0,1.01,9.6,11.0,30.0,1.01,14.5,19.0,44.0,1.01,8.6,1.01
1.216273104,Chinese League 2,2023-07-22,05:00:00,Hainan Star,Chongqing Tonglianglong,1.96,1.96,1.16,1.54,2.46,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216245828,Chinese League 2,2023-07-22,05:00:00,Beijing Tech FC,Qingdao Red Lions,5.8,3.55,1.59,2.16,1.67,2.06,1.68,14.0,7.8,9.6,18.5,21.0,9.8,12.0,24.0,60.0,32.0,34.0,60.0,1.01,1.01,1.01,1.01,1.01,15.0
1.215942214,Czech 2 Liga,2023-07-22,05:15:00,Vyskov,Pribram,1.78,3.3,3.95,1.96,1.96,1.8,2.0,17.0,18.5,1.01,1.01,10.5,9.8,1.01,1.01,13.0,11.5,22.0,1.01,1.01,1.01,1.01,1.01,13.5,1.01
1.215942574,Czech 2 Liga,2023-07-22,05:15:00,MFK Chrudim,Lisen,3.1,3.0,2.44,2.44,1.63,1.94,1.88,11.5,10.5,18.0,42.0,12.5,8.2,14.5,40.0,25.0,17.0,24.0,70.0,70.0,55.0,80.0,1.01,65.0,38.0
1.215942304,Czech 2 Liga,2023-07-22,05:30:00,Prostejov,Zizkov,2.74,3.25,2.56,1.99,1.9,1.75,2.1,15.0,13.0,19.5,42.0,13.5,8.6,14.0,34.0,21.0,14.5,19.0,48.0,46.0,36.0,50.0,110.0,30.0,27.0
1.216127277,Japanese J League 2,2023-07-22,06:00:00,Tochigi SC,Shimizu,6.6,4.0,1.6,2.02,1.79,2.06,1.78,13.5,7.8,9.0,16.0,20.0,9.8,11.0,19.5,55.0,27.0,28.0,48.0,220.0,120.0,120.0,190.0,170.0,11.5
1.216126363,Japanese J League 2,2023-07-22,06:00:00,FC Machida,Jef Utd Chiba,2.12,3.2,4.3,2.46,1.55,2.08,1.67,9.8,14.0,36.0,130.0,7.8,8.6,23.0,85.0,12.5,12.5,29.0,120.0,32.0,34.0,70.0,240.0,30.0,130.0
1.216245918,Chinese League 2,2023-07-22,06:30:00,Hunan Billows FC,Shaoxing Shangyu Pterosaur,1.62,4.0,4.2,1.69,2.14,1.72,1.99,23.0,22.0,40.0,1.01,12.5,12.5,21.0,1.01,13.5,12.5,25.0,1.01,21.0,21.0,38.0,1.01,12.0,70.0
1.216127547,Japanese J League,2023-07-22,07:00:00,Kobe,Kawasaki,2.5,3.7,2.94,1.83,2.08,1.67,2.32,17.0,14.5,22.0,48.0,13.0,8.8,13.5,32.0,18.5,12.5,17.5,40.0,36.0,26.0,38.0,85.0,19.0,25.0
