ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
33055386,1.225328868,Mexican Liga MX,2024-03-04,00:00:00,Tijuana,Leon,2.32,3.65,2.92,1.71,2.12,1.67,2.3,21.0,18.0,27.0,55.0,15.5,11.0,17.0,38.0,21.0,14.5,20.0,48.0,38.0,30.0,42.0,90.0,19.0,29.0
33069587,1.225539920,Indonesian Liga 1,2024-03-04,05:00:00,PS Barito Putera,Bali Utd Pusam,2.18,3.15,2.42,1.6,2.08,1.54,2.06,22.0,17.5,25.0,1.01,16.5,11.0,16.0,36.0,22.0,15.0,19.5,46.0,40.0,32.0,42.0,1.01,21.0,26.0
33064160,1.225341991,Portuguese U23,2024-03-04,08:00:00,Rio Ave FC U23,Leixoes U23,1.09,1.25,1.11,1.01,1.03,1.77,1.98,14.0,14.0,24.0,60.0,11.5,8.6,16.0,42.0,17.0,13.0,20.0,60.0,36.0,30.0,48.0,1.01,24.0,42.0
33058918,1.225396322,Turkish 1 Lig,2024-03-04,08:00:00,Genclerbirligi,Sanliurfaspor,1.96,1.34,3.9,2.32,1.67,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33064117,1.225341991,Portuguese U23,2024-03-04,08:00:00,Farense U23,Sporting Braga U23,1.04,1.2,1.04,1.01,1.04,1.77,1.98,14.0,14.0,24.0,60.0,11.5,8.6,16.0,42.0,17.0,13.0,20.0,60.0,36.0,30.0,48.0,1.01,24.0,42.0
33064116,1.225341991,Portuguese U23,2024-03-04,08:00:00,Santa Clara U23,Portimonense SC U23,1.09,1.25,1.12,1.01,1.04,1.77,1.98,14.0,14.0,24.0,60.0,11.5,8.6,16.0,42.0,17.0,13.0,20.0,60.0,36.0,30.0,48.0,1.01,24.0,42.0
33060767,1.225420390,Thai League 1,2024-03-04,08:30:00,Trat,Ratchaburi,3.45,3.4,1.91,1.75,1.97,1.69,2.06,17.5,12.0,15.0,26.0,18.0,9.8,12.0,23.0,32.0,18.0,19.5,1.01,1.01,1.01,1.01,1.01,1.01,14.5
33069575,1.225540190,Indonesian Liga 1,2024-03-04,09:00:00,Persis Solo,PSM Makassar,2.34,3.5,2.92,1.72,2.06,1.63,2.16,18.0,16.0,24.0,50.0,14.0,9.6,15.0,36.0,18.5,13.5,18.0,44.0,34.0,27.0,40.0,85.0,18.5,28.0
33057775,1.225374281,Greek Super League 2,2024-03-04,10:00:00,Kozani FC,Iraklis,1.21,1.34,1.21,1.01,1.27,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33057834,1.225373560,Greek Super League 2,2024-03-04,10:00:00,Niki Volou,Athlitiki Enosi Larissa,1.08,1.24,1.08,1.01,1.27,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33057786,1.225373830,Greek Super League 2,2024-03-04,10:00:00,Makedonikos,Kampaniakos,1.37,1.53,1.41,1.01,1.27,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33057785,1.225373920,Greek Super League 2,2024-03-04,10:00:00,Levadiakos,PAOK B,1.26,1.45,8.4,1.84,1.28,1.01,1.02,1.01,1.01,1.01,1.01,6.8,1.01,1.01,1.01,7.8,13.5,1.01,1.01,11.5,1.01,1.01,1.01,8.6,1.01
33057745,1.225374371,Greek Super League 2,2024-03-04,10:00:00,Anagennisi Karditsas,Apollon Kalamaria FC,1.14,2.12,2.12,1.01,2.42,1.01,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
