ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
33051674,1.225268325,Indonesian Liga 1,2024-02-27,05:00:00,Pss Sleman,Persita Tangerang,1.81,3.1,3.75,1.73,2.0,1.69,2.04,18.0,19.0,1.01,1.01,11.5,10.0,19.0,1.01,14.5,11.5,1.01,1.01,1.01,1.01,1.01,1.01,13.5,1.01
33051670,1.225268415,Indonesian Liga 1,2024-02-27,05:00:00,Dewa United FC,RANS Nusantara FC,2.02,3.3,3.3,1.72,1.78,1.43,1.83,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,15.5,990.0,990.0,1.01,1.01,1.01,1.01,1.01,14.5,1.01
33041658,1.225155101,Portuguese U23,2024-02-27,08:00:00,SC Uniao Torreense U23,Benfica U23,1.04,1.1,1.04,1.01,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33041660,1.225154921,Portuguese U23,2024-02-27,08:00:00,Mafra U23,Santa Clara U23,1.04,1.1,1.04,1.02,1.27,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33051690,1.225268505,Indonesian Liga 1,2024-02-27,09:00:00,Persib Bandung,PSIS Semarang,1.41,1.1,1.1,1.01,1.27,1.43,1.83,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33046674,1.225209867,Indian Super League,2024-02-27,11:00:00,Hyderabad FC,Punjab FC,4.9,3.8,1.73,1.9,1.9,1.89,1.97,990.0,990.0,13.0,23.0,990.0,990.0,990.0,24.0,46.0,990.0,990.0,46.0,150.0,85.0,95.0,150.0,100.0,14.0
33041634,1.225154651,Croatian Cup,2024-02-27,11:00:00,Lokomotiva,Osijek,1.2,1.17,1.09,1.01,1.27,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33037945,1.225104494,Romanian Liga I,2024-02-27,11:15:00,FC U Craiova 1948,Poli Iasi,1.86,3.05,3.35,1.87,1.83,2.06,1.81,19.5,990.0,1.01,310.0,9.2,13.0,990.0,160.0,10.5,990.0,990.0,150.0,16.0,21.0,46.0,220.0,10.0,230.0
33041659,1.225155011,Portuguese U23,2024-02-27,12:00:00,Gil Vicente U23,Estrela U23,1.04,1.1,1.04,1.01,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33040349,1.225133774,Egyptian Premier,2024-02-27,12:00:00,Al Ahly Cairo,Pyramids,1.44,1.1,1.9,1.01,1.27,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33040985,1.225140646,Portuguese U23,2024-02-27,12:00:00,Sporting Lisbon U23,Vizela U23,1.04,1.1,1.04,1.01,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33040982,1.225140446,Polish Cup,2024-02-27,13:30:00,Piast Gliwice,Rakow Czestochowa,1.06,1.13,1.06,1.06,1.27,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,20.0,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
