ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32791083,1.221089781,Mexican Segunda Division,2023-11-12,00:00:00,Los Cabos United,Mineros de Fresnillo FC,1.04,1.01,1.04,1.01,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32780673,1.220901604,Australian A-League Women,2023-11-12,00:00:00,Wellington Phoenix (W),Western United (W),1.04,1.01,1.04,1.74,2.08,1.67,2.36,980.0,980.0,980.0,1.01,980.0,9.2,980.0,980.0,1.01,1.01,980.0,980.0,1.01,980.0,980.0,980.0,1.01,980.0
32776862,1.220805293,Mexican Liga MX,2023-11-12,00:10:00,Tigres,CF America,2.46,3.65,2.9,1.67,2.08,1.67,2.3,19.5,17.0,23.0,50.0,15.0,10.0,15.0,36.0,19.0,13.0,17.5,46.0,38.0,29.0,40.0,85.0,20.0,27.0
32780664,1.220903188,Australian A-League Women,2023-11-12,00:15:00,Central Coast Mariners (W),Brisbane Roar FC (W),2.58,3.4,2.46,1.73,2.08,1.62,2.18,1.01,1.01,980.0,980.0,980.0,1.01,1.01,1.01,980.0,980.0,1.01,980.0,1.01,1.01,1.01,980.0,1.01,1.01
32777051,1.220809685,Japanese J League 2,2023-11-12,01:00:00,Omiya,Tokyo-V,7.0,4.7,1.47,1.01,1.46,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32777049,1.220809503,Japanese J League 2,2023-11-12,01:00:00,Kanazawa,Okayama,2.88,3.8,2.36,1.7,2.14,1.66,2.16,21.0,15.5,19.5,36.0,17.5,11.0,14.0,28.0,25.0,16.0,19.0,40.0,50.0,36.0,44.0,980.0,27.0,18.5
32777054,1.220809595,Japanese J League 2,2023-11-12,01:00:00,Jef Utd Chiba,Nagasaki,2.04,3.8,3.5,1.67,2.2,1.64,2.32,20.0,18.0,29.0,980.0,13.0,9.6,16.0,980.0,15.5,11.5,17.5,980.0,27.0,21.0,32.0,980.0,12.5,32.0
32776972,1.220808238,Japanese J League 2,2023-11-12,01:00:00,Kumamoto,Renofa Yamaguchi,2.08,3.7,3.5,1.82,2.08,1.72,2.12,18.0,17.0,30.0,980.0,12.0,9.6,17.0,980.0,15.5,12.0,19.5,980.0,29.0,24.0,38.0,980.0,15.5,40.0
32777056,1.220810135,Japanese J League 2,2023-11-12,01:00:00,Blaublitz Akita,Tokushima,2.26,3.1,3.65,2.2,1.54,1.89,1.73,11.0,13.5,29.0,980.0,9.4,8.6,19.0,980.0,15.5,14.0,26.0,980.0,36.0,36.0,980.0,980.0,32.0,980.0
32792453,1.221121491,Japanese Football League,2023-11-12,01:00:00,Okinawa SV,Mio Biwako Shiga,1.01,1.01,1.01,1.01,1.16,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32777062,1.220809955,Japanese J League 2,2023-11-12,01:00:00,Oita,Thespakusatsu Gunma,1.61,3.85,5.2,1.86,2.02,1.82,1.9,17.5,23.0,55.0,980.0,9.6,10.5,25.0,980.0,11.0,11.0,24.0,980.0,18.0,19.0,40.0,980.0,10.5,980.0
32776950,1.220807146,Japanese J League 2,2023-11-12,01:00:00,Yamagata,Kofu,2.3,3.55,2.76,1.62,2.18,1.63,2.28,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32777061,1.220810045,Japanese J League 2,2023-11-12,01:00:00,Tochigi SC,Iwata,6.8,4.7,1.48,1.74,2.04,1.88,1.73,21.0,9.4,10.5,14.5,980.0,13.0,11.5,19.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,8.4
32776964,1.220807056,Japanese J League 2,2023-11-12,01:00:00,Sendai,FC Machida,3.45,3.5,2.0,1.74,2.04,1.65,2.12,980.0,12.0,15.0,980.0,980.0,9.8,12.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,14.0
32776980,1.220808148,Japanese J League 2,2023-11-12,01:00:00,Fujieda Myfc,Iwaki SC,2.56,4.0,2.44,1.41,2.66,1.42,2.8,34.0,23.0,26.0,40.0,23.0,14.5,15.0,27.0,27.0,15.5,18.0,29.0,44.0,28.0,30.0,55.0,14.5,13.5
32792451,1.221121581,Japanese Football League,2023-11-12,01:00:00,ReinMeer Aomori,Sony Sendai FC,1.01,1.01,1.01,1.01,1.16,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32792449,1.221121671,Japanese Football League,2023-11-12,01:00:00,Suzuka Unlimited,Veertien Kuwana,2.4,3.1,2.4,1.75,1.84,1.61,2.04,1.01,980.0,1.01,1.01,980.0,980.0,980.0,1.01,1.01,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
