IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214867471,South Korean K League 1,2023-06-07,07:00:00,Jeonbuk Motors,Daegu FC,1.82,3.65,4.8,1.98,1.87,1.93,1.97,14.5,18.0,42.0,130.0,9.2,13.0,22.0,75.0,12.0,11.5,24.0,85.0,22.0,22.0,44.0,140.0,1.01,90.0
1.214867291,South Korean K League 1,2023-06-07,07:00:00,Gwangju FC,Suwon Bluewings,1.91,3.4,4.3,2.08,1.78,1.95,1.97,1.01,15.5,36.0,120.0,8.4,8.6,20.0,70.0,11.5,14.0,23.0,85.0,23.0,24.0,46.0,1.01,16.5,85.0
1.214867381,South Korean K League 1,2023-06-07,07:30:00,Incheon Utd,FC Seoul,2.7,3.25,2.72,2.08,1.78,1.88,2.02,12.0,11.5,18.5,44.0,13.5,7.8,13.5,36.0,19.0,13.5,19.5,55.0,44.0,36.0,55.0,120.0,34.0,34.0
1.214867561,South Korean K League 1,2023-06-07,07:30:00,Gangwon,Daejeon Citizen,2.36,3.35,3.05,2.06,1.81,1.86,2.04,12.5,12.5,23.0,65.0,10.5,8.8,15.5,1.01,17.0,14.0,22.0,60.0,40.0,32.0,55.0,130.0,26.0,42.0
1.215032807,Finnish Veikkausliiga,2023-06-07,12:00:00,Honka,IFK Mariehamn,1.62,4.0,5.9,2.04,1.88,2.04,1.86,15.0,22.0,60.0,1.01,8.4,10.5,29.0,120.0,9.8,11.5,28.0,120.0,17.0,1.01,46.0,190.0,11.5,160.0
1.214848473,Finnish Veikkausliiga,2023-06-07,12:00:00,KuPS,AC Oulu,1.65,3.95,6.4,2.12,1.83,2.1,1.81,13.0,22.0,60.0,220.0,7.6,10.5,30.0,120.0,10.0,11.0,32.0,130.0,18.5,23.0,48.0,220.0,13.5,180.0
1.214848563,Finnish Veikkausliiga,2023-06-07,12:00:00,Lahti,HJK Helsinki,6.2,4.2,1.59,1.97,1.93,2.0,1.89,17.5,9.4,10.5,17.5,24.0,11.5,12.0,21.0,60.0,29.0,29.0,46.0,210.0,110.0,120.0,180.0,150.0,11.0
1.214848653,Finnish Veikkausliiga,2023-06-07,12:00:00,Haka,Ilves,2.72,3.4,2.82,2.06,1.83,1.85,2.04,13.0,11.5,19.0,44.0,11.5,8.2,13.5,36.0,18.0,13.0,1.01,55.0,40.0,34.0,50.0,120.0,30.0,34.0
1.214874174,Finnish Veikkausliiga,2023-06-07,12:00:00,FC Inter,KTP,1.62,4.4,6.0,1.73,2.22,1.81,2.08,22.0,25.0,50.0,150.0,11.0,11.5,25.0,80.0,12.0,11.0,23.0,75.0,17.0,18.5,34.0,110.0,8.6,80.0
1.214899443,Finnish Ykkonen,2023-06-07,12:30:00,Mikkeli,JJK,1.7,3.9,5.1,1.94,1.91,1.93,1.92,15.5,19.0,44.0,150.0,9.0,9.8,23.0,80.0,10.5,11.0,24.0,85.0,18.0,19.0,1.01,140.0,11.0,95.0
1.214882222,Finnish Ykkonen,2023-06-07,12:30:00,JaPS,SJK 2,2.0,3.65,3.45,1.64,2.28,1.6,2.32,22.0,20.0,30.0,65.0,14.0,11.0,17.5,42.0,16.0,12.5,18.0,46.0,26.0,22.0,32.0,75.0,12.0,32.0
