IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214372487,Japanese J League 2,2023-05-28,02:00:00,Blaublitz Akita,Oita,2.96,2.96,2.8,2.58,1.52,2.12,1.76,9.0,9.4,18.5,1.01,9.8,7.8,15.0,48.0,21.0,16.0,25.0,80.0,60.0,50.0,85.0,210.0,60.0,1.01
1.214372216,Japanese J League 2,2023-05-28,02:00:00,Thespakusatsu Gunma,Fujieda Myfc,2.8,3.5,2.44,1.89,1.87,1.7,2.18,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214372306,Japanese J League 2,2023-05-28,02:00:00,Shimizu,Kanazawa,1.35,5.6,8.6,1.53,2.52,1.85,1.97,28.0,40.0,95.0,300.0,11.5,15.0,38.0,140.0,10.5,11.5,29.0,110.0,12.5,16.0,34.0,140.0,5.4,150.0
1.214372578,Japanese J League 2,2023-05-28,02:00:00,Tochigi SC,Okayama,3.45,2.74,2.4,2.88,1.44,2.24,1.68,8.6,8.2,16.5,50.0,10.0,7.4,15.0,50.0,26.0,19.5,32.0,100.0,90.0,75.0,120.0,310.0,110.0,60.0
1.214372669,Japanese J League 2,2023-05-28,02:00:00,Tokyo-V,Iwaki SC,1.9,3.4,4.6,2.18,1.69,2.0,1.86,12.5,16.0,38.0,130.0,8.2,8.6,22.0,80.0,12.0,11.5,26.0,100.0,24.0,26.0,55.0,180.0,19.0,110.0
1.214372126,Japanese J League 2,2023-05-28,02:00:00,Tokushima,FC Machida,4.2,3.05,2.02,2.42,1.58,2.12,1.7,10.5,8.0,1.01,28.0,1.01,8.2,12.5,1.01,36.0,22.0,1.01,65.0,130.0,85.0,110.0,210.0,120.0,25.0
1.214371826,Japanese J League 2,2023-05-28,02:00:00,Kumamoto,Yamagata,2.36,3.4,3.0,1.87,1.98,1.71,2.2,1000.0,14.0,22.0,48.0,12.5,8.8,14.5,36.0,17.0,12.5,17.5,46.0,34.0,27.0,40.0,90.0,19.5,29.0
1.214372396,Japanese J League 2,2023-05-28,02:00:00,Sendai,Jef Utd Chiba,2.6,3.05,2.98,2.1,1.79,1.87,1.98,12.0,12.0,22.0,60.0,11.0,8.2,15.5,42.0,18.0,14.0,22.0,65.0,44.0,36.0,60.0,140.0,34.0,42.0
1.214311551,Japanese J League,2023-05-28,02:00:00,Yokohama FM,Fukuoka,1.76,4.1,4.9,1.83,2.0,1.86,2.06,19.0,21.0,44.0,130.0,11.0,11.0,23.0,70.0,13.0,12.0,24.0,75.0,22.0,22.0,40.0,130.0,12.5,75.0
1.214314112,Japanese J League,2023-05-28,02:00:00,C-Osaka,Yokohama FC,1.6,4.3,5.9,1.76,2.16,1.83,2.08,21.0,1.01,60.0,1.01,11.0,12.0,27.0,90.0,12.0,12.0,25.0,1.01,18.5,19.0,38.0,1.01,9.6,100.0
1.214311641,Japanese J League,2023-05-28,02:00:00,Albirex Niigata,G-Osaka,2.7,3.3,2.86,2.12,1.76,1.86,2.02,1.01,11.5,19.5,1.01,11.0,1.01,14.0,38.0,1.01,13.5,1.01,55.0,42.0,34.0,55.0,1.01,32.0,36.0
1.214495280,Japanese J League 2,2023-05-28,03:00:00,Mito,Renofa Yamaguchi,2.1,3.5,3.7,1.99,1.89,1.77,2.06,14.5,15.5,27.0,70.0,10.5,8.4,16.5,46.0,14.0,11.5,19.0,60.0,27.0,25.0,40.0,110.0,17.0,46.0
1.214492222,South Korean K League 2,2023-05-28,04:00:00,Busan IPark,Chungnam Asan,2.32,2.98,3.3,2.44,1.56,2.04,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214491553,South Korean K League 1,2023-05-28,04:30:00,FC Seoul,Gangwon,1.72,3.55,5.0,2.12,1.76,2.02,1.89,13.0,18.0,46.0,160.0,8.0,9.2,25.0,95.0,11.0,11.0,28.0,120.0,20.0,24.0,55.0,200.0,15.5,150.0
1.214311251,Japanese J League,2023-05-28,05:00:00,Kawasaki,Kashiwa,1.78,3.8,4.7,1.96,1.94,1.93,1.98,15.0,18.0,38.0,120.0,9.0,9.2,21.0,70.0,11.5,10.5,22.0,80.0,19.5,1.01,40.0,130.0,12.5,1.01
1.214491366,South Korean K League 1,2023-05-28,06:00:00,Suwon FC,Gwangju FC,3.05,3.5,2.2,1.81,2.06,1.69,2.3,17.5,12.5,16.5,32.0,15.5,9.0,12.0,24.0,25.0,15.0,17.5,36.0,60.0,36.0,44.0,85.0,29.0,16.0
1.214672402,Chinese Super League,2023-05-28,06:30:00,Qingdao Jonoon,Shandong Taishan,5.0,4.2,1.62,1.71,2.14,1.76,2.08,23.0,12.0,13.0,20.0,25.0,12.0,11.5,19.5,50.0,24.0,24.0,36.0,140.0,75.0,75.0,120.0,70.0,9.8
1.214603865,Chinese Super League,2023-05-28,06:30:00,Zhejiang Greentown,Beijing Guoan,2.96,3.35,2.22,1.86,1.96,1.69,2.16,17.5,13.5,18.0,36.0,1.01,9.8,13.5,29.0,26.0,16.5,20.0,44.0,60.0,42.0,55.0,1.01,1.01,1.01
1.214492132,South Korean K League 2,2023-05-28,06:30:00,Ansan Greeners FC,Seoul E-Land FC,2.9,3.15,2.28,1.97,1.85,1.79,2.06,14.5,11.5,17.0,36.0,13.5,8.6,13.0,30.0,23.0,15.5,20.0,48.0,55.0,42.0,1.01,1.01,40.0,24.0
1.214491263,South Korean K League 1,2023-05-28,07:00:00,Ulsan Hyundai Horang-i,Daejeon Citizen,1.61,4.4,5.4,1.65,2.24,1.76,2.16,23.0,26.0,1.01,130.0,14.5,12.0,24.0,70.0,15.0,11.5,22.0,70.0,17.5,1.01,32.0,95.0,8.2,70.0
1.214313045,Portuguese Segunda Liga,2023-05-28,07:00:00,Oliveirense,Leixoes,2.06,3.55,3.3,1.76,2.06,1.74,2.22,17.0,16.5,27.0,60.0,12.0,9.2,16.0,40.0,15.0,11.5,18.0,48.0,27.0,23.0,36.0,85.0,14.5,36.0
1.214310642,Italian Serie A,2023-05-28,07:30:00,Verona,Empoli,1.74,4.0,5.5,1.94,1.88,1.98,1.97,14.0,18.5,42.0,150.0,8.4,8.8,22.0,80.0,9.8,10.0,23.0,90.0,16.5,19.0,40.0,140.0,11.0,120.0
1.214510970,Danish 1st Division,2023-05-28,08:00:00,Naestved,SonderjyskE,3.75,4.1,1.91,1.57,2.46,1.55,2.52,25.0,14.5,16.0,25.0,22.0,11.0,11.5,19.0,34.0,16.5,17.0,28.0,70.0,38.0,40.0,65.0,26.0,9.2
1.214510070,Danish 1st Division,2023-05-28,08:00:00,FC Helsingor,Vejle,4.7,3.95,1.68,1.65,2.26,1.7,2.12,21.0,11.5,12.5,18.5,24.0,11.5,11.5,19.0,44.0,23.0,22.0,34.0,1.01,70.0,70.0,1.01,65.0,9.2
