IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216268694,Chinese Super League,2023-07-28,08:35:00,Henan Songshan Longmen,Shenzhen FC,1.24,7.2,17.0,1.64,2.32,2.42,1.61,27.0,50.0,190.0,1.01,9.4,19.0,70.0,370.0,8.0,13.0,55.0,280.0,11.5,16.0,60.0,360.0,5.0,1.01
1.216331309,Finnish Veikkausliiga,2023-07-28,12:00:00,Ilves,VPS,2.84,3.35,2.78,2.18,1.79,1.87,2.02,12.0,10.5,17.5,46.0,11.0,7.8,13.5,36.0,19.0,13.5,22.0,55.0,50.0,38.0,55.0,150.0,36.0,34.0
1.216279801,Czech 2 Liga,2023-07-28,12:15:00,Dukla Prague,Vyskov,1.78,3.85,4.4,1.71,2.02,1.69,2.06,980.0,21.0,40.0,110.0,11.5,10.5,21.0,60.0,980.0,11.5,21.0,65.0,22.0,20.0,36.0,110.0,11.5,60.0
1.216199529,Romanian Liga I,2023-07-28,12:30:00,FC U Craiova 1948,Universitatea Cluj,2.44,3.2,3.2,2.3,1.64,1.97,1.93,11.5,12.5,24.0,70.0,10.0,8.2,16.0,48.0,16.5,13.5,23.0,70.0,38.0,34.0,60.0,150.0,30.0,55.0
1.216160045,Austrian Erste Liga,2023-07-28,12:45:00,SV Lafnitz,KSV 1919,1.73,4.2,4.6,1.64,2.26,1.66,2.26,23.0,24.0,44.0,120.0,12.5,11.0,21.0,60.0,13.5,11.5,21.0,60.0,21.0,18.5,32.0,90.0,9.2,55.0
1.216160135,Austrian Erste Liga,2023-07-28,12:45:00,Grazer AK,SKU Amstetten,1.61,4.5,5.4,1.57,2.46,1.67,2.26,25.0,27.0,50.0,140.0,12.5,11.5,23.0,65.0,12.5,11.0,980.0,60.0,980.0,16.0,28.0,85.0,7.0,55.0
1.216159122,Austrian Erste Liga,2023-07-28,12:45:00,FC Liefering,Fc Dornbirn,1.68,4.5,4.6,1.53,2.7,1.53,2.48,32.0,30.0,1.01,110.0,16.5,13.5,22.0,55.0,16.0,12.5,20.0,55.0,23.0,18.5,29.0,75.0,7.8,38.0
1.216159955,Austrian Erste Liga,2023-07-28,12:45:00,DSV Leoben,SV Horn,2.26,3.65,3.25,1.79,2.06,1.63,2.32,19.0,18.0,29.0,70.0,13.5,10.0,17.0,42.0,18.0,13.0,19.5,55.0,34.0,26.0,40.0,80.0,17.5,36.0
1.216159212,Austrian Erste Liga,2023-07-28,12:45:00,Bregenz,First Vienna Fc 1894,3.1,3.75,2.34,1.76,2.16,1.65,2.34,980.0,13.5,980.0,34.0,16.0,9.2,12.5,27.0,23.0,14.5,980.0,34.0,48.0,34.0,40.0,70.0,25.0,980.0
1.216377656,Estonian Premier League,2023-07-28,13:00:00,Tallinna FC Flora,Parnu JK Vaprus,1.19,7.8,19.0,1.47,2.74,2.1,1.68,38.0,70.0,1.01,1.01,11.5,23.0,80.0,1.01,9.6,13.0,55.0,1.01,10.0,980.0,48.0,1.01,4.2,1.01
1.216463673,Lithuanian A Lyga,2023-07-28,13:00:00,FK Dainava Alytus,Fk Siauliai,4.4,3.4,1.86,2.28,1.68,2.04,1.74,11.0,8.0,11.5,24.0,15.0,8.4,12.0,27.0,38.0,22.0,28.0,60.0,1.01,1.01,1.01,1.01,1.01,23.0
1.216280474,Czech 2 Liga,2023-07-28,13:00:00,MAS Taborsko,Sparta Prague B,2.04,3.4,3.65,1.85,1.96,1.73,2.1,980.0,980.0,32.0,80.0,980.0,980.0,980.0,46.0,980.0,980.0,980.0,55.0,26.0,23.0,38.0,1.01,980.0,44.0
1.216279891,Czech 2 Liga,2023-07-28,13:00:00,SFC Opava,Varnsdorf,1.95,3.65,3.65,1.74,2.04,1.67,2.08,980.0,980.0,32.0,75.0,12.0,10.0,980.0,48.0,980.0,12.0,980.0,55.0,25.0,23.0,36.0,95.0,14.0,44.0
1.216178094,Ukrainian Premier League,2023-07-28,13:00:00,Veres Rivne,Polissya Zhytomyr,3.4,3.5,2.24,2.06,1.84,1.81,1.97,12.5,9.8,15.5,34.0,13.5,8.4,12.0,29.0,24.0,15.0,21.0,48.0,80.0,46.0,60.0,110.0,48.0,23.0
