IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216368207,Lithuanian A Lyga,2023-07-25,13:00:00,FK Banga Gargzdu,Hegelmann Litauen,5.6,4.3,1.55,1.83,1.97,1.93,1.87,17.0,9.0,9.8,16.0,21.0,10.5,11.0,18.0,55.0,25.0,25.0,40.0,1.01,1.01,1.01,1.01,1.01,9.2
1.216333282,Icelandic 1 Deild,2023-07-25,15:00:00,Thor,Grotta,2.36,4.2,2.56,1.48,2.8,1.48,2.88,32.0,980.0,26.0,1.01,980.0,14.5,980.0,29.0,24.0,15.5,980.0,32.0,40.0,27.0,30.0,1.01,13.0,980.0
1.216384273,Peruvian Segunda Division,2023-07-25,15:00:00,Uni San Martin,Comerciantes FC,3.4,3.95,1.99,1.64,2.02,1.56,2.14,20.0,14.5,17.5,34.0,19.0,10.0,13.5,28.0,32.0,17.0,19.0,40.0,1.01,44.0,50.0,1.01,38.0,14.5
1.216171210,Argentinian Primera Division,2023-07-25,15:30:00,Barracas Central,Arsenal de Sarandi,1.92,3.35,5.0,2.7,1.52,2.38,1.65,8.6,13.0,38.0,190.0,6.4,8.0,23.0,110.0,9.8,11.5,36.0,160.0,23.0,28.0,70.0,270.0,24.0,190.0
1.216365671,Brazilian U20,2023-07-25,16:00:00,Palmeiras U20,Botafogo FR U20,1.45,4.7,6.6,1.61,2.3,1.83,1.99,23.0,29.0,65.0,1.01,10.5,12.5,29.0,1.01,10.5,10.5,24.0,1.01,14.0,16.0,32.0,1.01,6.6,110.0
1.216333192,Icelandic 1 Deild,2023-07-25,16:15:00,Selfoss,Grindavik,2.68,4.1,2.26,1.5,2.88,1.47,2.72,34.0,20.0,23.0,38.0,24.0,980.0,980.0,23.0,28.0,980.0,980.0,28.0,48.0,28.0,32.0,55.0,980.0,11.0
1.216384363,Peruvian Segunda Division,2023-07-25,17:15:00,Deportivo Llacuabamba,Juan Aurich,1.37,3.8,3.25,1.39,1.22,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216384453,Peruvian Segunda Division,2023-07-25,17:30:00,Santos FC de Ica,Deportivo Coopsol,2.12,3.1,3.85,1.48,1.07,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216171102,Argentinian Primera Division,2023-07-25,18:00:00,Colon,Tigre,2.4,3.1,3.35,2.62,1.58,2.1,1.79,9.8,11.0,23.0,80.0,8.2,7.4,16.5,60.0,15.5,13.0,28.0,90.0,42.0,40.0,75.0,230.0,42.0,75.0
1.216137203,Chilean Primera Division,2023-07-25,19:00:00,Nublense,Colo Colo,3.65,3.4,2.12,2.14,1.73,1.9,2.0,14.0,10.0,15.0,30.0,14.5,8.6,13.0,30.0,30.0,18.0,24.0,55.0,85.0,60.0,75.0,150.0,65.0,23.0
1.216171318,Argentinian Primera Division,2023-07-25,20:30:00,Instituto,Lanus,2.98,2.9,2.7,2.68,1.49,2.18,1.76,9.2,8.8,18.5,55.0,9.4,7.6,15.0,48.0,21.0,16.0,28.0,85.0,60.0,55.0,90.0,260.0,70.0,60.0
1.216372082,Ecuadorian Serie B,2023-07-25,21:00:00,CD America de Quito,Imbabura Sporting Club,2.7,3.05,2.64,2.06,1.81,1.8,2.0,13.5,12.0,1.01,1.01,12.0,8.6,14.5,1.01,1.01,14.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216218070,Brazilian Cup,2023-07-25,21:30:00,Corinthians,Sao Paulo,2.94,3.0,2.94,2.92,1.49,2.16,1.76,8.4,8.8,18.5,60.0,8.6,7.2,16.0,50.0,18.5,15.5,27.0,85.0,55.0,48.0,80.0,220.0,55.0,60.0
1.216150596,Colombian Primera B,2023-07-25,21:30:00,Quindio,Bogota,1.96,3.25,4.4,2.46,1.59,2.04,1.75,11.0,15.0,40.0,140.0,7.8,8.6,24.0,95.0,13.0,12.5,30.0,130.0,28.0,32.0,70.0,1.01,27.0,150.0
