IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215739000,Japanese J League 2,2023-07-09,06:00:00,Nagasaki,Renofa Yamaguchi,1.9,3.4,4.6,2.24,1.76,1.99,1.81,11.5,16.5,38.0,130.0,8.0,8.8,22.0,80.0,11.0,11.0,24.0,90.0,24.0,25.0,50.0,160.0,18.0,100.0
1.215739090,Japanese J League 2,2023-07-09,06:00:00,Iwaki SC,Mito,2.4,3.4,3.0,1.94,1.92,1.73,2.1,15.5,13.5,23.0,65.0,10.5,9.2,15.5,42.0,16.5,12.0,22.0,60.0,40.0,30.0,48.0,120.0,25.0,40.0
1.215737508,Japanese J League 2,2023-07-09,06:00:00,Fujieda Myfc,Kofu,2.68,3.5,2.54,1.77,2.08,1.61,2.28,18.0,13.5,18.5,1.01,14.5,10.5,14.5,32.0,23.0,13.5,19.0,40.0,46.0,34.0,44.0,1.01,25.0,22.0
1.215737418,Japanese J League 2,2023-07-09,06:00:00,Tochigi SC,Sendai,2.8,3.0,2.78,2.54,1.53,2.06,1.8,9.2,9.0,18.0,50.0,9.0,7.4,14.0,44.0,18.0,14.0,25.0,75.0,50.0,44.0,75.0,210.0,55.0,55.0
1.215737870,Japanese J League 2,2023-07-09,06:00:00,Blaublitz Akita,Kumamoto,3.5,3.1,2.38,2.5,1.57,1.98,1.83,10.5,9.2,16.5,40.0,12.5,8.0,14.0,40.0,1.01,18.5,27.0,70.0,85.0,65.0,95.0,210.0,85.0,38.0
1.215739180,Japanese J League 2,2023-07-09,06:00:00,FC Machida,Tokyo-V,2.22,3.05,3.85,2.44,1.57,2.04,1.73,10.0,12.5,29.0,90.0,8.2,7.8,19.0,70.0,14.5,12.5,27.0,100.0,34.0,36.0,65.0,220.0,34.0,95.0
1.215760594,South Korean K League 2,2023-07-09,06:30:00,Seongnam FC,Gimpo Citizen,2.36,2.98,3.25,2.42,1.59,2.06,1.82,9.6,11.0,23.0,70.0,8.6,7.2,16.5,55.0,15.5,13.0,25.0,80.0,38.0,36.0,65.0,180.0,40.0,65.0
1.215729995,South Korean K League 2,2023-07-09,06:30:00,Gyeongnam,Ansan Greeners FC,1.64,4.1,4.9,1.75,2.14,1.71,2.0,22.0,24.0,46.0,130.0,11.5,12.0,24.0,70.0,13.0,12.0,23.0,75.0,20.0,21.0,36.0,110.0,10.5,70.0
1.215738820,Japanese J League 2,2023-07-09,07:00:00,Thespakusatsu Gunma,Omiya,2.64,3.35,2.66,2.08,1.81,1.8,2.04,14.5,11.0,21.0,50.0,11.5,8.0,14.5,38.0,19.0,13.5,20.0,55.0,50.0,38.0,55.0,130.0,34.0,34.0
1.215737328,Japanese J League 2,2023-07-09,07:00:00,Jef Utd Chiba,Kanazawa,1.73,3.55,4.8,2.02,1.86,1.92,1.9,15.0,20.0,50.0,170.0,9.2,10.5,26.0,95.0,11.5,12.0,27.0,110.0,23.0,23.0,50.0,170.0,14.5,130.0
