ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
33030122,1.224978792,Mexican Ascenso MX,2024-02-23,00:05:00,Club Atletico La Paz,Dorados,1.35,2.32,1.25,1.3,1.97,1.42,1.87,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33025495,1.224916422,Japanese J League,2024-02-23,02:00:00,Hiroshima,Urawa,2.04,3.35,4.3,2.34,1.66,2.04,1.83,12.0,16.0,38.0,130.0,9.2,9.4,23.0,85.0,14.0,13.5,28.0,110.0,32.0,32.0,65.0,200.0,26.0,110.0
33030127,1.224979062,Indonesian Liga 1,2024-02-23,05:00:00,Persita Tangerang,Persebaya Surabaya,2.12,2.88,2.62,1.74,1.34,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,19.5,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33033131,1.225026712,Australian A-League Men,2024-02-23,05:45:00,Brisbane Roar,Western United,1.99,4.3,3.65,1.53,2.78,1.52,2.68,25.0,22.0,32.0,65.0,15.0,11.0,15.5,36.0,15.5,10.5,15.0,36.0,25.0,18.0,24.0,55.0,9.0,24.0
33025492,1.224916530,Japanese J League,2024-02-23,06:00:00,Nagoya,Kashima,2.74,2.98,3.05,2.36,1.55,2.1,1.8,10.5,11.5,24.0,70.0,10.5,8.2,18.0,60.0,21.0,16.0,29.0,100.0,55.0,50.0,90.0,250.0,60.0,75.0
33034228,1.225043279,Thai League 1,2024-02-23,09:00:00,Nakhon Pathom,Muangthong Utd,3.05,3.25,1.04,1.04,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33029418,1.224968685,Indonesian Liga 1,2024-02-23,09:00:00,PS Barito Putera,Persib Bandung,1.4,1.4,1.36,1.04,1.27,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33033997,1.225036878,Bulgarian A League,2024-02-23,10:00:00,Botev Vratsa,Pirin Blagoevgrad,1.39,1.08,1.08,2.14,1.59,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33041854,1.225153849,Omani Professional League,2024-02-23,10:40:00,Al-Rustaq,Sur Club,2.42,1.03,3.3,1.01,1.01,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33035082,1.225086196,Saudi Professional League,2024-02-23,11:00:00,Al Riyadh SC,Al-Raed (KSA),3.5,3.45,2.12,1.89,1.86,1.81,2.06,15.0,11.0,15.0,29.0,15.5,9.0,12.0,26.0,28.0,17.5,21.0,44.0,75.0,48.0,65.0,120.0,50.0,18.5
33028765,1.224961148,Indian Super League,2024-02-23,11:00:00,Chennaiyin FC,Mumbai City FC,3.6,3.55,1.88,1.63,2.04,1.67,2.08,990.0,990.0,16.0,27.0,990.0,990.0,990.0,25.0,36.0,990.0,990.0,40.0,1.01,55.0,65.0,1.01,50.0,14.0
33032396,1.225011375,Saudi Professional League,2024-02-23,11:00:00,Al-Taawoun Buraidah,Al-Akhdoud,1.62,3.85,5.0,1.69,2.08,1.83,2.04,990.0,990.0,48.0,1.01,990.0,990.0,990.0,1.01,12.0,990.0,990.0,1.01,17.5,19.0,36.0,1.01,9.4,1.01
33038554,1.225111961,Algerian Ligue 1,2024-02-23,12:00:00,ES Ben Aknoun,JS Saoura,1.72,1.65,1.57,1.03,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33019871,1.225047378,Romanian Liga I,2024-02-23,12:00:00,Hermannstadt,FC U Craiova 1948,2.06,3.15,3.7,2.24,1.6,2.16,1.72,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33038555,1.225111871,Algerian Ligue 1,2024-02-23,12:00:00,US Biskra,NC Magra,1.7,1.59,1.59,1.08,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33034021,1.225036968,Bulgarian A League,2024-02-23,12:30:00,Botev Plovdiv,Etar,1.31,5.1,10.0,1.62,2.24,2.08,1.78,24.0,40.0,120.0,1.01,9.8,15.0,46.0,1.01,8.8,12.0,36.0,1.01,12.0,16.0,44.0,1.01,5.8,1.01
33041856,1.225153816,Omani Professional League,2024-02-23,12:45:00,Oman FC,Sohar,2.68,1.1,2.96,1.01,1.01,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33032631,1.225015594,Croatian 1 HNL,2024-02-23,13:00:00,Lokomotiva,Osijek,2.48,2.82,2.8,1.98,1.91,1.77,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33037818,1.225102542,Friendlies Women's International,2024-02-23,13:00:00,Poland (W),Switzerland (W),1.04,1.61,1.38,1.01,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33039621,1.225124237,Serbian Super League,2024-02-23,13:00:00,FK IMT Novi Beograd,Radnicki Nis,1.05,1.01,1.05,1.04,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33031827,1.224999922,Slovakian Super League,2024-02-23,13:30:00,FC Kosice,MFk Skalica,2.28,3.0,2.98,2.08,1.67,1.8,1.91,12.5,13.0,24.0,1.01,10.5,8.0,16.0,1.01,16.5,13.0,22.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33033980,1.225038410,Polish Ekstraklasa,2024-02-23,14:00:00,Piast Gliwice,Cracovia Krakow,2.06,3.15,3.8,2.36,1.52,2.16,1.72,10.0,13.5,34.0,120.0,8.4,8.8,23.0,90.0,14.5,14.5,32.0,120.0,36.0,38.0,80.0,260.0,36.0,130.0
33033101,1.225022286,Turkish Super League,2024-02-23,14:00:00,Samsunspor,Rizespor,2.0,3.4,3.8,1.98,1.83,1.81,2.02,17.0,18.5,38.0,110.0,11.5,10.5,21.0,65.0,15.0,13.0,24.0,75.0,29.0,27.0,48.0,130.0,17.5,65.0
33033813,1.225031067,Turkish 1 Lig,2024-02-23,14:00:00,Altay,Giresunspor,1.24,1.28,1.09,1.21,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33032412,1.225011267,Saudi Professional League,2024-02-23,14:00:00,Al-Fateh (KSA),Dhamk,2.32,3.55,2.94,1.72,2.12,1.7,2.24,18.0,16.0,24.0,50.0,13.5,9.6,15.5,36.0,18.0,13.0,18.5,46.0,34.0,27.0,40.0,85.0,18.5,29.0
33032405,1.225038410,Polish I Liga,2024-02-23,14:00:00,Miedz Legnica,Polonia Warszawa,1.63,3.1,1.04,1.99,1.73,2.16,1.72,10.0,13.5,34.0,120.0,8.4,8.8,23.0,90.0,14.5,14.5,32.0,120.0,36.0,38.0,80.0,260.0,36.0,130.0
