IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216386909,Finnish Kakkonen,2023-07-26,13:00:00,Reipas,Klubi-04,3.1,3.75,2.24,1.7,2.2,1.63,2.38,21.0,22.0,18.5,34.0,18.5,10.5,19.0,25.0,29.0,16.5,19.0,38.0,65.0,40.0,48.0,90.0,32.0,16.5
1.216386819,Finnish Kakkonen,2023-07-26,13:00:00,FC Jazz,Honka Akatemia,1.52,5.1,5.4,1.38,3.25,1.52,2.68,42.0,38.0,1.01,1.01,17.0,15.0,25.0,60.0,15.0,390.0,19.5,48.0,18.5,14.5,23.0,65.0,5.4,38.0
1.216404983,Peruvian Segunda Division,2023-07-26,13:00:00,Ayacucho Futbol Club,Santa Rosa FC,6.4,3.9,1.45,1.59,2.5,1.71,1.87,1.01,12.0,11.5,1.01,1.01,1.01,12.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,6.8
1.216394267,Egyptian Premier,2023-07-26,14:30:00,Al-Masry,Al Ahly Cairo,4.7,3.7,1.81,1.84,1.99,1.9,2.0,18.5,10.5,13.0,21.0,21.0,11.0,12.0,23.0,42.0,23.0,25.0,42.0,130.0,75.0,80.0,140.0,85.0,13.0
1.216397238,Brazilian U20,2023-07-26,15:00:00,Santos U20,Internacional U20,1.69,3.85,3.85,1.6,2.32,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216200920,Swiss Super League,2023-07-26,15:30:00,Stade Lausanne-Ouchy,Lugano,3.6,3.8,2.14,1.81,2.18,1.7,2.28,16.5,11.5,14.0,26.0,16.0,8.6,11.0,21.0,27.0,15.0,17.0,32.0,70.0,40.0,46.0,75.0,34.0,13.5
1.216397374,Brazilian U20,2023-07-26,16:00:00,Flamengo U20,Atletico Paranaense U20,1.46,4.4,3.0,1.48,2.62,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216245540,Icelandic Urvalsdeild,2023-07-26,16:15:00,Stjarnan,Fram,1.54,4.7,5.0,1.39,2.94,1.58,2.48,36.0,36.0,55.0,1.01,17.5,16.0,25.0,65.0,15.0,12.5,20.0,50.0,17.5,16.5,25.0,65.0,5.4,40.0
1.216393021,Ecuadorian Serie B,2023-07-26,17:00:00,Club Nueve de Octubre,CD Vargas Torres,2.08,3.1,4.2,2.58,1.56,2.18,1.7,9.0,13.0,34.0,1.01,7.0,7.6,21.0,1.01,12.5,12.0,28.0,1.01,28.0,1.01,1.01,1.01,30.0,1.01
1.216394450,Ecuadorian Serie B,2023-07-26,17:00:00,Chacaritas SC,Cuniburo FC,2.22,2.96,3.6,2.5,1.59,2.06,1.78,10.5,12.5,29.0,1.01,8.8,8.2,19.5,70.0,15.5,13.5,27.0,1.01,36.0,38.0,70.0,1.01,36.0,1.01
1.216394805,Peruvian Segunda Division,2023-07-26,17:15:00,Alfonso Ugarte Puno,Comerciantes Unidos,2.48,2.06,2.96,1.28,1.13,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216226419,US United Soccer League,2023-07-26,20:00:00,Pittsburgh Riverhounds,Indy Eleven,1.66,3.45,5.6,2.06,1.77,2.04,1.73,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216399653,Ecuadorian Serie B,2023-07-26,21:00:00,Independiente Juniors,Macara,2.86,2.94,2.86,2.02,1.25,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216214570,Brazilian Cup,2023-07-26,21:30:00,Gremio,Flamengo,2.64,3.4,2.92,2.14,1.79,1.87,2.02,12.0,11.0,20.0,55.0,10.0,7.8,14.0,38.0,17.0,13.0,21.0,55.0,42.0,34.0,60.0,200.0,29.0,38.0
