IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215090526,Bulgarian A League,2023-06-09,13:00:00,Beroe Stara Za,Sportist Svoge,1.47,4.8,7.8,1.89,2.0,2.1,1.76,17.5,42.0,90.0,320.0,8.6,11.5,34.0,160.0,9.0,11.0,34.0,150.0,14.0,21.0,70.0,230.0,9.0,250.0
1.215028070,Danish Superliga,2023-06-09,14:00:00,Viborg,Midtjylland,2.76,3.7,2.68,1.84,2.16,1.67,2.36,16.0,13.5,18.5,38.0,13.5,8.2,12.0,27.0,19.5,13.0,16.0,36.0,42.0,28.0,38.0,75.0,22.0,21.0
1.215023117,Egyptian Premier,2023-06-09,14:00:00,Al Ittihad (EGY),National Bank,3.1,3.2,2.58,2.12,1.85,1.84,2.04,11.5,11.0,17.5,38.0,14.5,7.4,13.5,34.0,23.0,14.5,20.0,55.0,60.0,42.0,60.0,120.0,44.0,29.0
1.214795213,Swedish Allsvenskan,2023-06-09,14:00:00,Hammarby,Brommapojkarna,1.69,4.3,5.4,1.72,2.34,1.75,2.24,21.0,22.0,44.0,130.0,10.5,9.6,20.0,65.0,11.0,9.8,18.5,65.0,16.5,16.0,30.0,100.0,7.8,70.0
1.214939358,Argentinian Primera Division,2023-06-09,15:30:00,Barracas Central,Rosario Central,2.8,3.2,2.92,2.36,1.7,1.97,1.95,10.5,10.0,18.0,55.0,9.8,7.6,13.5,38.0,17.5,13.5,20.0,60.0,48.0,40.0,60.0,150.0,40.0,38.0
1.214968374,Irish Premier Division,2023-06-09,15:45:00,Derry City,Bohemians,1.97,3.4,4.8,2.6,1.6,2.22,1.75,9.6,13.5,36.0,140.0,7.0,7.8,21.0,90.0,11.0,12.0,29.0,120.0,23.0,28.0,65.0,240.0,22.0,150.0
1.214969650,Irish Premier Division,2023-06-09,15:45:00,Shelbourne,Sligo Rovers,2.06,3.35,4.4,2.56,1.61,2.18,1.75,9.2,13.0,30.0,120.0,7.4,8.2,21.0,85.0,12.0,12.5,30.0,120.0,28.0,32.0,70.0,250.0,28.0,140.0
1.214968464,Irish Premier Division,2023-06-09,15:45:00,Cork City,Dundalk,2.8,3.3,2.82,2.24,1.78,1.9,2.0,11.5,10.5,18.5,46.0,10.5,7.6,13.5,36.0,17.5,13.5,21.0,55.0,46.0,36.0,55.0,230.0,34.0,36.0
1.214969740,Irish Premier Division,2023-06-09,15:45:00,Drogheda,St Patricks,3.95,3.9,1.99,1.77,2.24,1.68,2.32,18.0,12.0,14.0,26.0,18.5,9.2,11.0,19.5,36.0,17.0,16.5,36.0,80.0,46.0,55.0,85.0,42.0,12.5
1.214969830,Irish Premier Division,2023-06-09,16:00:00,Shamrock Rovers,UCD,1.07,20.0,48.0,1.29,4.2,2.8,1.5,85.0,170.0,660.0,1.01,15.5,55.0,190.0,1.01,9.0,18.5,110.0,1.01,7.6,16.0,80.0,1.01,2.26,1.01
1.215079680,Icelandic 1 Deild,2023-06-09,16:15:00,Aegir,IA Akranes,5.7,4.9,1.5,1.48,2.92,1.63,2.38,34.0,16.0,14.0,16.5,36.0,15.0,12.0,16.0,65.0,27.0,21.0,26.0,150.0,70.0,60.0,70.0,55.0,5.4
1.214939827,Argentinian Primera Division,2023-06-09,20:00:00,CA Independiente,Sarmiento de Junin,2.08,3.2,4.6,2.72,1.55,2.24,1.74,8.6,12.0,32.0,130.0,7.0,7.4,21.0,85.0,11.5,12.5,28.0,130.0,28.0,34.0,75.0,270.0,28.0,160.0
1.215088548,Canadian Premier League,2023-06-09,20:30:00,York9,Atletico Ottawa,2.42,3.05,3.05,2.26,1.66,1.9,1.87,11.5,12.0,24.0,65.0,9.8,7.2,16.0,48.0,16.5,13.5,23.0,70.0,40.0,36.0,60.0,1.01,32.0,55.0
1.215068082,Ecuadorian Serie A,2023-06-09,21:00:00,Univ Catolica (Ecu),Mushuc Runa,1.7,3.9,4.9,1.77,2.06,1.78,2.06,19.0,1.01,46.0,140.0,11.0,11.0,24.0,1.01,12.5,12.0,24.0,80.0,22.0,21.0,40.0,130.0,12.0,80.0
1.215062413,Peruvian Primera Division,2023-06-09,21:00:00,Cienciano,Sport Boys (Per),1.31,5.7,10.0,1.64,2.4,2.04,1.8,24.0,36.0,110.0,1.01,10.0,14.0,42.0,1.01,8.0,11.5,36.0,150.0,11.0,14.5,44.0,1.01,5.4,1.01
1.214986468,Brazilian Serie B,2023-06-09,21:30:00,ABC RN,Chapecoense,2.42,3.1,3.55,2.66,1.54,2.14,1.8,10.0,12.0,27.0,90.0,8.4,7.4,19.0,1.01,16.5,14.5,28.0,100.0,42.0,40.0,75.0,230.0,42.0,1.01
