ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32854686,1.222164758,Mexican Liga MX,2023-12-07,00:00:00,Atletico San Luis,CF America,3.9,3.8,1.87,1.79,2.16,1.66,2.24,19.0,12.0,13.5,23.0,19.0,9.6,11.0,19.5,34.0,17.5,18.5,32.0,85.0,48.0,55.0,85.0,42.0,11.5
32844144,1.221971342,Polish Cup,2023-12-07,08:00:00,MKP Carina Gubin,Piast Gliwice,12.0,6.4,1.24,1.45,2.62,1.97,1.76,34.0,12.5,9.2,11.0,55.0,18.5,13.0,15.0,1.01,55.0,38.0,42.0,1.01,1.01,1.01,1.01,1.01,4.1
32853292,1.222137105,Bulgarian Cup,2023-12-07,09:30:00,CSKA 1948 Sofia,Beroe Stara Za,1.05,1.46,1.43,1.01,1.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32851706,1.222106578,Ukrainian Premier League,2023-12-07,10:00:00,Dynamo Kiev,Metalist 1925,1.21,6.0,1.05,1.6,1.52,1.01,1.6,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,7.6,12.5,1.01,1.01,9.2,1.01,1.01,1.01,4.6,1.01
32842161,1.221937850,Greek Cup,2023-12-07,10:00:00,Levadiakos,Niki Volou,1.72,3.3,5.0,1.4,1.28,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32851210,1.222098454,Slovenian Premier League,2023-12-07,11:00:00,Mura,NK Rogaska,1.74,3.65,4.3,1.8,1.38,1.78,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,12.0,11.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32846938,1.222013514,Indian Super League,2023-12-07,11:30:00,Jamshedpur FC,Chennaiyin FC,2.08,3.5,3.0,1.65,2.12,1.58,2.26,21.0,17.5,27.0,1.01,14.0,10.0,15.5,1.01,17.5,12.5,18.0,1.01,1.01,24.0,36.0,1.01,15.0,28.0
32851682,1.222107643,Saudi Professional League,2023-12-07,12:00:00,Al-Hazm (KSA),Al-Fateh (KSA),3.65,3.8,1.93,1.61,2.32,1.61,2.34,21.0,13.5,15.5,24.0,21.0,10.5,11.5,21.0,32.0,17.5,16.5,29.0,70.0,42.0,44.0,65.0,32.0,10.5
32854035,1.222153260,Romanian Cup,2023-12-07,12:00:00,ACS Progresul Pecica,FC Hunedoara,1.05,1.01,1.05,1.01,1.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32853984,1.222152181,Romanian Cup,2023-12-07,12:00:00,ACS Petrolul 52,ACS Sepsi OSK,1.9,2.5,2.06,1.03,1.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32853974,1.222152271,Romanian Cup,2023-12-07,12:00:00,Chindia Targoviste,Hermannstadt,2.24,2.24,1.06,1.03,1.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32855459,1.222181063,Serbian Cup,2023-12-07,12:00:00,Partizan Belgrade,FK Graficar,1.06,1.01,1.05,1.01,1.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32852757,1.222129184,Saudi Professional League,2023-12-07,12:00:00,Dhamk,Al-Ittihad,4.2,3.75,1.63,1.57,2.12,1.63,2.02,23.0,13.0,14.0,1.01,25.0,12.0,12.0,20.0,46.0,23.0,22.0,34.0,1.01,1.01,1.01,1.01,60.0,9.6
