IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215191941,South Korean K League 2,2023-06-25,04:00:00,Chungnam Asan,Ansan Greeners FC,2.02,3.45,4.0,2.12,1.72,1.88,1.81,13.5,15.5,34.0,100.0,9.6,9.0,20.0,70.0,14.5,12.5,25.0,90.0,29.0,29.0,55.0,170.0,22.0,85.0
1.215191220,South Korean K League 1,2023-06-25,04:30:00,Incheon Utd,Pohang Steelers,3.15,3.2,2.46,2.18,1.71,1.94,1.97,12.0,10.5,17.0,40.0,12.0,8.2,13.5,34.0,23.0,16.0,22.0,55.0,65.0,46.0,65.0,150.0,48.0,30.0
1.215327924,Japanese J League 2,2023-06-25,06:00:00,Sendai,Tokushima,1.97,3.45,4.2,2.06,1.8,2.0,1.85,14.0,17.0,36.0,110.0,9.6,9.2,22.0,70.0,13.5,12.5,25.0,90.0,26.0,27.0,50.0,160.0,19.5,90.0
1.215191851,South Korean K League 2,2023-06-25,06:30:00,Gimpo Citizen,Jeonnam Dragons,2.4,3.2,3.1,2.1,1.76,1.82,1.99,12.5,12.5,22.0,60.0,10.5,8.2,14.5,40.0,16.0,12.5,20.0,55.0,36.0,30.0,48.0,120.0,25.0,40.0
1.215191761,South Korean K League 2,2023-06-25,06:30:00,Seoul E-Land FC,FC Anyang,3.25,3.35,2.26,2.06,1.81,1.75,1.98,14.0,11.0,16.0,32.0,14.0,8.6,12.5,29.0,25.0,16.0,20.0,46.0,65.0,44.0,60.0,120.0,44.0,22.0
1.215329401,Japanese J League 2,2023-06-25,07:00:00,Kumamoto,Iwata,3.4,3.4,2.16,1.87,2.0,1.73,2.18,17.5,12.5,16.5,32.0,16.5,13.0,13.0,27.0,30.0,17.5,21.0,42.0,75.0,46.0,60.0,110.0,42.0,18.5
1.215178978,Japanese J League,2023-06-25,07:00:00,Fukuoka,Kobe,3.55,3.4,2.24,2.2,1.74,1.9,1.99,13.0,10.0,15.0,34.0,13.5,8.6,12.5,29.0,27.0,17.0,22.0,50.0,75.0,50.0,65.0,140.0,55.0,24.0
1.215191671,South Korean K League 1,2023-06-25,07:00:00,Suwon FC,Gangwon,2.44,3.3,2.96,1.95,1.91,1.74,2.18,14.5,13.5,22.0,1.01,12.0,8.4,14.0,36.0,17.5,12.5,18.5,1.01,38.0,28.0,42.0,95.0,22.0,30.0
1.215329672,Japanese J League 2,2023-06-25,07:30:00,Thespakusatsu Gunma,Shimizu,5.9,4.2,1.57,1.81,2.06,1.89,1.96,20.0,10.5,12.0,17.5,26.0,12.0,11.5,20.0,55.0,28.0,26.0,40.0,180.0,95.0,95.0,140.0,110.0,9.8
1.215120744,Norwegian 1st Division,2023-06-25,10:00:00,Raufoss,Skeid,1.89,3.95,4.0,1.68,2.24,1.67,2.26,19.5,19.5,32.0,75.0,1.01,10.5,18.0,46.0,14.0,11.5,18.0,50.0,22.0,20.0,32.0,80.0,11.0,40.0
1.215120834,Norwegian 1st Division,2023-06-25,10:00:00,Asane,Kristiansund,3.25,4.1,2.08,1.52,2.6,1.51,2.66,26.0,16.5,18.0,28.0,22.0,11.0,12.0,20.0,29.0,15.5,16.0,26.0,60.0,34.0,34.0,55.0,21.0,10.5
1.215120924,Norwegian 1st Division,2023-06-25,10:00:00,KFUM Oslo,Sandnes Ulf,1.81,4.1,4.4,1.62,2.38,1.62,2.12,25.0,25.0,40.0,95.0,14.5,12.5,22.0,55.0,15.5,12.5,20.0,55.0,23.0,21.0,32.0,80.0,9.8,44.0
1.215372948,Brazilian Campeonato Women,2023-06-25,10:00:00,Santos FC (W),CR Flamengo (W),1.94,3.7,3.85,1.76,2.06,1.69,2.16,17.5,18.5,34.0,1.01,11.0,9.4,18.5,1.01,12.5,11.0,19.0,1.01,22.0,19.5,1.01,1.01,12.0,1.01
1.215373074,Brazilian Campeonato Women,2023-06-25,10:00:00,Ferroviaria S/A Araraquara (W),SC Internacional ,1.04,1.01,1.04,1.26,1.34,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215121014,Norwegian 1st Division,2023-06-25,10:00:00,Moss,Kongsvinger,2.96,3.5,2.42,1.79,2.04,1.67,2.26,16.5,13.0,18.5,36.0,14.5,8.6,12.5,27.0,22.0,14.0,17.0,38.0,46.0,32.0,42.0,85.0,26.0,20.0
1.215335591,Uruguayan Primera Division,2023-06-25,10:00:00,Cerro,Racing Club (Uru),2.5,3.0,3.2,2.42,1.58,1.98,1.86,1.01,11.0,23.0,70.0,9.4,8.0,16.5,55.0,17.0,14.0,25.0,80.0,44.0,40.0,70.0,180.0,40.0,65.0
1.215484649,Brazilian Campeonato Women,2023-06-25,10:00:00,Palmeiras (W),Sao Paulo (W),1.46,4.5,6.2,1.58,2.38,1.74,2.08,25.0,30.0,1.01,1.01,11.5,12.5,28.0,1.01,11.0,10.5,23.0,1.01,15.0,15.5,32.0,1.01,6.4,1.01
1.215189256,Brazilian Serie B,2023-06-25,11:00:00,Mirassol,ABC RN,1.55,4.0,7.8,2.04,1.79,2.18,1.71,13.5,24.0,70.0,290.0,7.6,11.0,36.0,150.0,9.2,11.5,34.0,160.0,15.0,21.0,55.0,1.01,11.0,250.0
1.215484235,Lithuanian A Lyga,2023-06-25,11:55:00,FK Banga Gargzdu,Panevezys,8.2,4.3,1.41,1.84,1.87,2.12,1.66,16.5,8.6,8.2,13.0,29.0,12.5,12.0,17.5,1.01,40.0,34.0,55.0,1.01,1.01,1.01,1.01,1.01,8.4
1.215041005,Norwegian Eliteserien,2023-06-25,12:00:00,Ham-Kam,Odds BK,2.5,3.4,3.1,2.12,1.87,1.85,2.04,12.5,12.5,23.0,60.0,10.5,8.2,15.0,42.0,16.5,13.0,20.0,60.0,40.0,30.0,55.0,120.0,26.0,36.0
1.215419037,Argentinian Primera B Nacional,2023-06-25,12:00:00,Brown de Adrogue,Deportivo Riestra,2.48,2.96,3.45,2.7,1.48,2.2,1.73,8.4,10.5,24.0,80.0,8.0,7.0,17.0,65.0,15.0,13.5,26.0,1.01,40.0,40.0,80.0,1.01,44.0,95.0
1.215041646,Norwegian Eliteserien,2023-06-25,12:00:00,Rosenborg,Sarpsborg,2.12,3.85,3.5,1.67,2.28,1.6,2.46,20.0,18.5,29.0,70.0,13.5,11.0,16.0,40.0,16.5,12.0,18.0,46.0,32.0,22.0,32.0,80.0,13.5,30.0
1.215041113,Norwegian Eliteserien,2023-06-25,12:00:00,Tromso,Stabaek,2.14,3.5,3.75,2.04,1.87,1.83,2.04,15.0,14.5,29.0,75.0,10.5,8.4,17.5,50.0,13.5,12.0,20.0,60.0,28.0,26.0,42.0,110.0,17.5,50.0
1.215040897,Norwegian Eliteserien,2023-06-25,12:00:00,Molde,Haugesund,1.21,8.4,16.5,1.44,3.05,2.08,1.82,40.0,65.0,180.0,700.0,13.0,21.0,65.0,260.0,9.6,13.0,40.0,240.0,9.6,16.0,38.0,350.0,3.25,280.0
1.215411456,Chilean Primera Division,2023-06-25,13:00:00,Huachipato,Magallanes,1.92,3.6,4.0,1.87,1.98,1.78,2.08,17.0,18.5,36.0,95.0,11.5,9.8,20.0,60.0,12.5,12.5,22.0,70.0,26.0,25.0,42.0,120.0,15.5,65.0
1.215041221,Norwegian Eliteserien,2023-06-25,14:15:00,Stromsgodset,Bodo Glimt,6.2,5.3,1.51,1.44,3.1,1.61,2.48,38.0,18.5,14.5,17.0,44.0,17.0,12.5,17.0,75.0,32.0,22.0,27.0,170.0,80.0,65.0,70.0,55.0,5.0
1.215338767,Uruguayan Primera Division,2023-06-25,15:00:00,Deportivo Maldonado,Cerro Largo FC,2.24,3.25,3.35,2.3,1.64,1.92,1.92,11.0,12.0,25.0,1.01,9.0,7.6,16.5,1.01,14.5,12.5,22.0,1.01,34.0,1.01,1.01,1.01,1.01,1.01
1.215419131,Argentinian Primera B Nacional,2023-06-25,15:00:00,Estudiantes de Caseros,Club Atletico Racing de C,2.06,2.9,4.2,2.86,1.43,2.28,1.64,8.0,11.5,34.0,1.01,6.6,7.4,22.0,1.01,12.5,12.5,32.0,1.01,32.0,36.0,1.01,1.01,36.0,1.01
1.215419264,Argentinian Primera B Nacional,2023-06-25,15:00:00,Guillermo Brown,Deportivo Moron,2.64,2.76,3.35,3.3,1.36,2.5,1.53,6.6,8.8,23.0,1.01,7.8,7.6,20.0,1.01,17.5,17.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215389536,Peruvian Primera Division,2023-06-25,15:00:00,Alianza Atletico,Sport Boys (Per),1.67,3.9,4.8,1.8,2.1,1.81,2.02,1.01,1.01,1.01,1.01,1.01,10.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215488008,Brazilian Serie D,2023-06-25,15:00:00,SER Caxias do Sul,Novo Hamburgo,1.44,3.75,7.4,2.24,1.7,2.28,1.56,1.01,1.01,1.01,1.01,6.4,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215419358,Argentinian Primera B Nacional,2023-06-25,15:10:00,San Martin de Tucuman,Nueva Chicago,1.84,3.0,5.7,3.15,1.39,2.8,1.47,7.2,14.5,55.0,1.01,5.7,8.8,34.0,1.01,10.5,14.0,42.0,1.01,25.0,36.0,1.01,1.01,34.0,1.01
1.215189472,Brazilian Serie B,2023-06-25,15:30:00,Sampaio Correa FC,Ceara SC Fortaleza,2.62,3.3,2.86,1.69,1.63,1.85,1.95,15.0,14.5,1.01,1.01,14.5,15.0,1.01,1.01,18.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215419448,Argentinian Primera B Nacional,2023-06-25,15:30:00,CD Maipu,Atletico Mitre,2.02,3.0,4.3,2.66,1.53,2.16,1.71,9.0,13.0,34.0,1.01,7.0,7.6,22.0,1.01,12.0,12.0,28.0,1.01,28.0,32.0,70.0,1.01,29.0,1.01
