ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
33030273,1.224978702,Mexican Liga MX,2024-02-21,00:00:00,Necaxa,Guadalajara,3.6,3.55,2.2,2.02,1.94,1.83,2.14,13.0,9.8,14.0,29.0,13.5,8.0,11.0,24.0,26.0,15.5,19.0,40.0,70.0,46.0,60.0,120.0,42.0,18.5
33024856,1.224910709,CONCACAF Champions League,2024-02-21,00:00:00,Deportivo Saprissa,Philadelphia,2.48,3.45,3.0,2.08,1.86,1.82,2.06,14.0,12.0,25.0,980.0,11.0,8.0,14.0,980.0,980.0,13.5,22.0,980.0,980.0,32.0,980.0,980.0,24.0,40.0
33021685,1.224871891,Mexican Ascenso MX,2024-02-21,00:05:00,Correcaminos UAT,Club Atletico Morelia,2.58,3.3,3.05,2.14,1.86,1.85,2.1,980.0,12.0,21.0,980.0,10.5,7.6,13.5,980.0,17.0,12.5,18.0,980.0,980.0,980.0,980.0,980.0,980.0,44.0
33030847,1.224985553,AFC Champions League,2024-02-21,06:00:00,Kofu,Ulsan Hyundai Horang-i,3.8,3.7,2.06,1.79,2.14,1.75,2.26,16.0,11.0,16.0,30.0,980.0,980.0,11.0,25.0,980.0,980.0,21.0,40.0,980.0,1.01,60.0,980.0,46.0,13.0
33039650,1.225125393,Croatian U19,2024-02-21,06:00:00,Hajduk Split U19,Slaven Belupo U19,1.16,4.3,4.0,1.3,2.42,1.1,1.1,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33040410,1.225133954,Turkish U19,2024-02-21,07:00:00,Fenerbahce SK U19,Samsunspor U19,1.64,4.1,4.1,1.44,2.72,1.54,2.44,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,980.0,1.01
33039658,1.225125483,Croatian U19,2024-02-21,07:00:00,HNK Sibenik U19,Dinamo Zagreb U19,3.3,5.4,1.13,1.2,3.2,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33038693,1.225119330,Azerbaijan 1st Division,2024-02-21,07:00:00,MOIK Baku,Qaradag Lokbatan,2.1,2.8,2.0,2.04,1.4,1.1,1.1,13.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33024700,1.224909294,AFC Champions League,2024-02-21,08:00:00,Yokohama FM,Bangkok Utd,1.33,6.0,10.5,1.46,2.92,1.86,2.08,34.0,980.0,980.0,980.0,14.0,16.0,980.0,980.0,11.0,12.0,28.0,980.0,12.0,15.0,32.0,980.0,4.1,980.0
33038736,1.225119150,Azerbaijan 1st Division,2024-02-21,08:00:00,Karvan Evlakh,Araz Saatli SC,1.05,5.0,5.7,1.22,3.0,1.1,1.1,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,55.0,1.01
33038704,1.225120140,Israeli Liga Alef,2024-02-21,08:00:00,Shimshon Tel Aviv,MS Hapoel Lod,1.4,3.7,4.7,1.06,1.27,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33039681,1.225127348,Hong Kong Sapling Cup,2024-02-21,09:00:00,North District,Kitchee SC,17.5,9.2,1.15,1.38,3.15,2.18,1.71,980.0,980.0,980.0,980.0,1.01,980.0,980.0,980.0,1.01,1.01,980.0,980.0,1.01,1.01,1.01,1.01,1.01,55.0
33039847,1.225126576,Albanian Cup,2024-02-21,09:30:00,KF Laci,Egnatia Rrogozhine,1.72,2.94,1.43,1.1,1.16,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33037752,1.225101895,Greek Super League 2,2024-02-21,10:00:00,Niki Volou,Apollon Kalamaria FC,1.24,5.2,14.5,1.85,1.9,2.68,1.46,980.0,980.0,1.01,1.01,980.0,980.0,980.0,1.01,7.2,980.0,980.0,1.01,980.0,980.0,980.0,1.01,55.0,1.01
33037750,1.225101985,Greek Super League 2,2024-02-21,10:00:00,PAOK B,Athlitiki Enosi Larissa,4.7,3.25,1.75,2.46,1.53,2.18,1.57,11.0,7.2,980.0,980.0,980.0,980.0,980.0,1.01,1.01,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,980.0
33039663,1.225125733,Croatian U19,2024-02-21,10:00:00,NK Sesvete U19,Lokomotiva Zagreb U19,2.68,4.3,1.05,1.01,1.05,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33038868,1.225119870,Italian Serie C,2024-02-21,10:00:00,Atalanta B,Renate,1.79,3.2,4.8,2.46,1.54,2.24,1.68,990.0,990.0,980.0,1.01,990.0,990.0,990.0,1.01,980.0,990.0,990.0,1.01,980.0,980.0,980.0,1.01,980.0,1.01
33038898,1.225120675,Saudi 1st Division,2024-02-21,10:15:00,Ohod (KSA),Al Bukayriyah,2.22,2.46,3.2,2.18,1.43,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,980.0,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33039487,1.225126939,Italian Serie D,2024-02-21,10:30:00,AJ Fano 1906,San Nicolo Notaresco,1.01,1.01,1.01,1.01,1.04,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33032606,1.225016386,Slovenian Premier League,2024-02-21,11:00:00,Olimpija,Domzale,1.45,4.9,7.6,1.61,2.32,1.88,2.0,27.0,980.0,980.0,980.0,12.0,14.5,980.0,980.0,11.0,12.5,980.0,980.0,15.0,17.5,980.0,980.0,6.2,980.0
33038954,1.225119600,Jordanian Premier League,2024-02-21,11:00:00,Al Wehdat,AL Ramtha,1.81,3.1,5.1,2.54,1.52,2.26,1.65,10.5,980.0,980.0,1.01,7.6,9.6,980.0,980.0,980.0,980.0,980.0,1.01,980.0,980.0,980.0,1.01,980.0,1.01
33024870,1.224910439,Friendlies Women's International,2024-02-21,11:00:00,Finland (W),Philippines (W),1.19,7.6,13.5,1.59,2.36,2.56,1.55,980.0,980.0,1.01,1.01,980.0,980.0,980.0,1.01,8.8,14.5,980.0,1.01,9.8,980.0,980.0,1.01,4.2,1.01
33040129,1.225132389,AFF Women's Championship,2024-02-21,11:00:00,Jordan (W),Guam (W),1.06,5.4,3.85,1.01,3.2,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,55.0,1.01
33028761,1.224959297,Indian Super League,2024-02-21,11:00:00,FC Goa,Northeast United,1.4,5.2,7.8,1.71,2.34,1.96,1.96,25.0,980.0,980.0,980.0,980.0,15.0,980.0,980.0,11.0,12.0,32.0,980.0,14.5,18.5,980.0,980.0,5.9,980.0
33039657,1.225125914,Cameroonese Elite One,2024-02-21,11:30:00,PWD Bamenda,Aigle Royal de la Menoua,1.54,2.74,1.9,2.0,1.16,1.1,1.1,980.0,1.01,1.01,1.01,1.01,980.0,1.01,1.01,1.01,1.01,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33039676,1.225126074,Cameroonese Elite One,2024-02-21,12:00:00,Canon Sportif De Yaounde,Bamboutos FC de Mbouda,1.5,2.6,1.8,2.0,1.16,1.1,1.1,990.0,990.0,1.01,1.01,990.0,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33039108,1.225121298,Saudi 1st Division,2024-02-21,12:15:00,Al Taraji,Al-Quadisiya (KSA),4.3,5.6,1.24,1.87,1.94,1.1,1.1,990.0,990.0,980.0,980.0,990.0,990.0,990.0,980.0,1.01,990.0,990.0,980.0,1.01,1.01,1.01,1.01,1.01,980.0
33030905,1.224985378,AFC Champions League,2024-02-21,13:00:00,Al Ain,Nasaf,1.57,4.3,6.2,1.77,2.04,1.9,1.98,980.0,980.0,980.0,1.01,980.0,11.0,980.0,980.0,980.0,980.0,980.0,1.01,980.0,18.0,980.0,1.01,55.0,980.0
33038782,1.225117868,Bahraini 2nd Division,2024-02-21,13:00:00,Al Tadamun Buri,Malkiya,5.5,3.0,1.09,1.02,1.27,1.1,1.1,980.0,1.01,1.01,1.01,1.01,980.0,1.01,1.01,1.01,1.01,980.0,1.01,1.01,1.01,1.01,1.01,1.01,980.0
33039888,1.225127676,Albanian Superliga,2024-02-21,13:00:00,KS Skenderbeu Korce,Dinamo Tirana,2.18,2.84,2.2,1.04,1.16,1.1,1.1,990.0,990.0,1.01,1.01,8.8,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33038739,1.225118318,Bahraini 2nd Division,2024-02-21,13:00:00,Buri FC,Aali Club,2.24,3.5,1.21,1.04,1.27,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33038708,1.225118408,Bahraini 2nd Division,2024-02-21,13:00:00,Isa Town FC,Bahrain SC,1.41,2.8,1.43,1.04,1.27,1.1,1.1,980.0,1.01,1.01,1.01,1.01,980.0,1.01,1.01,1.01,1.01,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33030811,1.224985851,Czech 1 Liga,2024-02-21,13:30:00,Teplice,Sigma Olomouc,2.6,3.2,2.96,2.2,1.66,1.93,1.95,11.5,11.5,20.0,980.0,10.5,7.2,14.5,980.0,18.0,14.0,22.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0
33034548,1.225061478,Slovenian Premier League,2024-02-21,13:30:00,Koper,Mura,1.04,1.01,1.04,1.56,1.53,1.51,1.6,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33038969,1.225119510,Jordanian Premier League,2024-02-21,13:30:00,Moghayer Al Sarhan,Al Faisaly SC,8.0,3.9,1.39,1.83,1.44,2.04,1.31,980.0,980.0,980.0,980.0,1.01,980.0,980.0,980.0,1.01,1.01,980.0,1.01,1.01,1.01,1.01,1.01,1.01,980.0
33040842,1.225140066,AFF Women's Championship,2024-02-21,14:00:00,Lebanon (W),Saudi Arabia Women,1.5,2.8,2.3,1.04,1.05,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33027241,1.224942559,UEFA Europa Conference League,2024-02-21,14:00:00,Gent,Maccabi Haifa,1.89,3.75,4.7,1.94,2.02,1.82,2.14,14.5,980.0,980.0,110.0,9.2,8.4,19.0,60.0,11.5,10.0,980.0,65.0,21.0,19.5,36.0,110.0,12.5,60.0
