IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216018926,South Korean K League 2,2023-07-19,07:00:00,Jeonnam Dragons,Ansan Greeners FC,1.78,3.8,4.5,1.84,2.0,1.01,1.01,17.0,20.0,40.0,120.0,10.5,10.5,22.0,70.0,13.0,12.0,23.0,75.0,22.0,23.0,40.0,120.0,13.0,70.0
1.216018836,South Korean K League 2,2023-07-19,07:00:00,Seongnam FC,Gyeongnam,2.84,3.3,2.56,2.06,1.85,1.81,2.06,15.0,12.5,19.5,42.0,14.0,8.8,14.5,36.0,23.0,15.5,21.0,55.0,55.0,40.0,60.0,120.0,38.0,29.0
1.216018746,South Korean K League 2,2023-07-19,07:30:00,Gimcheon Sangmu,Chungnam Asan,1.75,3.65,4.8,2.04,1.93,1.94,1.93,15.5,19.5,44.0,140.0,9.4,10.0,24.0,1.01,12.5,12.0,26.0,95.0,22.0,24.0,48.0,160.0,1.01,110.0
1.216032708,Finnish Ykkonen,2023-07-19,12:30:00,Jaro,Gnistan,3.45,3.65,2.1,1.82,2.06,1.73,2.22,16.5,11.5,14.5,42.0,15.5,9.0,11.5,23.0,42.0,16.0,18.5,36.0,70.0,70.0,50.0,90.0,38.0,14.5
1.215351969,Norwegian Eliteserien,2023-07-19,13:00:00,Lillestrom,Aalesunds,1.42,5.3,8.4,1.59,2.58,1.84,2.04,25.0,36.0,75.0,270.0,11.5,13.5,32.0,110.0,10.0,10.5,24.0,90.0,12.0,14.0,30.0,110.0,5.3,110.0
1.216136232,Egyptian Premier,2023-07-19,14:30:00,AL Ahly Cairo,Haras El Hodood,1.14,8.4,26.0,1.59,2.6,2.9,1.48,26.0,75.0,1.01,1.01,8.8,24.0,130.0,1.01,6.8,15.0,80.0,1.01,7.6,17.5,1.01,1.01,3.85,1.01
1.216003829,Brazilian Serie B,2023-07-19,19:00:00,Atletico GO,Mirassol,2.26,3.25,3.8,2.48,1.59,2.0,1.78,10.5,12.0,27.0,85.0,8.4,7.8,18.0,65.0,14.0,13.5,26.0,90.0,34.0,36.0,70.0,210.0,30.0,90.0
1.216003721,Brazilian Serie B,2023-07-19,19:00:00,Novorizontino,Londrina,1.46,4.4,9.8,2.24,1.73,2.44,1.55,13.5,27.0,110.0,1.01,6.4,12.5,55.0,300.0,8.4,12.5,55.0,310.0,14.0,25.0,80.0,1.01,12.5,1.01
1.216042979,CONMEBOL Copa Sudamericana,2023-07-19,19:00:00,Botafogo,Patronato,1.4,5.3,9.6,1.83,2.1,2.2,1.71,17.5,32.0,95.0,430.0,8.0,12.0,40.0,190.0,7.8,10.5,36.0,170.0,11.0,17.0,44.0,210.0,6.8,280.0
1.216043211,CONMEBOL Copa Sudamericana,2023-07-19,21:00:00,Emelec,Sporting Cristal,1.74,3.95,5.0,1.86,1.94,1.86,1.95,16.0,20.0,46.0,140.0,9.8,9.8,23.0,75.0,11.5,11.5,23.0,80.0,20.0,21.0,40.0,130.0,12.0,85.0
1.216043087,CONMEBOL Copa Sudamericana,2023-07-19,21:00:00,San Lorenzo,Ind Medellin,1.68,3.7,6.8,2.36,1.57,2.3,1.63,11.0,18.5,60.0,260.0,10.5,9.8,32.0,160.0,9.0,12.0,34.0,170.0,17.5,25.0,65.0,290.0,16.0,270.0
1.216004918,Brazilian Serie B,2023-07-19,21:30:00,Avai,Sampaio Correa FC,2.22,3.15,4.0,2.54,1.5,2.14,1.71,9.4,1.01,34.0,120.0,8.0,8.6,22.0,1.01,14.0,14.0,32.0,120.0,36.0,38.0,80.0,270.0,36.0,130.0
1.216033398,Brazilian Serie B,2023-07-19,21:30:00,Ceara SC Fortaleza,Vila Nova,2.36,3.1,3.55,2.52,1.56,2.04,1.8,9.4,11.5,26.0,80.0,8.0,7.4,17.5,65.0,14.5,12.5,25.0,90.0,34.0,34.0,65.0,210.0,34.0,85.0
1.216033506,Brazilian Serie B,2023-07-19,21:30:00,Sport Recife,EC Vitoria Salvador,1.81,3.55,5.9,2.38,1.61,2.18,1.68,10.5,16.5,50.0,210.0,7.2,9.0,27.0,130.0,10.0,12.5,32.0,150.0,21.0,27.0,65.0,1.01,19.0,220.0
1.216033614,Brazilian Serie B,2023-07-19,21:30:00,ABC RN,Guarani,2.58,3.0,3.45,2.64,1.51,2.14,1.69,9.4,10.5,25.0,80.0,9.0,8.0,18.0,65.0,18.0,15.5,30.0,110.0,48.0,48.0,90.0,280.0,55.0,1.01
1.215969765,Colombian Primera A,2023-07-19,22:00:00,Santa Fe,Jaguares de Cordoba,1.54,3.85,6.8,1.98,1.85,2.12,1.78,15.5,23.0,60.0,240.0,7.8,10.5,32.0,130.0,9.6,11.0,32.0,140.0,15.5,21.0,50.0,210.0,11.5,200.0
