League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-01-23,05:00:00,Newcastle Jets,Brisbane Roar,2.24,2.3,2.98,3.15,4.3,4.4,3.7,4.6,1.28,1.37,1.62,1.84,2.2,2.62,1.18,1.29,4.5,6.6,22.0,36.0,1.03,1.05,5.8,8.2,1.14,1.21,2.82,3.05,1.51,1.55,1.73,1.79,2.26,2.36,1.27,1.34,3.95,4.6,1.1,1.15,7.8,11.0,1.03,1.06,17.5,36.0,1.01,1.03,42.0,980.0,1.01,1.01,110.0,1000.0,1.51,1.53,2.78,3.1,23.0,26.0,19.0,22.0,24.0,28.0,42.0,55.0,15.5,17.5,9.6,11.5,13.0,14.0,25.0,29.0,16.5,19.0,10.5,11.5,13.0,14.5,27.0,30.0,26.0,32.0,18.0,20.0,22.0,25.0,40.0,50.0,8.4,10.5,12.5,17.5,13.0,980.0,32940512,1205125.0,3862627.0,58805.0,1.223603079,1.223603165,1.223603166,1.223603167,1.223603081,1.223603082,1.223603083,1.223603084,1.223603085,1.223603086,1.223603087,1.223603088,1.223603089,1.223603158,1.223603080
Portuguese U23,2024-01-23,08:00:00,Famalicao U23,Vizela U23,1.57,1000.0,1.59,1000.0,1.65,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.02,1.12,1.27,110.0,1.02,12.5,1.27,1000.0,1.02,4.6,1.08,1000.0,1.02,18.0,1.05,110.0,1.02,55.0,1.03,110.0,1.02,110.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.94,1000.0,2.88,1000.0,4.7,1000.0,2.62,1000.0,2.82,1000.0,4.0,1000.0,7.8,1000.0,3.5,1000.0,4.1,1000.0,4.0,1000.0,13.0,1000.0,4.8,1000.0,4.0,1000.0,14.5,1000.0,14.5,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32949895,25633050.0,40816280.0,58805.0,1.223727172,1.223727175,1.223727177,1.223727170,1.223727176,1.223727220,1.223727217,1.223727221,1.223727218,1.223727180,1.223727178,1.223727171,1.223727169,1.223727256,1.223727181
AFC Asian Cup,2024-01-23,08:30:00,Australia,Uzbekistan,2.42,2.64,3.45,3.8,2.96,3.2,2.34,2.68,1.6,1.74,1.28,1.35,1.01,1000.0,1.06,1.08,13.5,36.0,2.48,980.0,1.1,1.68,2.48,2.84,1.54,1.68,1.49,1.57,2.74,3.05,1.15,1.24,2.74,8.8,1.05,1.11,2.74,26.0,1.01,1.04,5.1,1000.0,1.01,1.04,10.0,1000.0,1.01,1.02,10.0,1000.0,1.01,1.02,10.0,1000.0,2.12,2.32,1.75,1.89,7.0,980.0,8.4,10.5,7.4,980.0,4.3,980.0,6.8,7.8,5.8,7.2,6.6,980.0,4.2,980.0,6.4,980.0,6.0,980.0,7.8,980.0,4.3,980.0,8.6,980.0,8.6,980.0,4.3,980.0,3.9,1000.0,4.1,980.0,3.95,980.0,3.9,1000.0,32945522,15296.0,51090.0,58805.0,1.223667450,1.223667453,1.223667455,1.223667448,1.223667454,1.223667464,1.223667460,1.223667406,1.223667461,1.223667458,1.223667456,1.223667446,1.223667447,1.223667449,1.223667459
AFC Asian Cup,2024-01-23,08:30:00,Syria,India,1.35,1.37,12.0,13.0,5.0,5.7,3.1,3.65,1.38,1.47,1.47,1.58,2.26,1000.0,1.13,1.16,6.6,11.0,4.1,980.0,1.01,1.08,4.1,4.7,1.27,1.33,2.18,2.22,1.81,1.84,1.42,1.5,3.0,3.4,1.14,1.2,5.9,8.8,1.05,1.08,13.0,26.0,1.01,1.03,32.0,1000.0,1.01,1.01,50.0,1000.0,1.01,1.01,95.0,1000.0,2.34,2.44,1.69,1.75,15.5,17.0,3.2,980.0,3.45,110.0,3.5,980.0,5.7,980.0,11.0,12.5,36.0,44.0,3.5,230.0,7.0,7.8,7.0,10.5,28.0,34.0,3.5,190.0,6.6,980.0,13.5,980.0,3.3,50.0,3.5,230.0,4.8,6.2,24.0,330.0,3.55,1000.0,32945518,920033.0,833287.0,58805.0,1.223667558,1.223667561,1.223667563,1.223667556,1.223667562,1.223667572,1.223667568,1.223667514,1.223667569,1.223667566,1.223667564,1.223667554,1.223667555,1.223667557,1.223667567
Azerbaijan Premier League,2024-01-23,09:30:00,FK Qabala,FK Sumqayit,1.05,1000.0,1.05,1000.0,1.01,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.07,1000.0,1.01,15.5,1.27,36.0,1.05,4.6,1.27,110.0,1.05,4.6,1.27,110.0,1.05,4.6,1.07,110.0,1.05,18.0,1.04,110.0,1.05,110.0,1.02,110.0,1.05,110.0,1.01,110.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.94,1000.0,2.6,1000.0,4.0,1000.0,2.68,1000.0,3.75,1000.0,5.9,1000.0,4.9,1000.0,3.0,1000.0,4.2,1000.0,4.7,1000.0,15.5,1000.0,2.92,1000.0,9.0,1000.0,8.6,1000.0,8.4,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32957150,6586894.0,7547173.0,58805.0,1.223837381,1.223837384,1.223837386,1.223837379,1.223837385,1.223837429,1.223837426,1.223837430,1.223837427,1.223837389,1.223837387,1.223837380,1.223837378,1.223837465,1.223837390
Turkish Super League,2024-01-23,11:00:00,Hatayspor,Alanyaspor,2.44,2.64,3.05,3.75,3.25,3.5,3.0,3.2,1.46,1.5,1.4,1.52,2.96,3.5,1.08,1.14,8.4,13.0,9.4,15.5,1.07,1.12,3.05,4.2,1.32,1.48,1.75,1.95,2.06,2.34,1.28,1.4,3.5,4.6,1.08,1.4,3.5,15.5,1.03,1.4,3.5,110.0,1.01,1.4,3.5,1000.0,1.01,1.4,3.5,1000.0,1.01,1.4,3.5,1000.0,1.84,1.97,2.04,2.18,9.4,14.0,9.2,14.0,16.0,24.0,4.9,60.0,8.0,11.5,6.0,8.6,10.5,16.5,4.7,44.0,12.0,18.0,9.2,14.0,14.0,22.0,4.9,65.0,4.9,40.0,22.0,34.0,4.9,55.0,5.1,130.0,4.5,28.0,4.7,44.0,5.3,1000.0,32955574,965417.0,2080777.0,58805.0,1.223805894,1.223805897,1.223805899,1.223805892,1.223805898,1.223805908,1.223805904,1.223805850,1.223805905,1.223805902,1.223805900,1.223805890,1.223805891,1.223805893,1.223805903
AFC Asian Cup,2024-01-23,12:00:00,Iran,UAE,1.61,1.66,7.0,8.2,3.7,4.1,2.54,2.9,1.53,1.65,1.31,1.43,3.35,4.3,1.07,1.09,10.0,15.5,2.7,21.0,1.08,1.59,2.7,3.25,1.45,1.59,1.64,1.79,2.26,2.58,1.18,1.28,4.6,7.0,1.06,1.18,6.4,21.0,1.02,1.04,15.0,110.0,1.01,1.03,34.0,1000.0,1.01,1.01,40.0,1000.0,1.01,1.01,100.0,1000.0,2.26,2.64,1.61,1.8,9.0,10.5,16.0,18.5,12.5,60.0,21.0,270.0,5.5,6.2,8.2,8.8,10.0,30.0,13.0,160.0,7.4,8.2,9.6,10.5,10.0,34.0,13.5,180.0,14.0,17.0,9.2,22.0,11.5,60.0,21.0,280.0,9.6,15.0,22.0,980.0,14.5,1000.0,32945521,47966.0,51306.0,58805.0,1.223667666,1.223667669,1.223667671,1.223667664,1.223667670,1.223667680,1.223667676,1.223667622,1.223667677,1.223667674,1.223667672,1.223667662,1.223667663,1.223667665,1.223667675
Azerbaijan Premier League,2024-01-23,12:00:00,Qarabag FK,Araz Nakhchivan PFK,1.05,1000.0,1.39,1000.0,1.39,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.14,1000.0,1.01,8.2,1.27,110.0,1.01,1.06,1.27,110.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.07,1000.0,1.01,18.0,1.04,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32957149,10583858.0,47857044.0,58805.0,1.223837471,1.223837474,1.223837476,1.223837469,1.223837475,1.223837519,1.223837516,1.223837520,1.223837517,1.223837479,1.223837477,1.223837470,1.223837468,1.223837555,1.223837480
Portuguese U23,2024-01-23,12:00:00,Benfica U23,GD Estoril Praia U23,1.57,1000.0,1.59,1000.0,1.65,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,1.12,1.27,110.0,1.01,12.5,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,18.0,1.05,1000.0,1.01,55.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32949897,20833619.0,20182451.0,58805.0,1.223727262,1.223727265,1.223727267,1.223727260,1.223727266,1.223727310,1.223727307,1.223727311,1.223727308,1.223727270,1.223727268,1.223727261,1.223727259,1.223727346,1.223727271
Portuguese U23,2024-01-23,12:00:00,Estrela U23,Sporting Lisbon U23,1.05,1000.0,1.05,1000.0,1.01,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,1.12,1.27,110.0,1.01,12.5,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,18.0,1.05,1000.0,1.01,36.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32949896,59083052.0,20182423.0,58805.0,1.223727352,1.223727355,1.223727357,1.223727350,1.223727356,1.223727400,1.223727397,1.223727401,1.223727398,1.223727360,1.223727358,1.223727351,1.223727349,1.223727436,1.223727361
