League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Indian Super Cup,2024-01-15,05:30:00,Northeast United,Shillong Lajong,1.44,1.55,6.4,8.6,4.3,6.8,3.75,4.4,1.29,1000.0,1.34,1.74,1.95,2.64,1.17,1.22,5.7,6.8,2.36,1000.0,1.01,1.06,1.54,1000.0,1.01,2.84,1.54,1000.0,1.58,2.84,1.54,1.68,1.58,6.0,1.22,1.29,4.1,7.4,1.08,1.29,4.1,18.0,1.01,1.29,4.1,110.0,1.01,1.28,4.1,1000.0,1.01,1.28,4.1,1000.0,1.8,2.48,1.68,2.94,1.49,1000.0,2.88,1000.0,2.62,1000.0,4.8,1000.0,2.7,1000.0,2.74,13.0,3.25,1000.0,5.9,1000.0,3.15,1000.0,3.3,1000.0,5.1,1000.0,9.2,1000.0,4.1,1000.0,6.2,1000.0,14.5,1000.0,7.6,1000.0,1.01,6.2,1.01,1000.0,12.5,1000.0,32933247,16081872.0,4278728.0,58805.0,1.223465864,1.223465867,1.223465869,1.223465862,1.223465868,1.223465912,1.223465909,1.223465913,1.223465910,1.223465872,1.223465870,1.223465863,1.223465861,1.223465948,1.223465873
AFC Asian Cup,2024-01-15,08:30:00,South Korea,Bahrain,1.19,1.23,20.0,27.0,7.2,8.2,3.3,4.3,1.31,1.44,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,4.2,980.0,1.01,1.06,4.2,5.4,1.22,1.31,2.14,2.46,1.69,1.88,1.47,1.59,2.7,3.15,1.16,1.25,5.0,8.2,1.06,1.25,5.0,21.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,2.62,3.05,1.49,1.62,17.5,22.0,6.6,60.0,7.2,980.0,7.4,1000.0,6.4,8.4,14.5,19.5,6.8,100.0,7.2,980.0,5.3,7.0,10.5,14.5,6.6,65.0,7.2,980.0,6.6,8.8,13.0,18.0,6.8,75.0,7.2,980.0,2.96,4.9,7.4,1000.0,7.4,1000.0,32871935,47965.0,51307.0,58805.0,1.223238719,1.223238729,1.223238730,1.223238731,1.223238720,1.223238721,1.223238722,1.223238723,1.223238724,1.223238725,1.223238726,1.223238727,1.223238728,1.223238766,1.223238767
Israeli Liga Alef,2024-01-15,09:30:00,Ironi Nesher,MS Tira,1.05,1000.0,1.42,990.0,1.05,1000.0,2.98,3.75,1.37,1.51,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.03,1.1,1.27,1000.0,1.03,13.5,1.27,1000.0,1.03,4.6,1.07,110.0,1.03,18.0,1.04,1.25,5.0,55.0,1.02,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1000.0,1.01,1000.0,1.42,1000.0,2.7,1000.0,2.98,1000.0,3.7,1000.0,2.68,1000.0,3.7,1000.0,3.6,1000.0,5.4,1000.0,3.05,1000.0,2.92,1000.0,7.4,1000.0,6.0,1000.0,3.4,1000.0,4.9,1000.0,5.8,1000.0,14.0,1000.0,1.01,1000.0,1.01,1000.0,24.0,1000.0,32932652,8876717.0,11739935.0,58805.0,1.223450238,1.223450241,1.223450243,1.223450236,1.223450242,1.223450286,1.223450283,1.223450287,1.223450284,1.223450246,1.223450244,1.223450237,1.223450235,1.223450322,1.223450247
Israeli Liga Alef,2024-01-15,10:00:00,MS Tzeirey Kfar Kana,MS Tzeirey Taibe,1.16,990.0,1.05,1000.0,1.01,1000.0,2.94,3.65,1.38,1.52,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.03,1.1,1.27,1000.0,1.03,13.5,1.27,1000.0,1.03,4.6,1.06,110.0,1.03,21.0,1.04,1.25,5.0,1000.0,1.03,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1000.0,1.01,1000.0,1.46,1000.0,2.9,1000.0,2.44,1000.0,2.96,1000.0,2.4,1000.0,3.5,1000.0,3.45,1000.0,5.2,1000.0,3.0,1000.0,3.25,1000.0,4.1,1000.0,11.0,1000.0,2.88,1000.0,8.6,1000.0,16.0,1000.0,13.0,1000.0,1.01,1000.0,1.01,1000.0,16.5,1000.0,32932653,10601457.0,12257562.0,58805.0,1.223450148,1.223450151,1.223450153,1.223450146,1.223450152,1.223450196,1.223450193,1.223450197,1.223450194,1.223450156,1.223450154,1.223450147,1.223450145,1.223450232,1.223450157
Africa Cup of Nations,2024-01-15,11:00:00,Senegal,Gambia,1.31,1.34,14.0,19.0,5.3,5.9,2.54,3.1,1.47,1.65,1.33,1.45,3.2,4.1,1.08,1.12,1.01,980.0,2.84,1000.0,1.01,1.55,2.84,3.4,1.41,1.55,1.65,1.82,2.22,2.54,1.23,1.32,4.2,5.4,1.07,1.32,4.2,18.0,1.02,1.32,4.2,110.0,1.01,1.32,4.2,980.0,1.01,1.32,4.2,980.0,1.01,1.31,4.2,1000.0,2.94,3.65,1.38,1.52,9.2,12.5,7.0,980.0,8.4,980.0,8.8,1000.0,4.6,5.5,11.0,15.5,8.0,980.0,8.6,1000.0,4.9,6.0,10.0,14.0,7.8,980.0,8.6,1000.0,7.8,10.5,17.0,23.0,8.0,980.0,8.6,1000.0,4.5,9.2,8.8,1000.0,8.8,1000.0,32876739,64983.0,3088127.0,58805.0,1.222548889,1.222548892,1.222548894,1.222548887,1.222548893,1.222548937,1.222548934,1.222548938,1.222548935,1.222548897,1.222548895,1.222548888,1.222548886,1.222548973,1.222548898
Indian Super Cup,2024-01-15,11:00:00,Kerala Blasters FC,Jamshedpur FC,1.68,1.94,4.3,5.8,3.25,5.6,3.05,3.85,1.35,1.49,1.45,1.62,2.62,3.25,1.12,1.17,7.0,9.4,3.7,1000.0,1.01,1.37,1.94,1000.0,1.26,1.37,1.94,2.3,1.76,2.08,1.36,1.5,1.77,6.0,1.12,1.22,5.6,10.5,1.04,1.22,3.0,36.0,1.01,1.22,3.0,1000.0,1.01,1.22,5.6,1000.0,1.01,1.22,5.6,1000.0,1.76,2.04,1.01,2.32,1.49,17.5,15.0,21.0,2.94,1000.0,3.1,1000.0,2.94,10.5,3.15,10.5,16.0,1000.0,9.0,1000.0,9.2,12.5,8.4,11.5,16.0,1000.0,17.0,1000.0,14.5,1000.0,15.0,1000.0,6.2,1000.0,8.2,1000.0,1.01,12.0,1.01,1000.0,50.0,1000.0,32933251,16037491.0,16081873.0,58805.0,1.223465774,1.223465777,1.223465779,1.223465772,1.223465778,1.223465822,1.223465819,1.223465823,1.223465820,1.223465782,1.223465780,1.223465773,1.223465771,1.223465858,1.223465783
AFC Asian Cup,2024-01-15,11:30:00,Indonesia,Iraq,9.4,12.5,1.33,1.41,5.4,5.9,3.25,3.9,1.35,1.45,1.49,1.67,2.48,3.05,1.13,1.19,6.4,8.4,4.2,980.0,1.01,1.06,4.2,5.4,1.23,1.32,2.16,2.42,1.71,1.87,1.43,1.59,2.7,3.35,1.15,1.25,5.0,8.2,1.05,1.25,5.0,21.0,1.01,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,2.18,2.42,1.7,1.85,17.0,21.0,7.6,9.4,6.6,8.6,8.8,12.0,5.9,36.0,10.0,14.0,8.8,12.0,12.0,17.0,6.4,980.0,6.0,44.0,5.9,34.0,6.0,46.0,6.8,980.0,6.6,980.0,6.6,980.0,6.6,980.0,6.6,980.0,3.3,6.4,6.8,1000.0,32871955,866308.0,53446.0,58805.0,1.223239799,1.223239809,1.223239810,1.223239811,1.223239800,1.223239801,1.223239802,1.223239803,1.223239804,1.223239805,1.223239806,1.223239807,1.223239808,1.223239846,1.223239847
Turkish 1 Lig,2024-01-15,14:00:00,Altay,Sanliurfaspor,3.55,4.6,1.89,2.22,3.05,5.3,2.9,3.6,1.38,1.53,1.42,1.58,2.74,3.4,1.11,1.16,7.4,10.0,11.0,36.0,1.05,1.1,1.9,990.0,1.28,1.39,1.89,2.24,1.8,2.12,1.34,1.48,1.81,6.0,1.11,1.19,6.4,11.0,1.04,1.19,3.1,36.0,1.01,1.19,3.1,990.0,1.01,1.18,6.4,990.0,1.01,1.18,6.4,1000.0,1.01,1.98,1.01,2.4,12.0,16.5,8.0,11.0,10.0,14.0,1.01,1000.0,12.5,17.0,7.2,9.6,8.6,12.0,17.0,1000.0,1.01,1000.0,13.0,1000.0,15.5,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,15.5,14.5,1000.0,32911858,195643.0,2610482.0,58805.0,1.223147748,1.223147751,1.223147753,1.223147746,1.223147752,1.223147796,1.223147793,1.223147797,1.223147794,1.223147756,1.223147754,1.223147747,1.223147745,1.223147832,1.223147757
Turkish Super League,2024-01-15,14:00:00,Galatasaray,Kayserispor,1.29,1.3,10.0,12.0,7.4,7.8,4.6,5.0,1.25,1.28,1.68,2.06,1.95,2.48,1.21,1.32,4.1,5.9,27.0,55.0,1.02,1.04,2.86,12.5,1.1,1.54,2.86,3.6,1.39,1.54,1.78,2.08,1.94,2.3,1.32,1.4,3.5,4.1,1.12,1.4,3.5,10.5,1.04,1.08,14.0,36.0,1.01,1.05,14.0,1000.0,1.01,1.05,14.0,1000.0,1.77,2.08,1.95,2.44,25.0,40.0,8.8,60.0,9.4,130.0,10.0,550.0,11.0,14.0,13.5,16.5,32.0,42.0,9.6,180.0,8.4,10.5,10.0,11.0,22.0,28.0,9.4,140.0,10.0,11.5,11.5,12.5,23.0,30.0,9.4,140.0,2.98,4.2,9.6,160.0,10.0,1000.0,32929701,2436.0,508789.0,58805.0,1.223413284,1.223413287,1.223413289,1.223413282,1.223413288,1.223413298,1.223413294,1.223413240,1.223413295,1.223413292,1.223413290,1.223413280,1.223413281,1.223413283,1.223413293
Africa Cup of Nations,2024-01-15,14:00:00,Cameroon,Guinea,2.2,2.34,4.0,4.5,3.1,3.3,2.28,2.98,1.5,1.78,1.27,1.41,3.45,4.6,1.06,1.1,1.01,980.0,2.5,1000.0,1.01,1.66,2.5,3.05,1.49,1.66,1.52,1.55,2.8,2.94,1.15,1.55,2.8,8.2,1.05,1.55,2.8,26.0,1.02,1.55,2.8,970.0,1.01,1.55,2.8,980.0,1.01,1.55,2.8,980.0,1.01,1.55,2.8,1000.0,1.95,2.46,1.68,2.06,7.0,10.5,9.0,13.5,20.0,32.0,4.8,980.0,5.8,8.6,5.5,8.0,13.5,21.0,4.8,980.0,9.8,15.0,8.8,13.5,18.5,28.0,4.9,980.0,22.0,36.0,4.9,38.0,4.7,980.0,5.0,980.0,4.4,36.0,4.9,980.0,5.0,1000.0,32876727,7282.0,659802.0,58805.0,1.222549173,1.222549176,1.222549178,1.222549171,1.222549177,1.222549221,1.222549218,1.222549222,1.222549219,1.222549181,1.222549179,1.222549172,1.222549170,1.222549257,1.222549182
