League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-01-29,00:00:00,Queretaro,Tigres,3.9,4.6,1.96,2.14,3.3,3.9,2.96,3.3,1.44,1.52,1.4,1.5,3.0,3.5,1.1,1.13,8.6,12.5,10.0,1000.0,1.02,1.12,3.35,3.9,1.34,1.43,1.8,1.97,2.02,2.26,1.3,1.37,3.7,4.3,1.1,1.18,6.6,12.5,1.03,1.18,3.7,55.0,1.01,1.18,6.6,1000.0,1.01,1.18,6.6,1000.0,1.01,1.18,6.6,1000.0,1.86,2.06,1.95,2.16,5.7,980.0,4.8,980.0,5.6,980.0,4.2,980.0,6.0,980.0,4.5,980.0,5.2,980.0,5.0,980.0,2.02,980.0,6.4,980.0,6.8,980.0,4.5,980.0,1.5,980.0,2.26,980.0,2.1,980.0,1.51,1000.0,1.49,980.0,1.81,980.0,1.53,1000.0,32949828,328926.0,328916.0,58805.0,1.223725364,1.223725367,1.223725369,1.223725362,1.223725368,1.223725412,1.223725409,1.223725413,1.223725410,1.223725372,1.223725370,1.223725363,1.223725361,1.223725448,1.223725373
Portuguese U23,2024-01-29,08:00:00,Santa Clara U23,Sporting Braga U23,3.3,4.3,1.96,2.32,3.0,5.3,2.98,3.7,1.37,1.51,1.01,1000.0,1.01,1000.0,1.11,1.17,7.2,9.6,3.7,1000.0,1.01,1.12,1.94,1000.0,1.26,1.37,1.37,4.8,1.78,3.7,1.37,1.51,1.78,13.5,1.11,1.51,1.78,13.5,1.03,1.51,2.96,55.0,1.01,1.51,2.96,1000.0,1.01,1.51,2.96,1000.0,1.01,1.51,2.96,1000.0,1.01,1000.0,1.01,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.09,9.4,1.11,12.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,1.23,1000.0,32962423,59915959.0,20182405.0,58805.0,1.223918711,1.223918714,1.223918716,1.223918709,1.223918715,1.223918759,1.223918756,1.223918760,1.223918757,1.223918719,1.223918717,1.223918710,1.223918708,1.223918795,1.223918720
Turkish Super League,2024-01-29,11:00:00,Kayserispor,Antalyaspor,3.2,3.5,2.34,2.42,3.5,3.8,3.0,3.45,1.41,1.5,1.44,1.54,2.86,3.3,1.11,1.15,8.0,9.6,11.5,18.0,1.06,1.1,3.8,4.4,1.3,1.36,1.96,2.08,1.93,2.06,1.37,1.44,3.25,3.8,1.12,1.21,5.9,10.5,1.04,1.21,5.9,36.0,1.01,1.21,3.3,1000.0,1.01,1.2,5.9,1000.0,1.01,1.2,5.9,1000.0,1.75,1.85,2.18,2.34,12.5,14.0,9.6,11.0,13.5,15.5,28.0,32.0,12.0,14.0,7.4,8.0,10.0,11.5,22.0,25.0,20.0,23.0,12.5,14.0,16.0,18.0,11.5,38.0,13.5,60.0,32.0,38.0,40.0,48.0,13.0,95.0,24.0,34.0,15.0,19.0,15.0,1000.0,32964750,508789.0,113188.0,58805.0,1.223956831,1.223956834,1.223956836,1.223956829,1.223956835,1.223956845,1.223956841,1.223956787,1.223956842,1.223956839,1.223956837,1.223956827,1.223956828,1.223956830,1.223956840
Turkish Super League,2024-01-29,11:00:00,Istanbulspor,Samsunspor,3.35,3.5,2.24,2.3,3.65,3.7,2.9,3.3,1.43,1.53,1.41,1.51,2.98,3.4,1.1,1.14,8.4,10.5,10.0,15.5,1.07,1.1,3.5,4.1,1.32,1.4,1.89,2.06,1.96,2.12,1.33,1.41,3.45,4.0,1.11,1.2,6.2,11.0,1.03,1.2,6.2,36.0,1.01,1.2,3.45,1000.0,1.01,1.2,3.45,1000.0,1.01,1.2,3.45,1000.0,1.78,1.95,2.04,2.28,12.0,13.0,9.2,10.0,12.5,14.0,26.0,32.0,12.0,13.5,7.6,8.0,10.0,11.0,22.0,25.0,21.0,25.0,8.4,14.5,16.5,18.5,13.0,40.0,15.0,65.0,34.0,42.0,44.0,55.0,16.0,100.0,13.5,42.0,15.0,19.0,6.2,1000.0,32964652,113186.0,113124.0,58805.0,1.223954345,1.223954348,1.223954350,1.223954343,1.223954349,1.223954359,1.223954355,1.223954301,1.223954356,1.223954353,1.223954351,1.223954341,1.223954342,1.223954344,1.223954354
Greek Super League 2,2024-01-29,11:00:00,AEK Athens B,Levadiakos,2.76,1000.0,1.41,6.6,2.16,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,4.6,1.27,1000.0,1.01,18.0,1.27,990.0,1.01,4.6,1.06,970.0,1.01,26.0,1.02,970.0,1.01,110.0,1.01,970.0,1.01,1000.0,1.01,970.0,1.01,1000.0,1.01,970.0,1.01,1000.0,1.01,970.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,32957989,40707366.0,531200.0,58805.0,1.223852983,1.223852986,1.223852988,1.223852981,1.223852987,1.223853031,1.223853028,1.223853032,1.223853029,1.223852991,1.223852989,1.223852982,1.223852980,1.223853067,1.223852992
Portuguese U23,2024-01-29,12:00:00,Portimonense SC U23,Rio Ave FC U23,1.98,2.2,3.65,4.3,3.5,4.1,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.12,1.15,1.01,1000.0,3.75,1000.0,1.01,1.12,3.75,4.5,1.29,1.36,1.95,2.16,1.87,2.06,1.36,1.45,3.2,3.8,1.08,1.45,3.2,15.5,1.03,1.45,3.2,1000.0,1.01,1.45,3.2,1000.0,1.01,1.45,3.25,1000.0,1.01,1.45,3.25,1000.0,1.76,1.93,2.06,2.32,1.74,15.5,2.14,16.0,1.58,29.0,1.55,1000.0,5.1,10.5,4.6,8.8,1.96,17.0,1.58,1000.0,2.82,14.0,5.3,11.5,1.96,19.0,1.54,60.0,3.6,25.0,5.8,23.0,1.58,38.0,1.37,1000.0,1.58,15.0,1.33,48.0,4.6,1000.0,32962438,20182453.0,20182438.0,58805.0,1.223918801,1.223918804,1.223918806,1.223918799,1.223918805,1.223918849,1.223918846,1.223918850,1.223918847,1.223918809,1.223918807,1.223918800,1.223918798,1.223918885,1.223918810
AFC Asian Cup,2024-01-29,13:00:00,Qatar,Palestine,1.46,1.59,7.6,11.0,3.9,5.5,2.74,3.7,1.43,1.58,1.41,1.56,2.8,3.8,1.09,1.15,7.8,12.5,9.2,18.0,1.06,1.1,3.05,3.9,1.35,1.49,1.83,1.93,2.06,2.22,1.26,1.41,3.45,4.8,1.08,1.25,5.0,13.5,1.02,1.25,5.0,55.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,2.2,2.66,1.66,1.93,10.5,16.0,17.5,27.0,50.0,85.0,240.0,370.0,5.2,7.6,8.0,12.0,25.0,40.0,120.0,190.0,6.2,9.4,7.8,11.5,25.0,38.0,120.0,190.0,9.8,15.0,14.0,22.0,36.0,60.0,180.0,290.0,1.01,11.0,1.01,320.0,1.01,1000.0,32968635,53447.0,920036.0,58805.0,1.224001963,1.224001966,1.224001968,1.224001961,1.224001967,1.224001977,1.224001973,1.224001919,1.224001974,1.224001971,1.224001969,1.224001959,1.224001960,1.224001962,1.224001972
Portuguese Segunda Liga,2024-01-29,13:00:00,Benfica B,Leiria,2.4,2.72,2.96,3.45,3.15,3.75,2.98,3.1,1.48,1.51,1.37,1.46,1.01,1000.0,1.09,1.12,9.2,13.5,9.2,15.5,1.07,1.12,3.1,3.75,1.37,1.47,1.73,1.91,2.1,2.36,1.28,1.35,3.85,4.6,1.08,1.14,8.2,15.5,1.03,1.14,3.85,110.0,1.01,1.14,8.2,1000.0,1.01,1.14,8.2,1000.0,1.01,1.14,8.2,1000.0,1.85,2.04,1.97,2.18,2.3,12.0,2.86,12.0,1.84,22.0,1.57,60.0,3.35,10.5,4.2,8.0,2.84,14.5,1.74,1000.0,2.68,16.5,2.72,13.0,2.38,21.0,1.57,60.0,1.74,38.0,1.74,32.0,1.61,1000.0,9.8,1000.0,1.42,27.0,1.42,1000.0,9.2,1000.0,32960911,6563318.0,191603.0,58805.0,1.223902126,1.223902129,1.223902131,1.223902124,1.223902130,1.223902174,1.223902171,1.223902175,1.223902172,1.223902134,1.223902132,1.223902125,1.223902123,1.223902210,1.223902135
Turkish Super League,2024-01-29,14:00:00,Galatasaray,Gaziantep FK,1.17,1.2,17.0,23.0,8.6,9.8,3.9,5.0,1.25,1.35,1.66,1.91,2.1,2.5,1.19,1.27,4.7,6.2,21.0,55.0,1.02,1.04,2.74,10.5,1.12,1.58,2.74,3.3,1.44,1.58,1.69,1.86,2.16,2.44,1.3,1.38,3.65,4.4,1.11,1.38,3.65,13.5,1.04,1.07,15.5,36.0,1.01,1.04,15.5,1000.0,1.01,1.02,15.5,1000.0,2.08,2.44,1.7,1.93,6.6,38.0,6.6,70.0,7.2,210.0,7.4,1000.0,9.2,12.5,15.5,21.0,6.8,75.0,7.2,340.0,6.8,9.0,10.0,13.5,6.4,46.0,7.2,240.0,7.4,10.0,11.0,15.0,6.4,46.0,7.2,240.0,2.46,3.7,7.2,1000.0,7.4,1000.0,32967379,2436.0,13848831.0,58805.0,1.223989421,1.223989426,1.223989429,1.223989419,1.223989427,1.223989444,1.223989437,1.223989377,1.223989438,1.223989433,1.223989430,1.223989417,1.223989418,1.223989420,1.223989434
Turkish 1 Lig,2024-01-29,14:00:00,Sanliurfaspor,Boluspor,2.54,2.98,2.66,3.1,3.0,4.3,2.86,980.0,1.44,980.0,1.01,1000.0,1.01,1000.0,1.1,1.13,9.0,1000.0,10.0,15.5,1.07,1.11,1.8,15.5,1.33,1.43,1.8,3.95,1.33,4.3,1.3,1.39,2.0,11.0,1.1,1.17,7.0,12.5,1.03,1.17,3.6,55.0,1.01,1.17,7.0,1000.0,1.01,1.17,7.0,1000.0,1.01,1.17,7.0,1000.0,1.79,1.99,2.02,1000.0,1.22,980.0,1.44,980.0,1.21,1000.0,1.35,1000.0,1.43,980.0,1.36,980.0,1.35,980.0,1.21,1000.0,1.35,1000.0,1.35,1000.0,1.35,1000.0,1.35,1000.0,1.35,1000.0,1.35,1000.0,1.35,1000.0,1.35,1000.0,1.21,1000.0,1.35,1000.0,1.21,1000.0,32960412,2610482.0,2553026.0,58805.0,1.223897440,1.223897443,1.223897445,1.223897438,1.223897444,1.223897488,1.223897485,1.223897489,1.223897486,1.223897448,1.223897446,1.223897439,1.223897437,1.223897524,1.223897449
