League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Guatemalan Liga Nacional,2024-02-02,00:00:00,Malacateco,Deportivo Coatepeque,1.48,1.74,5.6,8.2,3.8,5.3,2.9,3.95,1.34,1.53,1.01,1000.0,1.01,1000.0,1.1,1.18,6.8,12.5,3.35,1000.0,1.03,1.42,3.35,4.7,1.27,1.42,1.83,2.28,1.78,2.2,1.31,1.49,3.05,4.2,1.09,1.49,3.05,13.5,1.02,1.49,3.05,110.0,1.01,1.49,3.05,1000.0,1.01,1.49,3.05,1000.0,1.01,1.49,3.05,1000.0,1.89,2.36,1.74,2.14,10.0,18.0,4.4,25.0,4.8,60.0,5.0,1000.0,3.45,9.0,3.65,11.5,4.6,32.0,4.9,1000.0,3.7,11.0,3.8,12.0,4.5,29.0,5.0,1000.0,4.1,16.5,4.3,21.0,4.7,46.0,5.1,1000.0,3.55,10.5,3.5,1000.0,5.1,1000.0,32983595,9238022.0,8369037.0,58805.0,1.224262996,1.224263000,1.224263002,1.224262994,1.224263001,1.224263045,1.224263042,1.224263046,1.224263043,1.224263005,1.224263003,1.224262995,1.224262993,1.224263081,1.224263006
Mexican Ascenso MX,2024-02-02,00:05:00,Mineros de Zacatecas,Universidad Guadalajara,1.99,2.38,3.05,4.1,3.55,5.0,3.5,4.5,1.3,1.4,1.51,1.79,2.44,2.94,1.15,1.23,5.5,8.2,2.16,990.0,1.01,1.12,2.16,990.0,1.01,1.86,2.16,2.8,1.55,1.86,1.46,1.72,2.4,3.15,1.08,1.72,2.4,18.0,1.02,1.72,2.4,110.0,1.01,1.72,2.4,1000.0,1.01,1.72,2.4,1000.0,1.01,1.71,2.4,1000.0,1.55,1.85,2.18,2.82,4.1,24.0,4.0,21.0,4.3,32.0,4.6,1000.0,3.8,15.5,3.6,12.0,3.95,18.0,4.5,42.0,3.9,17.5,3.6,13.0,3.95,19.0,3.6,46.0,4.2,29.0,4.1,24.0,4.4,34.0,4.7,1000.0,3.6,13.0,2.64,30.0,2.9,1000.0,32969523,8692849.0,6533140.0,58805.0,1.224031950,1.224031953,1.224031955,1.224031948,1.224031954,1.224031998,1.224031995,1.224031999,1.224031996,1.224031958,1.224031956,1.224031949,1.224031947,1.224032034,1.224031959
Mexican Women's Matches,2024-02-02,00:06:00,Club Tijuana (W),Puebla FC (W),1.37,1.47,6.6,9.8,5.0,7.0,3.55,5.0,1.25,1.39,1.01,1000.0,1.01,1000.0,1.17,1.27,1.01,7.0,2.46,990.0,1.01,1.12,2.46,990.0,1.01,1.69,2.46,3.2,1.46,1.69,1.59,1.9,2.1,2.7,1.25,1.39,3.6,5.0,1.03,1.39,3.6,110.0,1.01,1.39,3.6,1000.0,1.01,1.39,3.6,1000.0,1.01,1.38,3.6,1000.0,1.65,2.02,1.99,2.54,4.5,32.0,4.6,40.0,4.9,85.0,5.1,1000.0,4.1,14.0,4.3,15.5,4.6,34.0,5.0,1000.0,8.0,12.0,8.0,12.0,4.5,27.0,5.0,95.0,4.3,15.5,4.3,16.0,4.6,34.0,5.0,120.0,2.76,5.7,5.0,110.0,5.2,1000.0,32978512,13968899.0,19687137.0,58805.0,1.224172939,1.224172942,1.224172944,1.224172937,1.224172943,1.224172987,1.224172984,1.224172988,1.224172985,1.224172947,1.224172945,1.224172938,1.224172936,1.224173023,1.224172948
Australian A-League Men,2024-02-02,05:45:00,Brisbane Roar,Wellington Phoenix,2.5,2.54,2.76,2.84,4.0,4.3,3.75,4.3,1.31,1.36,1.58,1.74,2.36,2.72,1.16,1.23,5.4,7.2,18.0,26.0,1.04,1.06,5.2,7.0,1.17,1.24,2.46,2.8,1.56,1.69,1.59,1.73,2.38,2.7,1.23,1.32,4.1,5.3,1.08,1.32,4.1,15.5,1.03,1.32,4.1,36.0,1.01,1.32,4.1,980.0,1.01,1.31,4.1,1000.0,1.52,1.64,2.56,2.94,19.0,23.0,15.0,18.0,20.0,22.0,36.0,44.0,14.0,17.5,8.6,10.0,11.5,13.0,23.0,26.0,17.0,21.0,11.0,12.0,13.5,15.5,27.0,30.0,29.0,36.0,20.0,23.0,25.0,29.0,48.0,60.0,9.6,14.5,11.5,17.5,12.0,980.0,32961359,3862627.0,2469649.0,58805.0,1.223909835,1.223909921,1.223909922,1.223909923,1.223909837,1.223909838,1.223909839,1.223909840,1.223909841,1.223909842,1.223909843,1.223909844,1.223909845,1.223909914,1.223909836
Friendly Matches,2024-02-02,07:00:00,Pardubice,OB,1.05,1000.0,1.05,1000.0,1.01,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,1.06,1.27,110.0,1.01,13.5,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,18.0,1.05,1000.0,1.01,55.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.88,1000.0,2.42,1000.0,2.94,1000.0,2.38,1000.0,3.45,1000.0,3.4,1000.0,5.1,1000.0,2.98,1000.0,3.2,1000.0,4.0,1000.0,10.5,1000.0,5.0,1000.0,8.4,1000.0,15.5,1000.0,12.5,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32982649,4940265.0,113225.0,58805.0,1.224245530,1.224245533,1.224245535,1.224245528,1.224245534,1.224245578,1.224245575,1.224245579,1.224245576,1.224245538,1.224245536,1.224245529,1.224245527,1.224245614,1.224245539
Australian A-League Men,2024-02-02,07:45:00,Perth Glory,Melbourne City,3.8,4.1,1.89,1.93,4.4,4.7,3.9,4.9,1.26,1.34,1.64,1.81,2.24,2.56,1.19,1.26,4.9,6.4,22.0,36.0,1.03,1.05,5.9,8.2,1.14,1.21,2.76,3.05,1.49,1.57,1.71,1.84,2.2,2.42,1.27,1.38,3.65,4.6,1.1,1.38,3.65,12.5,1.03,1.07,17.0,36.0,1.01,1.03,17.0,1000.0,1.01,1.03,17.0,1000.0,1.53,1.62,2.62,2.86,23.0,27.0,14.0,16.0,14.0,15.5,20.0,24.0,21.0,26.0,9.8,11.0,9.8,11.0,15.0,17.0,30.0,38.0,15.0,17.0,14.0,16.0,21.0,23.0,11.5,80.0,32.0,38.0,32.0,38.0,48.0,55.0,17.0,25.0,5.9,8.0,13.5,980.0,32961358,370132.0,8586946.0,58805.0,1.223909940,1.223910026,1.223910027,1.223910028,1.223909942,1.223909943,1.223909944,1.223909945,1.223909946,1.223909947,1.223909948,1.223909949,1.223909950,1.223910019,1.223909941
AFC Asian Cup,2024-02-02,08:30:00,Tajikistan,Jordan,4.5,4.9,2.08,2.14,3.15,3.25,1.01,1000.0,1.01,1000.0,1.26,1.33,1.01,1000.0,1.06,1.08,13.5,36.0,2.5,980.0,1.1,1.66,2.5,2.84,1.54,1.66,1.52,1.56,2.78,2.94,1.15,1.56,2.78,7.8,1.04,1.56,2.78,36.0,1.01,1.04,2.78,110.0,1.01,1.04,2.8,1000.0,1.01,1.04,2.8,1000.0,1.01,1.01,26.0,1000.0,2.3,2.5,1.67,1.77,7.2,8.0,6.2,6.6,6.6,11.0,10.0,26.0,10.5,12.0,6.8,7.4,10.5,12.0,27.0,980.0,27.0,32.0,18.5,21.0,25.0,28.0,13.5,70.0,4.7,130.0,14.5,95.0,4.7,130.0,4.6,250.0,4.6,150.0,21.0,29.0,4.7,1000.0,32978941,920032.0,866340.0,58805.0,1.224182348,1.224182352,1.224182354,1.224182345,1.224182353,1.224182335,1.224182332,1.224182396,1.224182333,1.224182356,1.224182355,1.224182346,1.224182344,1.224182347,1.224182357
Turkish Super League,2024-02-02,11:00:00,Ankaragucu,Sivasspor,2.12,2.2,3.7,4.0,3.6,3.75,2.96,3.35,1.43,1.51,1.41,1.49,3.05,3.45,1.1,1.13,8.8,11.0,11.5,15.5,1.07,1.1,3.5,3.8,1.36,1.38,1.86,1.89,2.12,2.18,1.33,1.37,3.75,4.1,1.11,1.37,3.75,11.0,1.03,1.37,3.75,36.0,1.01,1.37,3.75,1000.0,1.01,1.37,3.75,1000.0,1.01,1.37,3.75,1000.0,1.87,1.97,2.04,2.16,10.5,13.0,12.0,14.0,8.4,28.0,10.0,70.0,8.0,9.4,6.8,8.0,13.5,16.5,9.6,48.0,11.5,14.0,8.8,12.0,15.5,21.0,10.0,60.0,19.5,25.0,18.5,24.0,9.2,40.0,11.0,120.0,7.2,18.5,9.8,55.0,12.0,1000.0,32976761,113184.0,508773.0,58805.0,1.224140770,1.224140773,1.224140775,1.224140768,1.224140774,1.224140784,1.224140780,1.224140726,1.224140781,1.224140778,1.224140776,1.224140766,1.224140767,1.224140769,1.224140779
Turkish Super League,2024-02-02,11:00:00,Hatayspor,Fatih Karagumruk Istanbul,2.38,2.56,3.2,3.55,3.3,3.5,2.64,3.0,1.5,1.61,1.35,1.43,3.3,3.85,1.08,1.11,10.0,12.5,8.0,12.5,1.09,1.13,3.0,3.5,1.4,1.49,1.69,1.84,2.18,2.44,1.26,1.32,4.1,4.8,1.08,1.32,4.1,18.0,1.03,1.32,4.1,110.0,1.01,1.32,4.1,1000.0,1.01,1.32,4.1,1000.0,1.01,1.31,4.1,1000.0,1.89,2.1,1.92,2.12,9.2,11.5,9.6,11.5,18.0,22.0,8.6,60.0,8.0,9.6,6.6,7.8,12.5,15.0,8.0,44.0,13.0,16.0,10.5,13.0,17.0,21.0,8.6,65.0,7.8,38.0,7.6,32.0,8.4,55.0,9.2,140.0,7.2,28.0,8.2,46.0,10.0,1000.0,32976772,965417.0,10472882.0,58805.0,1.224140661,1.224140664,1.224140666,1.224140659,1.224140665,1.224140675,1.224140671,1.224140617,1.224140672,1.224140669,1.224140667,1.224140657,1.224140658,1.224140660,1.224140670
Indian Super League,2024-02-02,11:00:00,Odisha,Kerala Blasters FC,2.2,2.44,3.3,3.65,3.3,3.8,2.36,3.25,1.21,1.55,1.39,1000.0,2.54,1000.0,1.1,1.13,8.6,13.5,3.35,36.0,1.05,1.43,3.35,3.95,1.34,1.43,1.8,2.0,2.0,2.26,1.3,1.39,3.6,4.3,1.1,1.39,3.6,13.5,1.03,1.39,3.6,55.0,1.01,1.39,3.6,1000.0,1.01,1.39,3.6,1000.0,1.01,1.38,3.6,1000.0,1.81,1.99,2.0,2.24,5.5,13.0,5.7,13.5,7.0,25.0,8.4,65.0,5.1,10.5,6.8,8.2,5.9,15.5,7.8,44.0,6.0,15.0,5.6,12.0,6.4,20.0,8.2,60.0,7.4,32.0,7.0,27.0,7.8,44.0,3.5,120.0,6.6,21.0,5.7,44.0,3.6,1000.0,32975966,26603171.0,16037491.0,58805.0,1.224128235,1.224128238,1.224128240,1.224128233,1.224128239,1.224128283,1.224128280,1.224128284,1.224128281,1.224128243,1.224128241,1.224128234,1.224128232,1.224128319,1.224128244
