League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Ascenso MX,2024-01-24,00:05:00,Club Atletico La Paz,CD Tepatitlan De Morelos,2.04,2.28,3.2,3.7,3.45,4.2,3.1,4.3,1.3,1.48,1.47,1.73,2.38,3.15,1.13,1.2,6.0,9.4,4.1,1000.0,1.01,1.08,4.1,5.7,1.21,1.32,2.1,2.54,1.65,1.91,1.45,1.63,2.58,3.25,1.14,1.63,2.58,8.8,1.05,1.63,2.58,26.0,1.01,1.63,2.58,1000.0,1.01,1.63,2.58,1000.0,1.01,1.63,2.58,1000.0,1.58,1.88,2.14,2.7,14.0,21.0,13.0,19.0,19.0,980.0,5.0,980.0,9.8,14.0,7.4,11.0,11.5,980.0,4.9,980.0,11.5,17.5,8.8,13.0,12.5,980.0,5.0,980.0,19.0,980.0,16.0,980.0,5.1,980.0,5.0,980.0,3.9,14.5,4.6,980.0,5.3,1000.0,32948906,58385008.0,15976071.0,58805.0,1.223712143,1.223712146,1.223712148,1.223712141,1.223712147,1.223712191,1.223712188,1.223712192,1.223712189,1.223712151,1.223712149,1.223712142,1.223712140,1.223712227,1.223712152
AFC Asian Cup,2024-01-24,08:30:00,Japan,Indonesia,1.07,1.09,38.0,75.0,15.0,18.0,4.5,6.6,1.18,1.28,1.81,2.12,1.9,2.24,1.24,1.39,3.6,5.1,3.4,110.0,1.01,1.06,3.4,110.0,1.08,1.3,3.4,4.1,1.33,1.42,2.02,2.24,1.81,1.99,1.41,1.61,2.64,3.45,1.16,1.61,2.64,7.8,1.05,1.14,8.6,26.0,1.01,1.13,8.6,1000.0,1.01,1.13,8.6,1000.0,3.25,3.45,1.4,1.44,8.0,980.0,8.8,980.0,9.2,910.0,9.2,1000.0,10.0,15.5,7.6,980.0,9.0,980.0,9.2,1000.0,4.6,8.8,14.5,23.0,8.6,980.0,9.2,930.0,4.1,7.6,13.0,20.0,8.4,980.0,9.2,870.0,1.91,2.4,9.2,1000.0,9.2,1000.0,32945524,29636.0,866308.0,58805.0,1.223667882,1.223667885,1.223667887,1.223667880,1.223667886,1.223667896,1.223667892,1.223667838,1.223667893,1.223667890,1.223667888,1.223667878,1.223667879,1.223667881,1.223667891
AFC Asian Cup,2024-01-24,08:30:00,Iraq,Vietnam,1.73,1.79,5.3,5.8,3.85,4.2,2.72,3.35,1.42,1.58,1.37,1.52,2.94,3.65,1.09,1.14,8.0,15.5,9.8,18.0,1.06,1.11,3.5,3.75,1.37,1.4,1.87,1.93,2.08,2.16,1.31,1.36,3.8,4.3,1.1,1.16,7.4,11.0,1.03,1.06,18.0,36.0,1.01,1.02,36.0,1000.0,1.01,1.01,36.0,1000.0,1.01,1.01,36.0,1000.0,2.04,2.18,1.85,1.97,11.5,12.5,15.5,18.0,34.0,44.0,42.0,1000.0,7.4,8.0,8.0,9.4,18.5,23.0,34.0,90.0,8.4,10.0,9.4,10.5,20.0,25.0,36.0,95.0,14.5,980.0,14.5,20.0,34.0,980.0,44.0,160.0,10.0,980.0,38.0,120.0,12.5,1000.0,32945537,53446.0,833281.0,58805.0,1.223672543,1.223672546,1.223672548,1.223672541,1.223672547,1.223672591,1.223672588,1.223672592,1.223672589,1.223672551,1.223672549,1.223672542,1.223672540,1.223672627,1.223672552
Portuguese U23,2024-01-24,09:00:00,Santa Clara U23,Farense U23,1.26,980.0,1.28,980.0,1.08,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.02,1.12,1.27,110.0,1.02,12.5,1.27,1000.0,1.02,4.6,1.08,110.0,1.02,18.0,1.05,110.0,1.02,36.0,1.03,110.0,1.02,110.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32956809,59915959.0,40613689.0,58805.0,1.223835926,1.223835929,1.223835931,1.223835924,1.223835930,1.223835974,1.223835971,1.223835975,1.223835972,1.223835934,1.223835932,1.223835925,1.223835923,1.223836010,1.223835935
Turkish Super League,2024-01-24,11:00:00,Gaziantep FK,Konyaspor,2.2,2.38,3.35,3.75,3.35,3.7,2.88,3.3,1.43,1.53,1.41,1.5,3.0,3.45,1.1,1.13,1.01,11.0,3.35,110.0,1.01,1.43,3.35,3.95,1.34,1.43,1.8,2.0,2.0,2.26,1.3,1.38,3.65,4.3,1.1,1.17,7.0,13.5,1.03,1.17,7.0,55.0,1.01,1.17,7.0,1000.0,1.01,1.17,7.0,1000.0,1.01,1.17,7.0,1000.0,1.84,1.97,2.04,2.18,10.5,13.0,10.5,13.5,19.0,24.0,9.4,980.0,8.4,10.0,6.6,8.0,12.5,15.5,9.0,980.0,12.5,15.0,10.0,12.0,16.0,19.5,9.4,980.0,8.2,980.0,8.2,980.0,9.0,980.0,10.0,980.0,7.2,21.0,8.8,980.0,11.0,1000.0,32957850,13848831.0,482032.0,58805.0,1.223847759,1.223847762,1.223847764,1.223847757,1.223847763,1.223847773,1.223847769,1.223847715,1.223847770,1.223847767,1.223847765,1.223847755,1.223847756,1.223847758,1.223847768
Turkish Super League,2024-01-24,11:00:00,Ankaragucu,Fatih Karagumruk Istanbul,2.28,2.48,3.35,3.85,3.15,3.35,2.5,3.2,1.45,1.7,1.35,1.46,3.2,3.9,1.07,1.11,10.5,15.0,8.8,21.0,1.07,1.13,2.9,3.5,1.4,1.53,1.63,1.82,2.22,2.6,1.22,1.32,4.1,5.6,1.07,1.13,8.8,18.0,1.03,1.13,8.8,110.0,1.01,1.13,8.8,1000.0,1.01,1.13,8.8,1000.0,1.01,1.13,8.8,1000.0,1.94,2.14,1.89,2.06,8.2,11.0,9.2,12.5,18.0,27.0,6.0,80.0,7.4,9.0,6.2,7.4,12.0,18.5,5.9,60.0,10.5,16.0,9.4,13.5,16.0,25.0,6.0,85.0,6.0,36.0,6.0,36.0,5.9,65.0,6.2,980.0,5.4,32.0,6.0,75.0,6.4,1000.0,32956047,113184.0,10472882.0,58805.0,1.223818980,1.223818983,1.223818985,1.223818978,1.223818984,1.223818994,1.223818990,1.223818936,1.223818991,1.223818988,1.223818986,1.223818976,1.223818977,1.223818979,1.223818989
Greek Cup,2024-01-24,13:00:00,Aris,Niki Volou,1.05,2.0,2.12,980.0,2.0,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.14,1000.0,1.01,8.2,1.31,1000.0,1.01,1.06,1.31,110.0,1.01,4.2,1.31,4.0,1.33,4.2,1.09,4.0,1.33,13.5,1.05,4.0,1.33,26.0,1.02,4.0,1.33,110.0,1.01,4.0,1.33,1000.0,1.01,4.0,1.33,1000.0,1.01,4.0,1.33,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32955989,244704.0,1210423.0,58805.0,1.223816711,1.223816714,1.223816716,1.223816709,1.223816715,1.223816759,1.223816756,1.223816760,1.223816757,1.223816719,1.223816717,1.223816710,1.223816708,1.223816795,1.223816720
Croatian 1 HNL,2024-01-24,13:00:00,HNK Gorica,Rijeka,4.1,4.9,1.92,2.06,3.4,3.95,1.01,3.4,1.01,1.54,1.01,1000.0,1.01,1000.0,1.01,1.13,1.01,1000.0,9.6,26.0,1.06,1.12,3.4,3.9,1.35,1.41,1.83,1.95,2.04,2.22,1.31,1.36,3.75,4.3,1.1,1.14,8.2,12.5,1.03,1.14,3.75,55.0,1.01,1.14,3.75,1000.0,1.01,1.14,8.2,1000.0,1.01,1.14,8.2,1000.0,1.89,2.04,1.96,2.14,1.45,980.0,1.82,980.0,1.46,980.0,1.63,980.0,1.63,980.0,1.8,980.0,1.45,980.0,7.2,980.0,3.85,1000.0,1.63,980.0,1.63,980.0,8.6,1000.0,3.35,1000.0,1.35,1000.0,5.9,1000.0,10.0,1000.0,1.35,1000.0,1.35,980.0,2.28,1000.0,32915943,6692727.0,166890.0,58805.0,1.223204165,1.223204168,1.223204170,1.223204163,1.223204169,1.223204213,1.223204210,1.223204214,1.223204211,1.223204173,1.223204171,1.223204164,1.223204162,1.223204249,1.223204174
Africa Cup of Nations,2024-01-24,14:00:00,Namibia,Mali,7.8,9.0,1.59,1.65,3.8,3.95,2.42,2.94,1.51,1.7,1.28,1.4,3.55,4.5,1.06,1.1,11.0,21.0,8.2,18.0,1.09,1.14,2.6,3.1,1.48,1.63,1.54,1.71,2.42,2.86,1.17,1.71,2.4,7.4,1.05,1.71,2.4,26.0,1.01,1.71,2.42,110.0,1.01,1.71,2.42,1000.0,1.01,1.71,2.42,1000.0,1.01,1.71,2.42,1000.0,2.4,2.8,1.55,1.72,8.2,980.0,5.0,5.8,7.0,8.0,12.5,15.0,16.5,980.0,8.0,9.2,9.4,11.5,7.8,24.0,10.0,980.0,28.0,980.0,29.0,980.0,10.0,980.0,5.2,1000.0,5.2,330.0,5.1,310.0,5.2,980.0,11.5,1000.0,9.8,16.5,5.2,1000.0,32949945,2002516.0,75109.0,58805.0,1.223726771,1.223726775,1.223726777,1.223726768,1.223726776,1.223726758,1.223726755,1.223726819,1.223726756,1.223726779,1.223726778,1.223726769,1.223726767,1.223726770,1.223726780
Turkish Super League,2024-01-24,14:00:00,Antalyaspor,Sivasspor,1.76,1.79,5.5,6.0,3.75,3.85,2.84,3.25,1.44,1.55,1.39,1.48,3.1,3.55,1.09,1.13,9.2,11.5,3.25,110.0,1.01,1.45,3.25,3.75,1.36,1.45,1.82,1.9,2.12,2.22,1.28,1.35,3.85,4.5,1.09,1.14,8.2,12.5,1.03,1.05,20.0,55.0,1.01,1.02,50.0,1000.0,1.01,1.01,55.0,1000.0,1.01,1.01,170.0,1000.0,1.98,2.2,1.83,2.02,11.0,12.0,16.0,17.5,14.0,42.0,6.0,160.0,7.0,7.8,6.0,8.4,19.5,22.0,16.0,85.0,8.8,10.0,9.2,9.8,21.0,24.0,15.5,95.0,16.0,18.0,18.0,21.0,13.5,42.0,6.2,160.0,11.5,13.5,6.0,110.0,3.65,1000.0,32957849,113188.0,508773.0,58805.0,1.223847883,1.223847886,1.223847888,1.223847881,1.223847887,1.223847897,1.223847893,1.223847838,1.223847894,1.223847891,1.223847889,1.223847879,1.223847880,1.223847882,1.223847892
