League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Ascenso MX,2024-01-10,00:05:00,Club Atletico La Paz,Club Atletico Morelia,2.44,2.78,2.72,3.1,3.4,3.95,2.5,3.5,1.4,1.5,1.45,1.55,2.8,3.25,1.12,1.15,1.01,9.4,3.75,1000.0,1.02,1.12,3.75,4.4,1.29,1.36,2.0,2.1,1.9,1.99,1.39,1.45,3.2,3.55,1.11,1.45,3.2,10.5,1.03,1.45,3.2,36.0,1.01,1.45,3.2,1000.0,1.01,1.45,3.2,1000.0,1.01,1.45,3.2,1000.0,1.71,1.86,2.16,2.42,13.0,15.5,10.5,13.5,7.0,21.0,8.6,46.0,10.0,12.5,7.2,8.6,11.0,13.5,8.0,32.0,7.0,18.0,10.0,12.5,6.8,18.0,8.4,42.0,8.4,40.0,7.6,28.0,8.4,40.0,9.6,95.0,7.0,21.0,7.6,27.0,10.5,1000.0,32911528,58385008,35619598,58805,1.223145557,1.223145560,1.223145562,1.223145555,1.223145561,1.223145605,1.223145602,1.223145606,1.223145603,1.223145565,1.223145563,1.223145556,1.223145554,1.223145641,1.223145566
Portuguese U23,2024-01-10,07:00:00,Santa Clara U23,Mafra U23,1.65,980.0,2.3,1000.0,2.1,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,1.12,1.27,110.0,1.02,4.6,1.27,970.0,1.02,4.6,1.08,110.0,1.02,21.0,1.05,110.0,1.02,110.0,1.03,110.0,1.02,110.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.86,1000.0,2.86,1000.0,4.7,1000.0,2.96,1000.0,2.7,1000.0,3.85,1000.0,5.8,1000.0,2.76,1000.0,3.25,1000.0,8.6,1000.0,8.8,1000.0,2.92,1000.0,5.9,1000.0,8.8,1000.0,7.4,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32923140,59915959,51945994,58805,1.223312787,1.223312790,1.223312792,1.223312785,1.223312791,1.223312835,1.223312832,1.223312836,1.223312833,1.223312795,1.223312793,1.223312786,1.223312784,1.223312871,1.223312796
Greek Cup,2024-01-10,10:00:00,Panserraikos,Asteras Tripolis,2.66,3.3,2.6,3.25,2.88,4.2,1.01,3.15,1.47,1.64,1.33,1.46,1.01,1000.0,1.07,1.11,1.01,14.0,2.88,26.0,1.06,1.53,2.88,18.0,1.38,1.53,1.62,1.87,2.16,2.62,1.23,1.32,2.16,6.6,1.06,1.25,5.0,18.0,1.02,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.24,5.0,1000.0,1.01,1000.0,1.01,1000.0,4.2,11.5,1.03,11.0,1.02,19.5,1.02,1000.0,1.02,11.5,1.03,7.8,1.02,14.5,4.2,1000.0,3.45,1000.0,1.02,15.0,5.5,1000.0,1.02,1000.0,1.02,1000.0,8.8,1000.0,1.02,1000.0,9.8,1000.0,1.02,1000.0,1.02,1000.0,1.56,1000.0,32894829,1210411,1300930,58805,1.222857058,1.222857061,1.222857063,1.222857056,1.222857062,1.222857106,1.222857103,1.222857107,1.222857104,1.222857066,1.222857064,1.222857057,1.222857055,1.222857142,1.222857067
Turkish Super League,2024-01-10,11:00:00,Hatayspor,Gaziantep FK,2.04,2.2,3.7,4.0,3.65,3.9,2.8,3.8,1.39,1.56,1.45,1.61,2.64,3.25,1.1,1.16,7.2,11.0,3.35,1000.0,1.01,1.43,3.35,4.7,1.27,1.43,1.9,2.14,1.89,2.12,1.34,1.48,3.1,3.95,1.08,1.17,6.8,13.5,1.02,1.07,7.0,55.0,1.01,1.07,7.0,1000.0,1.01,1.01,13.5,1000.0,1.01,1.01,110.0,1000.0,1.72,2.06,1.95,2.4,12.5,17.0,11.0,17.0,20.0,32.0,4.9,80.0,7.6,11.5,7.0,9.4,12.0,18.5,4.8,55.0,10.0,15.5,8.4,12.5,14.5,22.0,4.8,65.0,18.5,28.0,17.0,27.0,4.7,44.0,5.0,120.0,4.0,18.0,4.8,55.0,5.2,1000.0,32916441,965417,13848831,58805,1.223212405,1.223212408,1.223212410,1.223212403,1.223212409,1.223212419,1.223212415,1.223212361,1.223212416,1.223212413,1.223212411,1.223212401,1.223212402,1.223212404,1.223212414
Turkish Super League,2024-01-10,11:00:00,Fatih Karagumruk Istanbul,Kayserispor,2.12,2.28,3.4,3.7,3.65,3.85,3.05,3.55,1.39,1.48,1.46,1.57,2.76,3.15,1.12,1.16,7.6,9.2,3.85,1000.0,1.01,1.35,3.85,4.5,1.28,1.35,1.98,2.2,1.83,2.02,1.38,1.47,3.1,3.6,1.11,1.47,3.1,10.5,1.03,1.47,3.1,36.0,1.01,1.47,3.1,1000.0,1.01,1.47,3.1,1000.0,1.01,1.47,3.1,1000.0,1.71,1.87,2.14,2.4,13.0,16.0,12.5,15.5,7.8,27.0,8.8,70.0,9.2,11.5,7.4,8.8,13.0,15.5,8.2,42.0,12.0,15.0,9.6,11.5,15.0,18.5,8.4,50.0,7.8,28.0,19.0,23.0,8.2,38.0,9.2,95.0,6.0,15.5,8.0,38.0,10.0,780.0,32916433,10472882,508789,58805,1.223212621,1.223212624,1.223212626,1.223212619,1.223212625,1.223212635,1.223212631,1.223212577,1.223212632,1.223212629,1.223212627,1.223212617,1.223212618,1.223212620,1.223212630
Greek Cup,2024-01-10,12:00:00,Atromitos,Athlitiki Enosi Larissa,1.41,1000.0,1.06,1000.0,1.07,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.21,1000.0,1.04,3.0,1.16,26.0,1.04,990.0,1.16,26.0,1.04,9.4,1.08,26.0,1.05,15.5,1.05,110.0,1.05,36.0,1.02,110.0,1.01,110.0,1.01,21.0,1.05,1000.0,1.01,21.0,1.05,1000.0,1.01,21.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.46,1000.0,2.28,1000.0,2.54,1000.0,4.3,1000.0,2.6,1000.0,3.35,1000.0,4.5,1000.0,4.1,1000.0,2.68,1000.0,3.65,1000.0,5.8,1000.0,8.2,1000.0,3.3,1000.0,5.4,1000.0,8.4,1000.0,13.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32916201,1234639,10647533,58805,1.223210603,1.223210606,1.223210608,1.223210601,1.223210607,1.223210651,1.223210648,1.223210652,1.223210649,1.223210611,1.223210609,1.223210602,1.223210600,1.223210687,1.223210612
Greek Cup,2024-01-10,12:00:00,Kallithea,Panaitolikos,1.05,1000.0,1.05,1000.0,1.07,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.21,1000.0,1.04,3.0,1.16,26.0,1.04,990.0,1.16,26.0,1.04,9.4,1.08,26.0,1.05,15.5,1.05,110.0,1.05,36.0,1.02,110.0,1.01,110.0,1.01,21.0,1.05,1000.0,1.01,21.0,1.05,1000.0,1.01,21.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,2.92,1000.0,2.58,1000.0,3.95,1000.0,2.66,1000.0,3.7,1000.0,5.9,1000.0,4.9,1000.0,2.98,1000.0,4.2,1000.0,4.6,1000.0,15.5,1000.0,2.9,1000.0,9.0,1000.0,8.6,1000.0,8.2,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32916203,264411,2126382,58805,1.223210807,1.223210810,1.223210812,1.223210805,1.223210811,1.223210855,1.223210852,1.223210856,1.223210853,1.223210815,1.223210813,1.223210806,1.223210804,1.223210891,1.223210816
Greek Cup,2024-01-10,12:00:00,Kifisias FC,OFI,1.05,1000.0,1.05,1000.0,1.07,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.21,1000.0,1.04,3.0,1.16,26.0,1.04,990.0,1.16,26.0,1.04,9.4,1.08,26.0,1.05,15.5,1.05,110.0,1.05,36.0,1.01,110.0,1.01,1000.0,1.01,21.0,1.05,1000.0,1.01,21.0,1.05,1000.0,1.01,21.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.45,1000.0,2.58,1000.0,2.7,1000.0,3.0,1000.0,2.54,1000.0,4.0,1000.0,4.1,1000.0,4.3,1000.0,3.3,1000.0,3.75,1000.0,4.2,1000.0,6.4,1000.0,4.6,1000.0,4.4,1000.0,16.0,1000.0,9.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32916206,10703159,728087,58805,1.223210717,1.223210720,1.223210722,1.223210715,1.223210721,1.223210765,1.223210762,1.223210766,1.223210763,1.223210725,1.223210723,1.223210716,1.223210714,1.223210801,1.223210726
Greek Cup,2024-01-10,12:00:00,NFC Volos,PAOK,6.8,9.0,1.45,1.49,5.0,5.4,3.1,4.3,1.32,1.47,1.5,1.74,2.34,3.1,1.01,1000.0,1.01,1000.0,2.18,1000.0,1.01,1.07,2.18,980.0,1.01,1.85,2.18,2.44,1.7,1.85,1.52,1.68,2.48,2.94,1.15,1.68,2.48,7.8,1.05,1.68,2.48,21.0,1.01,1.68,2.48,1000.0,1.01,1.68,2.48,1000.0,1.01,1.65,2.48,1000.0,1.86,2.06,1.95,2.18,16.0,20.0,8.2,10.0,8.0,9.4,12.0,13.5,23.0,32.0,9.8,11.5,9.2,9.8,13.0,15.0,9.0,75.0,23.0,32.0,19.5,26.0,28.0,36.0,9.8,360.0,9.4,150.0,9.4,120.0,9.6,150.0,9.6,140.0,5.5,7.4,10.0,1000.0,32894836,16417407,232095,58805,1.222856968,1.222856971,1.222856973,1.222856966,1.222856972,1.222857016,1.222857013,1.222857017,1.222857014,1.222856976,1.222856974,1.222856967,1.222856965,1.222857052,1.222856977
Turkish Super League,2024-01-10,14:00:00,Fenerbahce,Konyaspor,1.26,1.27,12.5,15.5,7.0,7.4,3.8,4.9,1.26,1.36,1.61,1.84,2.18,2.64,1.17,1.25,5.1,6.6,2.5,36.0,1.03,1.67,2.5,36.0,1.03,1.67,2.5,2.76,1.57,1.67,1.58,1.76,2.32,2.74,1.23,1.32,4.1,5.3,1.07,1.32,4.1,15.5,1.01,1.32,4.1,1000.0,1.01,1.32,4.1,1000.0,1.01,1.32,4.1,1000.0,2.08,2.42,1.7,1.93,21.0,26.0,10.5,55.0,12.0,150.0,13.0,860.0,8.6,10.0,13.5,16.0,10.5,55.0,12.5,310.0,7.2,8.2,10.0,11.0,29.0,36.0,12.5,250.0,8.6,9.6,12.5,14.0,10.0,40.0,12.5,220.0,3.45,4.6,13.0,400.0,13.5,1000.0,32916451,46726,482032,58805,1.223212297,1.223212300,1.223212302,1.223212295,1.223212301,1.223212311,1.223212307,1.223212253,1.223212308,1.223212305,1.223212303,1.223212293,1.223212294,1.223212296,1.223212306
