League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Ascenso MX,2024-01-17,00:05:00,Correcaminos UAT,Tlaxcala F.C,1.46,1.49,7.8,9.2,4.7,5.3,3.45,4.6,1.34,1.41,1.53,1.66,2.5,2.86,1.15,1.19,1.01,980.0,4.5,990.0,1.01,1.12,4.5,5.4,1.22,1.29,2.2,2.5,1.67,1.83,1.48,1.61,2.64,3.05,1.17,1.61,2.64,7.8,1.06,1.56,2.64,21.0,1.01,1.56,2.64,1000.0,1.01,1.56,2.68,1000.0,1.01,1.56,2.78,1000.0,1.9,2.08,1.92,2.12,10.0,980.0,3.35,980.0,3.6,980.0,10.0,1000.0,8.0,980.0,5.9,980.0,8.2,980.0,2.0,980.0,7.8,980.0,5.5,11.0,7.8,980.0,2.0,980.0,11.0,980.0,6.4,980.0,8.4,980.0,2.0,980.0,4.0,6.4,2.0,1000.0,3.8,1000.0,32930222,6535216.0,20518252.0,58805.0,1.223422464,1.223422467,1.223422469,1.223422462,1.223422468,1.223422512,1.223422509,1.223422513,1.223422510,1.223422472,1.223422470,1.223422463,1.223422461,1.223422548,1.223422473
Australian A-League Women,2024-01-17,05:00:00,Sydney FC (W),Central Coast Mariners (W),1.52,1.74,1.21,980.0,1.17,950.0,1.01,980.0,1.27,1.43,1.52,1.81,2.22,2.94,1.15,1.24,1.01,980.0,1.01,990.0,1.03,1000.0,1.03,970.0,1.03,990.0,2.2,2.46,1.68,1.83,1.47,1.73,2.36,3.15,1.05,1000.0,1.01,55.0,1.03,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.63,1.98,2.02,2.6,4.4,980.0,2.22,980.0,2.58,1000.0,2.22,1000.0,2.34,980.0,3.05,980.0,2.22,980.0,4.8,1000.0,3.05,980.0,3.55,980.0,2.22,980.0,2.28,1000.0,2.44,980.0,2.18,980.0,2.68,980.0,2.28,1000.0,1.9,980.0,1.71,1000.0,2.22,1000.0,32939490,8839012.0,61640820.0,58805.0,1.223603920,1.223604006,1.223604007,1.223604008,1.223603922,1.223603923,1.223603924,1.223603925,1.223603926,1.223603927,1.223603928,1.223603929,1.223603930,1.223603999,1.223603921
Indian Super Cup,2024-01-17,05:30:00,FC Goa,Bengaluru FC,1.21,1000.0,1.04,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,4.6,1.27,980.0,1.01,4.6,1.27,980.0,1.01,4.6,1.08,980.0,1.01,21.0,1.05,980.0,1.01,55.0,1.03,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,980.0,1.01,1000.0,1.01,970.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32940718,8900343.0,9145866.0,58805.0,1.223608550,1.223608560,1.223608561,1.223608562,1.223608551,1.223608552,1.223608553,1.223608554,1.223608555,1.223608556,1.223608557,1.223608558,1.223608559,1.223608597,1.223608598
Turkish Cup,2024-01-17,07:00:00,Antalyaspor,Pendikspor,1.64,1.82,4.9,6.4,3.85,4.9,3.2,3.95,1.34,1.46,1.47,1.65,2.54,3.15,1.01,1.18,1.01,980.0,3.9,1000.0,1.01,1.08,3.9,5.0,1.25,1.35,2.0,2.38,1.72,1.99,1.39,1.54,2.88,3.55,1.13,1.54,2.88,10.5,1.04,1.54,2.88,36.0,1.01,1.54,2.88,1000.0,1.01,1.54,2.88,1000.0,1.01,1.53,2.88,1000.0,1.86,1.99,2.02,2.3,10.0,980.0,3.6,980.0,2.8,980.0,4.1,1000.0,4.4,980.0,4.2,980.0,3.6,980.0,2.88,1000.0,4.6,980.0,4.5,980.0,3.6,980.0,4.0,1000.0,5.2,980.0,5.4,980.0,3.85,980.0,4.1,1000.0,4.1,980.0,2.88,1000.0,2.88,1000.0,32925391,113188.0,5342556.0,58805.0,1.223357564,1.223357567,1.223357569,1.223357562,1.223357568,1.223357578,1.223357574,1.223357520,1.223357575,1.223357572,1.223357570,1.223357560,1.223357561,1.223357563,1.223357573
Turkish Cup,2024-01-17,07:00:00,Basaksehir,Boluspor,1.31,1.44,8.8,12.5,4.5,7.6,3.5,4.2,1.32,1.4,1.52,1.71,2.4,2.94,1.14,1.2,1.01,980.0,2.18,1000.0,1.01,1.06,2.18,1000.0,1.01,1.85,2.18,2.62,1.62,1.85,1.46,1.64,2.56,3.2,1.17,1.64,2.56,7.8,1.06,1.64,2.56,21.0,1.01,1.64,2.56,1000.0,1.01,1.64,2.56,1000.0,1.01,1.64,2.58,1000.0,1.98,2.3,1.78,2.02,5.6,980.0,2.96,980.0,1.33,1000.0,1.35,1000.0,4.1,980.0,1.87,980.0,2.02,1000.0,7.0,1000.0,4.0,980.0,2.12,980.0,2.0,980.0,2.02,1000.0,2.16,980.0,2.7,980.0,2.02,1000.0,7.8,1000.0,3.3,980.0,1.35,1000.0,7.2,1000.0,32925392,10071088.0,2553026.0,58805.0,1.223357456,1.223357459,1.223357461,1.223357454,1.223357460,1.223357470,1.223357466,1.223357412,1.223357467,1.223357464,1.223357462,1.223357452,1.223357453,1.223357455,1.223357465
AFC Asian Cup,2024-01-17,08:30:00,Lebanon,China,2.8,3.65,2.36,2.86,3.15,3.45,2.42,2.74,1.59,1.71,1.26,1.41,3.4,4.8,1.05,1.1,11.0,110.0,2.54,990.0,1.09,1.65,2.54,3.1,1.48,1.65,1.48,1.61,2.6,3.1,1.15,1.61,2.6,8.2,1.05,1.61,2.6,36.0,1.02,1.61,2.6,980.0,1.01,1.61,2.6,1000.0,1.01,1.6,2.62,1000.0,1.01,1.6,2.66,1000.0,1.96,2.42,1.7,2.06,7.0,10.5,6.6,9.6,12.0,18.5,4.8,980.0,7.4,11.0,5.5,8.0,10.0,15.0,4.8,980.0,15.5,24.0,11.0,17.0,18.0,28.0,4.9,980.0,4.9,980.0,4.9,980.0,5.0,980.0,4.7,980.0,4.5,980.0,4.7,980.0,4.7,1000.0,32915113,720025.0,51089.0,58805.0,1.223239169,1.223239179,1.223239180,1.223239181,1.223239170,1.223239171,1.223239172,1.223239173,1.223239174,1.223239175,1.223239176,1.223239177,1.223239178,1.223239216,1.223239217
Turkish Cup,2024-01-17,09:00:00,Gaziantep FK,Bodrumspor,1.51,1.72,5.0,7.2,3.85,5.4,3.1,3.9,1.36,1.48,1.41,1.64,2.56,3.45,1.11,1.18,1.01,980.0,3.65,1000.0,1.02,1.09,3.65,5.2,1.24,1.38,1.91,2.4,1.71,2.1,1.35,1.55,2.84,3.85,1.12,1.55,2.84,11.0,1.04,1.55,2.84,55.0,1.01,1.55,2.84,1000.0,1.01,1.55,2.84,1000.0,1.01,1.55,2.84,1000.0,1.8,2.18,1.85,2.24,10.0,980.0,4.5,980.0,3.25,980.0,3.35,1000.0,3.75,980.0,3.95,980.0,4.6,980.0,3.3,1000.0,4.1,980.0,3.85,980.0,4.6,980.0,3.3,1000.0,4.3,980.0,4.3,980.0,5.0,980.0,3.35,1000.0,3.65,980.0,3.35,1000.0,3.45,1000.0,32925398,13848831.0,42091241.0,58805.0,1.223357919,1.223357929,1.223357930,1.223357931,1.223357920,1.223357921,1.223357922,1.223357923,1.223357924,1.223357925,1.223357926,1.223357927,1.223357928,1.223357966,1.223357967
Greek Cup,2024-01-17,10:00:00,Kallithea,Panaitolikos,2.2,2.86,2.7,3.65,3.05,4.2,2.92,3.5,1.4,1.52,1.39,1.58,2.66,3.6,1.1,1.16,1.01,11.0,3.25,1000.0,1.04,1.44,3.25,4.5,1.28,1.44,1.78,2.2,1.83,2.28,1.3,1.47,3.15,4.3,1.09,1.47,3.15,13.5,1.03,1.47,3.15,55.0,1.01,1.47,3.15,1000.0,1.01,1.47,3.15,1000.0,1.01,1.46,3.15,1000.0,1.7,1.99,2.02,2.42,10.0,16.0,3.85,14.5,4.2,25.0,4.6,60.0,3.75,12.5,3.5,9.4,3.9,16.0,4.5,42.0,4.0,18.5,3.8,14.0,4.1,21.0,4.6,55.0,4.5,40.0,4.4,32.0,4.6,48.0,4.8,1000.0,4.2,25.0,4.4,38.0,5.0,1000.0,32927134,264411.0,2126382.0,58805.0,1.223381312,1.223381315,1.223381317,1.223381310,1.223381316,1.223381360,1.223381357,1.223381361,1.223381358,1.223381320,1.223381318,1.223381311,1.223381309,1.223381396,1.223381321
Turkish Cup,2024-01-17,11:00:00,Alanyaspor,Samsunspor,2.16,2.4,3.35,3.9,3.25,3.9,2.92,3.4,1.42,1.52,1.41,1.51,2.96,3.45,1.1,1.13,1.01,10.5,3.4,1000.0,1.04,1.41,3.4,4.1,1.33,1.41,1.83,2.02,1.98,2.2,1.31,1.39,3.55,4.3,1.1,1.39,3.55,12.5,1.03,1.39,3.55,55.0,1.01,1.39,3.55,1000.0,1.01,1.38,3.55,1000.0,1.01,1.38,3.55,1000.0,1.81,1.97,2.04,2.26,5.8,13.5,2.6,14.0,1.64,26.0,1.38,1000.0,3.15,10.5,4.4,8.2,2.66,16.0,1.58,1000.0,3.2,14.5,2.9,12.0,1.8,19.5,8.0,1000.0,1.64,29.0,1.64,26.0,1.41,44.0,1.4,1000.0,2.04,19.5,1.37,46.0,1.64,1000.0,32925397,2080777.0,113124.0,58805.0,1.223357240,1.223357243,1.223357245,1.223357238,1.223357244,1.223357254,1.223357250,1.223357196,1.223357251,1.223357248,1.223357246,1.223357236,1.223357237,1.223357239,1.223357249
Indian Super Cup,2024-01-17,11:00:00,Odisha,Inter Kashi,1.05,1000.0,1.05,1000.0,1.01,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,1.06,1.27,110.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,18.0,1.05,1000.0,1.01,36.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32942992,26603171.0,62395850.0,58805.0,1.223627011,1.223627014,1.223627016,1.223627009,1.223627015,1.223627059,1.223627056,1.223627060,1.223627057,1.223627019,1.223627017,1.223627010,1.223627008,1.223627095,1.223627020
