League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-02-29,00:00:00,Tijuana,Monterrey,3.55,4.4,1.92,2.12,3.5,4.1,2.92,3.65,1.4,1.52,1.44,1.58,2.74,3.4,1.11,1.14,7.2,10.5,10.5,1000.0,1.02,1.11,3.5,4.5,1.29,1.4,1.92,2.1,1.91,2.1,1.35,1.45,3.2,3.9,1.11,1.45,3.2,12.5,1.03,1.45,3.2,36.0,1.01,1.45,3.2,1000.0,1.01,1.45,3.2,1000.0,1.01,1.45,3.2,1000.0,1.76,1.99,2.02,2.32,11.5,15.5,8.0,11.0,10.5,14.5,19.0,26.0,12.0,16.5,6.8,9.2,8.8,12.0,18.0,25.0,5.8,32.0,13.5,18.5,15.0,21.0,5.6,42.0,6.0,80.0,5.8,55.0,5.9,65.0,6.0,110.0,5.8,55.0,4.6,16.5,6.4,1000.0,33055214,5687741.0,328949.0,58805.0,1.225326464,1.225326467,1.225326469,1.225326462,1.225326468,1.225326512,1.225326509,1.225326513,1.225326510,1.225326472,1.225326470,1.225326463,1.225326461,1.225326548,1.225326473
Mexican Ascenso MX,2024-02-29,00:05:00,Dorados,Tapatio,1.57,1000.0,1.36,480.0,1.1,950.0,2.96,3.75,1.37,1.52,1.37,1.57,2.58,1000.0,1.09,1.17,7.0,11.5,3.25,980.0,1.02,1.12,3.25,4.9,1.26,1.45,1.27,980.0,1.02,4.6,1.33,1.52,2.94,4.4,1.09,1.52,2.94,13.5,1.03,1.52,2.94,55.0,1.01,1.46,2.94,1000.0,1.01,1.46,2.96,1000.0,1.01,1.52,2.96,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,13.5,1.03,1000.0,1.03,42.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,27.0,1.03,1000.0,1.03,22.0,1.03,1000.0,1.03,65.0,1.03,44.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,24.0,1.03,1000.0,33044863,6119455.0,35601788.0,58805.0,1.225190338,1.225190341,1.225190343,1.225190336,1.225190342,1.225190386,1.225190383,1.225190387,1.225190384,1.225190346,1.225190344,1.225190337,1.225190335,1.225190422,1.225190347
Indonesian Liga 1,2024-02-29,09:00:00,Bali Utd Pusam,Persis Solo,1.61,1.91,4.3,6.8,3.6,950.0,2.96,4.4,1.3,1.51,1.44,1000.0,1.01,1000.0,1.12,1.22,5.7,9.0,16.5,1000.0,1.01,1.07,1.49,1000.0,1.01,55.0,1.49,2.82,1.55,3.4,1.41,1.71,2.4,8.2,1.14,1.71,2.4,8.2,1.06,1.71,2.4,21.0,1.01,1.71,2.4,1000.0,1.01,1.71,2.4,1000.0,1.01,1.71,2.4,1000.0,1.6,1000.0,1.01,1000.0,1.48,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,13.0,1.03,12.5,1.03,1000.0,1.03,1000.0,1.03,14.0,1.03,12.5,1.03,24.0,1.03,1000.0,1.03,21.0,1.03,20.0,1.03,1000.0,1.03,1000.0,1.01,9.8,1.01,1000.0,1.03,1000.0,33052141,10228030.0,9587704.0,58805.0,1.225281829,1.225281832,1.225281834,1.225281827,1.225281833,1.225281877,1.225281874,1.225281878,1.225281875,1.225281837,1.225281835,1.225281828,1.225281826,1.225281913,1.225281838
Saudi Professional League,2024-02-29,11:00:00,Al-Wahda (KSA),Al-Taawoun Buraidah,2.6,3.45,2.36,3.1,3.1,4.8,2.88,4.2,1.31,1.54,1.42,1.64,2.4,3.15,1.11,1.2,6.0,9.8,3.65,1000.0,1.01,1.38,3.65,5.6,1.21,1.38,2.02,2.56,1.64,1.97,1.4,1.62,2.62,3.5,1.12,1.62,2.62,12.5,1.04,1.62,2.62,36.0,1.01,1.62,2.62,1000.0,1.01,1.62,2.62,1000.0,1.01,1.62,2.62,1000.0,1.54,1.83,2.08,2.64,1.03,21.0,1.03,15.5,1.03,22.0,1.03,46.0,1.03,17.0,6.4,10.5,1.03,14.5,1.03,32.0,1.03,25.0,1.03,15.5,1.03,21.0,1.03,44.0,1.03,55.0,1.03,36.0,1.03,48.0,16.0,1000.0,1.01,27.0,1.01,23.0,1.03,1000.0,33056320,6617059.0,12157288.0,58805.0,1.225352795,1.225352798,1.225352800,1.225352793,1.225352799,1.225352843,1.225352840,1.225352844,1.225352841,1.225352803,1.225352801,1.225352794,1.225352792,1.225352879,1.225352804
Indian Super League,2024-02-29,11:00:00,Odisha,Quess East Bengal,1.61,1.82,4.9,6.6,3.8,5.5,3.05,3.9,1.35,1.46,1.45,1000.0,1.01,1000.0,1.13,1.14,6.8,11.0,3.7,1000.0,1.02,1.1,3.7,4.9,1.26,1.37,1.38,2.3,1.76,3.65,1.38,1.5,3.0,3.75,1.12,1.5,3.0,13.5,1.04,1.5,3.0,36.0,1.01,1.5,3.0,1000.0,1.01,1.5,3.0,1000.0,1.01,1.5,3.0,1000.0,1.8,1000.0,1.91,1000.0,1.03,18.0,1.03,22.0,1.03,1000.0,1.03,1000.0,1.03,9.8,1.03,10.5,1.03,24.0,1.03,1000.0,1.03,11.5,1.03,11.0,1.03,24.0,1.03,1000.0,1.03,18.0,1.03,20.0,1.03,1000.0,1.03,1000.0,1.01,11.0,1.01,1000.0,1.03,1000.0,33046668,26603171.0,20017309.0,58805.0,1.225209948,1.225209951,1.225209953,1.225209946,1.225209952,1.225209996,1.225209993,1.225209997,1.225209994,1.225209956,1.225209954,1.225209947,1.225209945,1.225210032,1.225209957
Saudi Professional League,2024-02-29,11:00:00,Al-Raed (KSA),Al-Feiha,1.95,2.44,3.55,4.9,3.0,4.5,2.64,3.8,1.36,1.61,1.35,1.54,2.66,1000.0,1.09,1.16,7.4,12.0,10.0,18.0,1.06,1.11,3.05,4.6,1.28,1.48,1.79,2.2,1.83,2.26,1.3,1.46,3.15,4.7,1.08,1.46,3.15,15.5,1.01,1.46,3.15,110.0,1.01,1.46,3.15,1000.0,1.01,1.46,3.15,1000.0,1.01,1.46,3.15,1000.0,1.7,2.06,1.84,2.28,1.03,16.0,1.03,17.5,1.03,34.0,1.03,1000.0,1.03,11.5,1.03,9.8,1.03,21.0,1.03,60.0,1.03,16.0,1.03,13.0,1.03,24.0,1.03,75.0,1.03,30.0,1.03,29.0,1.03,50.0,1.03,1000.0,1.01,21.0,1.01,65.0,1.03,1000.0,33055841,6818039.0,13886091.0,58805.0,1.225353155,1.225353158,1.225353160,1.225353153,1.225353159,1.225353203,1.225353200,1.225353204,1.225353201,1.225353163,1.225353161,1.225353154,1.225353152,1.225353239,1.225353164
Romanian Liga I,2024-02-29,11:15:00,Botosani,ACS Sepsi OSK,1.04,1000.0,1.44,1000.0,1.12,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,4.9,1.27,990.0,1.01,4.9,1.27,980.0,1.01,4.6,1.19,1000.0,1.01,6.4,1.06,110.0,1.01,18.0,1.02,110.0,1.01,110.0,1.01,110.0,1.01,1000.0,1.01,3.65,1.01,1000.0,1.01,1.34,1.38,1000.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,13.5,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,21.0,1.1,1000.0,33037944,3465177.0,8916863.0,58805.0,1.225104305,1.225104308,1.225104310,1.225104303,1.225104309,1.225104353,1.225104350,1.225104354,1.225104351,1.225104313,1.225104311,1.225104304,1.225104302,1.225104389,1.225104314
Egyptian Premier,2024-02-29,12:00:00,Smouha,Future FC,2.42,2.94,3.0,3.75,2.76,3.95,2.4,2.9,1.52,1.72,1.29,1.4,1.01,1000.0,1.06,1.1,12.0,16.0,2.58,110.0,1.01,1.63,2.58,110.0,1.45,1.63,1.52,1.72,2.38,2.94,1.17,1.72,2.38,13.5,1.05,1.72,2.38,26.0,1.02,1.72,2.38,1000.0,1.01,1.72,2.38,1000.0,1.01,1.72,2.38,1000.0,1.01,1.71,2.4,1000.0,1.95,2.3,1.76,2.06,1.29,990.0,1.55,990.0,2.94,1000.0,3.35,1000.0,1.54,990.0,1.85,990.0,1.36,990.0,4.7,1000.0,2.96,17.5,5.0,990.0,4.7,990.0,6.2,1000.0,3.25,1000.0,8.4,1000.0,13.0,1000.0,19.5,1000.0,1.15,1000.0,1.15,1000.0,2.54,1000.0,33043300,5170871.0,41860831.0,58805.0,1.225174273,1.225174276,1.225174278,1.225174271,1.225174277,1.225174321,1.225174318,1.225174322,1.225174319,1.225174281,1.225174279,1.225174272,1.225174270,1.225174357,1.225174282
Romanian Liga I,2024-02-29,13:30:00,ACS Petrolul 52,Universitatea Craiova,1.04,980.0,1.04,1000.0,1.11,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,6.0,1.27,990.0,1.01,4.6,1.27,110.0,1.01,4.6,1.17,1000.0,1.01,7.0,1.05,110.0,1.01,21.0,1.02,110.0,1.01,110.0,1.01,110.0,1.01,1000.0,1.01,1.9,1.01,1000.0,1.01,1.32,2.12,1000.0,1.1,1000.0,1.1,1000.0,1.18,990.0,1.18,990.0,1.18,15.0,1.12,1000.0,1.18,990.0,1.18,990.0,1.18,990.0,1.1,34.0,1.12,1000.0,1.12,990.0,1.13,990.0,1.18,1000.0,1.18,1000.0,1.12,1000.0,1.18,1000.0,1.18,1000.0,1.18,1000.0,1.14,29.0,1.18,1000.0,33037974,14299496.0,2487036.0,58805.0,1.225103675,1.225103678,1.225103680,1.225103673,1.225103679,1.225103723,1.225103720,1.225103724,1.225103721,1.225103683,1.225103681,1.225103674,1.225103672,1.225103759,1.225103684
Egyptian Premier,2024-02-29,14:00:00,Zamalek,El Daklyeh,1.44,1.57,8.0,11.5,3.7,5.9,2.64,3.25,1.45,1.61,1.35,1000.0,1.01,1000.0,1.09,1.13,9.0,12.0,1.75,110.0,1.01,1.48,1.75,110.0,1.34,1.48,1.74,1.99,2.02,4.6,1.27,1.37,2.02,6.0,1.08,1.37,2.02,15.5,1.02,1.37,2.02,110.0,1.01,1.37,2.02,1000.0,1.01,1.37,2.02,1000.0,1.01,1.36,3.7,1000.0,1.11,11.0,1.63,1.79,1.28,990.0,2.38,990.0,1.15,1000.0,2.88,1000.0,1.41,990.0,3.4,990.0,5.9,990.0,1.15,1000.0,3.6,8.2,1.27,990.0,3.95,990.0,6.8,1000.0,4.7,14.0,4.2,21.0,1.15,1000.0,1.15,1000.0,1.28,10.5,1.15,1000.0,4.1,1000.0,33043297,5174134.0,5907009.0,58805.0,1.225174363,1.225174366,1.225174368,1.225174361,1.225174367,1.225174411,1.225174408,1.225174412,1.225174409,1.225174371,1.225174369,1.225174362,1.225174360,1.225174447,1.225174372
