League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Ascenso MX,2024-03-01,00:05:00,Club Atletico Morelia,Cimarrones De Sonora,1.78,1.91,4.9,5.5,3.6,4.0,2.68,3.3,1.43,1.6,1.36,1000.0,1.01,1000.0,1.09,1.13,8.8,12.0,3.15,980.0,1.05,1.46,3.15,3.9,1.35,1.46,1.78,2.02,1.98,2.28,1.29,1.37,3.7,4.5,1.08,1.39,3.55,15.5,1.02,1.37,3.7,110.0,1.01,1.39,3.55,1000.0,1.01,1.39,3.55,1000.0,1.01,1.37,3.7,1000.0,1.96,2.12,1.9,2.04,4.5,14.0,4.8,990.0,5.7,42.0,6.2,140.0,7.0,8.8,3.9,9.4,5.1,990.0,6.0,85.0,4.2,11.5,4.2,11.5,5.2,990.0,6.2,95.0,5.1,22.0,5.1,23.0,5.8,46.0,6.4,160.0,4.6,15.0,6.2,110.0,6.6,1000.0,33047687,35619598.0,13625724.0,58805.0,1.225230687,1.225230690,1.225230692,1.225230685,1.225230691,1.225230735,1.225230732,1.225230736,1.225230733,1.225230695,1.225230693,1.225230686,1.225230684,1.225230771,1.225230696
South Korean K League 2,2024-03-01,02:00:00,Ansan Greeners FC,Gyeongnam,3.75,4.7,1.92,2.18,3.4,4.4,2.96,3.65,1.41,1.52,1.42,1.53,2.74,1000.0,1.11,1.14,7.6,11.0,3.5,1000.0,1.03,1.4,3.5,4.5,1.29,1.4,1.9,2.18,1.85,2.12,1.34,1.45,3.2,4.1,1.11,1.25,5.0,13.5,1.03,1.25,5.0,55.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.81,1.95,2.04,2.22,4.6,16.0,4.0,10.5,4.5,14.0,2.76,25.0,4.7,17.0,3.85,9.4,4.2,11.5,2.76,24.0,1.93,32.0,4.9,19.0,5.0,22.0,1.84,42.0,1.47,1000.0,1.5,1000.0,1.47,70.0,1.39,1000.0,1.38,1000.0,1.93,15.5,1.3,1000.0,33024157,12765833.0,5293481.0,58805.0,1.224902846,1.224902849,1.224902851,1.224902844,1.224902850,1.224902894,1.224902891,1.224902895,1.224902892,1.224902854,1.224902852,1.224902845,1.224902843,1.224902930,1.224902855
South Korean K League 2,2024-03-01,02:00:00,FC Anyang,Seongnam FC,2.02,2.18,3.75,4.2,3.55,3.9,3.05,3.7,1.4,1.47,1.43,1.54,2.7,1000.0,1.12,1.16,7.2,10.5,3.55,1000.0,1.02,1.09,3.55,4.5,1.29,1.39,1.96,2.08,1.92,2.04,1.35,1.47,3.15,3.9,1.11,1.25,5.0,10.0,1.03,1.25,5.0,36.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.24,5.0,1000.0,1.8,1.92,2.08,2.26,11.5,16.0,12.0,16.5,21.0,30.0,6.2,80.0,8.2,11.0,7.4,9.2,13.5,18.5,6.0,55.0,11.0,14.5,9.6,12.0,15.5,21.0,6.0,65.0,19.5,26.0,18.0,25.0,5.7,40.0,6.2,110.0,4.7,16.0,5.9,50.0,6.6,1000.0,33024145,7564870.0,12479164.0,58805.0,1.224903296,1.224903299,1.224903301,1.224903294,1.224903300,1.224903344,1.224903341,1.224903345,1.224903342,1.224903304,1.224903302,1.224903295,1.224903293,1.224903380,1.224903305
South Korean K League 1,2024-03-01,02:00:00,Ulsan Hyundai Horang-i,Pohang Steelers,1.81,1.96,4.6,5.7,3.7,4.2,2.76,4.0,1.33,1.57,1.38,1.53,2.54,3.15,1.1,1.18,6.8,11.0,3.3,1000.0,1.01,1.44,3.3,4.2,1.32,1.44,1.98,2.1,1.91,2.04,1.36,1.51,2.96,3.8,1.09,1.21,5.9,12.5,1.03,1.21,2.96,36.0,1.01,1.21,2.96,1000.0,1.01,1.2,5.9,1000.0,1.01,1.2,5.9,1000.0,1.85,1.98,2.02,2.18,3.45,18.0,3.55,21.0,3.85,42.0,4.1,120.0,8.0,11.0,7.8,11.0,16.5,23.0,4.0,75.0,10.0,14.0,9.0,12.5,3.65,990.0,4.0,85.0,3.6,24.0,3.65,25.0,3.9,46.0,4.1,140.0,3.3,15.0,4.0,85.0,4.2,1000.0,33034028,5352229.0,1363823.0,58805.0,1.225038581,1.225038584,1.225038586,1.225038579,1.225038585,1.225038629,1.225038626,1.225038630,1.225038627,1.225038589,1.225038587,1.225038580,1.225038578,1.225038665,1.225038590
Australian A-League Women,2024-03-01,02:30:00,Western United (W),Canberra United (W),1.18,840.0,1.5,980.0,1.79,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,20.0,980.0,1.01,1.06,1.02,990.0,1.01,1000.0,1.28,990.0,1.01,4.6,1.05,1000.0,1.01,36.0,1.05,1000.0,1.01,980.0,1.03,1000.0,1.01,980.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.11,10.5,1.11,10.0,1.49,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33035451,50440795.0,8839009.0,58805.0,1.225067141,1.225067227,1.225067228,1.225067229,1.225067143,1.225067144,1.225067145,1.225067146,1.225067147,1.225067148,1.225067149,1.225067150,1.225067151,1.225067220,1.225067142
South Korean K League 1,2024-03-01,04:30:00,Jeonbuk Motors,Daejeon Citizen,1.77,2.02,4.1,5.3,3.55,4.5,3.05,3.8,1.35,1.49,1.45,1.61,2.64,3.25,1.12,1.17,7.0,9.4,3.75,1000.0,1.01,1.37,3.75,4.8,1.26,1.37,1.94,2.28,1.78,2.06,1.36,1.5,3.0,3.75,1.12,1.2,6.0,12.5,1.04,1.2,6.0,36.0,1.01,1.2,6.0,1000.0,1.01,1.2,6.0,1000.0,1.01,1.2,6.0,1000.0,1.74,2.02,1.98,2.34,4.7,17.0,4.9,19.5,5.6,38.0,6.0,1000.0,4.0,10.5,3.95,9.8,5.0,21.0,6.0,65.0,4.3,13.0,4.2,11.5,5.0,22.0,6.0,70.0,5.0,22.0,5.0,22.0,5.6,38.0,6.2,120.0,4.3,13.0,5.9,65.0,3.9,1000.0,33025570,2224159.0,5352230.0,58805.0,1.224916737,1.224916740,1.224916742,1.224916735,1.224916741,1.224916751,1.224916747,1.224916693,1.224916748,1.224916745,1.224916743,1.224916733,1.224916734,1.224916736,1.224916746
Australian A-League Men,2024-03-01,05:45:00,Macarthur FC,Melbourne City,2.96,3.05,2.24,2.32,4.3,4.7,3.65,5.6,1.22,1.38,1.68,1.88,2.14,2.46,1.18,1.32,4.2,6.6,17.5,36.0,1.03,1.05,4.1,36.0,1.12,1.18,2.82,3.4,1.42,1.55,1.74,1.93,2.08,2.36,1.3,1.42,3.35,4.3,1.12,1.42,3.35,11.0,1.04,1.42,3.35,36.0,1.01,1.42,3.35,110.0,1.01,1.41,3.4,1000.0,1.5,1.56,2.78,3.0,20.0,34.0,13.0,22.0,14.0,24.0,20.0,36.0,15.0,25.0,9.4,15.5,9.4,15.5,15.5,26.0,18.0,30.0,11.0,18.0,11.0,17.0,19.5,30.0,4.3,50.0,20.0,34.0,20.0,34.0,4.4,60.0,3.55,17.0,3.25,11.5,4.4,980.0,33047148,36700739.0,8586946.0,58805.0,1.225215469,1.225215555,1.225215556,1.225215557,1.225215471,1.225215472,1.225215473,1.225215474,1.225215475,1.225215476,1.225215477,1.225215478,1.225215479,1.225215548,1.225215470
Japanese J League,2024-03-01,07:00:00,Yokohama FM,Fukuoka,1.71,1.92,4.6,5.5,3.7,4.4,1.01,1000.0,1.01,1000.0,1.45,1.6,2.72,3.3,1.11,1.16,7.2,9.6,3.7,1000.0,1.01,1.37,3.7,4.7,1.27,1.37,1.97,2.22,1.82,2.04,1.38,1.5,3.0,3.65,1.12,1.5,3.0,12.5,1.04,1.5,3.0,36.0,1.01,1.5,3.0,1000.0,1.01,1.5,3.0,1000.0,1.01,1.5,3.0,1000.0,1.78,2.0,2.0,2.3,12.5,17.0,14.5,19.5,5.6,42.0,6.2,120.0,7.8,10.5,7.4,10.0,15.5,21.0,6.0,70.0,9.2,12.5,8.4,11.5,16.0,22.0,6.0,75.0,15.5,22.0,15.0,21.0,5.6,38.0,6.2,120.0,4.3,12.5,6.0,70.0,6.4,1000.0,33054768,441087.0,1405180.0,58805.0,1.225320759,1.225320762,1.225320764,1.225320757,1.225320763,1.225320807,1.225320804,1.225320808,1.225320805,1.225320767,1.225320765,1.225320758,1.225320756,1.225320843,1.225320768
Japanese J League,2024-03-01,07:00:00,Kawasaki,Iwata,1.56,1.62,6.2,7.6,4.2,4.6,3.05,3.85,1.35,1.49,1.44,1.56,2.64,3.05,1.12,1.17,7.0,9.4,3.7,1000.0,1.01,1.37,3.7,4.7,1.27,1.37,2.02,2.28,1.79,1.98,1.39,1.49,3.05,3.6,1.12,1.49,3.05,12.5,1.04,1.49,3.05,36.0,1.01,1.49,3.05,1000.0,1.01,1.49,3.05,1000.0,1.01,1.49,3.05,1000.0,1.96,2.1,1.92,2.06,13.0,18.0,17.5,24.0,1.03,60.0,1.03,1000.0,6.8,9.2,8.2,11.0,20.0,28.0,1.03,100.0,7.8,10.5,8.0,11.0,19.5,27.0,1.03,110.0,12.0,16.0,14.0,19.0,1.03,40.0,1.03,160.0,1.01,9.8,1.01,130.0,1.03,1000.0,33055183,1080507.0,263079.0,58805.0,1.225325825,1.225325828,1.225325830,1.225325823,1.225325829,1.225325875,1.225325872,1.225325876,1.225325873,1.225325835,1.225325831,1.225325824,1.225325822,1.225325911,1.225325836
Chinese Super League,2024-03-01,08:35:00,Qingdao Youth Island,Henan Songshan Longmen,2.44,2.98,2.64,3.15,3.1,3.9,2.74,3.4,1.42,1.58,1.38,1.52,1.01,1000.0,1.09,1.14,8.4,11.5,10.0,26.0,1.06,1.12,3.25,4.1,1.32,1.45,1.8,2.02,1.99,2.26,1.29,1.41,3.45,4.4,1.09,1.17,7.0,13.5,1.03,1.17,7.0,55.0,1.01,1.17,3.45,1000.0,1.01,1.17,7.0,1000.0,1.01,1.17,7.0,1000.0,1.75,2.0,2.0,2.34,10.0,990.0,9.2,12.5,5.0,21.0,3.2,50.0,8.8,990.0,6.4,8.6,10.5,990.0,3.15,38.0,14.0,19.0,10.0,14.0,5.0,990.0,2.24,1000.0,5.7,44.0,5.5,34.0,2.54,50.0,1.95,1000.0,1.76,29.0,1.88,34.0,1.88,1000.0,33056224,40285964.0,50443412.0,58805.0,1.225347173,1.225347176,1.225347178,1.225347171,1.225347177,1.225347221,1.225347218,1.225347222,1.225347219,1.225347181,1.225347179,1.225347172,1.225347170,1.225347257,1.225347182
