League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-02-21,00:00:00,Necaxa,Guadalajara,3.8,4.2,2.0,2.12,3.5,3.75,2.76,3.4,1.43,1.57,1.4,1.53,2.9,3.6,1.1,1.14,8.2,11.0,3.3,1000.0,1.01,1.43,3.3,4.2,1.31,1.43,1.81,2.06,1.95,2.24,1.3,1.42,3.4,4.3,1.09,1.16,7.6,13.5,1.03,1.16,3.4,55.0,1.01,1.16,7.6,1000.0,1.01,1.15,7.6,1000.0,1.01,1.15,7.6,1000.0,1.79,2.06,1.96,2.28,10.5,14.5,7.6,10.5,10.0,14.0,20.0,28.0,11.5,15.5,6.8,9.0,8.8,12.0,18.5,25.0,5.9,32.0,13.5,18.0,16.0,22.0,5.7,44.0,6.0,90.0,5.9,55.0,6.0,70.0,6.2,130.0,5.9,60.0,4.8,18.0,6.6,1000.0,33030273,230910.0,230909.0,58805.0,1.224978693,1.224978696,1.224978698,1.224978691,1.224978697,1.224978741,1.224978738,1.224978742,1.224978739,1.224978701,1.224978699,1.224978692,1.224978690,1.224978777,1.224978702
CONCACAF Champions League,2024-02-21,00:00:00,Deportivo Saprissa,Philadelphia,2.34,2.88,2.84,3.65,3.35,4.6,2.96,3.65,1.38,1.52,1.37,1.64,2.56,3.65,1.11,1.17,6.8,11.0,3.25,1000.0,1.03,1.44,3.25,5.0,1.25,1.44,1.92,2.36,1.73,2.68,1.3,1.53,2.88,6.0,1.09,1.25,5.0,12.5,1.03,1.25,5.0,55.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.24,5.0,1000.0,1.6,2.04,1.96,2.64,1.49,17.5,11.0,16.0,2.9,27.0,3.05,1000.0,8.2,13.5,7.2,10.0,10.0,16.5,6.4,1000.0,11.5,19.5,10.0,14.5,13.0,22.0,8.0,1000.0,3.55,1000.0,5.3,32.0,14.5,1000.0,13.5,1000.0,1.01,24.0,1.01,38.0,34.0,1000.0,33024856,1328422.0,4589333.0,58805.0,1.224910700,1.224910703,1.224910705,1.224910698,1.224910704,1.224910748,1.224910745,1.224910749,1.224910746,1.224910708,1.224910706,1.224910699,1.224910697,1.224910784,1.224910709
Mexican Ascenso MX,2024-02-21,00:05:00,Correcaminos UAT,Club Atletico Morelia,2.5,2.76,2.86,3.35,3.0,3.85,2.3,3.25,1.23,1.61,1.35,1.49,2.54,3.8,1.09,1.13,9.0,12.5,3.05,990.0,1.03,1.12,3.05,9.4,1.35,1.48,1.48,1.97,2.02,3.1,1.29,1.38,3.6,6.0,1.08,1.38,3.6,13.5,1.02,1.38,3.6,55.0,1.01,1.38,3.6,1000.0,1.01,1.38,3.65,1000.0,1.01,1.38,3.65,1000.0,1.86,2.08,1.92,2.18,1.48,13.0,9.0,12.5,15.5,22.0,3.05,1000.0,8.2,11.0,6.4,8.4,11.0,15.0,8.4,1000.0,13.5,18.0,10.0,13.5,15.5,21.0,6.6,1000.0,3.05,1000.0,4.1,1000.0,38.0,1000.0,18.0,1000.0,1.01,30.0,1.01,1000.0,18.5,1000.0,33021685,6535216.0,35619598.0,58805.0,1.224871880,1.224871884,1.224871886,1.224871878,1.224871885,1.224871932,1.224871928,1.224871933,1.224871929,1.224871889,1.224871887,1.224871879,1.224871877,1.224871969,1.224871891
AFC Champions League,2024-02-21,06:00:00,Kofu,Ulsan Hyundai Horang-i,1.05,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,11.5,36.0,1.03,1.1,1.27,36.0,1.03,12.5,1.27,36.0,1.03,4.6,1.07,36.0,1.03,18.0,1.04,1.2,6.2,36.0,1.02,1.2,1.03,110.0,1.01,1.2,6.2,1000.0,1.01,1.19,6.2,1000.0,1.01,1.19,6.2,1000.0,1.1,1000.0,1.1,1000.0,1.44,1000.0,2.56,1000.0,2.76,1000.0,3.35,1000.0,2.7,1000.0,3.4,1000.0,4.3,1000.0,4.9,1000.0,3.15,1000.0,4.8,1000.0,4.3,1000.0,7.4,1000.0,4.2,1000.0,5.7,1000.0,11.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,15.0,1000.0,33030847,1405179.0,5352229.0,58805.0,1.224985534,1.224985541,1.224985545,1.224985530,1.224985543,1.224985602,1.224985596,1.224985604,1.224985598,1.224985551,1.224985547,1.224985532,1.224985528,1.224985644,1.224985553
AFC Champions League,2024-02-21,08:00:00,Yokohama FM,Bangkok Utd,1.31,1.36,10.0,12.0,6.2,7.6,3.95,5.1,1.24,1.34,1.65,1.89,2.12,2.54,1.19,1.27,4.8,6.2,24.0,1000.0,1.01,1.05,2.86,1000.0,1.01,1.54,2.86,3.15,1.46,1.54,1.72,1.81,2.24,2.4,1.3,1.37,3.7,4.4,1.1,1.37,3.7,11.0,1.03,1.37,3.7,36.0,1.01,1.37,3.7,1000.0,1.01,1.35,3.7,1000.0,1.89,2.04,1.98,2.14,23.0,32.0,30.0,44.0,2.4,1000.0,4.4,1000.0,10.5,12.0,12.5,16.5,3.7,42.0,8.8,1000.0,9.0,10.5,8.6,11.0,23.0,32.0,9.2,1000.0,9.6,11.5,12.0,14.5,27.0,34.0,10.0,1000.0,1.01,4.6,1.01,1000.0,22.0,1000.0,33024700,441087.0,9282747.0,58805.0,1.224909285,1.224909288,1.224909290,1.224909283,1.224909289,1.224909299,1.224909295,1.224909241,1.224909296,1.224909293,1.224909291,1.224909281,1.224909282,1.224909284,1.224909294
Friendlies Women's International,2024-02-21,11:00:00,Finland (W),Philippines (W),1.05,1.51,2.96,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,1.07,1.27,1000.0,1.01,21.0,1.27,970.0,1.01,4.6,1.05,970.0,1.01,110.0,1.05,1.24,5.2,110.0,1.02,1.24,1.01,1000.0,1.01,1.24,1.01,1000.0,1.01,1.24,5.2,1000.0,1.01,1.24,5.2,1000.0,1.1,1000.0,1.1,1000.0,1.43,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,30.0,1000.0,33024870,4077838.0,6652280.0,58805.0,1.224910430,1.224910433,1.224910435,1.224910428,1.224910434,1.224910478,1.224910475,1.224910479,1.224910476,1.224910438,1.224910436,1.224910429,1.224910427,1.224910514,1.224910439
Slovenian Premier League,2024-02-21,11:00:00,Olimpija,Domzale,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,13.5,1.27,1000.0,1.01,4.6,1.27,980.0,1.01,4.6,1.07,980.0,1.01,26.0,1.05,980.0,1.01,110.0,1.02,980.0,1.01,1000.0,1.01,980.0,1.01,1000.0,1.01,980.0,1.01,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.45,1000.0,2.68,1000.0,2.64,1000.0,4.5,1000.0,2.6,1000.0,2.82,1000.0,5.0,1000.0,4.3,1000.0,2.7,1000.0,2.96,1000.0,8.8,1000.0,12.5,1000.0,4.7,1000.0,4.0,1000.0,15.0,1000.0,21.0,1000.0,1.01,1000.0,1.01,1000.0,23.0,1000.0,33032606,489147.0,503208.0,58805.0,1.225016377,1.225016380,1.225016382,1.225016375,1.225016381,1.225016425,1.225016422,1.225016426,1.225016423,1.225016385,1.225016383,1.225016376,1.225016374,1.225016461,1.225016386
EFL Trophy,2024-02-21,17:00:00,Bradford,Wycombe,3.0,4.1,2.14,2.8,3.0,3.9,2.92,3.5,1.4,1.53,1.36,1.63,2.6,980.0,1.09,1.13,7.2,12.5,3.15,970.0,1.04,1.46,3.15,26.0,1.26,1.46,1.33,2.28,1.79,4.5,1.28,1.49,3.0,6.0,1.09,1.25,5.0,12.5,1.03,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.24,5.0,1000.0,1.64,2.12,1.89,2.54,1.49,980.0,7.8,980.0,2.66,980.0,3.95,1000.0,2.5,980.0,6.0,980.0,8.6,980.0,5.6,1000.0,2.76,1000.0,3.75,980.0,4.7,980.0,13.5,1000.0,3.95,1000.0,4.6,1000.0,6.4,1000.0,22.0,1000.0,1.01,1000.0,1.01,980.0,18.0,1000.0,32993708,48444.0,49584.0,58805.0,1.224405174,1.224405177,1.224405179,1.224405172,1.224405178,1.224405222,1.224405219,1.224405223,1.224405220,1.224405182,1.224405180,1.224405173,1.224405171,1.224405258,1.224405183
UEFA Champions League,2024-02-21,17:00:00,Porto,Arsenal,5.8,5.9,1.73,1.74,3.95,4.0,2.72,3.35,1.42,1.58,1.4,1.51,2.96,3.5,1.1,1.14,8.4,11.0,11.0,12.0,1.09,1.1,3.45,3.6,1.39,1.41,1.85,1.88,2.12,2.18,1.32,1.34,3.95,4.2,1.12,1.14,8.6,10.5,1.04,1.05,21.0,26.0,1.01,1.02,60.0,110.0,1.01,1.01,170.0,970.0,1.01,1.01,440.0,1000.0,2.06,2.14,1.87,1.95,11.0,12.0,7.0,7.8,8.8,9.6,15.5,18.5,15.5,19.0,8.0,9.0,9.6,10.5,17.5,19.5,36.0,48.0,20.0,25.0,21.0,26.0,36.0,46.0,55.0,980.0,42.0,90.0,42.0,100.0,75.0,170.0,48.0,130.0,9.8,13.5,120.0,1000.0,32885270,48785.0,1096.0,58805.0,1.222697899,1.222697903,1.222697905,1.222697897,1.222697904,1.222697842,1.222697838,1.222697851,1.222697839,1.222697908,1.222697906,1.222697895,1.222697896,1.222697898,1.222697909
UEFA Champions League,2024-02-21,17:00:00,Napoli,Barcelona,2.8,2.82,2.72,2.74,3.6,3.65,3.35,3.75,1.37,1.43,1.52,1.57,2.78,2.94,1.12,1.18,6.6,9.0,13.5,18.0,1.06,1.08,4.2,4.9,1.26,1.31,2.14,2.2,1.84,1.88,1.44,1.52,2.88,3.3,1.17,1.19,6.2,7.2,1.06,1.08,14.0,21.0,1.02,1.03,36.0,55.0,1.01,1.01,100.0,970.0,1.01,1.01,270.0,1000.0,1.66,1.75,2.32,2.52,15.0,16.0,12.0,13.5,17.0,21.0,30.0,42.0,12.5,14.5,7.8,8.6,11.0,12.5,22.0,29.0,17.0,22.0,11.5,13.0,14.0,17.0,28.0,40.0,34.0,42.0,23.0,30.0,30.0,40.0,40.0,75.0,7.0,22.0,6.8,21.0,10.0,980.0,32885275,676464.0,52480964.0,58805.0,1.222697347,1.222697351,1.222697353,1.222697345,1.222697352,1.222697290,1.222697286,1.222697299,1.222697287,1.222697356,1.222697354,1.222697343,1.222697344,1.222697346,1.222697357
