League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Women's Matches,2024-03-05,00:10:00,Monterrey (W),Santos Laguna (W),1.04,1.99,2.02,980.0,2.0,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,21.0,1.27,1000.0,1.01,21.0,1.27,1000.0,1.01,4.6,1.05,1000.0,1.01,36.0,1.05,1000.0,1.01,110.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,3.2,990.0,1.1,1.45,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33074510,16743506.0,16792304.0,58805.0,1.225622621,1.225622625,1.225622627,1.225622619,1.225622626,1.225622673,1.225622669,1.225622674,1.225622671,1.225622631,1.225622628,1.225622620,1.225622618,1.225622710,1.225622632
Mexican Women's Matches,2024-03-05,00:10:00,Guadalajara (W),Club Necaxa (W),1.04,470.0,1.07,980.0,1.25,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,21.0,1.27,1000.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.05,1000.0,1.01,36.0,1.05,1000.0,1.01,55.0,1.03,1000.0,1.01,110.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.1,990.0,1.1,990.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33074385,16652589.0,16729907.0,58805.0,1.225622722,1.225622725,1.225622727,1.225622720,1.225622726,1.225622770,1.225622767,1.225622771,1.225622768,1.225622730,1.225622728,1.225622721,1.225622719,1.225622806,1.225622731
AFC Champions League,2024-03-05,07:00:00,Jeonbuk Motors,Ulsan Hyundai Horang-i,2.22,2.88,2.94,4.0,3.15,3.95,2.8,3.65,1.44,1.65,1.41,1.5,3.0,3.45,1.08,1.15,7.6,12.5,10.5,36.0,1.05,1.11,3.0,4.5,1.29,1.5,1.77,2.18,1.85,2.3,1.29,1.41,3.45,4.5,1.08,1.41,3.45,15.5,1.03,1.41,3.45,55.0,1.01,1.41,3.45,1000.0,1.01,1.41,3.45,1000.0,1.01,1.41,3.45,1000.0,1.77,2.04,1.98,2.3,10.0,15.5,10.0,15.0,17.5,27.0,1.1,70.0,8.2,12.5,6.6,9.6,11.5,17.5,1.1,48.0,12.0,18.5,9.6,14.5,15.0,23.0,1.1,65.0,1.1,42.0,1.1,34.0,1.1,55.0,1.1,140.0,1.1,27.0,1.1,46.0,1.1,1000.0,33071199,2224159.0,5352229.0,58805.0,1.225553504,1.225553507,1.225553509,1.225553502,1.225553508,1.225553518,1.225553514,1.225553460,1.225553515,1.225553512,1.225553510,1.225553500,1.225553501,1.225553503,1.225553513
Portuguese U23,2024-03-05,10:00:00,Estrela U23,GD Estoril Praia U23,1.04,980.0,1.04,980.0,1.21,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,55.0,1.02,1.12,1.27,110.0,1.02,21.0,1.27,970.0,1.02,4.6,1.05,110.0,1.02,36.0,1.05,110.0,1.02,110.0,1.03,970.0,1.02,110.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.02,1000.0,1.1,1000.0,1.1,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33064168,59083052.0,20182451.0,58805.0,1.225470629,1.225470632,1.225470634,1.225470627,1.225470633,1.225470677,1.225470674,1.225470678,1.225470675,1.225470637,1.225470635,1.225470628,1.225470626,1.225470713,1.225470638
Egyptian Premier,2024-03-05,11:00:00,El Geish,El Daklyeh,1.69,2.1,5.0,8.0,2.72,3.95,2.04,2.76,1.56,1.96,1.21,1.33,3.75,1000.0,1.04,1.09,13.0,22.0,2.14,1000.0,1.01,1.88,2.14,2.94,1.51,1.88,1.41,1.57,2.56,3.45,1.1,1.57,2.56,12.5,1.05,1.57,2.56,55.0,1.01,1.57,2.56,110.0,1.01,1.57,2.56,1000.0,1.01,1.57,2.56,1000.0,1.01,1.57,2.56,1000.0,2.4,2.94,1.52,1.72,3.0,980.0,3.55,980.0,4.1,1000.0,2.28,1000.0,2.74,980.0,3.05,980.0,3.95,980.0,2.28,1000.0,3.2,11.0,3.4,980.0,4.0,980.0,2.28,1000.0,3.8,26.0,3.95,36.0,3.95,1000.0,2.3,1000.0,3.85,29.0,2.3,1000.0,2.3,1000.0,33068010,7024303.0,5907009.0,58805.0,1.225518929,1.225518932,1.225518934,1.225518927,1.225518933,1.225518977,1.225518974,1.225518978,1.225518975,1.225518937,1.225518935,1.225518928,1.225518926,1.225519013,1.225518938
Portuguese U23,2024-03-05,12:00:00,Famalicao U23,Sporting Lisbon U23,1.04,980.0,1.04,980.0,1.21,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,1.12,1.27,110.0,1.01,4.6,1.27,970.0,1.01,4.6,1.07,970.0,1.01,18.0,1.05,970.0,1.01,55.0,1.03,970.0,1.01,110.0,1.01,970.0,1.01,1000.0,1.01,970.0,1.01,1000.0,1.01,970.0,1.01,1000.0,1.1,1000.0,1.1,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33070688,25633050.0,20182423.0,58805.0,1.225548886,1.225548889,1.225548891,1.225548884,1.225548890,1.225548934,1.225548931,1.225548935,1.225548932,1.225548894,1.225548892,1.225548885,1.225548883,1.225548970,1.225548895
Portuguese U23,2024-03-05,12:00:00,Vizela U23,SC Uniao Torreense U23,1.04,980.0,1.04,980.0,1.21,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,36.0,1.03,1.12,1.27,110.0,1.03,12.5,1.27,970.0,1.03,4.6,1.07,110.0,1.03,21.0,1.05,110.0,1.03,55.0,1.03,110.0,1.03,110.0,1.01,110.0,1.03,1000.0,1.01,110.0,1.03,1000.0,1.01,110.0,1.03,1000.0,1.1,1000.0,1.1,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33064166,40816280.0,59652911.0,58805.0,1.225470990,1.225470993,1.225470995,1.225470988,1.225470994,1.225471038,1.225471035,1.225471039,1.225471036,1.225470998,1.225470996,1.225470989,1.225470987,1.225471074,1.225470999
Portuguese U23,2024-03-05,13:00:00,Benfica U23,Gil Vicente U23,1.04,980.0,1.04,980.0,1.21,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,1.12,1.27,1000.0,1.01,12.5,1.27,1000.0,1.01,4.6,1.07,1000.0,1.01,18.0,1.05,1000.0,1.01,55.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.1,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33064170,20833619.0,55782889.0,58805.0,1.225470900,1.225470903,1.225470905,1.225470898,1.225470904,1.225470948,1.225470945,1.225470949,1.225470946,1.225470908,1.225470906,1.225470899,1.225470897,1.225470984,1.225470909
Romanian Liga II,2024-03-05,14:00:00,CSA Steaua Bucuresti,ACS Viitorul Tg Jiu,1.04,980.0,1.04,980.0,1.21,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,13.5,1.27,26.0,1.04,4.6,1.27,110.0,1.04,12.5,1.27,970.0,1.04,4.6,1.07,110.0,1.04,18.0,1.04,110.0,1.04,55.0,1.02,110.0,1.04,110.0,1.01,110.0,1.04,1000.0,1.01,110.0,1.04,1000.0,1.01,110.0,1.04,1000.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33067330,18120525.0,25576591.0,58805.0,1.225510877,1.225510880,1.225510882,1.225510875,1.225510881,1.225510925,1.225510922,1.225510926,1.225510923,1.225510885,1.225510883,1.225510876,1.225510874,1.225510961,1.225510886
Egyptian Premier,2024-03-05,14:00:00,Al-Masry,Smouha,2.14,2.52,3.15,4.0,3.1,3.95,2.68,3.3,1.43,1.6,1.36,1000.0,1.01,1000.0,1.09,1.13,8.8,12.0,3.1,1000.0,1.01,1.47,3.1,3.95,1.34,1.47,1.76,2.0,2.0,2.3,1.29,1.39,3.55,6.0,1.08,1.39,3.55,15.5,1.02,1.39,3.55,110.0,1.01,1.39,3.55,1000.0,1.01,1.39,3.55,1000.0,1.01,1.39,3.55,1000.0,1.86,2.0,2.0,2.82,1.03,13.5,1.03,14.0,1.03,27.0,1.03,1000.0,1.03,10.5,1.03,8.6,1.03,16.5,1.03,1000.0,1.03,15.5,1.03,12.5,1.03,22.0,1.03,1000.0,1.03,34.0,1.03,29.0,1.03,1000.0,1.03,1000.0,1.01,23.0,1.01,1000.0,1.03,1000.0,33068016,11162123.0,5170871.0,58805.0,1.225518839,1.225518842,1.225518844,1.225518837,1.225518843,1.225518887,1.225518884,1.225518888,1.225518885,1.225518847,1.225518845,1.225518838,1.225518836,1.225518923,1.225518848
