League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-01-04,05:45:00,Adelaide United,Wellington Phoenix,2.04,2.08,3.65,3.8,4.1,4.2,4.1,4.6,1.28,1.33,1.65,1.82,2.22,2.54,1.19,1.26,4.8,6.4,18.0,36.0,1.03,1.05,5.8,7.8,1.15,1.21,2.72,3.05,1.49,1.59,1.72,1.84,2.2,2.4,1.28,1.36,3.8,4.6,1.1,1.18,3.8,12.5,1.03,1.08,6.2,36.0,1.01,1.03,3.65,1000.0,1.01,1.02,12.0,1000.0,1.5,1.57,2.76,3.0,23.0,27.0,20.0,24.0,28.0,34.0,55.0,65.0,14.0,16.5,9.4,10.5,14.0,16.0,30.0,36.0,14.5,17.0,10.0,11.5,13.5,15.0,30.0,36.0,23.0,26.0,16.0,18.0,21.0,25.0,46.0,55.0,6.4,9.0,15.0,22.0,12.0,980.0,32895855,571273,2469649,58805,1.222882499,1.222882585,1.222882586,1.222882587,1.222882501,1.222882502,1.222882503,1.222882504,1.222882505,1.222882506,1.222882507,1.222882508,1.222882509,1.222882578,1.222882500
Spanish Primera Division RFEF Group 2,2024-01-04,07:30:00,Granada B,Melilla UD,2.12,2.42,3.6,4.5,3.1,3.35,2.28,2.76,1.56,1.77,1.01,1000.0,1.01,1000.0,1.05,1.09,13.0,1000.0,2.4,12.5,1.09,1.18,2.4,2.9,1.52,1.72,1.46,1.64,2.58,3.15,1.13,1.64,2.58,9.4,1.05,1.64,2.58,55.0,1.02,1.64,2.58,110.0,1.01,1.64,2.58,1000.0,1.01,1.64,2.58,1000.0,1.01,1.63,2.58,1000.0,2.12,2.54,1.65,1.89,7.0,9.0,4.7,11.0,2.4,30.0,2.56,1000.0,3.85,7.0,3.95,8.0,5.6,19.0,2.54,1000.0,5.1,14.0,5.1,13.5,3.7,32.0,2.56,1000.0,6.4,34.0,3.75,38.0,2.54,1000.0,2.6,1000.0,2.44,36.0,2.56,1000.0,2.62,1000.0,32906912,7602492,27275217,58805,1.223071397,1.223071400,1.223071402,1.223071395,1.223071401,1.223071445,1.223071442,1.223071446,1.223071443,1.223071405,1.223071403,1.223071396,1.223071394,1.223071481,1.223071406
Greek Super League 2,2024-01-04,10:00:00,Kampaniakos,PAOK B,1.04,3.9,2.52,1000.0,2.9,5.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.09,980.0,1.01,980.0,1.08,980.0,1.01,21.0,1.08,980.0,1.01,21.0,1.08,980.0,1.02,21.0,1.05,980.0,1.02,36.0,1.02,1000.0,1.02,980.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32898894,10490364,42022095,58805,1.222934588,1.222934591,1.222934593,1.222934586,1.222934592,1.222934636,1.222934633,1.222934637,1.222934634,1.222934596,1.222934594,1.222934587,1.222934585,1.222934672,1.222934597
Friendlies International,2024-01-04,10:30:00,Saudi Arabia,Lebanon,1.33,1.38,11.0,13.5,5.1,6.0,3.25,3.75,1.36,1.45,1.01,1000.0,1.01,1000.0,1.12,1.16,7.4,9.0,3.85,1000.0,1.01,1.35,3.85,4.5,1.29,1.35,1.99,2.2,1.83,2.02,1.37,1.45,3.25,3.7,1.13,1.45,3.25,10.5,1.04,1.45,3.25,36.0,1.01,1.45,3.25,1000.0,1.01,1.45,3.25,1000.0,1.01,1.44,3.25,1000.0,2.32,2.52,1.66,1.75,7.0,18.0,8.4,32.0,1.87,1000.0,1.25,1000.0,4.5,7.4,6.0,13.5,2.42,50.0,1.25,1000.0,6.2,7.6,5.5,10.5,1.82,40.0,1.25,1000.0,5.5,10.5,7.0,17.5,2.24,50.0,1.25,1000.0,4.2,6.8,1.25,1000.0,1.52,1000.0,32903990,51092,720025,58805,1.223024817,1.223024820,1.223024822,1.223024815,1.223024821,1.223024865,1.223024862,1.223024866,1.223024863,1.223024825,1.223024823,1.223024816,1.223024814,1.223024901,1.223024826
Greek Super League 2,2024-01-04,11:00:00,Athlitiki Enosi Larissa,AEK Athens B,1.35,1000.0,1.04,980.0,2.12,34.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.09,980.0,1.04,980.0,1.08,26.0,1.04,21.0,1.08,26.0,1.04,21.0,1.08,26.0,1.04,21.0,1.05,26.0,1.04,55.0,1.02,26.0,1.04,980.0,1.01,26.0,1.04,1000.0,1.01,26.0,1.04,1000.0,1.01,26.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32898949,10647533,40707366,58805,1.222936812,1.222936815,1.222936817,1.222936810,1.222936816,1.222936860,1.222936857,1.222936861,1.222936858,1.222936820,1.222936818,1.222936811,1.222936809,1.222936896,1.222936821
Greek Super League,2024-01-04,12:00:00,Panaitolikos,Panserraikos,2.18,2.4,3.6,4.0,3.15,3.4,2.62,2.98,1.5,1.62,1.34,1.42,3.4,3.95,1.08,1.1,11.0,13.5,2.9,1000.0,1.01,1.53,2.9,3.35,1.42,1.53,1.63,1.78,2.28,2.6,1.23,1.29,4.4,5.4,1.07,1.13,8.8,18.0,1.02,1.13,4.4,110.0,1.01,1.13,8.8,1000.0,1.01,1.13,8.8,1000.0,1.01,1.13,8.8,1000.0,1.95,2.16,1.86,2.06,8.8,10.5,10.0,12.5,21.0,26.0,8.8,80.0,7.2,8.6,6.2,7.6,14.0,17.0,8.6,60.0,11.5,14.0,9.8,12.0,18.0,23.0,8.8,80.0,7.6,32.0,7.4,30.0,8.4,55.0,9.4,160.0,7.2,27.0,8.6,70.0,10.0,1000.0,32885224,2126382,1210411,58805,1.222696867,1.222696870,1.222696872,1.222696865,1.222696871,1.222696915,1.222696912,1.222696916,1.222696913,1.222696875,1.222696873,1.222696866,1.222696864,1.222696951,1.222696876
Moroccan Botola Pro 1,2024-01-04,12:00:00,Union de Touarga,Olympic Safi,2.74,3.75,2.58,3.45,2.3,3.85,2.14,2.76,1.56,1.87,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.24,11.0,1.1,1.8,1.4,11.0,1.52,1.81,1.4,1.62,1.52,6.0,1.12,1.62,1.52,11.0,1.05,1.62,1.52,55.0,1.01,1.62,1.52,110.0,1.01,1.62,1.52,1000.0,1.01,1.62,2.6,1000.0,1.01,1.62,2.6,1000.0,2.02,1000.0,1.63,1.99,1.51,8.6,1.3,9.4,2.76,1000.0,4.6,1000.0,2.38,10.0,1.47,7.6,3.9,1000.0,4.5,1000.0,2.76,1000.0,3.9,1000.0,6.4,1000.0,11.0,1000.0,2.92,1000.0,5.4,1000.0,10.5,1000.0,12.5,1000.0,1.11,1000.0,1.11,1000.0,3.05,1000.0,32908835,20442560,6666958,58805,1.223104126,1.223104129,1.223104131,1.223104124,1.223104130,1.223104174,1.223104171,1.223104175,1.223104172,1.223104134,1.223104132,1.223104125,1.223104123,1.223104210,1.223104135
Spanish La Liga,2024-01-04,13:00:00,Osasuna,Almeria,1.75,1.76,5.5,5.6,4.0,4.1,3.1,3.5,1.41,1.49,1.44,1.54,2.86,3.3,1.11,1.15,8.0,9.8,13.0,15.5,1.07,1.09,3.95,4.2,1.32,1.34,2.0,2.04,1.96,2.0,1.37,1.4,3.5,3.75,1.14,1.16,7.2,8.8,1.05,1.07,17.0,26.0,1.01,1.03,46.0,110.0,1.01,1.01,130.0,1000.0,1.01,1.01,340.0,1000.0,1.94,2.04,1.97,2.08,13.0,14.5,17.0,18.5,36.0,40.0,42.0,130.0,8.0,8.6,8.2,8.8,19.5,22.0,65.0,75.0,9.4,10.0,9.4,10.0,19.0,21.0,34.0,80.0,16.0,17.0,17.0,18.5,32.0,38.0,40.0,120.0,10.0,11.5,40.0,85.0,60.0,1000.0,32884292,10543,248020,58805,1.222670452,1.222670456,1.222670458,1.222670449,1.222670457,1.222670439,1.222670436,1.222670500,1.222670437,1.222670460,1.222670459,1.222670450,1.222670448,1.222670451,1.222670461
Moroccan Botola Pro 1,2024-01-04,14:00:00,RSB Berkane,CC Riadi Salmi,1.44,1.68,7.4,25.0,3.15,5.8,2.34,3.05,1.48,1.75,1.28,1.44,3.3,4.6,1.06,1.11,10.0,1000.0,1.54,1000.0,1.01,1.63,1.54,990.0,1.4,1.63,1.53,3.5,1.4,15.5,1.08,3.5,1.4,21.0,1.05,3.5,1.4,55.0,1.02,3.5,1.4,110.0,1.01,3.5,1.4,1000.0,1.01,1.84,2.2,1000.0,1.01,1.84,2.2,1000.0,1.01,3.0,1.01,1.77,1.01,12.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,4.7,6.8,7.6,11.5,1.01,1000.0,1.01,1000.0,5.8,8.4,8.6,13.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32908836,6666990,14340575,58805,1.223104036,1.223104039,1.223104041,1.223104034,1.223104040,1.223104084,1.223104081,1.223104085,1.223104082,1.223104044,1.223104042,1.223104035,1.223104033,1.223104120,1.223104045
Moroccan Botola Pro 1,2024-01-04,14:00:00,Yous Berrechid,HUSA Agadir,2.56,3.15,3.0,3.8,1.14,3.65,2.22,2.68,1.59,1.81,1.25,1.35,3.9,5.0,1.05,1.08,1.01,1000.0,1.43,1000.0,1.01,3.35,1.42,990.0,1.01,3.35,1.1,2.86,1.54,18.0,1.08,990.0,1.54,21.0,1.05,990.0,1.54,55.0,1.01,990.0,1.54,110.0,1.01,990.0,1.54,1000.0,1.01,2.84,1.54,1000.0,1.01,1.59,1.54,1000.0,1.01,2.48,1.01,1.93,6.2,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,5.5,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32908837,37817374,6360286,58805,1.223103946,1.223103949,1.223103951,1.223103944,1.223103950,1.223103994,1.223103991,1.223103995,1.223103992,1.223103954,1.223103952,1.223103945,1.223103943,1.223104030,1.223103955
