League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Ascenso MX,2024-01-11,00:05:00,Tapatio,Venados FC,2.14,2.56,3.05,3.8,3.25,4.1,2.84,3.5,1.4,1.55,1.4,1.55,2.82,3.5,1.1,1.15,7.8,10.5,3.4,1000.0,1.03,1.41,3.4,4.5,1.29,1.41,1.84,2.16,1.87,2.2,1.32,1.45,3.2,4.2,1.1,1.45,3.2,11.0,1.03,1.45,3.2,36.0,1.01,1.45,3.2,1000.0,1.01,1.45,3.25,1000.0,1.01,1.44,3.25,1000.0,1.76,1.95,2.06,2.3,4.8,15.0,4.6,14.5,3.45,26.0,3.15,1000.0,4.3,11.5,3.85,8.8,4.8,16.0,2.56,44.0,4.8,16.5,4.4,12.5,5.1,20.0,4.0,1000.0,2.9,34.0,3.25,27.0,3.9,44.0,3.85,1000.0,4.3,21.0,3.65,40.0,2.9,1000.0,32911529,35601788,9988658,58805,1.223145467,1.223145470,1.223145472,1.223145465,1.223145471,1.223145515,1.223145512,1.223145516,1.223145513,1.223145475,1.223145473,1.223145466,1.223145464,1.223145551,1.223145476
Indian Super Cup,2024-01-11,05:30:00,Mumbai City FC,Gokulam FC,1.37,1.56,6.4,10.0,1.01,950.0,3.3,4.6,1.28,1.43,1.01,1000.0,1.01,1000.0,1.15,1.24,5.3,7.8,2.24,1000.0,1.01,1.06,2.24,1000.0,1.01,1.8,2.24,11.0,1.51,1.8,1.5,1.79,2.28,5.8,1.21,1.33,2.28,7.4,1.07,1.33,2.28,21.0,1.01,1.33,2.28,110.0,1.01,1.33,4.0,1000.0,1.01,1.32,4.0,1000.0,1.71,2.1,1.9,2.4,1.48,1000.0,2.8,1000.0,2.48,1000.0,2.88,1000.0,1.47,12.5,2.84,14.5,4.5,1000.0,7.6,1000.0,3.3,11.5,3.6,11.5,4.2,1000.0,10.0,1000.0,4.4,15.0,1.3,16.5,1.3,1000.0,1.3,1000.0,1.32,6.4,1.3,1000.0,3.65,1000.0,32927281,15561905,16193894,58805,1.223382371,1.223382374,1.223382376,1.223382369,1.223382375,1.223382419,1.223382416,1.223382420,1.223382417,1.223382379,1.223382377,1.223382370,1.223382368,1.223382455,1.223382380
Friendly Matches,2024-01-11,09:30:00,FC Zurich,Hamburger SV,1.05,1000.0,1.6,1000.0,1.05,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,4.6,1.27,110.0,1.01,12.5,1.27,1000.0,1.01,4.6,1.08,110.0,1.02,21.0,1.05,1000.0,1.02,36.0,1.03,110.0,1.02,110.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.7,1000.0,2.6,1000.0,3.05,1000.0,2.62,1000.0,2.76,1000.0,3.25,1000.0,4.3,1000.0,3.45,1000.0,3.45,1000.0,6.6,1000.0,6.2,1000.0,4.8,1000.0,8.8,1000.0,7.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32928233,65783,44784,58805,1.223392435,1.223392438,1.223392440,1.223392433,1.223392439,1.223392483,1.223392480,1.223392484,1.223392481,1.223392443,1.223392441,1.223392434,1.223392432,1.223392519,1.223392444
Indian Super Cup,2024-01-11,11:00:00,Chennaiyin FC,Punjab FC,2.0,2.56,2.92,4.0,1.03,4.7,1.01,4.1,1.32,1.5,1.45,1000.0,1.01,1000.0,1.12,1.19,6.4,9.4,3.75,1000.0,1.01,1.08,1.96,110.0,1.23,1.36,1.96,2.5,1.67,2.06,1.38,1.59,2.68,6.0,1.12,1.59,2.68,9.4,1.04,1.59,2.68,36.0,1.01,1.59,2.68,1000.0,1.01,1.59,2.68,1000.0,1.01,1.58,2.72,1000.0,1.61,1.95,2.06,2.64,1.89,19.5,1.87,18.0,1.74,1000.0,1.74,1000.0,1.88,14.0,1.8,10.5,1.92,17.0,4.4,1000.0,1.86,17.5,1.87,13.5,2.08,19.5,1.74,1000.0,1.74,1000.0,1.74,1000.0,9.2,1000.0,13.0,1000.0,1.58,17.0,1.74,1000.0,5.1,1000.0,32927314,16092263,27301411,58805,1.223383001,1.223383004,1.223383006,1.223382999,1.223383005,1.223383049,1.223383046,1.223383050,1.223383047,1.223383009,1.223383007,1.223383000,1.223382998,1.223383085,1.223383010
Turkish Super League,2024-01-11,11:00:00,Sivasspor,Galatasaray,7.2,7.6,1.48,1.49,5.2,5.4,3.4,3.95,1.34,1.42,1.54,1.66,2.5,2.84,1.15,1.19,6.4,7.6,13.5,26.0,1.04,1.07,2.24,26.0,1.17,1.8,2.24,2.56,1.64,1.8,1.49,1.61,2.64,3.05,1.15,1.61,2.64,7.8,1.08,1.12,8.6,13.5,1.02,1.05,9.2,55.0,1.01,1.02,15.0,1000.0,1.01,1.01,17.5,1000.0,1.84,2.04,1.97,2.2,18.5,21.0,8.6,10.0,8.2,9.4,12.0,13.5,24.0,28.0,10.5,11.5,9.2,10.0,13.0,15.0,12.5,70.0,24.0,29.0,20.0,24.0,27.0,34.0,14.5,300.0,13.0,100.0,13.0,90.0,13.5,130.0,13.0,140.0,5.8,6.8,14.5,1000.0,32916556,508773,2436,58805,1.223213853,1.223213856,1.223213858,1.223213851,1.223213857,1.223213867,1.223213863,1.223213809,1.223213864,1.223213861,1.223213859,1.223213849,1.223213850,1.223213852,1.223213862
Algerian Ligue 1,2024-01-11,12:45:00,MC Oran,CS Constantine,2.84,3.4,2.74,3.25,2.8,3.3,2.22,2.68,1.6,1.82,1.01,1000.0,1.01,1000.0,1.05,1.08,1.01,1000.0,2.36,980.0,1.1,1.73,1.45,11.0,1.53,3.25,1.44,1.62,1.54,4.6,1.13,1.62,1.54,8.8,1.05,1.62,1.54,36.0,1.01,1.62,1.54,1000.0,1.01,1.62,2.6,1000.0,1.01,1.62,2.6,1000.0,1.01,1.61,2.62,1000.0,1.01,1000.0,1.01,1000.0,1.31,8.4,1.55,1000.0,1.29,1000.0,1.29,1000.0,2.56,9.4,2.86,7.6,1.55,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,1.29,1000.0,32926029,8306133,7598561,58805,1.223370356,1.223370359,1.223370361,1.223370354,1.223370360,1.223370404,1.223370401,1.223370405,1.223370402,1.223370364,1.223370362,1.223370355,1.223370353,1.223370440,1.223370365
Turkish Super League,2024-01-11,14:00:00,Trabzonspor,Samsunspor,1.71,1.73,5.5,6.2,4.0,4.2,2.82,3.8,1.37,1.55,1.42,1.62,2.62,3.5,1.1,1.17,7.0,10.5,11.0,18.0,1.06,1.09,3.5,4.8,1.27,1.4,1.99,2.12,1.9,2.02,1.37,1.51,2.96,3.75,1.11,1.51,2.96,12.5,1.03,1.51,2.96,36.0,1.01,1.03,42.0,1000.0,1.01,1.01,46.0,1000.0,1.01,1.01,120.0,1000.0,1.79,2.14,1.88,2.26,12.5,14.5,18.0,21.0,38.0,44.0,13.5,170.0,8.0,9.0,8.0,9.0,19.5,23.0,12.5,90.0,9.2,10.5,9.2,10.0,19.0,22.0,12.5,90.0,15.0,17.0,16.0,18.0,10.5,38.0,13.0,130.0,6.0,10.5,13.0,110.0,14.0,1000.0,32916562,113125,113124,58805,1.223213745,1.223213748,1.223213750,1.223213743,1.223213749,1.223213759,1.223213755,1.223213701,1.223213756,1.223213753,1.223213751,1.223213741,1.223213742,1.223213744,1.223213754
Portuguese Cup,2024-01-11,15:00:00,Santa Clara,CD Nacional Funchal,1.92,1.94,4.6,5.2,3.5,3.75,2.78,3.25,1.47,1.57,1.14,1000.0,1.01,1000.0,1.09,1.12,1.01,1000.0,8.6,15.5,1.08,1.12,3.15,3.7,1.37,1.47,1.73,1.91,2.08,2.36,1.28,1.35,3.85,4.6,1.08,1.35,3.85,15.5,1.02,1.35,3.85,110.0,1.01,1.35,3.85,1000.0,1.01,1.01,3.85,1000.0,1.01,1.01,65.0,1000.0,1.97,2.14,1.88,2.04,9.6,980.0,13.0,980.0,9.2,36.0,5.5,130.0,7.0,8.6,7.2,8.2,7.6,21.0,5.8,80.0,9.4,11.0,9.2,10.5,4.9,980.0,5.8,1000.0,4.6,22.0,8.0,23.0,9.8,980.0,5.6,160.0,7.0,21.0,5.5,1000.0,5.7,1000.0,32904160,48793,22012893,58805,1.223024154,1.223024157,1.223024159,1.223024152,1.223024158,1.223024168,1.223024164,1.223024110,1.223024165,1.223024162,1.223024160,1.223024150,1.223024151,1.223024153,1.223024163
Spanish Super Cup,2024-01-11,16:00:00,Barcelona,Osasuna,1.42,1.45,8.0,9.0,5.3,5.8,3.5,4.9,1.26,1.4,1.55,1.84,2.38,2.82,1.15,1.25,5.1,7.4,17.5,36.0,1.03,1.06,4.5,7.4,1.16,1.28,2.3,2.76,1.57,1.77,1.62,1.76,2.32,2.62,1.21,1.31,4.2,5.8,1.08,1.16,6.8,15.5,1.02,1.16,6.8,1000.0,1.01,1.16,7.4,1000.0,1.01,1.15,7.4,1000.0,1.84,2.0,2.0,2.18,21.0,24.0,28.0,36.0,12.0,75.0,13.5,280.0,9.2,10.5,11.0,12.5,27.0,32.0,13.0,130.0,8.6,9.8,9.2,9.8,21.0,25.0,12.5,110.0,11.0,12.5,13.0,14.5,25.0,32.0,13.0,130.0,4.1,5.5,13.0,140.0,13.5,1000.0,32866308,52480964,10543,58805,1.222360782,1.222360786,1.222360788,1.222360780,1.222360787,1.222360725,1.222360721,1.222360734,1.222360722,1.222360791,1.222360789,1.222360778,1.222360779,1.222360781,1.222360792
Italian Cup,2024-01-11,17:00:00,Juventus,Frosinone,1.38,1.4,9.8,11.0,5.3,5.6,3.1,3.9,1.34,1.48,1.49,1.65,2.58,3.15,1.13,1.18,6.6,8.8,15.5,26.0,1.05,1.07,4.6,5.0,1.25,1.28,2.2,2.36,1.74,1.82,1.47,1.51,2.98,3.15,1.16,1.21,5.6,7.8,1.06,1.09,12.0,21.0,1.01,1.04,12.0,1000.0,1.01,1.02,10.5,1000.0,1.01,1.01,11.0,1000.0,2.12,2.22,1.82,1.9,16.5,18.5,28.0,34.0,40.0,95.0,40.0,400.0,7.4,8.4,10.5,12.0,32.0,40.0,40.0,170.0,7.2,8.0,9.4,10.5,25.0,30.0,40.0,150.0,10.0,11.5,13.5,15.0,32.0,40.0,40.0,180.0,4.7,6.2,15.5,240.0,16.5,1000.0,32918000,52475015,924268,58805,1.223234704,1.223234707,1.223234709,1.223234702,1.223234708,1.223234718,1.223234714,1.223234660,1.223234715,1.223234712,1.223234710,1.223234700,1.223234701,1.223234703,1.223234713
