League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Indonesian Liga 1,2024-01-30,05:00:00,Persebaya Surabaya,PSIS Semarang,2.06,5.2,2.08,5.2,2.06,4.9,2.84,3.85,1.35,1.54,1.41,1.63,2.58,3.45,1.01,1000.0,1.01,1000.0,1.17,19.0,1.05,6.6,1.17,5.6,1.22,6.6,1.17,2.12,1.89,6.6,1.17,2.12,1.89,6.6,1.08,1.18,6.8,13.5,1.02,1.18,1.89,110.0,1.01,1.18,6.8,1000.0,1.01,1.15,6.8,1000.0,1.01,1.15,6.8,1000.0,1.04,1000.0,1.01,1000.0,1.32,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,9.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32978711,10224413.0,9686244.0,58805.0,1.224178482,1.224178485,1.224178487,1.224178480,1.224178486,1.224178530,1.224178527,1.224178531,1.224178528,1.224178490,1.224178488,1.224178481,1.224178479,1.224178566,1.224178491
Bangladesh Matches,2024-01-30,05:45:00,Chittagong Abahani,Abahani Ltd,1.69,24.0,1.13,1000.0,1.61,13.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.08,110.0,1.01,15.5,1.08,110.0,1.01,15.5,1.08,990.0,1.01,15.5,1.08,990.0,1.01,15.5,1.05,1.24,5.3,26.0,1.02,1.24,5.3,110.0,1.01,1.24,5.3,1000.0,1.01,1.23,5.3,1000.0,1.01,1.23,5.3,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,2.28,1000.0,3.0,1000.0,2.88,1000.0,2.78,1000.0,5.2,1000.0,4.9,1000.0,3.9,1000.0,3.5,1000.0,5.3,1000.0,7.2,1000.0,2.98,1000.0,6.8,1000.0,15.5,1000.0,17.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32978790,12164535.0,12658105.0,58805.0,1.224178734,1.224178737,1.224178739,1.224178732,1.224178738,1.224178782,1.224178779,1.224178783,1.224178780,1.224178742,1.224178740,1.224178733,1.224178731,1.224178818,1.224178743
Friendly Matches,2024-01-30,07:00:00,NK Bravo,Rukh Vynnyky,1.51,3.0,1.87,7.6,1.86,7.6,1.01,1000.0,1.2,2.0,1.02,2.44,1.7,1000.0,1.01,1000.0,1.01,1000.0,1.38,44.0,1.02,3.6,1.38,10.5,1.11,3.6,1.38,10.5,1.11,3.6,1.38,3.0,1.5,3.6,1.12,1.31,4.3,9.0,1.02,1.31,1.5,110.0,1.01,1.31,4.3,1000.0,1.01,1.3,4.3,1000.0,1.01,1.29,4.3,1000.0,1.04,1000.0,1.01,1000.0,1.03,1000.0,2.44,1000.0,2.48,1000.0,3.5,1000.0,2.82,1000.0,3.5,1000.0,1.03,1000.0,1.03,1000.0,3.7,1000.0,4.0,1000.0,5.7,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32978423,15740271.0,10282851.0,58805.0,1.224168880,1.224168883,1.224168885,1.224168878,1.224168884,1.224168928,1.224168925,1.224168929,1.224168926,1.224168888,1.224168886,1.224168879,1.224168877,1.224168964,1.224168889
Friendly Matches,2024-01-30,07:00:00,Raufoss,Ham-Kam,1.88,8.0,1.65,3.0,2.0,7.6,1.01,1000.0,1.17,2.0,1.02,2.68,1.6,1000.0,1.01,1000.0,1.01,1000.0,1.4,48.0,1.02,3.5,1.4,11.0,1.1,3.5,1.4,11.0,1.1,3.5,1.4,3.0,1.5,3.5,1.13,1.36,3.8,8.6,1.03,1.36,1.5,110.0,1.01,1.36,3.8,1000.0,1.01,1.36,3.8,1000.0,1.01,1.35,3.8,1000.0,1.04,1000.0,1.01,1000.0,1.42,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,3.85,1000.0,9.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,6.4,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32978681,152564.0,163203.0,58805.0,1.224179962,1.224179965,1.224179967,1.224179960,1.224179966,1.224180010,1.224180007,1.224180011,1.224180008,1.224179970,1.224179968,1.224179961,1.224179959,1.224180046,1.224179971
Azerbaijan Cup,2024-01-30,08:00:00,Sabail,Zira,1.65,5.4,1.65,5.4,1.59,4.8,1.01,1000.0,1.35,3.0,1.02,1.8,2.24,1000.0,1.04,1000.0,1.01,26.0,1.33,11.0,1.1,1.16,1.33,4.4,1.3,4.0,1.33,2.26,1.8,4.0,1.09,2.26,1.8,13.5,1.05,2.26,1.8,55.0,1.01,2.26,1.8,110.0,1.01,2.26,1.8,1000.0,1.01,2.26,1.8,1000.0,1.01,2.26,1.8,1000.0,1.04,1000.0,1.01,1000.0,1.48,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.68,1000.0,1.03,1000.0,4.3,1000.0,1.03,1000.0,3.2,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,3.65,1000.0,1.03,1000.0,1.03,1000.0,8.8,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32978293,14003203.0,10135613.0,58805.0,1.224166701,1.224166704,1.224166706,1.224166699,1.224166705,1.224166749,1.224166746,1.224166750,1.224166747,1.224166709,1.224166707,1.224166700,1.224166698,1.224166785,1.224166710
Portuguese U23,2024-01-30,08:00:00,Sporting Lisbon U23,Benfica U23,2.1,2.36,3.1,3.45,3.85,4.9,1.01,4.5,1.29,1.4,1.56,1.77,2.28,2.8,1.16,1.22,1.01,7.4,2.28,26.0,1.04,1.08,2.28,26.0,1.17,1.77,2.28,2.76,1.56,1.77,1.54,1.71,1.57,2.86,1.12,1.71,1.57,11.0,1.04,1.71,1.57,36.0,1.01,1.7,2.42,1000.0,1.01,1.7,2.42,1000.0,1.01,1.69,2.44,1000.0,1.63,1.71,2.42,2.58,2.96,1000.0,2.94,1000.0,2.68,980.0,1.93,980.0,5.0,980.0,2.36,980.0,5.2,980.0,1.89,980.0,2.62,980.0,2.4,980.0,1.99,1000.0,1.9,980.0,2.16,980.0,1.84,980.0,1.99,1000.0,1.99,1000.0,2.38,980.0,1.85,980.0,1.99,1000.0,32962456,20182423.0,20833619.0,58805.0,1.223918891,1.223918894,1.223918896,1.223918889,1.223918895,1.223918939,1.223918936,1.223918940,1.223918937,1.223918899,1.223918897,1.223918890,1.223918888,1.223918975,1.223918900
AFC Asian Cup,2024-01-30,08:30:00,Uzbekistan,Thailand,1.64,1.69,6.8,7.6,3.85,3.9,2.62,2.9,1.52,1.62,1.33,1.41,3.45,4.0,1.08,1.1,10.5,13.5,2.96,11.0,1.1,1.51,2.96,3.3,1.43,1.51,1.69,1.72,2.38,2.46,1.24,1.28,4.6,5.1,1.07,1.11,10.0,15.5,1.02,1.04,26.0,110.0,1.01,1.02,50.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,2.24,2.36,1.73,1.81,9.8,10.5,16.5,26.0,24.0,55.0,10.0,980.0,6.0,6.4,8.0,8.6,25.0,980.0,15.5,140.0,7.6,8.8,9.6,10.5,25.0,30.0,15.5,980.0,14.5,16.0,19.0,21.0,27.0,55.0,10.0,980.0,7.8,14.0,23.0,240.0,17.5,1000.0,32968633,51090.0,51091.0,58805.0,1.224002072,1.224002075,1.224002077,1.224002070,1.224002076,1.224002086,1.224002082,1.224002028,1.224002083,1.224002080,1.224002078,1.224002068,1.224002069,1.224002071,1.224002081
Friendly Matches,2024-01-30,09:00:00,Midtjylland,Fredericia,1.13,1.53,1.04,40.0,1.01,15.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,13.5,1.27,110.0,1.01,13.5,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,21.0,1.05,1000.0,1.01,36.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,110.0,1.01,1000.0,1.01,55.0,1.02,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,2.58,1000.0,2.5,1000.0,3.35,1000.0,2.94,1000.0,2.92,1000.0,4.4,1000.0,8.4,1000.0,3.1,1000.0,3.15,1000.0,7.4,1000.0,7.2,1000.0,2.94,1000.0,4.5,1000.0,5.6,1000.0,11.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32978432,28220.0,151003.0,58805.0,1.224168970,1.224168973,1.224168975,1.224168968,1.224168974,1.224169018,1.224169015,1.224169019,1.224169016,1.224168978,1.224168976,1.224168969,1.224168967,1.224169054,1.224168979
Friendly Matches,2024-01-30,09:00:00,FK Arsenal Tivat,Fk Jedinstvo Bijelo Polje,1.44,3.9,1.69,6.6,1.68,6.6,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.29,110.0,1.01,4.4,1.29,110.0,1.01,4.4,1.29,110.0,1.01,4.4,1.29,110.0,1.01,4.4,1.29,1.37,3.75,4.4,1.02,1.37,3.75,110.0,1.01,1.37,3.75,1000.0,1.01,1.37,3.75,1000.0,1.01,1.36,3.75,1000.0,1.04,1000.0,1.01,1000.0,1.46,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,4.7,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,6.2,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32978680,20223698.0,20377532.0,58805.0,1.224180052,1.224180055,1.224180057,1.224180050,1.224180056,1.224180100,1.224180097,1.224180101,1.224180098,1.224180060,1.224180058,1.224180051,1.224180049,1.224180136,1.224180061
Indonesian Liga 1,2024-01-30,09:00:00,Persis Solo,Madura Utd,2.48,2.86,2.82,3.2,3.15,4.0,1.01,3.65,1.38,1.5,1.42,1.58,2.72,3.4,1.1,1.15,1.01,10.5,3.5,36.0,1.04,1.4,1.85,36.0,1.04,2.18,1.85,2.16,1.86,2.18,1.33,1.46,3.2,4.1,1.11,1.46,3.2,11.0,1.03,1.46,3.2,36.0,1.01,2.16,1.86,1000.0,1.01,2.16,1.86,1000.0,1.01,1.44,3.25,1000.0,1.7,1.96,2.04,2.42,10.0,15.5,4.8,14.0,5.1,22.0,5.9,48.0,4.5,12.5,6.6,8.8,4.7,15.0,5.7,38.0,4.9,18.5,4.6,13.5,7.2,19.0,9.6,50.0,5.7,38.0,5.6,32.0,5.9,46.0,12.0,1000.0,5.2,24.0,5.6,32.0,6.6,1000.0,32977569,9587704.0,11195376.0,58805.0,1.224159295,1.224159298,1.224159300,1.224159293,1.224159299,1.224159343,1.224159340,1.224159344,1.224159341,1.224159303,1.224159301,1.224159294,1.224159292,1.224159379,1.224159304
