League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Indonesian Liga 1,2024-02-27,05:00:00,Pss Sleman,Persita Tangerang,1.76,2.04,3.9,5.1,3.2,5.6,3.2,3.9,1.36,1.46,1.48,1.64,2.56,3.1,1.13,1.18,6.8,8.6,12.0,1000.0,1.02,1.1,2.04,55.0,1.24,1.33,2.04,2.44,1.7,1.97,1.41,1.56,2.78,6.0,1.14,1.56,2.78,9.4,1.05,1.56,2.78,26.0,1.01,1.56,2.78,1000.0,1.01,1.56,2.78,1000.0,1.01,1.56,2.78,1000.0,1.69,1.95,2.06,2.46,1.5,19.0,1.43,20.0,1.15,1000.0,4.0,1000.0,1.43,11.5,1.61,10.5,1.43,20.0,6.2,1000.0,2.98,13.5,2.88,11.5,1.43,21.0,1.15,1000.0,3.55,22.0,4.9,21.0,1.15,1000.0,1.15,1000.0,1.14,12.5,1.15,1000.0,2.34,1000.0,33051674,13082110.0,7292505.0,58805.0,1.225268316,1.225268319,1.225268321,1.225268314,1.225268320,1.225268364,1.225268361,1.225268365,1.225268362,1.225268324,1.225268322,1.225268315,1.225268313,1.225268400,1.225268325
Indonesian Liga 1,2024-02-27,05:00:00,Dewa United FC,RANS Nusantara FC,1.98,2.2,3.5,4.5,3.5,4.8,2.66,4.0,1.33,1.46,1.27,1000.0,2.16,1000.0,1.13,1.19,6.4,8.6,12.5,1000.0,1.04,1.09,2.14,55.0,1.24,1.33,1.78,3.15,1.69,2.3,1.4,1.57,2.32,5.8,1.14,1.57,2.32,9.4,1.05,1.57,2.32,26.0,1.01,1.57,2.32,1000.0,1.01,1.52,2.74,1000.0,1.01,1.52,2.74,1000.0,1.43,2.22,1.83,3.35,1.16,990.0,1.16,990.0,1.16,1000.0,1.16,1000.0,1.16,990.0,1.16,990.0,1.16,990.0,1.16,1000.0,1.1,15.0,1.16,990.0,1.16,990.0,1.16,1000.0,1.16,25.0,1.16,23.0,1.16,1000.0,1.16,1000.0,1.1,14.0,1.16,1000.0,1.16,1000.0,33051670,48145055.0,52729394.0,58805.0,1.225268406,1.225268409,1.225268411,1.225268404,1.225268410,1.225268454,1.225268451,1.225268455,1.225268452,1.225268414,1.225268412,1.225268405,1.225268403,1.225268490,1.225268415
Portuguese U23,2024-02-27,08:00:00,SC Uniao Torreense U23,Benfica U23,1.04,850.0,1.04,850.0,1.1,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,1.12,1.27,1000.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.22,1000.0,1.01,6.0,1.06,1000.0,1.01,18.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.1,1000.0,1.48,1000.0,2.66,1000.0,2.58,1000.0,2.98,1000.0,2.78,1000.0,2.74,1000.0,3.2,1000.0,4.1,1000.0,3.35,1000.0,3.35,1000.0,6.2,1000.0,18.0,1000.0,4.6,1000.0,8.4,1000.0,8.6,1000.0,19.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33041658,59652911.0,20833619.0,58805.0,1.225155092,1.225155095,1.225155097,1.225155090,1.225155096,1.225155140,1.225155137,1.225155141,1.225155138,1.225155100,1.225155098,1.225155091,1.225155089,1.225155176,1.225155101
Portuguese U23,2024-02-27,08:00:00,Mafra U23,Santa Clara U23,1.04,850.0,1.04,850.0,1.1,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,55.0,1.02,1.12,1.27,110.0,1.02,12.5,1.27,1000.0,1.02,4.6,1.07,110.0,1.02,18.0,1.05,1000.0,1.02,55.0,1.03,110.0,1.02,110.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.02,1000.0,1.1,1000.0,1.1,1000.0,1.5,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,4.6,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33041660,51945994.0,59915959.0,58805.0,1.225154912,1.225154915,1.225154917,1.225154910,1.225154916,1.225154960,1.225154957,1.225154961,1.225154958,1.225154920,1.225154918,1.225154911,1.225154909,1.225154996,1.225154921
Indonesian Liga 1,2024-02-27,09:00:00,Persib Bandung,PSIS Semarang,1.68,1.8,4.3,6.4,3.95,5.1,3.0,4.5,1.29,1.5,1.45,1000.0,2.3,1000.0,1.12,1.22,5.6,9.0,14.5,1000.0,1.01,1.08,4.4,5.4,1.22,1.29,2.2,2.5,1.67,1.84,1.47,1.59,2.7,3.15,1.16,1.59,2.7,8.2,1.06,1.59,2.7,21.0,1.01,1.59,2.7,1000.0,1.01,1.59,2.7,1000.0,1.01,1.59,2.7,1000.0,1.72,1.85,2.18,2.38,3.75,990.0,3.95,990.0,4.2,50.0,4.5,140.0,3.25,990.0,3.35,12.5,3.9,990.0,4.3,75.0,3.45,14.0,3.35,12.5,3.9,990.0,4.3,75.0,3.8,22.0,3.8,21.0,4.1,38.0,4.4,110.0,3.2,10.5,4.3,70.0,4.6,1000.0,33051690,5221477.0,9686244.0,58805.0,1.225268496,1.225268499,1.225268501,1.225268494,1.225268500,1.225268544,1.225268541,1.225268545,1.225268542,1.225268504,1.225268502,1.225268495,1.225268493,1.225268580,1.225268505
Indian Super League,2024-02-27,11:00:00,Hyderabad FC,Punjab FC,4.9,5.6,1.73,1.88,3.8,4.3,2.74,4.0,1.33,1.58,1.37,1000.0,2.56,1000.0,1.09,1.17,6.8,11.5,3.55,1000.0,1.01,1.39,3.55,4.4,1.3,1.39,1.9,2.12,1.9,2.12,1.34,1.43,3.3,3.95,1.1,1.43,3.3,12.5,1.03,1.43,3.3,55.0,1.01,1.43,3.3,1000.0,1.01,1.43,3.3,1000.0,1.01,1.43,3.3,1000.0,1.89,2.04,1.97,2.12,4.7,990.0,4.0,990.0,4.6,13.0,5.3,23.0,5.0,990.0,4.0,990.0,4.3,990.0,5.3,24.0,6.0,46.0,5.2,990.0,5.2,990.0,6.0,46.0,4.8,150.0,6.2,85.0,6.4,95.0,6.6,150.0,4.7,100.0,4.6,14.0,5.0,1000.0,33046674,26624493.0,27301411.0,58805.0,1.225209858,1.225209861,1.225209863,1.225209856,1.225209862,1.225209906,1.225209903,1.225209907,1.225209904,1.225209866,1.225209864,1.225209857,1.225209855,1.225209942,1.225209867
Croatian Cup,2024-02-27,11:00:00,Lokomotiva,Osijek,1.24,850.0,1.09,850.0,1.17,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,1.12,1.27,110.0,1.01,12.5,1.27,1000.0,1.01,4.6,1.07,1000.0,1.01,18.0,1.05,1000.0,1.01,36.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.3,1000.0,3.0,1000.0,3.3,1000.0,2.98,1000.0,3.95,1000.0,3.6,1000.0,6.4,1000.0,3.7,1000.0,4.6,1000.0,5.5,1000.0,7.2,1000.0,3.45,1000.0,7.6,1000.0,10.5,1000.0,11.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33041634,4057235.0,16777.0,58805.0,1.225154642,1.225154645,1.225154647,1.225154640,1.225154646,1.225154690,1.225154687,1.225154691,1.225154688,1.225154650,1.225154648,1.225154641,1.225154639,1.225154726,1.225154651
Portuguese U23,2024-02-27,12:00:00,Gil Vicente U23,Estrela U23,1.04,850.0,1.04,850.0,1.1,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.01,1.12,1.27,110.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.07,1000.0,1.01,21.0,1.05,1000.0,1.01,55.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33041659,55782889.0,59083052.0,58805.0,1.225155002,1.225155005,1.225155007,1.225155000,1.225155006,1.225155050,1.225155047,1.225155051,1.225155048,1.225155010,1.225155008,1.225155001,1.225154999,1.225155086,1.225155011
Egyptian Premier,2024-02-27,12:00:00,Al Ahly Cairo,Pyramids,1.44,1000.0,1.9,1000.0,1.1,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,13.5,1.27,1000.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,18.0,1.05,1.16,7.4,36.0,1.03,1.16,7.4,110.0,1.01,1.16,7.4,1000.0,1.01,1.16,7.4,1000.0,1.01,1.16,7.4,1000.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33040349,4768314.0,19918253.0,58805.0,1.225133765,1.225133768,1.225133770,1.225133763,1.225133769,1.225133813,1.225133810,1.225133814,1.225133811,1.225133773,1.225133771,1.225133764,1.225133762,1.225133849,1.225133774
Portuguese U23,2024-02-27,12:00:00,Sporting Lisbon U23,Vizela U23,1.04,850.0,1.04,850.0,1.1,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,1.12,1.27,1000.0,1.01,12.5,1.27,1000.0,1.01,4.6,1.07,1000.0,1.01,18.0,1.05,1000.0,1.01,55.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,2.3,1000.0,2.36,1000.0,3.95,1000.0,2.58,1000.0,3.35,1000.0,3.25,1000.0,8.6,1000.0,3.95,1000.0,3.15,1000.0,8.6,1000.0,7.0,1000.0,3.1,1000.0,4.3,1000.0,13.5,1000.0,8.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33040985,20182423.0,40816280.0,58805.0,1.225140637,1.225140640,1.225140642,1.225140635,1.225140641,1.225140685,1.225140682,1.225140686,1.225140683,1.225140645,1.225140643,1.225140636,1.225140634,1.225140721,1.225140646
