League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Women's Matches,2024-03-19,00:06:00,Queretaro (W),Santos Laguna (W),1.31,1.38,8.0,13.5,5.2,7.0,3.55,5.4,1.23,1.4,1.38,1.99,1.75,990.0,1.17,1.3,4.4,6.8,2.72,970.0,1.01,1.05,2.72,970.0,1.01,1.59,2.72,3.3,1.44,1.59,1.67,1.93,2.08,2.5,1.3,1.4,3.55,4.4,1.1,1.4,3.55,980.0,1.04,1.4,3.55,1000.0,1.01,1.39,3.55,1000.0,1.01,1.39,3.55,1000.0,1.76,2.0,2.0,2.32,23.0,38.0,30.0,50.0,65.0,1000.0,3.05,1000.0,9.2,14.5,11.0,18.0,26.0,1000.0,4.1,1000.0,7.4,12.0,8.0,13.0,19.0,32.0,75.0,1000.0,8.6,14.5,9.8,16.0,21.0,1000.0,85.0,1000.0,1.01,4.9,1.01,1000.0,15.0,1000.0,33116966,16652588.0,16792304.0,58805.0,1.226300336,1.226300339,1.226300341,1.226300334,1.226300340,1.226300384,1.226300381,1.226300385,1.226300382,1.226300344,1.226300342,1.226300335,1.226300333,1.226300420,1.226300345
English U21 Pro Development League,2024-03-19,10:00:00,Ipswich Town U21,Bournemouth U21,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.05,1000.0,1.01,36.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33118590,6596974.0,48724444.0,58805.0,1.226319416,1.226319419,1.226319421,1.226319414,1.226319420,1.226319464,1.226319461,1.226319465,1.226319462,1.226319424,1.226319422,1.226319415,1.226319413,1.226319500,1.226319425
English U21 Pro Development League,2024-03-19,10:00:00,Fleetwood Town U21,Wigan Athletic U21,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.05,1000.0,1.01,36.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33118589,59391912.0,6596986.0,58805.0,1.226319506,1.226319509,1.226319511,1.226319504,1.226319510,1.226319554,1.226319551,1.226319555,1.226319552,1.226319514,1.226319512,1.226319505,1.226319503,1.226319590,1.226319515
English U21 Pro Development League,2024-03-19,10:00:00,Watford U21,Bristol City U21,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.05,1000.0,1.01,36.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33118591,10123520.0,6597941.0,58805.0,1.226319326,1.226319329,1.226319331,1.226319324,1.226319330,1.226319374,1.226319371,1.226319375,1.226319372,1.226319334,1.226319332,1.226319325,1.226319323,1.226319410,1.226319335
English U21 Pro Development League,2024-03-19,11:00:00,Sheff Utd U21,Peterborough United U21,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.08,1000.0,1.01,21.0,1.05,1000.0,1.01,55.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33118650,6812038.0,47816486.0,58805.0,1.226320520,1.226320523,1.226320525,1.226320518,1.226320524,1.226320568,1.226320565,1.226320569,1.226320566,1.226320528,1.226320526,1.226320519,1.226320517,1.226320604,1.226320529
UEFA Women's Champions League,2024-03-19,14:45:00,Ajax (W),Chelsea (W),2.58,990.0,1.41,1.64,2.56,950.0,1.01,1000.0,1.01,1000.0,1.27,990.0,2.0,990.0,1.01,1000.0,1.01,1000.0,13.5,36.0,1.03,1.07,1.85,36.0,1.13,2.18,1.85,11.0,1.34,2.18,1.23,1.9,1.34,13.5,1.08,1.9,2.12,18.0,1.03,1.9,2.12,980.0,1.01,1.9,2.12,990.0,1.01,1.88,2.14,990.0,1.01,1.87,2.16,1000.0,1.1,110.0,1.1,110.0,1.49,1000.0,2.56,1000.0,2.78,1000.0,3.7,1000.0,2.36,1000.0,2.88,1000.0,4.7,1000.0,4.1,1000.0,3.0,1000.0,4.7,1000.0,5.9,1000.0,8.2,1000.0,5.1,1000.0,7.6,1000.0,12.0,1000.0,13.5,1000.0,1.01,1000.0,1.01,1000.0,44.0,1000.0,33116939,8814626.0,5467180.0,58805.0,1.226289655,1.226289658,1.226289660,1.226289653,1.226289659,1.226289703,1.226289700,1.226289704,1.226289701,1.226289663,1.226289661,1.226289654,1.226289652,1.226289739,1.226289664
German Regionalliga Northeast,2024-03-19,15:00:00,Babelsberg,Chemnitzer,1.02,480.0,1.01,870.0,1.26,350.0,2.9,3.45,1.41,1.53,1.01,1000.0,1.01,1000.0,1.08,1.12,9.4,13.5,1.1,970.0,1.04,11.0,1.1,26.0,1.04,15.5,1.1,26.0,1.1,18.0,1.06,26.0,1.1,26.0,1.04,1.25,5.0,980.0,1.03,1.25,5.0,980.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.24,5.0,1000.0,1.13,11.0,1.12,10.5,1.47,1000.0,2.46,1000.0,2.84,1000.0,4.5,1000.0,2.72,1000.0,2.76,1000.0,3.85,1000.0,5.3,1000.0,3.35,1000.0,3.65,1000.0,4.7,1000.0,8.0,1000.0,4.6,1000.0,5.5,1000.0,9.0,1000.0,8.6,1000.0,1.01,1000.0,1.01,1000.0,50.0,1000.0,33116932,110683.0,498539.0,58805.0,1.226304492,1.226304495,1.226304497,1.226304490,1.226304496,1.226304540,1.226304537,1.226304541,1.226304538,1.226304500,1.226304498,1.226304491,1.226304489,1.226304576,1.226304501
English National League South,2024-03-19,16:45:00,Hampton and Richmond,Welling Utd,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.62,3.95,1.34,1.62,1.03,990.0,1.03,990.0,1.11,1.15,7.8,10.5,1.19,1000.0,1.02,1.1,1.19,1000.0,1.02,6.6,1.19,1000.0,1.02,6.6,1.19,1000.0,1.02,6.6,1.06,1.25,5.0,21.0,1.03,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1000.0,1.01,1000.0,1.46,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,20.0,1000.0,33117179,2439369.0,1222695.0,58805.0,1.226291766,1.226291769,1.226291771,1.226291764,1.226291770,1.226291814,1.226291811,1.226291815,1.226291812,1.226291774,1.226291772,1.226291765,1.226291763,1.226291850,1.226291775
English National League South,2024-03-19,16:45:00,Truro City,Eastbourne,1.92,2.38,3.4,4.9,3.15,4.8,3.05,3.95,1.34,1.49,1.38,1.65,1.03,990.0,1.11,1000.0,1.01,10.5,1.57,980.0,1.02,1.1,1.57,980.0,1.02,2.76,1.57,11.0,1.52,2.76,1.17,1.75,1.52,7.4,1.1,1.75,1.52,13.5,1.03,1.75,2.34,110.0,1.01,1.74,2.36,1000.0,1.01,1.48,3.05,1000.0,1.01,1.47,3.1,1000.0,1.68,1.95,2.06,2.46,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33116952,2406160.0,1034120.0,58805.0,1.226288575,1.226288578,1.226288580,1.226288573,1.226288579,1.226288623,1.226288620,1.226288624,1.226288621,1.226288583,1.226288581,1.226288574,1.226288572,1.226288659,1.226288584
English National League South,2024-03-19,16:45:00,Braintree,Weymouth,1.69,1.8,4.7,6.2,3.75,4.7,3.05,3.9,1.35,1.49,1.23,990.0,2.26,990.0,1.12,1.17,6.8,11.0,1.1,970.0,1.02,1.09,1.98,970.0,1.25,1.35,1.64,3.1,1.74,2.58,1.37,1.67,2.5,6.0,1.12,1.67,2.5,10.5,1.04,1.5,2.5,26.0,1.01,1.5,2.5,1000.0,1.01,1.49,2.92,1000.0,1.01,1.49,2.92,1000.0,1.81,2.48,1.68,2.82,1.23,980.0,1.11,980.0,1.1,1000.0,1.1,1000.0,1.11,980.0,1.15,980.0,1.12,980.0,1.1,1000.0,1.23,12.0,1.11,980.0,1.12,980.0,1.1,1000.0,1.12,1000.0,1.12,1000.0,1.1,1000.0,1.1,1000.0,1.1,11.0,1.1,1000.0,1.1,1000.0,33116951,1282860.0,1222687.0,58805.0,1.226288665,1.226288668,1.226288670,1.226288663,1.226288669,1.226288713,1.226288710,1.226288714,1.226288711,1.226288673,1.226288671,1.226288664,1.226288662,1.226288749,1.226288674
