League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Women,2024-03-03,00:00:00,Melbourne Victory (W),Wellington Phoenix (W),1.37,1.54,6.2,980.0,2.94,8.0,3.3,980.0,1.25,1.44,1.5,1000.0,2.16,1000.0,1.14,1.25,5.0,980.0,16.0,1000.0,1.01,1.07,1.02,1000.0,1.01,1000.0,1.27,2.96,1.51,1.72,1.44,1.77,2.3,3.25,1.05,1000.0,1.01,980.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.84,10.5,1.11,10.0,3.8,990.0,3.95,990.0,4.2,1000.0,2.38,1000.0,3.25,990.0,3.4,990.0,3.9,990.0,2.34,1000.0,3.2,980.0,3.25,990.0,3.85,990.0,2.34,1000.0,3.45,980.0,3.55,980.0,3.95,980.0,4.3,1000.0,2.74,980.0,1.74,1000.0,1.62,1000.0,33035449,8839001.0,50888000.0,58805.0,1.225072270,1.225072356,1.225072357,1.225072358,1.225072272,1.225072273,1.225072274,1.225072275,1.225072276,1.225072277,1.225072278,1.225072279,1.225072280,1.225072349,1.225072271
Japanese Women's Matches,2024-03-03,00:00:00,Urawa (W),INAC Leonessa Kobe (W),1.03,870.0,1.02,990.0,1.2,940.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,18.0,1.06,1.14,1.27,110.0,1.06,21.0,1.27,980.0,1.06,4.6,1.05,110.0,1.06,110.0,1.04,110.0,1.06,110.0,1.02,110.0,1.06,1000.0,1.01,110.0,1.06,1000.0,1.01,110.0,1.06,1000.0,1.01,110.0,1.06,1000.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,3.0,1000.0,2.84,1000.0,3.25,1000.0,2.28,1000.0,3.95,1000.0,3.75,1000.0,8.4,1000.0,3.9,1000.0,3.05,1000.0,6.2,1000.0,14.0,1000.0,4.5,1000.0,5.4,1000.0,6.2,1000.0,10.0,1000.0,1.01,1000.0,1.01,1000.0,21.0,1000.0,33064421,6044939.0,6233771.0,58805.0,1.225477711,1.225477714,1.225477716,1.225477709,1.225477715,1.225477759,1.225477756,1.225477760,1.225477757,1.225477719,1.225477717,1.225477710,1.225477708,1.225477795,1.225477720
Mexican Liga MX,2024-03-03,00:10:00,Atlas,CF America,4.5,5.0,1.89,1.98,3.7,4.1,3.0,3.85,1.41,1.6,1.42,1.61,3.0,3.8,1.09,1.16,7.2,12.0,3.35,1000.0,1.01,1.42,3.35,4.6,1.27,1.42,1.9,1.99,2.02,2.12,1.34,1.47,3.15,3.95,1.1,1.18,6.6,15.5,1.03,1.18,3.15,55.0,1.01,1.18,3.15,1000.0,1.01,1.18,6.6,1000.0,1.01,1.17,6.6,1000.0,1.86,2.06,1.95,2.18,10.0,16.5,7.2,9.4,8.6,14.0,14.5,25.0,12.0,19.5,7.0,9.2,7.6,12.5,15.0,26.0,24.0,40.0,14.0,23.0,15.0,25.0,28.0,48.0,70.0,120.0,44.0,75.0,50.0,85.0,85.0,150.0,1.01,85.0,1.01,16.5,50.0,1000.0,33054615,328950.0,328952.0,58805.0,1.225319713,1.225319716,1.225319718,1.225319711,1.225319717,1.225319761,1.225319758,1.225319762,1.225319759,1.225319721,1.225319719,1.225319712,1.225319710,1.225319797,1.225319722
US Major League Soccer,2024-03-03,00:30:00,San Jose Earthquakes,LA Galaxy,2.1,2.2,3.35,3.45,4.1,4.5,3.35,5.0,1.25,1.43,1.53,1.91,2.34,2.88,1.15,1.27,4.8,7.6,2.52,1000.0,1.03,1.66,2.52,990.0,1.03,1.66,2.52,2.9,1.53,1.66,1.61,1.76,2.3,2.64,1.25,1.32,4.1,5.0,1.09,1.32,4.1,55.0,1.03,1.32,4.1,55.0,1.01,1.08,4.1,110.0,1.01,1.08,4.1,1000.0,1.56,1.63,2.58,2.8,21.0,24.0,17.5,20.0,25.0,27.0,30.0,55.0,13.5,15.5,9.6,10.5,13.5,15.0,28.0,32.0,14.5,17.0,10.0,11.5,14.0,15.5,30.0,34.0,23.0,26.0,17.5,19.5,22.0,26.0,28.0,60.0,8.4,10.5,16.5,21.0,14.5,980.0,33055156,408102.0,2658589.0,58805.0,1.225324899,1.225324902,1.225324904,1.225324897,1.225324903,1.225324913,1.225324909,1.225324855,1.225324910,1.225324907,1.225324905,1.225324895,1.225324896,1.225324898,1.225324908
US Major League Soccer,2024-03-03,00:30:00,Portland Timbers,DC Utd,1.93,2.02,3.9,4.2,4.0,4.4,3.1,4.6,1.28,1.48,1.57,1.8,2.52,3.15,1.16,1.19,5.3,8.6,14.5,970.0,1.01,1.08,2.3,970.0,1.01,1.39,2.3,2.46,1.69,1.77,1.53,1.62,2.62,2.9,1.13,1.24,5.2,8.8,1.02,1.24,5.2,55.0,1.01,1.24,5.2,1000.0,1.01,1.24,5.2,1000.0,1.01,1.24,5.2,1000.0,1.68,1.73,2.36,2.46,3.7,24.0,16.5,23.0,3.9,36.0,4.1,980.0,10.5,14.5,8.8,12.0,14.5,20.0,4.0,50.0,12.0,17.0,9.4,13.0,15.0,21.0,4.0,55.0,3.75,27.0,16.5,23.0,3.9,36.0,4.2,980.0,3.25,12.5,3.95,42.0,4.3,980.0,33054632,4004854.0,436099.0,58805.0,1.225319586,1.225319589,1.225319591,1.225319584,1.225319590,1.225319600,1.225319596,1.225319542,1.225319597,1.225319594,1.225319592,1.225319582,1.225319583,1.225319585,1.225319595
US Major League Soccer,2024-03-03,00:30:00,Seattle Sounders,Austin FC,1.6,1.63,6.2,7.0,4.3,4.5,2.94,4.3,1.3,1.52,1.42,1.71,2.4,3.4,1.14,1.2,6.0,9.8,13.5,970.0,1.04,1.08,4.2,4.8,1.26,1.32,2.1,2.3,1.78,1.91,1.4,1.5,3.0,3.5,1.16,1.22,5.6,7.4,1.05,1.22,5.6,55.0,1.01,1.22,5.6,110.0,1.01,1.22,5.6,1000.0,1.01,1.22,5.6,1000.0,1.93,2.04,1.96,2.08,15.0,17.0,20.0,28.0,40.0,55.0,17.0,230.0,8.2,8.8,9.2,10.0,21.0,25.0,34.0,95.0,8.6,9.8,9.2,9.8,17.0,23.0,34.0,100.0,13.0,18.0,15.0,16.5,30.0,34.0,40.0,130.0,7.4,8.2,38.0,110.0,13.0,1000.0,33054070,4019787.0,39013198.0,58805.0,1.225316210,1.225316213,1.225316215,1.225316208,1.225316214,1.225316224,1.225316220,1.225316166,1.225316221,1.225316218,1.225316216,1.225316206,1.225316207,1.225316209,1.225316219
Japanese J League 2,2024-03-03,01:00:00,Renofa Yamaguchi,Blaublitz Akita,3.0,3.3,2.78,3.05,2.94,3.2,2.28,2.76,1.57,1.78,1.26,1.37,3.7,4.8,1.05,1.08,13.5,18.5,2.44,980.0,1.09,1.18,2.44,2.96,1.51,1.69,1.53,1.59,2.66,2.88,1.14,1.59,2.66,13.5,1.04,1.59,2.66,55.0,1.02,1.59,2.66,1000.0,1.01,1.59,2.66,1000.0,1.01,1.59,2.72,1000.0,1.01,1.59,2.72,1000.0,2.02,2.4,1.71,1.98,6.6,8.8,6.8,9.2,13.5,19.0,1.01,55.0,7.4,10.0,5.5,7.2,11.0,15.0,7.4,48.0,15.5,22.0,12.0,16.5,19.0,26.0,16.0,1000.0,4.3,65.0,7.8,55.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,60.0,32.0,1000.0,33054676,4233875.0,5852914.0,58805.0,1.225320041,1.225320044,1.225320046,1.225320039,1.225320045,1.225320089,1.225320086,1.225320090,1.225320087,1.225320049,1.225320047,1.225320040,1.225320038,1.225320125,1.225320050
Australian A-League Men,2024-03-03,01:00:00,Wellington Phoenix,Adelaide United,2.18,2.2,3.35,3.4,4.1,4.2,3.65,4.7,1.27,1.38,1.6,1.76,2.2,2.52,1.17,1.24,5.1,6.8,2.66,36.0,1.03,1.61,2.66,36.0,1.16,1.61,2.66,2.8,1.56,1.61,1.68,1.72,2.38,2.48,1.27,1.31,4.3,4.7,1.1,1.31,4.3,13.5,1.02,1.31,4.3,55.0,1.01,1.31,4.3,980.0,1.01,1.31,4.3,1000.0,1.52,1.59,2.7,2.9,21.0,24.0,19.0,21.0,25.0,28.0,48.0,60.0,14.0,15.5,9.0,9.6,13.5,14.0,28.0,32.0,15.5,17.0,10.5,11.5,13.5,14.5,30.0,34.0,27.0,29.0,18.0,19.0,24.0,26.0,48.0,55.0,8.0,10.0,15.5,19.5,18.5,980.0,33047145,2469649.0,571273.0,58805.0,1.225215049,1.225215135,1.225215136,1.225215137,1.225215051,1.225215052,1.225215053,1.225215054,1.225215055,1.225215056,1.225215057,1.225215058,1.225215059,1.225215128,1.225215050
Japanese J League 2,2024-03-03,01:00:00,Iwaki SC,Okayama,2.58,2.8,2.86,3.15,3.05,3.6,2.84,3.3,1.43,1.59,1.36,1.5,3.0,3.75,1.09,1.13,8.8,12.0,3.15,980.0,1.04,1.13,3.15,3.75,1.37,1.46,1.82,1.91,2.1,2.22,1.31,1.39,3.6,4.3,1.08,1.39,3.6,15.5,1.02,1.39,3.6,55.0,1.01,1.39,3.6,1000.0,1.01,1.39,3.6,1000.0,1.01,1.39,3.6,1000.0,1.83,2.04,2.04,2.3,9.6,13.0,9.2,12.5,15.5,21.0,38.0,55.0,8.6,11.5,6.4,8.4,10.5,14.5,28.0,38.0,13.5,18.5,10.0,14.0,15.0,21.0,40.0,55.0,32.0,44.0,25.0,34.0,38.0,55.0,85.0,120.0,1.01,29.0,1.01,36.0,13.5,1000.0,33057179,13432059.0,5561025.0,58805.0,1.225365102,1.225365105,1.225365107,1.225365100,1.225365106,1.225365150,1.225365147,1.225365151,1.225365148,1.225365110,1.225365108,1.225365101,1.225365099,1.225365186,1.225365111
Japanese J League 2,2024-03-03,01:00:00,Kumamoto,Thespakusatsu Gunma,1.93,2.14,4.5,5.8,3.25,3.6,2.3,3.2,1.45,1.77,1.27,1.47,3.1,4.7,1.06,1.12,9.6,16.0,2.56,980.0,1.06,1.14,2.56,3.15,1.47,1.64,1.64,1.9,2.1,2.56,1.24,1.34,4.0,5.2,1.05,1.34,4.0,26.0,1.01,1.34,4.0,110.0,1.01,1.34,4.0,1000.0,1.01,1.34,4.0,1000.0,1.01,1.34,4.0,1000.0,2.08,2.52,1.8,2.12,7.4,12.0,10.0,16.5,24.0,42.0,85.0,150.0,5.5,8.8,5.9,9.6,14.5,25.0,55.0,95.0,8.0,13.0,8.2,13.5,17.5,30.0,65.0,120.0,16.5,28.0,18.0,32.0,36.0,65.0,120.0,220.0,1.01,24.0,1.01,130.0,32.0,1000.0,33057173,5021204.0,7078090.0,58805.0,1.225365192,1.225365195,1.225365197,1.225365190,1.225365196,1.225365240,1.225365237,1.225365241,1.225365238,1.225365200,1.225365198,1.225365191,1.225365189,1.225365276,1.225365201
