League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Indian Super Cup,2024-01-22,05:30:00,Bengaluru FC,Inter Kashi,1.83,2.3,3.25,4.6,1.01,980.0,3.1,4.3,1.3,1.48,1.47,1.73,2.38,3.15,1.13,1.2,6.0,8.8,3.9,1000.0,1.01,1.09,2.02,990.0,1.21,1.34,1.4,5.8,1.63,3.45,1.4,1.63,1.63,4.3,1.14,1.63,1.63,13.5,1.05,1.63,1.63,36.0,1.01,1.63,1.63,1000.0,1.01,1.63,1.63,1000.0,1.01,1.63,1.63,1000.0,1.6,1.95,2.06,980.0,1.46,1000.0,13.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,980.0,7.4,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,8.4,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,1000.0,32.0,1000.0,32952014,9145866,62395850,58805,1.223752953,1.223752956,1.223752958,1.223752951,1.223752957,1.223753001,1.223752998,1.223753002,1.223752999,1.223752961,1.223752959,1.223752952,1.223752950,1.223753037,1.223752962
Portuguese U23,2024-01-22,08:00:00,Sporting Braga U23,Leixoes U23,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,1.12,1.27,1000.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,18.0,1.05,1000.0,1.01,55.0,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.46,1000.0,2.28,1000.0,4.0,1000.0,2.64,1000.0,3.05,1000.0,3.7,1000.0,4.9,1000.0,2.76,1000.0,3.45,1000.0,5.8,1000.0,15.5,1000.0,2.88,1000.0,5.2,1000.0,12.5,1000.0,10.5,1000.0,1.01,1000.0,1.01,1000.0,14.0,1000.0,32944398,20182405,25465322,58805,1.223646760,1.223646763,1.223646765,1.223646758,1.223646764,1.223646808,1.223646805,1.223646809,1.223646806,1.223646768,1.223646766,1.223646759,1.223646757,1.223646844,1.223646769
Azerbaijan Premier League,2024-01-22,08:00:00,Sabail,Zira,1.67,980.0,1.06,2.76,1.65,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.04,1000.0,1.01,26.0,1.27,990.0,1.1,4.6,1.27,990.0,1.1,4.6,1.27,990.0,1.1,4.6,1.07,110.0,1.1,18.0,1.05,110.0,1.1,110.0,1.02,110.0,1.1,110.0,1.01,110.0,1.1,1000.0,1.01,110.0,1.1,1000.0,1.01,110.0,1.1,1000.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,2.68,1000.0,2.96,1000.0,4.4,1000.0,2.72,1000.0,2.78,1000.0,5.5,1000.0,7.6,1000.0,2.78,1000.0,4.1,1000.0,7.4,1000.0,6.0,1000.0,3.45,1000.0,6.2,1000.0,10.5,1000.0,9.0,1000.0,1.01,1000.0,1.01,1000.0,48.0,1000.0,32948929,14003203,10135613,58805,1.223712413,1.223712416,1.223712418,1.223712411,1.223712417,1.223712461,1.223712458,1.223712462,1.223712459,1.223712421,1.223712419,1.223712412,1.223712410,1.223712497,1.223712422
Greek Super League 2,2024-01-22,10:00:00,Niki Volou,Apollon Kalamaria FC,1.09,1000.0,1.04,980.0,1.03,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,1.08,1.27,1000.0,1.01,13.5,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,26.0,1.05,1000.0,1.01,55.0,1.02,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32940523,1210423,21985438,58805,1.223580755,1.223580758,1.223580760,1.223580753,1.223580759,1.223580803,1.223580800,1.223580804,1.223580801,1.223580763,1.223580761,1.223580754,1.223580752,1.223580839,1.223580764
Greek Super League 2,2024-01-22,10:00:00,Giouchtas,Kallithea,2.08,980.0,1.09,4.1,1.85,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,980.0,1.04,4.6,1.27,980.0,1.04,4.6,1.27,980.0,1.04,4.6,1.08,980.0,1.04,18.0,1.05,980.0,1.04,55.0,1.03,980.0,1.04,980.0,1.01,980.0,1.04,1000.0,1.01,980.0,1.04,1000.0,1.01,110.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.35,1000.0,2.68,1000.0,2.94,1000.0,3.35,1000.0,2.8,1000.0,2.82,1000.0,5.5,1000.0,6.2,1000.0,2.9,1000.0,2.92,1000.0,4.1,1000.0,16.0,1000.0,4.6,1000.0,7.0,1000.0,16.0,1000.0,8.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32940494,14058013,264411,58805,1.223581115,1.223581118,1.223581120,1.223581113,1.223581119,1.223581163,1.223581160,1.223581164,1.223581161,1.223581123,1.223581121,1.223581114,1.223581112,1.223581199,1.223581124
Greek Super League 2,2024-01-22,10:00:00,Levadiakos,Kampaniakos,1.13,1000.0,1.04,990.0,1.03,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,1000.0,1.01,1.08,1.27,1000.0,1.01,4.6,1.27,1000.0,1.01,4.6,1.08,1000.0,1.01,18.0,1.05,1000.0,1.01,36.0,1.03,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32940561,531200,10490364,58805,1.223580485,1.223580488,1.223580490,1.223580483,1.223580489,1.223580533,1.223580530,1.223580534,1.223580531,1.223580493,1.223580491,1.223580484,1.223580482,1.223580569,1.223580494
Azerbaijan Premier League,2024-01-22,10:30:00,Kapaz Ganja,PFK Turan Tovuz,2.52,1000.0,1.81,13.5,2.22,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,13.5,1.27,21.0,1.05,4.6,1.27,110.0,1.05,4.6,1.27,980.0,1.05,4.6,1.07,110.0,1.05,18.0,1.05,110.0,1.05,110.0,1.02,110.0,1.05,110.0,1.01,110.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,25.0,1000.0,32948922,10135605,6658940,58805,1.223712503,1.223712506,1.223712508,1.223712501,1.223712507,1.223712551,1.223712548,1.223712552,1.223712549,1.223712511,1.223712509,1.223712502,1.223712500,1.223712587,1.223712512
Indian Super Cup,2024-01-22,11:00:00,FC Goa,Odisha,2.16,2.62,2.8,3.5,1.01,980.0,3.2,4.1,1.32,1.45,1.5,1.68,2.46,3.0,1.13,1.19,1.01,1000.0,4.1,1000.0,1.01,1.09,1.01,990.0,1.22,1.33,1.43,990.0,1.23,3.35,1.14,2.5,1.66,13.5,1.14,2.5,1.67,13.5,1.05,2.5,1.67,26.0,1.01,2.5,1.67,1000.0,1.01,1.59,1.67,1000.0,1.01,1.59,1.67,1000.0,1.01,1.84,1.01,2.64,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,16.0,1000.0,32952021,8900343,26603171,58805,1.223753045,1.223753048,1.223753050,1.223753043,1.223753049,1.223753093,1.223753090,1.223753094,1.223753091,1.223753053,1.223753051,1.223753044,1.223753042,1.223753129,1.223753054
AFC Asian Cup,2024-01-22,12:00:00,Qatar,China,2.2,2.26,4.0,4.2,3.2,3.3,2.48,1000.0,1.01,1000.0,1.31,1.39,3.6,4.2,1.07,1.1,11.0,15.5,8.2,11.0,1.1,1.13,2.92,3.1,1.48,1.53,1.64,1.65,2.52,2.58,1.21,1.31,2.52,6.4,1.06,1.11,10.0,18.0,1.02,1.04,10.0,110.0,1.01,1.02,10.0,1000.0,1.01,1.01,10.0,1000.0,1.01,1.01,10.0,1000.0,2.08,2.26,1.8,1.93,8.6,9.2,10.5,12.0,24.0,26.0,36.0,90.0,7.0,7.6,6.8,7.6,16.0,17.0,30.0,65.0,11.0,12.0,10.5,11.5,20.0,23.0,36.0,85.0,25.0,980.0,25.0,28.0,30.0,55.0,20.0,170.0,20.0,25.0,18.0,980.0,21.0,1000.0,32943124,53447,51089,58805,1.223631489,1.223631492,1.223631494,1.223631487,1.223631493,1.223631503,1.223631499,1.223631445,1.223631500,1.223631497,1.223631495,1.223631485,1.223631486,1.223631488,1.223631498
AFC Asian Cup,2024-01-22,12:00:00,Tajikistan,Lebanon,2.32,2.36,3.85,4.1,3.05,3.2,2.48,2.82,1.55,1.67,1.31,1.38,3.65,4.3,1.07,1.09,12.0,26.0,2.76,980.0,1.09,1.57,2.76,3.0,1.5,1.57,1.57,1.67,2.48,2.76,1.19,1.25,2.48,6.6,1.06,1.25,5.0,18.0,1.01,1.04,26.0,110.0,1.01,1.02,29.0,1000.0,1.01,1.01,29.0,1000.0,1.01,1.01,29.0,1000.0,2.12,2.22,1.81,1.9,8.0,9.4,10.0,11.5,22.0,26.0,34.0,90.0,7.0,7.8,6.8,15.5,15.0,17.5,30.0,980.0,11.0,12.5,11.0,12.0,17.0,25.0,14.0,95.0,25.0,32.0,25.0,32.0,32.0,65.0,12.0,190.0,19.5,980.0,36.0,90.0,4.6,1000.0,32944094,920032,720025,58805,1.223646727,1.223646730,1.223646732,1.223646725,1.223646731,1.223646741,1.223646737,1.223646683,1.223646738,1.223646735,1.223646733,1.223646723,1.223646724,1.223646726,1.223646736
