League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
CONCACAF Champions League,2024-02-07,00:00:00,Real Esteli FC,CF America,1.84,980.0,1.21,490.0,1.84,980.0,3.2,4.2,1.32,1.46,1.01,1000.0,1.01,1000.0,1.11,1.16,1.01,10.5,1.27,110.0,1.01,1.07,1.27,110.0,1.01,4.6,1.27,970.0,1.01,4.6,1.08,970.0,1.01,18.0,1.05,110.0,1.01,36.0,1.02,110.0,1.01,110.0,1.01,110.0,1.01,1000.0,1.01,110.0,1.01,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32984447,14119681.0,328952.0,58805.0,1.224271388,1.224271391,1.224271393,1.224271386,1.224271392,1.224271436,1.224271433,1.224271437,1.224271434,1.224271396,1.224271394,1.224271387,1.224271385,1.224271472,1.224271397
Portuguese U23,2024-02-07,08:00:00,Academico de Viseu U23,Santa Clara U23,2.22,2.88,2.6,3.5,2.74,6.0,2.84,9.4,1.34,1.54,1.41,1.65,2.56,6.6,1.11,1.18,1.01,980.0,3.65,970.0,1.02,1.12,3.65,36.0,1.24,1.32,1.89,2.4,1.71,2.12,1.35,1.55,2.8,3.9,1.1,1.55,2.8,12.5,1.03,1.55,2.8,55.0,1.01,1.55,2.8,970.0,1.01,1.55,2.8,970.0,1.01,1.55,2.8,1000.0,1.6,1.93,2.06,2.68,10.0,980.0,3.8,980.0,1.51,1000.0,3.1,1000.0,3.8,980.0,1.51,980.0,1.73,980.0,1.51,1000.0,1.78,980.0,1.71,980.0,1.78,980.0,1.78,1000.0,3.6,1000.0,4.3,1000.0,9.4,1000.0,1.51,1000.0,1.51,980.0,1.51,1000.0,5.2,1000.0,32986451,59650526.0,59915959.0,58805.0,1.224289993,1.224289996,1.224289998,1.224289991,1.224289997,1.224290041,1.224290038,1.224290042,1.224290039,1.224290001,1.224289999,1.224289992,1.224289990,1.224290077,1.224290002
Turkish Cup,2024-02-07,08:30:00,Sivasspor,Konyaspor,2.12,2.54,3.1,3.8,3.2,4.0,2.96,3.45,1.41,1.52,1.39,1.54,2.88,3.55,1.1,1.13,8.0,12.5,3.35,970.0,1.03,1.43,3.35,4.2,1.31,1.43,1.8,2.1,1.91,2.26,1.31,1.43,3.35,4.3,1.1,1.43,3.35,13.5,1.03,1.43,3.35,55.0,1.01,1.43,3.35,1000.0,1.01,1.43,3.35,1000.0,1.01,1.42,3.35,1000.0,1.74,2.02,1.99,2.36,10.0,980.0,4.6,980.0,5.3,980.0,6.0,980.0,4.1,980.0,4.0,980.0,4.7,980.0,5.8,980.0,4.7,980.0,4.3,980.0,5.1,980.0,6.2,980.0,5.6,980.0,5.4,980.0,5.8,980.0,6.2,1000.0,5.1,980.0,5.8,980.0,6.6,1000.0,32981288,508773.0,482032.0,58805.0,1.224219704,1.224219707,1.224219709,1.224219702,1.224219708,1.224219752,1.224219749,1.224219753,1.224219750,1.224219712,1.224219710,1.224219703,1.224219701,1.224219788,1.224219713
Indian Super League,2024-02-07,11:00:00,Bengaluru FC,Chennaiyin FC,1.93,2.28,3.4,4.6,3.15,4.5,2.84,3.85,1.35,1.55,1.4,1.62,2.62,3.5,1.11,1.17,6.8,11.0,3.4,1000.0,1.03,1.1,3.4,4.9,1.26,1.41,1.83,2.28,1.78,2.22,1.32,1.49,3.0,4.2,1.1,1.49,3.0,12.5,1.03,1.49,3.0,55.0,1.01,1.49,3.0,1000.0,1.01,1.49,3.0,1000.0,1.01,1.49,3.0,1000.0,1.68,2.06,1.95,2.46,3.9,980.0,3.95,980.0,4.4,980.0,4.8,1000.0,3.6,980.0,3.45,980.0,4.0,980.0,4.6,980.0,3.85,980.0,3.65,980.0,4.1,980.0,4.7,1000.0,4.3,980.0,4.2,980.0,4.5,980.0,4.9,1000.0,3.95,980.0,3.8,980.0,3.2,1000.0,32992525,9145866.0,16092263.0,58805.0,1.224376263,1.224376266,1.224376268,1.224376261,1.224376267,1.224376311,1.224376308,1.224376312,1.224376309,1.224376271,1.224376269,1.224376262,1.224376260,1.224376347,1.224376272
Turkish Cup,2024-02-07,11:30:00,Basaksehir,Hatayspor,1.87,2.0,4.0,4.5,3.75,4.2,3.2,3.85,1.35,1.45,1.46,1.63,2.58,3.2,1.13,1.17,6.4,9.4,11.0,21.0,1.05,1.08,3.95,5.0,1.25,1.34,2.06,2.32,1.76,1.95,1.41,1.54,2.84,3.45,1.13,1.54,2.84,9.4,1.05,1.54,2.84,26.0,1.01,1.54,2.84,1000.0,1.01,1.54,2.84,1000.0,1.01,1.54,2.84,1000.0,1.7,1.93,2.08,2.44,13.5,18.5,14.0,19.0,6.0,980.0,6.6,980.0,8.6,11.5,7.8,9.6,14.0,19.0,6.2,980.0,10.0,13.5,8.6,11.5,15.0,21.0,6.4,980.0,17.5,24.0,15.5,21.0,6.0,980.0,6.6,980.0,4.5,12.5,6.2,980.0,7.0,1000.0,32981293,10071088.0,965417.0,58805.0,1.224219614,1.224219617,1.224219619,1.224219612,1.224219618,1.224219662,1.224219659,1.224219663,1.224219660,1.224219622,1.224219620,1.224219613,1.224219611,1.224219698,1.224219623
Moroccan Botola Pro 1,2024-02-07,12:00:00,FUS Rabat,Wydad Casablanca,1.38,990.0,1.19,980.0,1.21,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.04,1000.0,1.01,26.0,1.27,13.5,1.08,1.18,1.27,110.0,1.08,12.5,1.27,1000.0,1.08,4.6,1.08,110.0,1.08,18.0,1.05,110.0,1.08,55.0,1.01,110.0,1.08,110.0,1.01,13.5,1.08,1000.0,1.01,13.5,1.08,1000.0,1.01,13.5,1.08,1000.0,1.01,1000.0,1.01,1000.0,1.25,1000.0,2.58,1000.0,2.58,1000.0,3.65,1000.0,2.68,1000.0,3.45,1000.0,3.2,1000.0,4.4,1000.0,3.6,1000.0,4.8,1000.0,6.0,1000.0,6.2,1000.0,4.0,1000.0,4.6,1000.0,6.2,1000.0,15.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32998074,6681575.0,4018643.0,58805.0,1.224483475,1.224483478,1.224483480,1.224483473,1.224483479,1.224483523,1.224483520,1.224483524,1.224483521,1.224483483,1.224483481,1.224483474,1.224483472,1.224483559,1.224483484
Moroccan Botola Pro 1,2024-02-07,12:00:00,Club R Zemamra,Union de Touarga,1.11,990.0,1.05,990.0,1.05,950.0,2.8,3.3,1.44,1.56,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,36.0,1.05,1.13,1.27,110.0,1.05,13.5,1.27,110.0,1.05,4.6,1.08,110.0,1.05,18.0,1.05,110.0,1.05,55.0,1.01,110.0,1.05,110.0,1.01,110.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.46,1000.0,2.96,1000.0,3.45,1000.0,2.54,1000.0,2.78,1000.0,3.4,1000.0,6.6,1000.0,3.9,1000.0,4.2,1000.0,4.1,1000.0,7.4,1000.0,3.6,1000.0,6.6,1000.0,5.6,1000.0,11.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32998077,14374334.0,20442560.0,58805.0,1.224483844,1.224483847,1.224483849,1.224483842,1.224483848,1.224483892,1.224483889,1.224483893,1.224483890,1.224483852,1.224483850,1.224483843,1.224483841,1.224483928,1.224483853
Moroccan Botola Pro 1,2024-02-07,12:00:00,CC Riadi Salmi,IRT Tanger,1.11,980.0,1.05,980.0,1.05,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,18.0,1.27,26.0,1.06,1.15,1.27,26.0,1.06,4.6,1.27,26.0,1.06,4.6,1.08,26.0,1.06,18.0,1.05,26.0,1.06,55.0,1.01,26.0,1.06,110.0,1.01,26.0,1.06,1000.0,1.01,26.0,1.06,1000.0,1.01,26.0,1.06,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.62,1000.0,2.86,1000.0,4.9,1000.0,2.48,1000.0,3.55,1000.0,3.85,1000.0,6.0,1000.0,3.1,1000.0,5.0,1000.0,8.6,1000.0,9.4,1000.0,3.5,1000.0,4.8,1000.0,7.0,1000.0,9.6,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32998071,14340575.0,13111553.0,58805.0,1.224483565,1.224483568,1.224483570,1.224483563,1.224483569,1.224483613,1.224483610,1.224483614,1.224483611,1.224483573,1.224483571,1.224483564,1.224483562,1.224483649,1.224483574
AFC Asian Cup,2024-02-07,12:00:00,Iran,Qatar,1.78,1.81,5.9,6.2,3.55,3.6,2.52,2.94,1.51,1.66,1.3,1.41,3.45,4.4,1.07,1.1,11.0,15.0,8.2,10.5,1.11,1.13,2.9,3.05,1.49,1.53,1.64,1.65,2.5,2.56,1.22,1.25,4.9,5.8,1.07,1.1,11.5,15.5,1.02,1.04,30.0,55.0,1.01,1.01,55.0,980.0,1.01,1.01,100.0,1000.0,1.01,1.01,280.0,1000.0,2.3,2.36,1.73,1.77,9.0,9.4,14.0,15.5,38.0,46.0,44.0,980.0,6.0,6.4,7.6,8.2,22.0,25.0,40.0,120.0,8.2,8.8,10.0,11.0,25.0,29.0,42.0,140.0,16.5,20.0,21.0,24.0,30.0,60.0,70.0,230.0,15.5,17.5,60.0,980.0,18.5,1000.0,32994162,47966.0,53447.0,58805.0,1.224417965,1.224417969,1.224417971,1.224417962,1.224417970,1.224417952,1.224417949,1.224418013,1.224417950,1.224417973,1.224417972,1.224417963,1.224417961,1.224417964,1.224417974
Portuguese Cup,2024-02-07,13:00:00,Santa Clara,Porto,8.2,11.0,1.37,1.45,4.6,5.8,3.1,3.95,1.36,1.48,1.01,1000.0,1.01,1000.0,1.12,1.15,6.8,10.5,11.0,21.0,1.05,1.08,3.9,4.9,1.25,1.35,1.99,2.2,1.83,2.02,1.4,1.52,2.92,3.5,1.13,1.52,2.92,10.5,1.04,1.52,2.92,36.0,1.01,1.52,2.92,1000.0,1.01,1.52,2.92,1000.0,1.01,1.52,2.92,1000.0,2.0,2.38,1.73,1.99,5.3,980.0,4.0,980.0,4.1,980.0,4.8,980.0,5.9,980.0,4.8,980.0,4.5,980.0,5.1,980.0,6.6,980.0,6.0,980.0,5.9,980.0,6.2,980.0,7.0,1000.0,7.0,1000.0,6.8,1000.0,7.0,1000.0,7.0,1000.0,3.65,980.0,7.2,1000.0,32981103,48793.0,48785.0,58805.0,1.224214744,1.224214747,1.224214749,1.224214742,1.224214748,1.224214758,1.224214754,1.224214700,1.224214755,1.224214752,1.224214750,1.224214740,1.224214741,1.224214743,1.224214753
