League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Greek Super League 2,2024-03-11,10:00:00,AEK Athens B,Makedonikos,2.04,480.0,2.46,870.0,2.38,350.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,980.0,1.07,4.6,1.27,980.0,1.07,4.6,1.28,15.5,1.08,4.6,1.06,110.0,1.07,26.0,1.04,1.12,10.0,110.0,1.02,1.12,10.0,110.0,1.01,1.12,10.0,1000.0,1.01,1.11,10.0,1000.0,1.01,1.11,10.0,1000.0,1.1,11.0,1.1,11.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33089425,40707366.0,3435380.0,58805.0,1.225866252,1.225866255,1.225866257,1.225866250,1.225866256,1.225866300,1.225866297,1.225866301,1.225866298,1.225866260,1.225866258,1.225866251,1.225866249,1.225866336,1.225866261
Indian Super League,2024-03-11,11:00:00,Punjab FC,FC Goa,3.7,5.6,1.76,2.04,3.6,5.0,2.84,4.2,1.31,1.54,1.41,1.7,2.42,3.45,1.12,1.2,6.0,10.5,3.6,980.0,1.02,1.09,3.6,5.6,1.22,1.34,2.0,2.54,1.65,1.99,1.39,1.61,2.66,3.85,1.11,1.61,2.66,13.5,1.04,1.61,2.66,36.0,1.01,1.61,2.66,1000.0,1.01,1.61,2.66,1000.0,1.01,1.61,2.66,1000.0,1.68,1.94,2.06,2.48,3.5,980.0,3.15,980.0,3.3,15.0,3.65,26.0,3.55,980.0,3.1,980.0,3.15,980.0,3.55,23.0,3.85,42.0,3.55,980.0,3.55,980.0,3.8,40.0,4.1,1000.0,3.95,1000.0,4.0,1000.0,4.1,1000.0,3.95,1000.0,3.2,13.5,4.2,1000.0,33088578,27301411.0,8900343.0,58805.0,1.225855343,1.225855346,1.225855348,1.225855341,1.225855347,1.225855391,1.225855388,1.225855392,1.225855389,1.225855351,1.225855349,1.225855342,1.225855340,1.225855427,1.225855352
Romanian Liga II,2024-03-11,12:00:00,CS Mioveni,CSA Steaua Bucuresti,2.32,1000.0,1.06,870.0,2.44,980.0,2.88,3.45,1.41,1.54,1.03,1000.0,1.03,1000.0,1.08,1.12,9.4,13.5,1.28,1000.0,1.04,4.6,1.28,1000.0,1.04,4.6,1.28,1000.0,1.04,4.6,1.07,110.0,1.04,18.0,1.04,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.1,980.0,1.1,980.0,1.46,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,4.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33089087,5525359.0,18120525.0,58805.0,1.225862988,1.225862991,1.225862993,1.225862986,1.225862992,1.225863036,1.225863033,1.225863037,1.225863034,1.225862996,1.225862994,1.225862987,1.225862985,1.225863072,1.225862997
Bulgarian A League,2024-03-11,12:30:00,Pirin Blagoevgrad,Hebar,2.62,3.2,2.72,3.35,2.8,3.5,2.36,2.86,1.53,1.73,1.28,1.4,1.01,4.5,1.06,1.1,11.5,16.0,7.8,13.5,1.09,1.15,2.6,3.25,1.45,1.62,1.54,1.74,2.34,2.86,1.17,1.74,2.34,12.5,1.05,1.12,9.6,21.0,1.02,1.12,2.36,1000.0,1.01,1.12,2.36,1000.0,1.01,1.12,9.6,1000.0,1.01,1.12,9.6,1000.0,1.95,2.3,1.77,2.06,1.03,9.8,1.03,10.5,1.03,20.0,1.03,1000.0,1.03,10.0,1.03,7.8,1.03,15.5,6.4,1000.0,1.03,19.0,4.8,15.0,1.03,24.0,1.03,1000.0,1.03,1000.0,4.1,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33076991,2504333.0,20716789.0,58805.0,1.225658919,1.225658922,1.225658924,1.225658917,1.225658923,1.225658967,1.225658964,1.225658968,1.225658965,1.225658927,1.225658925,1.225658918,1.225658916,1.225659003,1.225658928
Polish I Liga,2024-03-11,14:00:00,Wisla Plock,Gornik Leczna,1.82,2.02,3.85,5.8,3.6,4.8,2.96,3.65,1.38,1.52,1.01,980.0,1.01,980.0,1.09,1.14,7.2,12.5,3.1,15.5,1.07,1.39,3.1,4.7,1.27,1.47,1.89,2.24,1.8,2.14,1.34,1.48,3.05,4.6,1.11,1.48,3.05,13.5,1.04,1.48,3.05,55.0,1.01,1.48,3.05,970.0,1.01,1.48,3.05,970.0,1.01,1.48,3.05,1000.0,1.72,2.24,1.8,2.38,3.4,980.0,3.5,980.0,3.9,980.0,4.1,1000.0,3.1,980.0,3.05,980.0,3.6,980.0,4.0,980.0,3.25,980.0,3.2,980.0,3.65,980.0,4.1,980.0,3.7,980.0,3.65,980.0,3.95,980.0,4.1,1000.0,3.4,980.0,4.1,980.0,4.3,1000.0,33076455,487520.0,502299.0,58805.0,1.225649190,1.225649193,1.225649195,1.225649188,1.225649194,1.225649256,1.225649247,1.225649265,1.225649249,1.225649199,1.225649196,1.225649189,1.225649187,1.225649324,1.225649201
Turkish Super League,2024-03-11,14:30:00,Gaziantep FK,Besiktas,3.85,4.2,1.99,2.12,3.6,4.0,2.68,3.9,1.34,1.6,1.45,1.53,2.92,3.25,1.12,1.17,6.8,11.0,11.0,15.5,1.07,1.1,3.65,4.4,1.3,1.38,1.92,2.14,1.87,2.1,1.35,1.45,3.2,3.8,1.12,1.19,3.2,12.5,1.04,1.08,3.2,36.0,1.01,1.08,6.2,1000.0,1.01,1.01,6.2,1000.0,1.01,1.01,13.5,1000.0,1.8,1.91,2.1,2.26,12.5,14.5,8.6,9.8,11.0,13.0,21.0,29.0,13.5,15.5,7.6,8.6,9.4,11.0,18.5,26.0,22.0,36.0,14.5,21.0,16.5,23.0,6.8,46.0,7.4,100.0,7.2,60.0,7.2,70.0,7.4,130.0,6.8,60.0,5.1,14.5,7.6,1000.0,33078111,13848831.0,232068.0,58805.0,1.225678776,1.225678779,1.225678781,1.225678774,1.225678780,1.225678790,1.225678786,1.225678732,1.225678787,1.225678784,1.225678782,1.225678772,1.225678773,1.225678775,1.225678785
Turkish 1 Lig,2024-03-11,14:30:00,Manisa FK,Umraniyespor,1.82,2.26,3.65,5.5,3.05,4.8,2.58,3.7,1.37,1.63,1.35,1.6,2.68,3.85,1.09,1.16,7.4,12.0,10.0,15.5,1.07,1.12,3.1,4.8,1.27,1.48,1.8,2.24,1.81,2.24,1.31,1.48,3.1,4.6,1.08,1.17,7.0,13.5,1.03,1.17,7.0,55.0,1.01,1.17,7.0,1000.0,1.01,1.17,7.0,1000.0,1.01,1.17,7.0,1000.0,1.79,2.22,1.92,2.42,3.35,980.0,3.45,980.0,3.85,40.0,1.85,1000.0,3.05,980.0,3.0,980.0,3.55,980.0,3.0,1000.0,3.25,14.0,3.2,980.0,3.6,980.0,2.8,1000.0,3.65,27.0,3.65,26.0,3.9,48.0,1.73,1000.0,3.4,17.5,1.66,1000.0,1.14,1000.0,33079954,27282595.0,6250160.0,58805.0,1.225711596,1.225711599,1.225711601,1.225711594,1.225711600,1.225711644,1.225711641,1.225711645,1.225711642,1.225711604,1.225711602,1.225711595,1.225711593,1.225711680,1.225711605
French National,2024-03-11,14:30:00,Dijon,Niort,2.18,2.62,2.94,3.65,3.2,4.2,2.86,980.0,1.39,980.0,1.01,1000.0,1.01,1000.0,1.1,1.15,7.6,980.0,3.5,18.0,1.06,1.12,3.5,18.0,1.28,1.4,1.86,2.18,1.84,2.18,1.33,1.46,3.15,10.5,1.11,1.46,3.15,13.5,1.03,1.46,3.15,36.0,1.01,1.46,3.15,970.0,1.01,1.46,3.15,970.0,1.01,1.46,3.15,1000.0,1.69,1.97,2.04,2.46,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,980.0,1.43,980.0,1.1,980.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,1000.0,1.1,1000.0,33078543,305995.0,309687.0,58805.0,1.225690741,1.225690744,1.225690746,1.225690739,1.225690745,1.225690789,1.225690786,1.225690790,1.225690787,1.225690749,1.225690747,1.225690740,1.225690738,1.225690825,1.225690750
Danish Superliga,2024-03-11,15:00:00,Randers,Midtjylland,3.9,4.3,1.99,2.08,3.55,4.1,2.84,4.2,1.31,1.54,1.41,1.7,2.42,3.45,1.13,1.19,6.2,10.0,12.0,18.0,1.06,1.09,3.9,4.7,1.27,1.35,1.98,2.22,1.81,2.02,1.39,1.5,3.0,3.55,1.13,1.5,3.0,9.4,1.04,1.5,3.0,26.0,1.01,1.5,3.0,1000.0,1.01,1.5,3.0,1000.0,1.01,1.5,3.0,1000.0,1.76,1.87,2.16,2.32,12.0,19.5,7.8,12.5,9.4,15.0,17.5,29.0,1.03,19.5,6.6,10.5,8.2,13.0,14.5,25.0,21.0,36.0,12.0,21.0,1.03,23.0,1.03,42.0,1.03,95.0,1.03,55.0,1.03,65.0,1.03,110.0,1.01,50.0,1.01,15.5,1.03,1000.0,33077895,342868.0,28220.0,58805.0,1.225676454,1.225676457,1.225676459,1.225676452,1.225676458,1.225676468,1.225676464,1.225676410,1.225676465,1.225676462,1.225676460,1.225676450,1.225676451,1.225676453,1.225676463
Polish Ekstraklasa,2024-03-11,15:00:00,Warta Poznan,LKS Lodz,1.9,2.2,4.1,5.3,3.3,4.2,2.48,3.25,1.44,1.76,1.28,1.48,3.05,4.6,1.06,1.12,9.4,15.5,2.82,1000.0,1.01,1.55,2.82,3.35,1.43,1.55,1.64,1.8,2.26,2.58,1.22,1.31,4.2,5.6,1.06,1.31,4.2,21.0,1.01,1.31,4.2,110.0,1.01,1.31,4.2,1000.0,1.01,1.31,4.2,1000.0,1.01,1.31,4.2,1000.0,2.02,2.24,1.81,1.99,8.2,11.0,11.0,16.5,4.9,40.0,5.4,140.0,6.2,8.2,6.4,8.6,14.0,24.0,5.3,90.0,9.0,12.0,9.0,12.0,17.0,29.0,5.3,110.0,17.0,29.0,18.0,30.0,5.2,65.0,5.4,210.0,4.5,24.0,5.3,120.0,5.6,1000.0,33080561,3348521.0,1533911.0,58805.0,1.225720387,1.225720390,1.225720392,1.225720385,1.225720391,1.225720435,1.225720432,1.225720436,1.225720433,1.225720395,1.225720393,1.225720386,1.225720384,1.225720471,1.225720396
