League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-02-01,00:00:00,Pumas UNAM,Necaxa,1.7,1.79,5.0,5.7,3.9,4.5,3.15,3.65,1.37,1.46,1.48,1.59,2.7,3.1,1.13,1.16,1.01,8.8,4.0,110.0,1.01,1.34,4.0,4.7,1.27,1.34,2.02,2.28,1.79,1.98,1.4,1.5,3.0,3.5,1.14,1.21,5.8,8.8,1.05,1.21,5.8,26.0,1.01,1.21,5.8,1000.0,1.01,1.21,5.8,1000.0,1.01,1.2,5.8,1000.0,1.8,1.97,2.04,2.24,14.0,980.0,16.5,980.0,9.2,980.0,1.74,1000.0,8.2,980.0,8.2,980.0,17.0,980.0,2.08,980.0,9.2,11.0,8.8,980.0,7.6,980.0,2.68,1000.0,15.5,980.0,15.0,980.0,9.0,980.0,1.76,1000.0,2.7,10.0,1.72,980.0,1.76,1000.0,32967106,328955.0,230910.0,58805.0,1.223986885,1.223986888,1.223986890,1.223986883,1.223986889,1.223986933,1.223986930,1.223986934,1.223986931,1.223986893,1.223986891,1.223986884,1.223986882,1.223986969,1.223986894
Guatemalan Liga Nacional,2024-02-01,00:00:00,Comunicaciones,Coban Imperial,1.51,1.65,5.2,14.0,3.75,950.0,2.92,3.6,1.39,1.53,1.01,1000.0,1.01,1000.0,1.09,110.0,1.01,12.5,1.01,110.0,1.03,990.0,1.01,990.0,1.03,2.08,1.36,990.0,1.29,21.0,1.08,2.18,1.01,18.0,1.08,1.25,5.0,26.0,1.03,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1000.0,1.01,1000.0,1.43,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32981258,9539822.0,9514810.0,58805.0,1.224218650,1.224218653,1.224218655,1.224218648,1.224218654,1.224218698,1.224218695,1.224218699,1.224218696,1.224218658,1.224218656,1.224218649,1.224218647,1.224218734,1.224218659
Mexican Ascenso MX,2024-02-01,00:05:00,Correcaminos UAT,Cancun FC,2.9,3.4,2.24,2.54,3.35,3.8,2.62,3.5,1.4,1.62,1.35,1.54,2.84,1000.0,1.08,1.14,1.01,12.5,3.1,1000.0,1.03,1.12,3.1,3.95,1.34,1.48,1.78,1.99,2.02,2.3,1.26,1.4,3.5,4.8,1.08,1.25,5.0,15.5,1.02,1.25,5.0,55.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.24,5.0,1000.0,1.83,2.12,1.9,2.2,10.5,14.0,8.0,11.5,12.0,17.5,5.3,980.0,9.0,13.5,6.2,8.8,9.2,13.5,22.0,980.0,15.0,980.0,10.5,16.0,14.5,22.0,5.3,980.0,5.3,980.0,5.4,980.0,5.4,980.0,5.7,980.0,5.2,980.0,4.8,980.0,5.9,1000.0,32969521,6535216.0,35917994.0,58805.0,1.224031860,1.224031863,1.224031865,1.224031858,1.224031864,1.224031908,1.224031905,1.224031909,1.224031906,1.224031868,1.224031866,1.224031859,1.224031857,1.224031944,1.224031869
Elite Friendlies,2024-02-01,15:00:00,Al Nassr,Inter Miami CF,2.0,2.24,2.66,3.05,4.4,6.4,3.05,1000.0,1.01,1.48,2.46,2.86,1.54,1.69,1.01,1000.0,1.01,1000.0,1.01,990.0,1.01,1000.0,5.1,980.0,1.01,1.24,4.4,980.0,1.18,1.29,3.05,3.25,1.45,1.49,2.02,2.14,1.88,1.97,1.47,1.59,2.68,3.15,1.23,1.26,4.8,5.4,1.07,1.12,8.6,15.5,1.02,1.06,17.5,110.0,1.22,1.32,4.1,5.6,1.48,1000.0,1.48,1000.0,2.56,980.0,1.51,1000.0,1.58,980.0,2.88,980.0,1.51,980.0,5.5,980.0,1.56,980.0,1.62,980.0,1.5,980.0,1.52,980.0,1.62,1000.0,1.52,980.0,1.77,980.0,1.54,980.0,2.94,980.0,1.77,980.0,1.28,980.0,32979428,6359075.0,27785243.0,58805.0,1.224189680,1.224189683,1.224189685,1.224189678,1.224189684,1.224189728,1.224189725,1.224189729,1.224189726,1.224189688,1.224189686,1.224189679,1.224189677,1.224189764,1.224189689
Brazilian Carioca Matches,2024-02-01,15:30:00,Madureira,Boavista RJ,1.95,4.6,2.7,980.0,2.5,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,55.0,1.02,13.5,1.08,110.0,1.02,18.0,1.08,980.0,1.02,18.0,1.08,980.0,1.02,18.0,1.05,980.0,1.02,110.0,1.01,980.0,1.02,1000.0,1.01,980.0,1.02,1000.0,1.01,980.0,1.02,1000.0,1.01,980.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32979058,1040277.0,5244889.0,58805.0,1.224183749,1.224183752,1.224183754,1.224183747,1.224183753,1.224183797,1.224183794,1.224183798,1.224183795,1.224183757,1.224183755,1.224183748,1.224183746,1.224183833,1.224183758
Icelandic Reykjavik Cup,2024-02-01,16:30:00,IR Reykjavik,Fjolnir,1.01,990.0,1.01,990.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,1.06,1.08,1000.0,1.01,18.0,1.08,1000.0,1.01,18.0,1.08,1000.0,1.01,18.0,1.05,1.52,2.94,110.0,1.01,1.52,2.94,1000.0,1.01,1.52,2.94,1000.0,1.01,1.52,2.94,1000.0,1.01,1.52,2.94,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32976554,4742652.0,2568005.0,58805.0,1.224139180,1.224139183,1.224139185,1.224139178,1.224139184,1.224139228,1.224139225,1.224139229,1.224139226,1.224139188,1.224139186,1.224139179,1.224139177,1.224139264,1.224139189
English Premier League,2024-02-01,16:30:00,West Ham,Bournemouth,2.54,2.56,2.88,2.92,3.75,3.8,3.35,4.3,1.31,1.43,1.57,1.66,2.52,2.76,1.15,1.21,5.8,7.8,17.5,20.0,1.05,1.06,5.0,5.4,1.23,1.25,2.38,2.44,1.7,1.73,1.57,1.6,2.68,2.76,1.21,1.25,5.1,5.8,1.08,1.11,10.5,15.5,1.02,1.05,22.0,55.0,1.01,1.02,48.0,1000.0,1.01,1.01,48.0,1000.0,1.59,1.65,2.54,2.72,18.5,20.0,14.0,15.0,20.0,23.0,38.0,44.0,13.0,14.0,8.2,8.4,12.5,13.5,25.0,26.0,17.0,18.5,11.0,12.0,13.5,14.5,30.0,32.0,30.0,36.0,20.0,23.0,28.0,32.0,50.0,60.0,12.5,15.5,16.0,18.5,55.0,380.0,32908106,48756.0,1141.0,58805.0,1.223091126,1.223091130,1.223091132,1.223091124,1.223091131,1.223091069,1.223091065,1.223091078,1.223091066,1.223091135,1.223091133,1.223091122,1.223091123,1.223091125,1.223091136
Swiss Super League,2024-02-01,16:30:00,Stade Lausanne-Ouchy,Luzern,3.1,3.35,2.26,2.42,3.8,4.3,1.01,1000.0,1.01,1000.0,1.56,1.69,1.01,1000.0,1.15,1.19,6.2,7.4,17.0,26.0,1.04,1.07,2.26,26.0,1.18,1.8,2.26,2.58,1.64,1.8,1.5,1.62,2.6,3.0,1.16,1.3,4.4,8.2,1.06,1.3,4.4,21.0,1.02,1.05,20.0,55.0,1.01,1.02,20.0,1000.0,1.01,1.01,20.0,1000.0,1.61,1.75,2.32,1000.0,1.03,20.0,11.5,14.5,14.0,17.5,1.03,30.0,1.03,17.0,8.4,10.5,10.0,12.5,1.03,24.0,1.03,24.0,12.0,15.0,13.5,16.5,1.03,32.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,23.0,1.01,14.0,1.03,1000.0,32975765,5805890.0,65784.0,58805.0,1.224122058,1.224122061,1.224122063,1.224122056,1.224122062,1.224122106,1.224122103,1.224122107,1.224122104,1.224122066,1.224122064,1.224122057,1.224122055,1.224122142,1.224122067
Belgian First Division A,2024-02-01,16:30:00,Sint Truiden,Gent,3.75,4.2,2.0,2.16,3.75,4.0,2.94,3.4,1.42,1.52,1.42,1.52,2.92,3.35,1.11,1.14,8.2,10.0,10.0,18.0,1.06,1.1,3.55,4.2,1.32,1.39,1.88,2.08,1.94,2.14,1.34,1.42,3.4,3.95,1.11,1.2,6.0,11.0,1.04,1.07,12.0,26.0,1.01,1.03,13.5,110.0,1.01,1.01,3.45,1000.0,1.01,1.01,13.5,1000.0,1.79,1.96,2.04,2.26,10.0,14.5,8.2,10.0,5.7,13.5,7.2,27.0,5.9,15.0,7.2,8.6,5.3,11.5,7.0,24.0,7.4,29.0,6.2,17.0,6.6,20.0,7.8,40.0,8.8,80.0,8.2,50.0,8.4,60.0,4.4,110.0,4.2,50.0,6.2,16.5,4.4,1000.0,32976401,189832.0,350594.0,58805.0,1.224139147,1.224139150,1.224139152,1.224139145,1.224139151,1.224139161,1.224139157,1.224139103,1.224139158,1.224139155,1.224139153,1.224139143,1.224139144,1.224139146,1.224139156
Belgian First Division A,2024-02-01,16:30:00,Yellow-Red Mechelen,Anderlecht,3.4,3.85,2.2,2.34,3.5,3.85,2.9,3.3,1.43,1.53,1.41,1.51,1.01,1000.0,1.1,1.14,8.0,12.5,10.0,15.5,1.07,1.1,3.45,4.1,1.32,1.41,1.85,2.06,1.95,2.18,1.33,1.41,3.45,4.1,1.1,1.19,6.4,12.5,1.04,1.07,12.0,26.0,1.01,1.03,13.5,110.0,1.01,1.01,13.5,1000.0,1.01,1.01,13.5,1000.0,1.78,1.95,2.04,2.28,10.0,14.0,8.6,10.5,1.03,15.0,1.03,30.0,1.03,14.0,7.0,8.4,9.6,12.0,1.03,26.0,1.03,26.0,12.5,15.5,1.03,19.5,1.03,42.0,1.03,70.0,1.03,44.0,1.03,55.0,1.03,110.0,1.01,44.0,1.01,19.0,1.03,1000.0,32977171,13052998.0,58163.0,58805.0,1.224149002,1.224149005,1.224149007,1.224149000,1.224149006,1.224149016,1.224149012,1.224148958,1.224149013,1.224149010,1.224149008,1.224148998,1.224148999,1.224149001,1.224149011
