League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Women's Matches,2024-01-19,00:00:00,Monterrey (W),Club Necaxa (W),1.07,1.12,1.04,110.0,1.01,950.0,1.01,7.2,1.1,1.23,1.01,1000.0,1.01,1000.0,1.01,1.45,1.01,4.1,1.01,110.0,1.01,1.33,1.01,110.0,1.01,1.33,2.26,110.0,1.23,1.33,1.57,110.0,1.58,2.76,1.56,1.76,1.58,4.9,1.26,1.37,1.01,110.0,1.03,1.37,2.34,110.0,1.03,1.37,2.34,1000.0,1.01,1.37,2.34,1000.0,1.01,1000.0,1.61,1000.0,1.13,150.0,1.03,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.03,1000.0,1.02,1000.0,1.03,11.5,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.03,1000.0,1.03,2.28,1.01,1000.0,1.02,1000.0,32946863,16743506.0,16729907.0,58805.0,1.223691820,1.223691823,1.223691825,1.223691818,1.223691824,1.223691868,1.223691865,1.223691869,1.223691866,1.223691828,1.223691826,1.223691819,1.223691817,1.223691904,1.223691829
Mexican Ascenso MX,2024-01-19,00:05:00,Mineros de Zacatecas,Tapatio,1.73,1.89,4.4,5.1,3.65,4.6,3.35,4.3,1.31,1.42,1.51,1.7,1.01,1000.0,1.14,1.2,1.01,8.0,4.2,1000.0,1.01,1.12,4.2,5.4,1.22,1.32,2.1,2.42,1.71,1.91,1.46,1.63,2.58,3.2,1.15,1.25,5.0,8.2,1.05,1.25,5.0,26.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,990.0,1.69,1.94,2.06,2.46,14.5,20.0,5.8,22.0,5.5,38.0,5.9,95.0,8.8,12.0,8.0,11.0,14.5,21.0,5.7,60.0,9.8,13.5,10.0,14.0,5.6,19.5,5.7,60.0,5.7,21.0,14.0,20.0,5.3,32.0,5.9,90.0,3.95,10.5,5.6,50.0,6.2,1000.0,32934187,8692849.0,35601788.0,58805.0,1.223478506,1.223478509,1.223478511,1.223478504,1.223478510,1.223478554,1.223478551,1.223478555,1.223478552,1.223478514,1.223478512,1.223478505,1.223478503,1.223478590,1.223478515
Mexican Women's Matches,2024-01-19,00:10:00,Guadalajara (W),Atletico San Luis (W),1.15,1.23,11.0,110.0,6.4,16.5,1.01,6.4,1.18,1.29,1.01,1000.0,1.01,1000.0,1.22,1.35,1.01,5.4,2.8,1000.0,1.02,1.12,1.72,1000.0,1.02,1.55,1.72,110.0,1.35,1.55,1.71,2.1,1.9,2.4,1.31,1.49,1.91,36.0,1.03,1.49,1.91,110.0,1.01,1.49,1.91,1000.0,1.01,1.48,3.05,1000.0,1.01,1.48,3.05,1000.0,1.01,2.6,1.63,1000.0,1.19,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,14.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,10.5,1.01,14.5,1.01,1000.0,1.01,1000.0,1.03,10.5,1.01,17.0,1.01,1000.0,1.01,1000.0,1.01,3.55,1.01,1000.0,1.01,1000.0,32946861,16652589.0,25062342.0,58805.0,1.223691910,1.223691913,1.223691915,1.223691908,1.223691914,1.223691958,1.223691955,1.223691959,1.223691956,1.223691918,1.223691916,1.223691909,1.223691907,1.223691994,1.223691919
Australian A-League Men,2024-01-19,03:00:00,Wellington Phoenix,Melbourne Victory,3.05,3.2,2.34,2.4,3.9,3.95,3.65,3.8,1.36,1.38,1.49,1.62,2.62,3.05,1.13,1.19,6.4,8.4,15.5,21.0,1.05,1.07,4.6,5.0,1.25,1.28,2.24,2.32,1.76,1.81,1.48,1.52,2.92,3.1,1.17,1.22,5.7,7.4,1.06,1.09,12.5,18.0,1.01,1.04,32.0,970.0,1.01,1.02,85.0,1000.0,1.01,1.01,230.0,1000.0,1.67,1.7,2.44,2.5,16.5,17.5,11.5,12.5,15.0,16.0,29.0,32.0,14.0,15.0,8.2,8.8,10.5,11.0,21.0,22.0,21.0,23.0,12.5,13.0,15.0,15.5,29.0,32.0,46.0,50.0,29.0,32.0,34.0,38.0,19.5,75.0,18.0,24.0,13.0,15.5,25.0,980.0,32923276,2469649.0,1205124.0,58805.0,1.223329547,1.223329633,1.223329634,1.223329635,1.223329549,1.223329550,1.223329551,1.223329552,1.223329553,1.223329554,1.223329555,1.223329556,1.223329557,1.223329626,1.223329548
Indian Super Cup,2024-01-19,05:30:00,Hyderabad FC,Sreenidhi FC,4.7,5.6,1.7,1.79,4.1,4.8,1.01,4.1,1.11,1.41,1.29,1.93,2.08,1000.0,1.01,1.19,1.01,1000.0,4.2,1000.0,1.01,1.31,4.2,5.2,1.24,1.31,2.18,2.48,1.67,1.84,1.45,1.56,2.78,3.25,1.05,1.56,2.78,36.0,1.04,1.56,2.78,110.0,1.01,1.56,2.78,1000.0,1.01,1.56,2.78,1000.0,1.01,1.56,2.78,1000.0,1.72,1.88,2.14,2.38,13.0,20.0,8.2,14.0,8.2,12.5,16.0,19.0,5.6,24.0,7.2,10.5,8.0,9.8,12.5,19.0,8.2,50.0,6.2,21.0,16.0,19.5,25.0,32.0,6.8,160.0,8.0,75.0,7.8,70.0,6.8,95.0,8.8,75.0,6.2,12.0,6.0,1000.0,32942994,26624493.0,43204220.0,58805.0,1.223626921,1.223626924,1.223626926,1.223626919,1.223626925,1.223626969,1.223626966,1.223626970,1.223626967,1.223626929,1.223626927,1.223626920,1.223626918,1.223627005,1.223626930
Australian A-League Men,2024-01-19,05:45:00,Sydney FC,Newcastle Jets,1.68,1.7,5.0,5.1,4.8,4.9,4.4,5.7,1.21,1.29,1.82,2.08,1.92,2.22,1.21,1.34,4.0,5.7,25.0,50.0,1.02,1.03,6.6,9.4,1.12,1.18,3.1,3.5,1.4,1.47,1.86,2.0,2.0,2.18,1.35,1.5,3.0,3.9,1.14,1.5,3.0,8.8,1.05,1.08,13.5,26.0,1.02,1.05,13.5,110.0,1.01,1.03,13.5,1000.0,1.51,1.59,2.72,2.98,32.0,36.0,29.0,34.0,42.0,50.0,12.0,120.0,15.0,17.5,11.5,13.5,18.5,21.0,42.0,48.0,13.5,15.0,10.0,11.0,15.0,16.5,36.0,44.0,16.5,19.0,13.5,15.0,19.5,21.0,42.0,55.0,4.5,5.8,21.0,29.0,13.0,980.0,32923277,1205121.0,1205125.0,58805.0,1.223329652,1.223329738,1.223329739,1.223329740,1.223329654,1.223329655,1.223329656,1.223329657,1.223329658,1.223329659,1.223329660,1.223329661,1.223329662,1.223329731,1.223329653
AFC Asian Cup,2024-01-19,08:30:00,Iraq,Japan,14.5,17.5,1.23,1.26,6.6,7.8,3.6,4.4,1.3,1.38,1.61,1.75,2.34,2.64,1.17,1.22,1.01,6.8,2.48,1000.0,1.01,1.06,2.48,990.0,1.01,1.67,2.48,2.82,1.55,1.67,1.59,1.72,2.38,2.7,1.25,1.31,4.2,5.0,1.09,1.31,4.2,13.5,1.02,1.06,18.5,55.0,1.01,1.03,18.5,1000.0,1.01,1.03,18.5,1000.0,2.16,2.42,1.71,1.87,10.0,28.0,8.2,10.0,6.8,8.2,8.2,9.8,8.4,55.0,14.0,17.5,9.8,12.0,12.0,15.0,9.4,150.0,8.6,60.0,8.0,40.0,8.0,44.0,9.8,1000.0,9.6,1000.0,9.4,210.0,9.6,230.0,9.6,1000.0,3.05,4.4,10.0,1000.0,32916517,53446.0,29636.0,58805.0,1.223214280,1.223214283,1.223214285,1.223214278,1.223214284,1.223214328,1.223214325,1.223214329,1.223214326,1.223214288,1.223214286,1.223214279,1.223214277,1.223214364,1.223214289
Indian Super Cup,2024-01-19,11:00:00,Mohun Bagan Super Giants,Quess East Bengal,1.91,2.28,3.3,4.3,3.5,4.6,1.01,4.1,1.01,1.46,1.01,1000.0,1.01,1000.0,1.01,1.2,1.01,1000.0,4.2,1000.0,1.01,1.08,4.2,5.6,1.22,1.31,2.08,2.54,1.64,1.91,1.43,1.62,2.62,3.3,1.15,1.62,2.62,9.4,1.04,1.62,2.62,55.0,1.01,1.62,2.62,1000.0,1.01,1.62,2.62,1000.0,1.01,1.62,2.62,1000.0,1.59,1.83,2.2,2.68,2.14,21.0,3.15,19.0,1.52,32.0,1.35,1000.0,4.2,13.5,3.8,10.0,1.38,17.5,1.5,44.0,4.4,16.0,4.1,12.5,2.12,19.0,1.34,50.0,1.81,28.0,2.26,22.0,1.44,36.0,1.25,1000.0,1.68,13.0,1.25,36.0,1.2,1000.0,32942995,64904367.0,20017309.0,58805.0,1.223626830,1.223626833,1.223626835,1.223626828,1.223626834,1.223626878,1.223626875,1.223626879,1.223626876,1.223626838,1.223626836,1.223626829,1.223626827,1.223626914,1.223626839
Africa Cup of Nations,2024-01-19,11:00:00,Cape Verde,Mozambique,2.14,2.24,4.3,5.1,2.98,3.3,2.34,2.54,1.65,1.75,1.25,1.35,3.9,5.0,1.05,1.08,1.01,980.0,6.4,8.2,1.14,1.19,2.3,2.8,1.56,1.76,1.49,1.51,2.96,3.05,1.12,1.21,2.96,10.5,1.04,1.12,10.0,36.0,1.01,1.12,5.7,980.0,1.01,1.12,10.0,1000.0,1.01,1.01,10.0,1000.0,1.01,1.01,10.5,1000.0,2.18,2.58,1.64,1.85,6.2,7.6,9.2,12.5,7.0,980.0,8.2,980.0,5.4,7.2,6.2,8.0,16.0,22.0,8.0,980.0,9.8,12.0,9.6,13.0,7.0,980.0,8.2,980.0,7.0,980.0,7.0,980.0,7.8,980.0,7.6,980.0,6.4,980.0,7.4,980.0,7.8,1000.0,32918200,262717.0,3066530.0,58805.0,1.223235536,1.223235539,1.223235541,1.223235534,1.223235540,1.223235550,1.223235546,1.223235492,1.223235547,1.223235544,1.223235542,1.223235532,1.223235533,1.223235535,1.223235545
Algerian Ligue 1,2024-01-19,11:30:00,MC El Bayadh,MC Oran,1.48,1.57,9.2,11.5,3.75,4.5,2.04,2.74,1.31,1.7,1.01,1000.0,1.01,1000.0,1.01,1.09,1.01,1000.0,2.7,26.0,1.08,1.59,2.7,3.1,1.48,1.59,1.56,1.69,2.44,2.78,1.18,1.69,2.44,7.0,1.06,1.69,2.44,21.0,1.02,1.69,2.44,110.0,1.01,1.69,2.44,1000.0,1.01,1.69,2.44,1000.0,1.01,1.69,2.44,1000.0,2.62,2.98,1.51,1.62,8.2,10.0,1.03,23.0,1.07,1000.0,1.07,1000.0,3.65,5.8,4.6,10.5,1.07,1000.0,1.07,1000.0,4.2,7.4,1.53,12.0,1.04,44.0,1.07,1000.0,1.9,14.0,1.07,23.0,1.07,1000.0,1.07,1000.0,1.07,13.5,1.07,1000.0,1.07,1000.0,32946351,16731248.0,8306133.0,58805.0,1.223681265,1.223681268,1.223681270,1.223681263,1.223681269,1.223681313,1.223681310,1.223681314,1.223681311,1.223681273,1.223681271,1.223681264,1.223681262,1.223681349,1.223681274
