League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
CONCACAF Champions League,2024-02-22,00:00:00,Cavalry,Orlando City,5.5,1000.0,1.55,1.71,4.3,1000.0,1.47,4.4,1.3,1000.0,1.27,2.04,1.98,1000.0,1.13,980.0,6.6,980.0,1.02,26.0,1.04,1.11,1.85,26.0,1.18,2.18,1.85,7.0,1.33,2.18,1.23,1.93,1.67,5.3,1.15,1.93,1.67,7.8,1.05,1.93,2.08,21.0,1.02,1.93,2.08,110.0,1.01,980.0,2.1,970.0,1.01,1.9,2.12,1000.0,1.37,2.3,1.78,11.0,1.03,980.0,1.06,980.0,1.13,980.0,1.06,1000.0,1.06,1000.0,1.13,980.0,1.06,980.0,1.06,980.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.13,980.0,1.06,1000.0,33024871,24151527.0,5640226.0,58805.0,1.224910340,1.224910343,1.224910345,1.224910338,1.224910344,1.224910388,1.224910385,1.224910389,1.224910386,1.224910348,1.224910346,1.224910339,1.224910337,1.224910424,1.224910349
Mexican Liga MX,2024-02-22,00:00:00,Leon,Cruz Azul,2.72,2.86,2.64,2.74,3.7,3.9,3.45,3.9,1.35,1.41,1.55,1.63,2.58,2.82,1.15,1.18,6.8,7.8,14.0,21.0,1.05,1.08,4.3,5.2,1.24,1.3,2.2,2.34,1.76,1.82,1.47,1.55,2.82,3.2,1.16,1.55,2.82,8.8,1.06,1.11,2.82,21.0,1.01,1.05,1.01,100.0,1.01,1.05,10.0,1000.0,1.01,1.05,10.0,1000.0,1.66,1.74,2.36,2.52,15.0,22.0,12.0,14.0,16.5,19.0,6.6,42.0,12.0,17.5,8.0,9.2,11.0,13.0,22.0,980.0,16.5,23.0,11.0,13.0,14.0,16.0,6.6,42.0,6.8,44.0,20.0,34.0,27.0,42.0,7.4,80.0,5.4,23.0,5.3,21.0,7.0,980.0,33032964,4468457.0,328204.0,58805.0,1.225020156,1.225020159,1.225020161,1.225020154,1.225020160,1.225020204,1.225020201,1.225020205,1.225020202,1.225020164,1.225020162,1.225020155,1.225020153,1.225020240,1.225020165
Mexican Liga MX,2024-02-22,00:00:00,CF America,Mazatlan FC,1.27,1.3,12.5,14.0,6.6,7.4,4.0,4.5,1.29,1.34,1.69,1.8,2.26,2.44,1.2,1.24,5.3,6.0,1.02,36.0,1.03,1.06,2.78,10.5,1.14,1.56,2.78,3.0,1.5,1.56,1.71,1.79,2.26,2.42,1.3,1.34,3.95,4.4,1.11,1.15,7.4,10.5,1.03,1.07,15.0,36.0,1.01,1.03,34.0,1000.0,1.01,1.02,40.0,1000.0,2.02,2.12,1.89,1.98,24.0,30.0,40.0,980.0,20.0,980.0,100.0,980.0,10.0,11.5,13.5,15.5,38.0,46.0,21.0,460.0,7.8,8.6,10.0,11.0,26.0,32.0,20.0,150.0,9.2,10.0,12.0,13.0,27.0,34.0,21.0,980.0,3.4,4.0,21.0,210.0,15.5,1000.0,33032963,328952.0,30582862.0,58805.0,1.225020246,1.225020249,1.225020251,1.225020244,1.225020250,1.225020294,1.225020291,1.225020295,1.225020292,1.225020254,1.225020252,1.225020245,1.225020243,1.225020330,1.225020255
Mexican Ascenso MX,2024-02-22,00:05:00,Cimarrones De Sonora,CD Tepatitlan De Morelos,1.97,2.06,4.0,4.4,3.75,3.95,3.1,3.5,1.4,1.48,1.46,1.56,2.78,3.15,1.12,1.17,7.2,9.4,3.95,36.0,1.05,1.34,3.95,4.4,1.3,1.34,2.02,2.14,1.89,1.98,1.4,1.45,3.25,3.5,1.13,1.45,3.25,10.5,1.05,1.45,3.25,26.0,1.01,1.03,1.01,970.0,1.01,1.03,13.5,970.0,1.01,1.03,5.7,1000.0,1.78,1.89,2.12,2.28,11.5,16.5,14.0,17.5,6.4,980.0,6.6,980.0,8.8,11.0,7.8,9.4,14.0,18.5,6.6,980.0,11.0,13.5,9.4,12.0,14.5,21.0,6.4,980.0,18.5,25.0,16.5,22.0,27.0,980.0,6.6,980.0,4.7,14.0,6.2,980.0,7.0,1000.0,33024488,13625724.0,15976071.0,58805.0,1.224907583,1.224907586,1.224907588,1.224907581,1.224907587,1.224907631,1.224907628,1.224907632,1.224907629,1.224907591,1.224907589,1.224907582,1.224907580,1.224907667,1.224907592
Indonesian Liga 1,2024-02-22,05:00:00,Bhayangkara FC,Pss Sleman,1.94,2.1,3.8,4.3,3.7,4.2,3.2,4.2,1.31,1.54,1.23,1.61,2.64,1000.0,1.13,1.17,7.2,8.8,3.55,26.0,1.04,1.39,3.55,4.9,1.26,1.39,2.12,2.28,1.78,1.88,1.35,1.52,2.92,3.85,1.13,1.52,2.92,9.4,1.05,1.52,2.92,26.0,1.01,1.52,2.94,100.0,1.01,1.52,2.94,1000.0,1.01,1.52,2.92,1000.0,1.71,1.91,2.1,2.4,3.65,19.5,3.65,19.0,4.0,38.0,4.2,95.0,3.45,13.0,7.4,11.0,3.75,20.0,4.1,55.0,3.75,16.0,8.8,13.0,3.8,22.0,4.2,65.0,3.85,28.0,3.8,24.0,4.0,40.0,4.3,110.0,3.4,15.0,4.1,55.0,4.4,1000.0,33024941,13203072.0,13082110.0,58805.0,1.224912042,1.224912045,1.224912047,1.224912040,1.224912046,1.224912090,1.224912087,1.224912091,1.224912088,1.224912050,1.224912048,1.224912041,1.224912039,1.224912126,1.224912051
Indonesian Liga 1,2024-02-22,05:00:00,PS TIRA,Pusamania Borneo FC,4.8,5.0,1.74,1.81,4.0,4.4,3.15,10.5,1.32,1.47,1.48,1.61,2.64,3.1,1.13,1000.0,1.01,8.8,4.2,26.0,1.05,1.32,4.2,5.0,1.25,1.32,2.08,3.5,1.4,1.92,1.43,1.5,3.0,3.35,1.15,1.5,3.0,8.8,1.05,1.5,3.0,21.0,1.01,1.5,3.0,110.0,1.01,1.5,3.0,1000.0,1.01,1.5,3.0,1000.0,1.74,1.92,2.08,2.36,5.7,990.0,4.7,11.0,4.8,11.5,5.8,19.5,5.8,990.0,4.8,10.5,4.7,990.0,5.7,19.0,6.8,42.0,5.8,990.0,5.9,990.0,6.6,36.0,7.8,130.0,7.2,60.0,7.4,70.0,7.6,120.0,7.4,70.0,4.6,10.5,8.2,1000.0,33024438,25066834.0,9130100.0,58805.0,1.224907493,1.224907496,1.224907498,1.224907491,1.224907497,1.224907541,1.224907538,1.224907542,1.224907539,1.224907501,1.224907499,1.224907492,1.224907490,1.224907577,1.224907502
AFC Cup,2024-02-22,05:00:00,Macarthur FC,Central Coast Mariners,1.83,1000.0,1.75,1000.0,1.1,1000.0,3.15,3.9,1.35,1.47,1.23,2.04,1.97,1000.0,1.11,1.18,6.0,9.6,1.27,26.0,1.04,4.6,1.27,26.0,1.04,5.8,1.27,1000.0,1.04,4.6,1.2,1.87,1.24,6.0,1.14,1.87,1.24,8.2,1.04,1.87,1.24,26.0,1.01,1.87,2.16,1000.0,1.01,1.84,2.18,1000.0,1.01,1.83,2.2,1000.0,1.59,1.81,2.24,2.7,1.48,1000.0,2.66,1000.0,2.9,1000.0,5.0,1000.0,2.72,1000.0,3.6,1000.0,3.95,1000.0,8.2,1000.0,3.2,1000.0,2.9,1000.0,9.0,1000.0,14.0,1000.0,4.1,1000.0,4.9,1000.0,9.2,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33036369,36700739.0,1205126.0,58805.0,1.225086309,1.225086396,1.225086397,1.225086398,1.225086311,1.225086312,1.225086313,1.225086314,1.225086315,1.225086316,1.225086317,1.225086318,1.225086319,1.225086388,1.225086310
Algerian U21,2024-02-22,06:00:00,CS Constantine U21,ASO Chlef U21,1.14,990.0,1.14,1000.0,1.13,950.0,3.25,4.3,1.31,1.45,1.02,1000.0,1.01,1000.0,1.12,1.17,7.2,9.4,1.27,1000.0,1.02,1.07,1.27,1000.0,1.02,4.6,1.27,1000.0,1.02,4.6,1.08,55.0,1.02,13.0,1.05,1.25,5.0,55.0,1.02,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.1,1000.0,1.1,1000.0,1.49,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33041827,7708856.0,8249573.0,58805.0,1.225153922,1.225153925,1.225153927,1.225153920,1.225153926,1.225153970,1.225153967,1.225153971,1.225153968,1.225153930,1.225153928,1.225153921,1.225153919,1.225154006,1.225153931
Azerbaijan 1st Division,2024-02-22,06:00:00,Irevan FK,Energetik Mingechevir,1.03,1000.0,1.3,1000.0,1.3,950.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,110.0,1.03,1.12,1.27,55.0,1.03,4.6,1.27,55.0,1.03,4.6,1.06,55.0,1.03,36.0,1.05,55.0,1.03,110.0,1.03,55.0,1.03,110.0,1.01,55.0,1.03,1000.0,1.01,55.0,1.03,1000.0,1.01,55.0,1.03,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33038738,61373162.0,12152001.0,58805.0,1.225119051,1.225119054,1.225119056,1.225119049,1.225119055,1.225119099,1.225119096,1.225119100,1.225119097,1.225119059,1.225119057,1.225119050,1.225119048,1.225119135,1.225119060
Azerbaijan 1st Division,2024-02-22,07:00:00,Zaqatala,Mil-Mugan FK,1.01,1000.0,1.01,1000.0,1.01,950.0,2.94,3.65,1.38,1.52,1.02,1000.0,1.01,1000.0,1.09,1.14,8.6,12.5,1.27,1000.0,1.04,1.1,1.27,26.0,1.04,15.5,1.27,26.0,1.04,4.6,1.06,26.0,1.04,21.0,1.05,26.0,1.04,110.0,1.03,1.08,1.04,110.0,1.01,1.08,1.04,1000.0,1.01,1.08,1.04,1000.0,1.01,1.08,1.04,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,2.28,1000.0,2.78,1000.0,3.85,1000.0,2.28,1000.0,3.3,1000.0,4.6,1000.0,8.2,1000.0,2.88,1000.0,3.55,1000.0,5.8,1000.0,6.8,1000.0,4.4,1000.0,4.1,1000.0,8.4,1000.0,9.6,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33042581,15282695.0,10519676.0,58805.0,1.225163962,1.225163965,1.225163967,1.225163960,1.225163966,1.225164011,1.225164008,1.225164012,1.225164009,1.225163970,1.225163968,1.225163961,1.225163959,1.225164048,1.225163971
