Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
lblXA2Ia,20/12/2023,08:00,TURKEY - 1. LIG,Keciorengucu,Bandirmaspor,ROUND 16,2.9,3.2,2.3,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.91,2.85,1.4,1.58,2.35,9.5,8.0,11.0,23.0,9.0,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
vmsp802I,20/12/2023,08:00,TURKEY - 1. LIG,Erzurumspor,Umraniyespor,ROUND 16,2.63,3.1,2.55,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.6,1.48,1.48,2.6,8.5,8.0,12.0,26.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
0hjFvEdN,20/12/2023,08:30,IRAQ - SUPER LEAGUE,Al Quwa Al Jawiya,Duhok,ROUND 10,1.51,3.7,6.98,1.45,2.55,1.05,7.5,1.4,2.75,2.2,1.6,3.8,1.22,7.6,1.05,2.3,1.59,,,,,,,,,,,,,,,,,,,,,
ARyoZiKp,20/12/2023,08:30,IRAQ - SUPER LEAGUE,Al Talaba,Karbala,ROUND 10,1.65,3.35,4.8,1.5,2.18,1.06,7.1,1.42,2.57,2.25,1.5,4.35,1.16,8.4,1.04,2.19,1.64,,,,,7.0,8.5,20.0,65.0,4.45,5.8,14.0,45.0,5.6,7.4,17.0,55.0,10.0,13.0,30.0,100.0,
4CHCgMUN,20/12/2023,09:00,SERBIA - SUPER LIGA,Radnicki 1923,Radnik,ROUND 9,1.75,3.5,4.55,1.5,2.5,1.08,6.5,1.39,2.75,2.15,1.65,3.75,1.23,6.5,1.08,2.05,1.7,1.72,2.05,,,6.5,10.25,24.0,80.0,5.7,6.8,15.5,50.0,7.2,8.5,19.0,65.0,13.0,15.5,35.0,110.0,201.0
KrvszPf3,20/12/2023,09:45,UNITED ARAB EMIRATES - UAE LEAGUE,Al Ain,Khorfakkan,ROUND 9,1.25,5.9,9.0,1.22,3.85,1.02,20.0,1.11,5.6,1.35,2.95,1.87,1.87,2.82,1.38,1.72,2.02,,,,,25.0,32.0,75.0,250.0,11.25,12.5,28.0,90.0,8.25,9.25,20.0,65.0,8.75,10.0,21.0,70.0,400.0
8bPhbvJQ,20/12/2023,10:00,UGANDA - PREMIER LEAGUE,Mbarara City,Airtel Kitara,ROUND 12,3.55,3.0,2.02,1.55,2.07,1.08,6.15,1.5,2.25,2.54,1.43,5.05,1.12,,,2.17,1.66,,,,,6.3,4.65,6.9,14.5,6.5,5.3,7.9,16.5,13.5,11.0,16.0,35.0,40.0,32.0,45.0,100.0,
A7BKgbRs,20/12/2023,10:00,UGANDA - PREMIER LEAGUE,Arua Hill,Maroons,ROUND 12,4.35,3.6,1.65,1.4,2.4,,,1.31,3.04,1.93,1.7,3.48,1.24,,,1.92,1.84,,,,,9.0,5.3,6.2,10.25,9.25,6.1,7.1,11.75,19.0,12.5,14.5,24.0,55.0,35.0,40.0,70.0,500.0
EudKD4Yt,20/12/2023,11:00,TURKEY - 1. LIG,Adanaspor AS,Altay,ROUND 16,1.7,3.75,4.0,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.88,3.4,1.3,6.5,1.11,1.83,1.83,1.73,2.08,1.23,4.1,11.0,11.0,21.0,41.0,7.0,7.5,13.0,34.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0
4ztI8F3f,20/12/2023,11:00,TURKEY - SUPER LIG,Kayserispor,Fenerbahce,ROUND 17,6.0,4.2,1.44,1.25,3.75,1.03,17.0,1.14,5.5,1.53,2.4,2.2,1.62,3.75,1.25,1.67,2.1,6.0,1.13,2.68,1.45,17.0,9.5,8.5,11.0,21.0,9.0,8.5,11.0,41.0,19.0,15.0,21.0,67.0,41.0,41.0,41.0,151.0
