Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
j1F7jy8L,07/12/2023,00:00,MEXICO - LIGA MX,Atl. San Luis,Club America,APERTURA ,4.2,3.8,1.83,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.75,2.0,3.9,1.24,2.03,1.83,12.0,8.0,9.0,15.0,13.0,7.0,8.5,15.0,21.0,13.0,15.0,23.0,41.0,34.0,34.0,41.0,201.0
KScWqA1M,07/12/2023,05:30,INDIA - I-LEAGUE,Real Kashmir,Sreenidi Deccan,ROUND 9,4.15,3.65,1.75,1.35,3.04,1.01,10.0,1.24,3.25,1.75,1.93,2.7,1.35,5.25,1.11,1.7,1.93,,,,,11.25,7.6,8.75,14.0,12.5,7.1,8.0,13.5,24.0,14.0,14.5,24.0,65.0,37.0,40.0,65.0,450.0
U1waBUED,07/12/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Gol Gohar,Tractor,ROUND 12,3.15,2.9,2.4,1.6,2.25,1.11,5.5,1.5,2.42,2.42,1.5,4.35,1.18,7.5,1.06,2.02,1.7,2.32,1.57,1.55,2.35,5.5,6.3,10.75,25.0,7.1,5.7,9.5,23.0,14.5,11.75,17.0,40.0,40.0,35.0,50.0,100.0,900.0
fNs6LrLO,07/12/2023,10:00,UKRAINE - PREMIER LEAGUE,Dyn. Kyiv,Metalist 1925,ROUND 3,1.22,5.5,10.75,1.29,3.4,1.02,16.5,1.19,3.7,1.53,2.18,2.27,1.5,3.6,1.2,2.12,1.57,,,,,14.0,28.0,80.0,350.0,7.3,11.75,35.0,150.0,5.9,9.5,28.0,120.0,6.9,11.0,32.0,150.0,1000.0
KIKGPJC1,07/12/2023,10:00,UGANDA - PREMIER LEAGUE,Gadaffi,UPDF,ROUND 10,2.2,3.05,3.05,1.47,2.22,1.05,8.0,1.38,2.8,2.1,1.57,4.0,1.21,8.0,1.05,1.89,1.87,,,,,7.6,6.8,12.0,30.0,5.8,5.2,9.5,24.0,8.5,7.7,13.0,32.0,17.0,15.5,26.0,60.0,500.0
2imyqUGS,07/12/2023,10:30,INDIA - I-LEAGUE,TRAU FC,Aizawl,ROUND 9,4.2,3.85,1.7,1.31,3.28,11.9,1.03,1.19,3.7,1.57,2.1,2.37,1.45,3.75,1.19,1.6,2.07,,,,,14.0,8.75,9.0,14.0,15.5,7.7,8.25,12.5,27.0,14.0,13.5,21.0,70.0,35.0,35.0,50.0,300.0
EaznpiBk,07/12/2023,11:00,SLOVENIA - PRVA LIGA,Mura,Rogaska,ROUND 18,1.75,3.7,4.15,1.37,2.77,1.05,7.8,1.26,3.5,1.78,1.95,2.85,1.37,4.85,1.14,1.75,1.98,1.75,2.02,,,7.8,12.5,23.0,65.0,7.6,7.1,13.5,37.0,8.75,8.25,14.5,40.0,14.0,13.5,24.0,65.0,450.0
8vPzcfrb,07/12/2023,11:00,CAMEROON - ELITE ONE,APEJES Academy,Fovu Baham,ROUND 10,3.25,2.87,2.2,1.55,2.07,1.08,6.3,1.5,2.27,2.57,1.46,4.9,1.12,11.0,1.01,2.11,1.69,,,,,6.2,5.0,7.8,17.0,6.3,5.0,7.9,17.5,12.5,10.0,14.5,32.0,35.0,28.0,40.0,80.0,101.0
pfeCg8La,07/12/2023,11:00,EGYPT - PREMIER LEAGUE,Al Masry,Future FC,ROUND 8,2.37,2.85,3.37,1.5,2.4,1.1,5.9,1.48,2.45,2.45,1.48,4.6,1.16,9.0,1.04,2.05,1.68,,,,,,,,,,,,,,,,,,,,,
E7UJt57e,07/12/2023,11:30,INDIA - ISL,Jamshedpur,Chennaiyin,-,2.15,3.75,3.0,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,2.15,1.68,1.4,2.85,15.0,12.0,17.0,34.0,9.5,7.5,11.0,23.0,12.0,9.0,13.0,26.0,21.0,15.0,23.0,41.0,151.0
