Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
UkLrpofo,02/01/2024,10:00,UGANDA - PREMIER LEAGUE,Mbarara City,Wakiso Giants,ROUND 14,2.07,2.75,3.75,1.55,2.05,1.07,6.35,1.47,2.32,2.48,1.45,4.85,1.13,11.0,1.01,2.12,1.69,,,,,6.0,6.8,15.0,45.0,5.0,4.85,11.0,35.0,7.6,7.4,13.5,45.0,16.0,15.5,27.0,70.0,101.0
b3bB2gAC,02/01/2024,10:00,UGANDA - PREMIER LEAGUE,Busoga,Airtel Kitara,ROUND 14,3.55,3.3,1.9,1.42,2.35,1.05,8.0,1.35,2.84,2.05,1.62,3.74,1.21,8.0,1.05,1.9,1.86,,,1.78,1.83,8.0,5.4,7.1,13.0,7.8,5.7,7.4,13.5,14.5,10.5,14.0,25.0,37.0,28.0,37.0,65.0,500.0
8ziPhwbo,02/01/2024,10:00,UGANDA - PREMIER LEAGUE,Bright Stars,Maroons,ROUND 14,2.0,3.1,3.45,1.5,2.15,1.07,7.0,1.47,2.32,2.32,1.47,4.4,1.16,10.0,1.02,2.03,1.75,1.93,1.7,,,6.9,6.7,13.0,37.0,4.9,5.4,10.75,29.0,7.0,7.8,15.5,40.0,14.0,15.5,30.0,90.0,101.0
nRkTicDi,02/01/2024,10:00,UGANDA - PREMIER LEAGUE,Villa,UPDF,ROUND 14,1.62,3.2,5.6,1.5,2.15,1.06,7.5,1.43,2.54,2.25,1.5,4.4,1.16,9.0,1.03,2.23,1.62,,,,,6.6,9.25,25.0,90.0,4.4,5.7,15.5,60.0,5.5,7.2,17.0,65.0,9.5,12.5,29.0,100.0,101.0
E78dMce3,02/01/2024,11:00,EGYPT - PREMIER LEAGUE,Pyramids,Smouha,ROUND 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zH9hNwtc,02/01/2024,11:00,EGYPT - PREMIER LEAGUE,Pharco,Al Ahly,ROUND 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MmhkmXFN,02/01/2024,12:00,SCOTLAND - PREMIERSHIP,Rangers,Kilmarnock,ROUND 22,1.25,6.5,9.5,1.29,3.5,1.03,17.0,1.2,4.5,1.6,2.3,2.63,1.5,4.5,1.2,2.2,1.62,1.25,3.8,,,15.0,21.0,41.0,126.0,7.0,12.0,26.0,67.0,6.0,9.0,29.0,67.0,7.5,11.0,29.0,81.0,501.0
4CsfniVT,02/01/2024,12:00,SCOTLAND - PREMIERSHIP,Ross County,Aberdeen,ROUND 22,3.2,3.2,2.4,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.7,4.0,1.25,8.0,1.08,1.91,1.91,2.85,1.4,1.58,2.35,8.5,7.5,11.0,23.0,8.5,6.0,9.5,21.0,15.0,11.0,15.0,34.0,34.0,26.0,34.0,51.0,301.0
IekleAI6,02/01/2024,12:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Inverness,ROUND 19,2.3,3.3,2.7,1.44,2.63,1.06,8.0,1.33,3.25,2.08,1.73,3.75,1.25,7.0,1.08,1.83,1.83,2.3,1.6,1.43,2.75,9.0,8.5,13.0,29.0,7.5,6.5,11.0,23.0,11.0,10.0,17.0,34.0,21.0,21.0,34.0,51.0,800.0
0KvgfUXC,02/01/2024,12:00,SCOTLAND - CHAMPIONSHIP,Arbroath,Dundee Utd,ROUND 19,8.5,4.75,1.25,1.3,3.4,1.03,10.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.17,2.1,1.67,6.8,1.11,3.45,1.3,13.0,7.0,6.5,8.0,23.0,10.0,9.0,12.0,41.0,29.0,23.0,29.0,101.0,67.0,51.0,67.0,1250.0
8plolD0H,02/01/2024,12:00,SCOTLAND - PREMIERSHIP,Livingston,Hearts,ROUND 22,3.8,3.6,1.95,1.5,2.5,1.07,9.0,1.4,3.0,2.2,1.65,4.33,1.22,9.0,1.07,2.05,1.7,3.7,1.26,1.9,1.95,8.0,6.0,8.5,17.0,9.0,7.0,9.0,17.0,19.0,13.0,19.0,34.0,41.0,34.0,41.0,67.0,501.0
zXkwjZV4,02/01/2024,12:00,SCOTLAND - PREMIERSHIP,Dundee FC,St Johnstone,ROUND 22,1.95,3.4,4.0,1.44,2.63,1.07,9.0,1.36,3.2,2.08,1.73,3.75,1.29,8.0,1.08,1.91,1.91,2.0,1.85,1.26,3.7,9.0,11.0,19.0,41.0,7.0,6.5,13.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0
Qae41out,02/01/2024,12:00,SCOTLAND - CHAMPIONSHIP,Morton,Ayr,ROUND 19,2.0,3.4,3.1,1.4,2.75,1.05,8.5,1.29,3.5,1.93,1.93,3.25,1.33,6.0,1.11,1.73,2.0,2.03,1.78,1.33,3.3,11.0,10.0,17.0,34.0,8.0,7.0,12.0,26.0,10.0,9.5,15.0,34.0,19.0,17.0,26.0,51.0,600.0
4jf805fn,02/01/2024,12:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Queen's Park,ROUND 19,1.67,3.8,4.33,1.29,3.5,1.03,10.5,1.17,4.5,1.57,2.35,2.38,1.53,4.0,1.22,1.57,2.25,1.7,2.1,1.23,4.1,17.0,17.0,26.0,41.0,10.0,8.0,15.0,29.0,10.0,9.0,13.0,34.0,15.0,13.0,21.0,41.0,126.0
Ewsynf16,02/01/2024,12:00,CYPRUS - CYTA CHAMPIONSHIP,Apollon,APOEL,ROUND 17,2.82,3.55,2.42,1.39,3.05,1.05,10.0,1.25,3.95,1.78,2.1,2.87,1.45,5.0,1.17,1.6,2.25,2.77,1.47,1.6,2.4,10.0,9.5,14.0,28.0,10.0,7.1,9.75,19.0,16.5,10.75,13.0,26.0,35.0,23.0,29.0,50.0,350.0
vBwcglmJ,02/01/2024,12:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Raith,ROUND 19,2.75,3.5,2.15,1.4,2.75,1.05,8.5,1.29,3.5,1.95,1.9,3.4,1.3,6.0,1.11,1.8,1.91,2.85,1.4,1.68,2.15,11.0,8.0,11.0,21.0,9.5,7.0,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,600.0
ENlskgoB,02/01/2024,12:00,SCOTLAND - PREMIERSHIP,Hibernian,Motherwell,ROUND 22,1.85,3.5,4.2,1.4,2.75,1.05,11.0,1.29,3.75,1.93,1.93,3.4,1.33,6.0,1.13,1.8,1.95,1.88,1.98,1.24,3.9,11.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,201.0
hQcF1DPI,02/01/2024,13:00,UGANDA - PREMIER LEAGUE,Kampala City,URA SC,ROUND 14,1.7,3.15,4.85,1.45,2.27,1.05,8.0,1.34,2.88,2.05,1.62,3.65,1.22,8.0,1.05,1.95,1.81,1.75,1.87,,,7.7,9.25,22.0,70.0,5.1,5.5,13.0,45.0,6.3,6.9,13.5,45.0,11.0,12.0,23.0,65.0,500.0
lYM4iq4I,02/01/2024,13:00,SPAIN - LALIGA,Getafe,Rayo Vallecano,ROUND 19,2.45,3.0,3.2,1.57,2.25,1.13,6.0,1.53,2.5,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,2.35,1.58,1.35,3.1,6.0,7.5,15.0,34.0,6.0,6.0,13.0,34.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,81.0,501.0
6LTLsBwo,02/01/2024,14:00,SCOTLAND - PREMIERSHIP,St. Mirren,Celtic,ROUND 22,12.0,5.5,1.29,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.25,2.63,1.5,4.5,1.2,2.1,1.67,,,3.7,1.26,13.0,7.0,6.0,7.5,23.0,10.0,9.0,11.0,51.0,29.0,23.0,29.0,151.0,81.0,67.0,67.0,451.0
EVCaFQsM,02/01/2024,14:00,ISRAEL - LIGAT HA'AL,Maccabi Bnei Raina,Netanya,ROUND 14,3.25,3.4,2.15,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,3.1,1.35,1.68,2.15,9.0,7.0,10.0,21.0,9.0,6.5,9.5,19.0,15.0,12.0,15.0,29.0,34.0,29.0,34.0,51.0,301.0
MXB4KyQF,02/01/2024,14:00,EGYPT - PREMIER LEAGUE,Future FC,El Gouna,ROUND 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8U70LHA9,02/01/2024,14:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Zamalek,ROUND 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80tuoEGC,02/01/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,Omonia,AEL Limassol,ROUND 17,1.47,4.05,7.9,1.42,2.87,1.06,9.0,1.28,3.7,1.85,2.0,3.05,1.4,5.4,1.16,1.91,1.83,1.47,2.75,,,9.0,15.5,55.0,250.0,6.3,8.0,25.0,110.0,7.3,8.5,19.5,90.0,11.0,12.5,28.0,100.0,900.0
0zwXnzn0,02/01/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,Anorthosis,Karmiotissa,ROUND 17,1.39,4.65,7.5,1.34,3.1,1.04,9.25,1.22,4.0,1.65,2.18,2.57,1.47,4.4,1.19,1.9,1.8,,,,,9.25,17.5,55.0,200.0,6.8,9.5,25.0,90.0,7.1,8.75,21.0,80.0,9.5,12.0,28.0,100.0,800.0
8IsCzT2D,02/01/2024,15:00,SPAIN - PRIMERA RFEF,Lugo,Celta Vigo B,GROUP 1 ,2.5,3.0,2.8,1.57,2.25,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.2,1.62,2.43,1.53,1.43,2.75,6.5,7.0,13.0,29.0,6.5,6.0,12.0,29.0,11.0,11.0,19.0,41.0,23.0,26.0,41.0,67.0,67.0
pjLrJ8rc,02/01/2024,15:00,ISRAEL - LIGAT HA'AL,Hapoel Hadera,H. Beer Sheva,ROUND 14,5.5,4.33,1.55,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,3.25,1.33,6.0,1.13,1.83,1.83,5.25,1.16,2.38,1.55,12.0,7.0,7.5,11.0,15.0,8.0,8.5,13.0,29.0,17.0,19.0,26.0,51.0,41.0,41.0,51.0,301.0
Ob9fqOwH,02/01/2024,15:00,SPAIN - PRIMERA RFEF,Algeciras,Recreativo Huelva,GROUP 2 ,2.2,3.0,3.3,1.57,2.25,1.11,6.0,1.53,2.38,2.63,1.44,5.0,1.14,9.0,1.04,2.25,1.57,2.2,1.65,1.33,3.3,6.0,7.5,15.0,41.0,6.0,6.0,13.0,34.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,81.0,67.0
GrNqhGfT,02/01/2024,15:15,SPAIN - LALIGA,Real Sociedad,Alaves,ROUND 19,1.55,3.8,7.0,1.5,2.5,1.08,7.5,1.4,3.0,2.25,1.62,4.33,1.22,9.0,1.07,2.25,1.57,1.53,2.43,1.12,6.25,7.5,13.0,34.0,81.0,5.5,7.5,21.0,51.0,6.0,9.0,23.0,67.0,10.0,15.0,41.0,81.0,201.0
CAMUaTAR,02/01/2024,16:30,ENGLAND - PREMIER LEAGUE,West Ham,Brighton,ROUND 20,2.45,3.6,2.75,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.25,2.5,1.53,4.5,1.2,1.53,2.38,2.38,1.55,1.48,2.6,15.0,13.0,17.0,34.0,13.0,7.5,11.0,21.0,15.0,11.0,13.0,26.0,29.0,19.0,23.0,41.0,126.0
