Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
x0QcuwX9,30/01/2024,05:00,INDONESIA - LIGA 1,Persebaya,PSIS Semarang,ROUND 20,2.52,3.1,2.7,1.42,2.47,1.03,8.4,1.29,2.95,1.93,1.78,3.0,1.29,6.65,1.06,1.65,1.98,,,,,9.25,8.5,13.5,32.0,8.75,6.1,10.0,23.0,13.5,9.25,13.0,32.0,28.0,20.0,27.0,55.0,450.0
xO4tXEvj,30/01/2024,09:00,INDONESIA - LIGA 1,Persis Solo,Madura United,ROUND 21,2.45,3.2,2.72,1.35,2.94,1.01,9.7,1.26,3.2,1.8,1.9,2.75,1.34,5.55,1.1,1.6,2.07,,,,,10.5,10.0,15.0,32.0,8.75,6.3,9.75,21.0,12.5,9.25,12.5,27.0,27.0,19.5,26.0,50.0,350.0
6RlxgMuF,30/01/2024,12:00,NIGERIA - NPFL,Rivers United,Enyimba,ROUND 14,1.57,3.4,6.4,1.55,2.15,1.08,6.6,1.47,2.32,2.35,1.47,4.0,1.16,,,2.37,1.45,,,,,6.5,11.5,37.0,175.0,4.65,7.2,23.0,110.0,5.8,9.0,27.0,120.0,10.5,16.5,50.0,200.0,
A9O1gJJb,30/01/2024,13:30,SENEGAL - LIGUE 1,Linguere,Jaraaf,ROUND 13,2.8,2.52,2.8,1.7,1.85,1.13,5.1,1.65,1.98,3.1,1.31,6.9,1.07,10.0,1.02,2.48,1.51,,,,,4.75,4.85,9.75,28.0,5.1,4.7,9.75,28.0,10.25,9.25,16.0,50.0,27.0,25.0,40.0,100.0,
Mi6LKtya,30/01/2024,14:00,ISRAEL - LIGAT HA'AL,SC Ashdod,Maccabi Bnei Raina,ROUND 19,2.3,3.3,2.9,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,2.3,1.6,1.4,2.85,8.5,8.5,15.0,34.0,7.0,6.5,11.0,26.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,51.0,351.0
t0ukUOzc,30/01/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,Zakakiou,Anorthosis,ROUND 22,6.5,4.4,1.44,1.32,3.1,1.04,8.75,1.2,4.05,1.6,2.2,2.42,1.5,4.0,1.2,1.78,1.93,,,,,8.75,8.0,7.5,10.0,18.5,8.75,8.0,11.0,45.0,20.0,17.0,23.0,150.0,65.0,60.0,70.0,500.0
AuX5QtzM,30/01/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,APOEL,Karmiotissa,ROUND 22,1.23,5.9,11.75,1.31,3.3,1.03,9.75,1.19,4.4,1.57,2.35,2.42,1.55,4.0,1.22,2.22,1.6,,,,,9.75,23.0,100.0,450.0,6.6,13.0,40.0,175.0,6.2,10.25,32.0,150.0,7.2,12.0,37.0,175.0,201.0
4z2tGIkU,30/01/2024,14:45,ISRAEL - LIGAT HA'AL,Netanya,Sakhnin,ROUND 19,1.85,3.5,4.0,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,1.83,1.83,1.9,1.95,1.25,3.8,10.0,11.0,21.0,41.0,7.0,7.0,13.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,29.0,51.0,301.0
UH9TIK5B,30/01/2024,15:00,ISRAEL - LIGAT HA'AL,Beitar Jerusalem,Hapoel Petah Tikva,ROUND 19,1.65,3.75,4.75,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.83,1.83,1.65,2.2,1.18,4.65,11.0,13.0,26.0,51.0,7.5,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,251.0
8tObW45F,30/01/2024,15:30,SWITZERLAND - CHALLENGE LEAGUE,Wil,Schaffhausen,ROUND 16,1.78,3.7,4.0,1.35,2.95,1.04,8.25,1.22,3.8,1.7,2.07,2.6,1.44,4.35,1.17,1.62,2.15,1.75,2.0,,,8.25,13.5,24.0,60.0,8.5,7.2,13.0,35.0,9.5,8.0,13.5,35.0,15.5,13.0,21.0,50.0,350.0
rZQnZ6Ld,30/01/2024,16:15,SWITZERLAND - CHALLENGE LEAGUE,Baden,Aarau,ROUND 16,4.1,3.8,1.75,1.3,3.2,1.03,9.0,1.18,4.35,1.55,2.32,2.3,1.55,3.75,1.23,1.53,2.35,,,2.05,1.72,9.0,9.75,10.25,15.5,16.5,7.7,8.25,12.5,28.0,13.5,12.0,18.5,65.0,32.0,30.0,40.0,250.0
GlbgIdOq,30/01/2024,16:30,SWITZERLAND - SUPER LEAGUE,Young Boys,Yverdon,ROUND 21,1.4,4.75,9.0,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.8,1.91,1.38,3.0,1.1,7.0,15.0,21.0,41.0,81.0,9.0,9.0,21.0,51.0,7.5,9.0,17.0,41.0,9.5,11.0,23.0,51.0,201.0
4CVPZOgH,30/01/2024,16:30,SWITZERLAND - SUPER LEAGUE,Winterthur,Basel,ROUND 21,2.4,3.6,2.8,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,2.35,1.58,1.45,2.68,13.0,11.0,15.0,29.0,10.0,7.0,11.0,21.0,13.0,9.5,13.0,26.0,23.0,17.0,23.0,41.0,151.0
6yjcidOO,30/01/2024,16:30,ENGLAND - PREMIER LEAGUE,Nottingham,Arsenal,ROUND 22,8.5,4.5,1.4,1.3,3.4,1.04,13.0,1.22,4.33,1.7,2.1,2.75,1.44,5.0,1.17,1.95,1.8,7.0,1.1,3.0,1.38,12.0,8.0,7.5,10.0,23.0,9.0,9.0,13.0,41.0,26.0,21.0,29.0,101.0,67.0,51.0,67.0,351.0
2mD63xp7,30/01/2024,16:30,BELGIUM - JUPILER PRO LEAGUE,Westerlo,Cercle Brugge KSV,ROUND 23,3.4,3.8,1.95,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.62,2.2,3.45,1.3,1.9,1.95,15.0,9.0,10.0,17.0,12.0,7.5,8.5,15.0,19.0,12.0,13.0,21.0,41.0,26.0,29.0,41.0,151.0
UZEb5bFf,30/01/2024,16:30,BELGIUM - JUPILER PRO LEAGUE,Club Brugge KV,Kortrijk,ROUND 23,1.13,8.5,17.0,1.2,4.33,1.01,23.0,1.11,6.5,1.4,2.88,1.91,1.8,3.25,1.33,2.2,1.62,1.13,5.9,,,21.0,34.0,67.0,251.0,9.5,17.0,41.0,101.0,6.5,11.0,34.0,81.0,6.5,11.0,34.0,81.0,501.0
rHsnDY6F,30/01/2024,16:45,ENGLAND - LEAGUE TWO,Sutton,Harrogate,ROUND 21,2.4,3.5,2.88,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,2.35,1.58,1.43,2.75,11.0,9.5,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,29.0,41.0,201.0
dGi8K9vk,30/01/2024,16:45,SCOTLAND - LEAGUE TWO,Elgin City,Clyde,ROUND 14,2.45,3.5,2.5,1.36,3.0,1.02,12.0,1.25,3.75,1.85,2.0,3.0,1.36,5.5,1.13,1.73,2.0,2.43,1.53,1.5,2.5,12.0,9.5,13.0,26.0,9.5,7.0,10.0,21.0,13.0,10.0,15.0,29.0,23.0,21.0,29.0,41.0,151.0
Ei23LkPr,30/01/2024,16:45,SCOTLAND - LEAGUE TWO,East Fife,Spartans,ROUND 14,2.75,3.4,2.2,1.36,3.0,1.04,9.0,1.25,3.75,1.83,2.03,3.0,1.36,5.0,1.14,1.73,2.0,2.75,1.43,1.6,2.3,12.0,9.0,12.0,21.0,10.0,7.0,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
8AFXHlKL,30/01/2024,16:45,SCOTLAND - PREMIERSHIP,Livingston,Ross County,ROUND 15,2.4,3.25,3.0,1.5,2.5,1.08,8.0,1.4,3.0,2.25,1.62,4.33,1.22,9.0,1.07,1.95,1.8,2.35,1.58,1.4,2.85,7.5,8.0,13.0,34.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,401.0
Uc3afZ40,30/01/2024,16:45,SCOTLAND - PREMIERSHIP,Aberdeen,Dundee FC,ROUND 9,1.7,3.6,5.25,1.4,2.75,1.06,10.0,1.3,3.5,1.98,1.88,3.4,1.33,6.5,1.11,1.91,1.91,1.73,2.08,1.18,4.65,10.0,13.0,26.0,51.0,7.0,6.5,17.0,41.0,8.0,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
pM1lgIgC,30/01/2024,16:45,ENGLAND - PREMIER LEAGUE,Fulham,Everton,ROUND 22,2.5,3.25,2.9,1.4,2.75,1.06,10.0,1.33,3.4,2.06,1.84,3.5,1.3,7.0,1.1,1.75,2.0,2.38,1.55,1.4,2.85,9.5,10.0,17.0,34.0,9.0,6.5,12.0,26.0,13.0,11.0,15.0,34.0,26.0,21.0,34.0,51.0,251.0
Spighx9I,30/01/2024,16:45,ENGLAND - PREMIER LEAGUE,Luton,Brighton,ROUND 22,4.33,4.33,1.7,1.29,3.5,1.03,15.0,1.2,4.5,1.57,2.35,2.5,1.53,4.33,1.22,1.62,2.2,4.0,1.23,2.15,1.68,17.0,10.0,10.0,15.0,17.0,9.0,9.0,13.0,29.0,15.0,15.0,23.0,51.0,34.0,34.0,41.0,201.0
82LtdoQ4,30/01/2024,16:45,GERMANY - DFB POKAL,St. Pauli,Dusseldorf,QUARTER-FINALS,1.75,4.0,4.33,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.67,2.1,1.73,2.08,1.23,4.0,15.0,15.0,23.0,41.0,9.0,7.5,13.0,34.0,9.5,8.5,15.0,34.0,15.0,13.0,21.0,41.0,151.0
rXs2Vmim,30/01/2024,16:45,ENGLAND - LEAGUE ONE,Oxford Utd,Portsmouth,ROUND 18,2.88,3.5,2.45,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.62,2.2,2.68,1.45,1.58,2.35,12.0,9.5,13.0,23.0,11.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,26.0,41.0,151.0
jgkBSCvq,30/01/2024,16:45,ENGLAND - CHAMPIONSHIP,Leicester,Swansea,ROUND 29,1.33,5.25,9.0,1.29,3.5,1.03,15.0,1.2,4.5,1.6,2.3,2.5,1.53,4.5,1.2,1.83,1.83,1.33,3.3,1.1,7.0,15.0,23.0,41.0,101.0,8.0,9.5,26.0,51.0,7.0,8.5,19.0,51.0,8.5,11.0,26.0,51.0,301.0
vPKnv7rJ,30/01/2024,16:45,ENGLAND - CHAMPIONSHIP,Coventry,Bristol City,ROUND 29,1.8,3.6,4.5,1.36,3.0,1.05,11.0,1.29,3.75,1.93,1.93,3.4,1.33,6.0,1.13,1.8,1.91,1.75,2.05,1.22,4.15,11.0,12.0,23.0,51.0,7.0,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
hSOF9wvg,30/01/2024,17:00,ENGLAND - PREMIER LEAGUE,Crystal Palace,Sheffield Utd,ROUND 22,1.57,3.75,7.0,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.7,4.0,1.25,8.0,1.08,2.1,1.67,1.58,2.35,1.13,5.9,8.5,15.0,34.0,81.0,6.5,7.5,23.0,51.0,7.0,9.5,21.0,67.0,12.0,17.0,34.0,81.0,501.0
ddPjxZ0q,30/01/2024,17:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Huracan,Talleres Cordoba,ROUND 2,2.25,3.1,3.6,1.62,2.2,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,2.2,1.65,1.3,3.45,6.0,7.5,15.0,41.0,5.5,6.0,13.0,34.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,81.0,1000.0
lpsW9b4H,30/01/2024,17:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Dergview,Ballyclare,ROUND 16,3.2,3.85,1.93,1.22,3.8,1.02,15.0,1.14,4.7,1.47,2.32,2.12,1.57,3.35,1.23,1.45,2.37,,,1.82,1.9,17.0,11.0,12.0,18.5,15.0,8.0,8.75,13.5,21.0,11.5,12.0,18.5,45.0,24.0,25.0,37.0,200.0
Yobpfbv6,30/01/2024,17:15,ENGLAND - PREMIER LEAGUE,Aston Villa,Newcastle,ROUND 22,1.85,4.0,3.75,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.3,1.62,4.0,1.25,1.5,2.5,1.91,1.99,1.3,3.45,19.0,17.0,26.0,41.0,12.0,9.0,15.0,29.0,12.0,9.5,13.0,29.0,19.0,15.0,21.0,41.0,126.0
bVUFy8vF,30/01/2024,17:15,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Tondela,ROUND 19,2.2,3.0,3.3,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,1.91,1.8,2.25,1.63,1.33,3.3,7.5,8.5,15.0,34.0,6.5,6.0,13.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,51.0,351.0
xQZZgFi1,30/01/2024,18:00,COLOMBIA - PRIMERA A,Patriotas,Aguilas,APERTURA ,3.0,3.25,2.38,1.53,2.52,1.09,7.4,1.42,3.0,2.3,1.6,3.9,1.26,7.4,1.09,1.83,1.9,3.05,1.4,1.6,2.42,7.5,7.0,10.0,23.0,8.0,6.5,10.0,21.0,13.0,12.0,17.0,34.0,34.0,29.0,41.0,67.0,800.0
