Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
8nHaa4Ga,30/11/2023,00:10,MEXICO - LIGA MX,Atl. San Luis,Monterrey,APERTURA ,3.3,3.5,2.15,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.75,2.0,3.1,1.35,1.68,2.15,10.0,8.0,11.0,21.0,10.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,201.0
6uCWgClh,30/11/2023,07:30,ARMENIA - PREMIER LEAGUE,Alashkert,Ararat-Armenia,ROUND 18,3.0,3.1,2.2,1.4,2.4,1.02,8.6,1.29,3.14,1.9,1.72,3.34,1.26,6.35,1.07,1.75,2.03,,,,,9.0,6.6,9.25,17.5,7.7,5.4,7.5,14.5,12.5,9.0,11.25,21.0,30.0,21.0,27.0,45.0,300.0
2ysd9V0L,30/11/2023,08:30,IRAQ - SUPER LEAGUE,Newroz,Karbala,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dxBXSJlq,30/11/2023,09:00,ROMANIA - LIGA 2,Selimbar,CSM Resita,ROUND 15,1.98,3.2,3.75,1.52,2.45,1.09,6.3,1.4,2.75,2.2,1.62,3.75,1.23,6.6,1.08,1.93,1.78,1.95,1.8,,,6.3,9.25,19.0,55.0,6.2,6.2,13.0,40.0,8.5,8.75,16.5,50.0,17.0,17.5,32.0,90.0,900.0
Iy7NBnK5,30/11/2023,10:00,EUROPE - EUROPA CONFERENCE LEAGUE,Breidablik,Maccabi Tel Aviv,GROUP STAGE ,7.0,4.5,1.4,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,2.1,1.67,3.75,1.25,1.62,2.2,6.4,1.12,2.75,1.43,19.0,10.0,8.5,11.0,23.0,9.5,8.5,11.0,41.0,21.0,15.0,21.0,67.0,41.0,41.0,41.0,151.0
xWnPZ3z9,30/11/2023,10:00,UGANDA - PREMIER LEAGUE,Villa,Busoga,ROUND 9,1.62,3.3,5.2,1.47,2.22,1.05,8.0,1.41,2.7,2.15,1.55,4.2,1.18,8.0,1.05,2.1,1.7,,,,,7.3,9.5,23.0,75.0,4.55,5.8,14.0,45.0,5.6,7.2,16.0,55.0,9.75,12.5,28.0,90.0,101.0
UFnVDMDk,30/11/2023,10:00,UGANDA - PREMIER LEAGUE,Bright Stars,Arua Hill,ROUND 9,2.18,2.9,3.25,1.6,2.0,1.11,5.5,1.57,2.1,2.8,1.38,6.5,1.08,13.0,1.02,2.25,1.61,,,,,5.7,5.8,12.0,35.0,4.55,5.3,10.75,30.0,7.2,8.5,17.5,50.0,16.0,19.0,40.0,110.0,101.0
jHF2mXbQ,30/11/2023,11:00,EGYPT - PREMIER LEAGUE,Al Ittihad,ZED,ROUND 7,2.45,2.9,3.0,1.47,2.32,1.03,8.0,1.35,2.72,2.02,1.62,3.25,1.24,7.2,1.05,1.72,1.9,,,,,7.9,8.25,15.0,40.0,7.7,5.6,10.5,28.0,12.5,9.25,13.0,37.0,28.0,21.0,29.0,65.0,500.0
hdEriAYA,30/11/2023,11:00,ARMENIA - PREMIER LEAGUE,BKMA,Van,ROUND 18,2.15,3.15,3.05,1.39,2.42,1.02,8.8,1.28,3.2,1.87,1.75,3.28,1.27,6.2,1.07,1.73,2.06,,,,,9.25,7.9,13.0,30.0,6.7,5.5,9.25,22.0,9.0,7.4,11.25,27.0,17.0,14.0,21.0,45.0,300.0
GdKvj9p9,30/11/2023,11:30,INDIA - ISL,Bengaluru FC,Punjab,-,1.53,4.5,5.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.83,1.83,1.5,2.5,1.15,5.5,13.0,15.0,29.0,67.0,7.5,8.5,17.0,41.0,7.5,8.5,19.0,41.0,11.0,12.0,26.0,51.0,301.0
YJiZWNQF,30/11/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Hazem,ROUND 15,2.05,3.4,3.3,1.33,3.25,1.02,12.0,1.22,4.0,1.73,2.08,2.63,1.44,4.5,1.17,1.62,2.2,2.08,1.73,1.33,3.3,12.0,13.0,19.0,34.0,9.5,6.5,12.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,23.0,41.0,151.0
tQQIOaYe,30/11/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Abha,Al Ahli SC,ROUND 15,5.75,4.33,1.44,1.25,3.75,1.03,10.5,1.14,5.0,1.5,2.5,2.2,1.62,3.75,1.25,1.67,2.1,6.0,1.13,2.68,1.45,17.0,10.0,8.5,11.0,21.0,9.0,9.0,11.0,34.0,19.0,15.0,21.0,67.0,41.0,41.0,41.0,151.0
AuFySw4k,30/11/2023,12:30,ROMANIA - LIGA 2,Steaua Bucuresti,Hunedoara,ROUND 15,2.27,3.15,3.2,1.5,2.62,1.08,7.0,1.35,3.0,2.07,1.75,3.45,1.28,6.2,1.1,1.78,1.93,2.25,1.65,,,7.0,9.0,18.0,50.0,7.3,6.3,11.75,32.0,11.5,9.5,15.0,40.0,25.0,21.0,32.0,75.0,700.0
jJCdOP3B,30/11/2023,12:30,EUROPE - EUROPA CONFERENCE LEAGUE,FC Astana,D. Zagreb,GROUP STAGE ,3.75,3.75,1.91,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.53,2.38,3.7,1.26,1.98,1.88,17.0,10.0,11.0,17.0,15.0,7.5,8.5,13.0,21.0,13.0,12.0,21.0,41.0,26.0,29.0,34.0,126.0
4jOhABoF,30/11/2023,13:00,IRAQ - SUPER LEAGUE,Al Karkh,Duhok,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbt08kGR,30/11/2023,13:00,IRAQ - SUPER LEAGUE,Zakho,Al-Qassim,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YyJRsBMm,30/11/2023,14:00,EGYPT - PREMIER LEAGUE,El Gaish,El Gouna,ROUND 7,2.18,2.92,3.45,1.52,2.22,1.05,7.2,1.4,2.52,2.15,1.55,3.6,1.2,8.2,1.03,1.87,1.75,,,,,7.2,8.5,17.5,50.0,6.4,5.8,12.0,37.0,9.75,9.0,15.5,45.0,22.0,19.5,35.0,90.0,800.0
hQ1Uri7s,30/11/2023,14:00,EGYPT - PREMIER LEAGUE,Pharco,Arab Contractors,ROUND 7,2.65,2.75,2.87,1.57,2.1,1.07,6.25,1.47,2.32,2.37,1.45,4.05,1.16,9.9,1.01,1.98,1.65,,,,,6.2,6.9,13.5,37.0,6.5,5.5,10.75,30.0,12.0,10.25,16.5,45.0,32.0,27.0,45.0,100.0,900.0
Ie3dD5fH,30/11/2023,14:45,EUROPE - EUROPA CONFERENCE LEAGUE,Klaksvik,Slovan Bratislava,GROUP STAGE ,3.2,3.5,2.15,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.57,2.25,3.0,1.38,1.68,2.15,13.0,9.5,12.0,21.0,12.0,7.0,9.0,15.0,17.0,12.0,12.0,23.0,34.0,23.0,29.0,41.0,151.0
pC0EJCtA,30/11/2023,14:45,EUROPE - EUROPA LEAGUE,Atalanta,Sporting CP,GROUP STAGE ,2.1,3.5,3.4,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.08,2.75,1.44,5.0,1.17,1.62,2.2,2.08,1.73,1.33,3.3,13.0,12.0,19.0,34.0,9.5,7.0,12.0,23.0,11.0,9.0,12.0,29.0,19.0,15.0,23.0,41.0,151.0
AwQmioJu,30/11/2023,14:45,EUROPE - EUROPA LEAGUE,Freiburg,Olympiacos Piraeus,GROUP STAGE ,1.83,3.8,4.0,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.08,2.75,1.44,5.0,1.17,1.67,2.1,1.88,2.02,1.26,3.7,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,15.0,15.0,23.0,41.0,151.0
jB6fRI09,30/11/2023,14:45,EUROPE - EUROPA LEAGUE,Maccabi Haifa,Rennes,GROUP STAGE ,4.2,4.0,1.73,1.3,3.4,1.03,15.0,1.22,4.33,1.65,2.2,2.63,1.5,4.5,1.2,1.67,2.1,4.0,1.23,2.1,1.7,15.0,8.5,9.0,15.0,13.0,8.0,8.5,13.0,23.0,13.0,15.0,21.0,41.0,34.0,34.0,41.0,151.0
4Sgy0kLg,30/11/2023,14:45,EUROPE - EUROPA CONFERENCE LEAGUE,O. Ljubljana,Lille,GROUP STAGE ,5.0,4.0,1.65,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.73,2.0,4.5,1.19,2.2,1.65,13.0,8.0,8.5,13.0,15.0,7.5,8.5,13.0,26.0,15.0,15.0,23.0,51.0,41.0,41.0,51.0,201.0
O0W3m3I4,30/11/2023,14:45,EUROPE - EUROPA LEAGUE,AEK Athens FC,Brighton,GROUP STAGE ,3.6,4.0,1.91,1.3,3.4,1.03,15.0,1.2,4.5,1.65,2.2,2.63,1.5,4.5,1.2,1.62,2.2,3.3,1.33,1.94,1.96,15.0,9.5,11.0,17.0,13.0,8.0,8.5,15.0,19.0,12.0,13.0,21.0,41.0,26.0,29.0,41.0,151.0
Y7ohd7KI,30/11/2023,14:45,EUROPE - EUROPA CONFERENCE LEAGUE,Gent,FK Zorya Luhansk,GROUP STAGE ,1.18,7.0,15.0,1.25,3.75,1.02,19.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,2.25,1.57,1.19,4.5,,,15.0,29.0,51.0,201.0,8.0,13.0,34.0,101.0,6.0,10.0,29.0,81.0,7.0,11.0,34.0,81.0,501.0
6cVIU6Pi,30/11/2023,14:45,EUROPE - EUROPA CONFERENCE LEAGUE,FC Ballkani,Plzen,GROUP STAGE ,2.15,3.75,3.1,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,2.2,1.7,1.4,2.85,15.0,12.0,17.0,34.0,9.5,7.0,11.0,23.0,12.0,9.0,13.0,26.0,21.0,15.0,21.0,41.0,151.0
rca0sp9c,30/11/2023,14:45,EUROPE - EUROPA CONFERENCE LEAGUE,Bodo/Glimt,Lugano,GROUP STAGE ,1.36,5.0,7.0,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,2.38,1.53,4.0,1.22,1.8,1.91,1.38,3.0,1.12,6.25,17.0,19.0,41.0,81.0,8.5,10.0,21.0,41.0,7.5,8.5,19.0,41.0,9.5,11.0,23.0,51.0,251.0
