Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
SKZQOpQ2,23/10/2023,08:35,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Shenzhen,ROUND 28,1.04,15.0,41.0,1.14,5.5,1.01,34.0,1.05,11.0,1.22,4.2,1.53,2.38,2.2,1.62,2.75,1.4,1.11,6.6,,,26.0,67.0,201.0,501.0,13.0,29.0,81.0,351.0,7.5,17.0,51.0,201.0,6.0,15.0,41.0,201.0,201.0
KQjMB6ur,23/10/2023,09:00,ALBANIA - SUPERLIGA,KF Tirana,Egnatia,ROUND 9,2.15,3.25,3.0,1.44,2.47,1.03,9.0,1.31,3.04,1.93,1.7,3.42,1.25,6.4,1.08,1.77,2.0,,,,,9.0,7.4,12.5,29.0,6.3,5.5,9.25,21.0,8.5,7.6,12.0,29.0,16.5,14.5,23.0,55.0,400.0
nHlPxmUH,23/10/2023,09:00,SERBIA - PRVA LIGA,Tekstilac Odzaci,Smederevo,ROUND 13,1.7,3.3,4.65,1.52,2.27,1.06,7.5,1.43,2.54,2.22,1.52,4.4,1.16,10.0,1.02,2.19,1.64,,,,,7.1,8.25,19.0,65.0,4.55,5.8,13.5,45.0,5.8,7.3,16.5,55.0,10.25,13.0,29.0,100.0,101.0
ULmzecum,23/10/2023,09:30,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Tuzla City,Velez Mostar,ROUND 11,2.67,3.15,2.5,1.42,2.47,1.03,8.8,1.3,2.92,1.93,1.75,3.05,1.28,6.8,1.07,1.7,1.93,,,,,9.25,8.5,12.5,27.0,8.25,6.2,9.5,20.0,13.5,10.0,13.5,29.0,30.0,23.0,32.0,60.0,500.0
bN4H840m,23/10/2023,10:00,MOZAMBIQUE - MOCAMBOLA,Black Bulls,ENH Vilankulo,ROUND 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OUNF5VZK,23/10/2023,10:00,ROMANIA - LIGA 2,Concordia,Gloria Buzau,ROUND 10,1.91,3.4,3.8,1.45,2.55,1.07,6.8,1.35,2.95,2.05,1.72,3.4,1.27,6.0,1.1,1.87,1.83,1.88,1.85,,,6.8,10.0,20.0,55.0,6.6,6.5,13.0,37.0,8.5,8.5,16.0,45.0,16.0,16.0,30.0,80.0,700.0
visFQhHc,23/10/2023,11:30,INDIA - ISL,Hyderabad,Chennaiyin,-,1.91,3.3,3.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.73,2.0,1.98,1.83,1.28,3.55,11.0,11.0,19.0,41.0,8.0,6.5,13.0,29.0,9.5,9.0,15.0,34.0,17.0,15.0,26.0,41.0,201.0
nBPILmQa,23/10/2023,12:00,GHANA - PREMIER LEAGUE,Bibiani Gold Stars,Heart of Lions,ROUND 6,1.62,3.35,5.1,1.5,2.32,,,1.47,2.32,2.15,1.55,3.74,1.21,7.85,1.05,2.11,1.69,,,,,7.4,9.0,22.0,75.0,4.65,5.9,14.0,50.0,5.7,7.2,16.5,55.0,9.75,12.5,28.0,90.0,
tE42hBZD,23/10/2023,12:00,ROMANIA - LIGA 1,Sepsi Sf. Gheorghe,FC Botosani,ROUND 13,1.57,3.6,5.5,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.91,1.8,1.58,2.35,1.15,5.5,10.0,15.0,29.0,67.0,6.5,7.0,19.0,41.0,7.0,8.5,17.0,51.0,11.0,13.0,29.0,51.0,351.0
6sgY84P0,23/10/2023,12:00,ALBANIA - SUPERLIGA,Erzeni,Partizani,ROUND 9,4.05,3.55,1.72,1.34,2.99,1.01,11.0,1.23,3.56,1.72,1.88,2.88,1.34,5.0,1.13,1.72,2.07,,,,,11.0,6.5,7.3,11.5,10.25,6.1,6.9,11.0,18.5,11.25,12.0,19.0,50.0,29.0,32.0,45.0,300.0
8ED07ZAi,23/10/2023,12:30,IVORY COAST - LIGUE 1,Zoman,SO Armee,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQAFYJat,23/10/2023,13:00,CAMEROON - ELITE ONE,Fauve Azur Elite,Fovu Baham,ROUND 5,2.92,2.85,2.4,1.57,2.15,1.09,6.2,1.5,2.27,2.55,1.45,5.0,1.13,11.0,1.01,2.2,1.64,,,,,6.3,5.2,8.5,20.0,6.1,5.0,8.5,19.5,11.25,9.25,14.0,35.0,28.0,24.0,35.0,75.0,101.0
