Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
jeIor5qf,04/01/2024,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Wellington Phoenix,ROUND 11,1.95,3.8,3.6,1.25,3.75,1.03,17.0,1.13,6.0,1.44,2.7,2.1,1.73,3.5,1.3,1.44,2.63,1.95,1.95,1.28,3.55,19.0,17.0,23.0,41.0,12.0,8.0,13.0,23.0,13.0,9.0,11.0,23.0,19.0,13.0,19.0,29.0,81.0
dC72s28T,04/01/2024,07:30,SPAIN - PRIMERA RFEF,Granada CF B,Melilla,GROUP 2 ,2.0,3.1,3.5,1.57,2.25,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.25,1.57,2.05,1.75,1.3,3.45,6.5,8.0,17.0,41.0,5.5,6.5,15.0,34.0,8.5,10.0,21.0,51.0,17.0,21.0,41.0,81.0,67.0
xrulz8ts,04/01/2024,12:00,MOROCCO - BOTOLA PRO,Union Touarga,Olympique de Safi,ROUND 14,2.25,2.9,3.1,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,2.3,1.6,1.35,3.1,6.5,7.5,15.0,34.0,6.0,6.0,13.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,101.0
v98f1y16,04/01/2024,12:00,GHANA - PREMIER LEAGUE,Heart of Lions,Dreams,ROUND 13,1.91,3.05,3.9,1.57,2.02,1.09,5.8,1.55,2.15,2.67,1.39,5.4,1.1,9.1,1.03,2.32,1.58,1.83,1.78,,,6.0,6.7,15.0,45.0,4.3,5.5,12.5,40.0,6.3,7.9,18.0,55.0,12.5,16.0,37.0,120.0,
Gl48d9Ka,04/01/2024,12:00,GREECE - SUPER LEAGUE,Panetolikos,Panserraikos,ROUND 16,2.55,3.1,2.9,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,1.95,1.8,2.43,1.53,1.43,2.75,7.5,8.0,13.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,26.0,23.0,34.0,51.0,401.0
0nTGb0Bo,04/01/2024,13:00,SPAIN - LALIGA,Osasuna,Almeria,ROUND 19,1.7,3.8,5.0,1.36,3.0,1.05,11.0,1.29,3.75,1.95,1.95,3.4,1.33,6.0,1.13,1.91,1.91,1.68,2.15,1.19,4.5,11.0,12.0,23.0,51.0,7.0,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,301.0
AewdYoBg,04/01/2024,14:00,MOROCCO - BOTOLA PRO,Berkane,Jeunesse Sportive Soualem,ROUND 14,1.55,3.6,5.25,1.5,2.5,1.08,7.5,1.44,2.63,2.35,1.57,4.5,1.18,10.0,1.06,2.38,1.53,1.58,2.35,1.15,5.5,7.5,11.0,29.0,67.0,5.0,7.5,19.0,51.0,6.0,9.0,23.0,51.0,11.0,17.0,41.0,101.0,101.0
GYwhZRem,04/01/2024,14:00,MOROCCO - BOTOLA PRO,Youssoufia Berrechid,Hassania Agadir,ROUND 14,2.15,2.9,3.25,1.62,2.2,1.11,6.5,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.38,1.53,2.25,1.63,1.33,3.3,6.0,7.0,15.0,41.0,5.5,6.5,13.0,41.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,81.0,101.0
UX1daBzs,04/01/2024,14:00,GREECE - SUPER LEAGUE,Atromitos,Kifisias,ROUND 16,1.85,3.4,4.33,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.8,1.95,1.88,1.98,1.23,4.0,10.0,12.0,21.0,41.0,7.5,6.5,15.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,201.0
vLlOldHm,04/01/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,Zakakiou,Doxa,ROUND 17,1.83,3.65,3.85,1.34,3.0,1.04,8.5,1.21,3.95,1.65,2.15,2.5,1.47,4.2,1.19,1.6,2.22,1.8,1.93,,,8.5,13.5,23.0,60.0,9.0,7.2,12.5,32.0,10.25,8.25,12.5,32.0,16.5,13.0,20.0,45.0,300.0
