Date,Time,League,Home,Away,Round,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4
18/05/2023,00:00,MEXICO - LIGA MX,U.A.N.L.- Tigres,Monterrey,CLAUSURA ,3.4,2.0,3.4,3.4,2.05,3.5,1.5,2.5,1.44,2.63,2.1,1.7,2.1,1.7,3.4,1.3,3.4,1.3,7.5,1.07,6.25,1.10,10.0,1.06,10.0,1.06,2.75,3.1,2.75,2.6,3.25,2.7,1.4,1.36,1.4,1.44,1.33,1.5,1.95,1.8,1.95,1.8,1.08,8.0,1.07,8.50,1.08,6.05,1.05,7.30,1.4,2.75,1.36,3.00,1.68,2.08,1.50,2.44,2.35,1.57,2.15,1.67,3.4,1.28,2.76,1.40,4.33,1.2,4.00,1.22,7.3,1.05,5.75,1.09,10.0,1.06,9.00,1.07,12.5,1.01,11.50,1.02,21.0,1.02,19.00,1.02,,,,,51.0,51.0,41.00,41.00,,,,,51.0,51.0,51.0,51.0,,,,,1.95,1.9,2.3,1.6,1.63,2.25,3.3,1.32,1.32,3.3,5.5,1.15,1.15,5.5,7.0,1.1,1.06,7.8,,,,,,,,,8.0,8.0,12.0,26.0,8.0,6.0,11.0,23.0,12.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,51.0,51.0,67.0,126.0,51.0,51.0,67.0,126.0,351.0
18/05/2023,09:00,DENMARK - 1ST DIVISION,Hvidovre IF,Sonderjyske,PROMOTION GROUP ,2.75,2.25,3.75,2.63,2.25,3.75,1.33,3.25,1.33,3.25,1.73,2.08,1.73,2.08,2.63,1.44,2.63,1.44,5.0,1.15,5.05,1.15,6.5,1.11,6.5,1.11,2.1,3.5,3.4,2.05,3.5,3.3,1.3,1.29,1.7,1.33,1.29,1.73,1.62,2.2,1.62,2.2,1.04,12.0,1.04,13.00,1.02,9.3,1.04,8.30,1.22,4.0,1.22,4.0,1.34,3.04,1.34,3.00,1.75,2.05,1.73,2.08,2.22,1.6,2.20,1.59,2.75,1.4,2.75,1.4,4.32,1.16,4.10,1.19,5.5,1.14,5.5,1.14,8.7,1.02,8.10,1.04,11.0,1.05,11.0,1.05,,,,,23.0,1.01,23.0,1.01,,,,,51.0,51.0,51.0,51.0,,,,,1.52,2.42,1.82,2.02,1.4,2.85,2.38,1.55,1.23,4.1,3.45,1.3,1.11,6.4,4.8,1.18,1.03,10.0,,,,,,,,,12.0,12.0,19.0,34.0,9.0,6.5,12.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,23.0,41.0,67.0,51.0,51.0,81.0,41.0,34.0,41.0,67.0,151.0
18/05/2023,14:00,EGYPT - PREMIER LEAGUE,Zamalek,Aswan SC,ROUND 28,2.36,2.06,5.35,2.62,2.0,4.5,1.45,2.63,1.47,2.50,2.05,1.72,2.07,1.71,3.14,1.33,3.20,1.30,6.9,1.08,7.00,1.08,8.2,1.06,7.90,1.05,1.79,3.56,4.58,1.93,3.2,3.68,1.18,1.29,2.03,1.22,1.29,1.73,1.99,1.78,1.92,1.84,1.04,7.8,1.07,6.90,1.06,6.55,1.10,5.70,1.35,2.84,1.38,2.80,1.59,2.21,1.60,2.20,2.17,1.69,2.15,1.67,3.1,1.32,3.00,1.33,3.74,1.21,3.70,1.23,6.6,1.06,6.00,1.10,7.3,1.05,7.3,1.06,9.9,1.03,10.00,1.03,12.0,1.01,12.50,1.01,,,,,17.0,1.01,17.0,1.01,,,,,,,,,,,,,1.32,3.38,1.5,2.4,1.23,3.76,2.0,1.81,1.1,5.8,2.74,1.4,1.03,8.9,3.94,1.21,,,6.15,1.09,,,9.0,1.03,,,7.5,10.0,23.0,51.0,5.5,6.0,13.0,41.0,7.0,7.0,15.0,46.0,13.0,13.0,26.0,51.0,51.0,51.0,51.0,,34.0,34.0,51.0,,
18/05/2023,14:00,TURKEY - SUPER LIG,Fenerbahce,Trabzonspor,ROUND 34,2.05,2.5,5.0,2.25,2.38,4.5,1.29,3.5,1.30,3.40,1.51,2.46,1.57,2.30,2.25,1.57,2.50,1.50,3.92,1.23,4.30,1.18,5.5,1.14,6.00,1.13,1.5,4.0,5.25,1.7,3.6,4.5,1.14,1.2,2.38,1.18,1.29,2.1,1.62,2.2,1.62,2.2,1.02,17.0,1.04,13.00,1.01,13.0,1.02,11.00,1.17,5.0,1.18,4.50,1.2,3.9,1.28,3.40,1.53,2.4,1.65,2.20,1.88,1.98,2.02,1.82,2.25,1.57,2.50,1.50,3.24,1.3,3.90,1.23,4.0,1.22,4.50,1.18,6.3,1.07,7.20,1.07,8.0,1.08,10.00,1.06,,,,,17.0,1.02,19.00,1.02,,,,,29.0,1.01,41.00,-,,,,,1.21,4.25,1.38,3.0,1.18,4.65,1.65,2.2,1.1,7.0,2.1,1.7,,,2.75,1.43,,,3.9,1.24,,,5.5,1.15,,,17.0,19.0,34.0,51.0,9.5,8.5,17.0,41.0,9.0,8.5,15.0,41.0,12.0,11.0,21.0,41.0,151.0,81.0,81.0,101.0,21.0,21.0,34.0,51.0,151.0
18/05/2023,15:30,ENGLAND - PREMIER LEAGUE,Newcastle,Brighton,ROUND 25,2.6,2.38,3.75,2.5,2.38,4.0,1.3,3.4,1.3,3.4,1.6,2.3,1.63,2.24,2.5,1.5,2.5,1.5,4.3,1.21,4.60,1.19,6.0,1.13,6.0,1.13,2.0,3.8,3.4,1.91,3.5,4.0,1.3,1.25,1.8,1.22,1.29,1.83,1.57,2.25,1.57,2.25,1.03,15.0,1.04,13.00,,,,,1.2,4.5,1.2,4.5,1.27,3.62,1.29,3.46,1.62,2.3,1.67,2.20,2.06,1.84,2.08,1.82,2.63,1.5,2.63,1.5,3.64,1.23,3.84,1.21,4.5,1.2,4.5,1.2,7.2,1.05,7.60,1.04,9.0,1.07,9.0,1.07,,,,,19.0,1.02,19.0,1.02,,,,,34.0,34.0,34.0,34.0,,,,,1.5,2.5,1.75,2.05,1.4,2.85,2.25,1.63,1.23,4.1,3.1,1.35,1.11,6.4,4.4,1.2,,,6.8,1.1,,,,,,,15.0,15.0,21.0,41.0,11.0,8.0,13.0,26.0,12.0,9.5,15.0,29.0,21.0,17.0,23.0,41.0,81.0,51.0,51.0,81.0,41.0,34.0,41.0,67.0,151.0
18/05/2023,16:00,ENGLAND - LEAGUE ONE,Sheffield Wed,Peterborough,PLAY OFFS ,2.3,2.3,4.75,2.4,2.25,4.5,1.33,3.25,1.36,3.00,1.73,2.08,1.80,2.00,2.63,1.44,2.63,1.44,5.1,1.15,5.30,1.14,6.5,1.11,7.00,1.10,1.7,3.75,5.0,1.83,3.5,4.33,1.17,1.25,2.1,1.2,1.29,1.91,1.7,2.05,1.75,2.0,1.04,12.0,1.05,11.00,1.02,9.2,1.02,8.80,1.22,4.0,1.25,3.75,1.35,2.98,1.38,2.84,1.73,2.08,1.85,2.00,2.26,1.58,2.36,1.53,2.75,1.4,3.00,1.36,4.4,1.16,4.64,1.14,5.5,1.14,6.00,1.13,8.8,1.02,9.40,1.01,11.0,1.05,13.00,1.04,,,,,23.0,1.01,26.00,1.01,,,,,51.0,51.0,51.0,51.0,,,,,1.3,3.45,1.5,2.5,1.23,4.0,1.93,1.93,1.13,6.0,2.5,1.5,,,3.45,1.3,,,5.25,1.16,,,6.9,1.07,,,12.0,15.0,26.0,51.0,8.0,7.0,15.0,34.0,9.0,8.5,15.0,41.0,13.0,13.0,23.0,41.0,126.0,81.0,81.0,126.0,23.0,26.0,41.0,81.0,201.0
18/05/2023,19:00,PARAGUAY - PRIMERA DIVISION,Sportivo Trinidense,Ameliano,APERTURA ,3.0,2.2,3.4,3.0,2.1,3.6,1.4,2.75,1.44,2.63,1.88,1.93,1.98,1.82,2.75,1.4,3.00,1.36,5.75,1.12,5.65,1.12,8.0,1.08,8.0,1.08,2.38,3.25,2.8,2.25,3.2,3.0,1.4,1.33,1.53,1.36,1.36,1.62,1.67,2.1,1.8,1.91,1.05,11.0,1.06,9.50,1.03,8.0,1.05,7.80,1.29,3.5,1.30,3.40,1.43,2.6,1.39,2.80,1.9,1.9,2.00,1.80,2.54,1.45,2.35,1.53,3.25,1.33,3.50,1.29,5.2,1.11,4.50,1.17,6.5,1.11,7.00,1.10,,,,,13.0,1.04,15.00,1.03,,,,,26.0,1.01,29.00,1.01,,,,,51.0,51.0,51.0,51.0,,,,,1.73,2.08,2.05,1.75,1.52,2.42,2.75,1.43,1.3,3.45,4.15,1.22,1.15,5.5,6.25,1.12,1.04,8.4,,,,,,,,,11.0,10.0,15.0,29.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,51.0,51.0,51.0,101.0,41.0,41.0,51.0,81.0,201.0
18/05/2023,21:00,ARGENTINA - LIGA PROFESIONAL,Arsenal Sarandi,Independiente,ROUND 17,4.0,1.95,3.2,4.0,1.95,3.2,1.53,2.38,1.53,2.38,2.32,1.57,2.25,1.60,3.75,1.25,3.75,1.25,8.4,1.06,8.4,1.05,11.0,1.05,11.0,1.05,3.0,3.0,2.3,3.0,3.0,2.3,1.53,1.33,1.33,1.53,1.33,1.33,2.05,1.7,2.05,1.7,1.08,8.0,1.10,7.00,1.1,5.4,1.13,5.4,1.44,2.63,1.44,2.63,1.82,2.02,1.88,1.98,2.4,1.53,2.50,1.50,3.8,1.23,3.8,1.24,4.5,1.18,5.00,1.17,8.4,1.03,8.4,1.05,11.0,1.05,11.0,1.05,,,,,23.0,1.01,26.00,1.01,,,,,51.0,51.0,51.0,51.0,,,,,,,,,,,,,2.2,1.65,2.67,1.45,1.82,2.02,3.9,1.24,1.43,2.75,6.8,1.1,1.2,4.4,10.5,1.02,1.11,6.6,,,,,,,,,7.0,6.5,10.0,23.0,7.5,6.0,10.0,23.0,15.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,51.0,51.0,81.0,151.0,81.0,67.0,101.0,201.0,501.0
18/05/2023,21:00,CHILE - PRIMERA DIVISION,Colo Colo,Curico Unido,ROUND 15,2.0,2.38,6.0,2.05,2.38,6.0,1.33,3.25,1.33,3.25,1.73,2.08,1.73,2.08,2.63,1.44,2.63,1.44,5.0,1.15,5.05,1.15,6.5,1.11,6.5,1.11,1.5,4.33,6.0,1.5,4.33,6.0,1.13,1.2,2.5,1.13,1.2,2.5,1.83,1.83,1.83,1.83,1.04,13.0,1.04,12.00,1.02,9.3,1.06,7.20,1.22,4.0,1.22,4.0,1.34,3.04,1.30,3.10,1.73,2.08,1.73,2.08,2.24,1.59,2.15,1.62,2.75,1.4,2.75,1.4,4.34,1.16,4.04,1.20,5.5,1.14,5.5,1.14,8.8,1.02,7.30,1.06,11.0,1.05,11.0,1.05,,,,,23.0,1.01,23.0,1.01,,,,,51.0,51.0,51.0,51.0,,,,,1.2,4.4,1.35,3.1,1.17,5.0,1.65,2.2,1.06,7.8,2.1,1.7,,,2.85,1.4,,,4.1,1.23,,,5.9,1.13,,,12.0,17.0,34.0,67.0,7.5,8.0,19.0,41.0,7.0,8.5,17.0,41.0,10.0,12.0,26.0,51.0,201.0,126.0,126.0,151.0,19.0,21.0,41.0,81.0,251.0
18/05/2023,21:30,PARAGUAY - PRIMERA DIVISION,Nacional Asuncion,Resistencia,APERTURA ,2.63,2.05,4.75,2.63,2.05,4.75,1.5,2.5,1.5,2.5,2.16,1.65,2.04,1.69,3.4,1.3,3.50,1.29,7.5,1.07,7.30,1.07,10.0,1.06,10.0,1.06,1.91,3.3,3.75,1.91,3.3,3.75,1.25,1.33,1.83,1.25,1.33,1.83,2.0,1.73,2.1,1.67,1.08,8.0,1.08,7.50,1.08,6.0,1.11,5.60,1.4,2.75,1.4,2.75,1.67,2.07,1.67,2.07,2.2,1.65,2.30,1.60,3.38,1.27,3.30,1.28,4.0,1.22,4.33,1.20,7.3,1.05,6.70,1.07,9.0,1.07,10.00,1.06,,,,,21.0,1.02,21.0,1.02,,,,,41.0,41.0,51.00,51.00,,,,,,,,,,,,,1.43,2.75,1.68,2.15,1.32,3.3,2.25,1.63,1.17,5.0,3.3,1.32,1.03,8.7,4.65,1.18,,,7.9,1.05,,,,,,,8.0,9.5,19.0,41.0,6.0,6.5,13.0,34.0,8.5,9.0,19.0,41.0,17.0,17.0,34.0,67.0,101.0,81.0,101.0,201.0,34.0,41.0,51.0,126.0,201.0
