Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
fHMeKnQ7,03/11/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Atl. Morelia,Tepatitlan de Morelos,APERTURA ,1.6,4.05,4.85,1.36,2.92,1.05,8.0,1.25,3.6,1.75,2.0,2.77,1.39,4.7,1.15,1.8,1.9,1.6,2.25,,,8.0,14.0,28.0,80.0,7.3,7.8,15.5,45.0,7.6,8.25,16.5,50.0,11.5,12.5,25.0,75.0,600.0
Y94UHW2M,03/11/2023,01:05,JAPAN - J2 LEAGUE,Kofu,Kumamoto,ROUND 41,2.1,3.5,3.4,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,2.05,1.75,1.33,3.3,13.0,12.0,19.0,34.0,9.0,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
MkDDCmc6,03/11/2023,05:00,INDONESIA - LIGA 1,PSS Sleman,Bali United,ROUND 18,2.72,3.65,2.25,1.27,3.42,1.02,14.3,1.15,4.55,1.53,2.2,2.25,1.5,3.55,1.21,1.47,2.32,,,1.75,1.98,15.5,11.0,13.5,24.0,12.5,7.5,9.0,16.0,17.0,10.25,11.5,21.0,32.0,20.0,23.0,37.0,200.0
dGiG2N7f,03/11/2023,05:45,AUSTRALIA - A-LEAGUE,Melbourne City,Sydney FC,ROUND 3,2.0,3.8,3.5,1.29,3.5,1.03,15.0,1.17,5.0,1.53,2.4,2.3,1.62,4.0,1.25,1.5,2.5,2.03,1.87,1.33,3.3,17.0,15.0,21.0,41.0,11.0,7.5,12.0,23.0,12.0,9.0,11.0,26.0,19.0,15.0,19.0,34.0,101.0
4tZbNCDh,03/11/2023,08:00,VIETNAM - V.LEAGUE 1,Binh Dinh,Gia Lai,ROUND 3,1.75,3.4,4.4,1.42,2.45,1.03,8.5,1.31,2.87,1.91,1.7,3.1,1.27,6.55,1.06,1.82,1.78,1.75,1.95,,,9.0,11.0,24.0,75.0,6.5,6.7,14.5,45.0,8.0,8.25,16.0,50.0,14.0,14.5,28.0,80.0,700.0
rXX2MWSb,03/11/2023,08:00,VIETNAM - V.LEAGUE 1,Nam Dinh,Ho Chi Minh,ROUND 3,1.65,3.65,4.7,1.39,2.55,1.02,9.0,1.29,3.0,1.88,1.78,3.0,1.29,6.1,1.08,1.85,1.75,,,,,9.75,12.0,26.0,80.0,6.5,7.1,15.5,50.0,7.5,8.25,17.0,55.0,12.5,13.5,28.0,90.0,700.0
YohawTSE,03/11/2023,08:00,INDIA - I-LEAGUE,Sreenidi Deccan,Inter Kashi,ROUND 2,1.44,4.35,6.1,1.32,3.22,1.01,10.9,1.21,3.5,1.65,1.98,2.52,1.4,4.75,1.13,1.83,1.78,,,,,12.5,17.0,37.0,120.0,7.2,8.5,19.5,65.0,6.9,8.25,18.5,60.0,9.5,11.5,26.0,90.0,700.0
lb6JEywr,03/11/2023,08:30,IRAQ - SUPER LEAGUE,Baghdad,Al Karkh,ROUND 3,4.56,3.28,1.76,1.5,2.42,1.07,7.0,1.43,2.54,2.36,1.54,4.4,1.16,8.5,1.04,2.14,1.67,,,,,,,,,,,,,,,,,,,,,
z7Iven9M,03/11/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Mes Rafsanjan,Foolad,ROUND 9,2.3,2.67,3.7,1.75,2.0,1.17,4.45,1.72,2.05,3.05,1.33,5.7,1.11,9.25,1.03,2.37,1.52,2.25,1.6,,,4.45,6.7,17.0,60.0,5.1,5.7,15.0,55.0,9.25,10.25,22.0,90.0,24.0,26.0,55.0,175.0,201.0
KvfBkQWq,03/11/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Havadar SC,Paykan,ROUND 9,2.0,2.9,4.25,1.7,2.07,1.15,4.8,1.7,2.07,2.95,1.35,5.6,1.11,9.25,1.03,2.55,1.45,1.95,1.8,,,4.8,7.5,19.5,70.0,4.6,6.4,16.5,60.0,7.4,10.25,27.0,100.0,17.0,24.0,60.0,250.0,201.0
r51MARRI,03/11/2023,09:00,INDONESIA - LIGA 1,PSM Makassar,Persija Jakarta,ROUND 18,1.95,3.35,3.6,1.42,2.47,1.02,8.6,1.31,2.87,1.91,1.7,3.1,1.27,6.5,1.06,1.78,1.83,1.91,1.8,,,9.0,10.0,19.0,50.0,7.0,6.5,12.5,35.0,9.0,8.5,15.0,45.0,17.0,16.0,28.0,75.0,600.0
QeN7Ljr5,03/11/2023,09:15,VIETNAM - V.LEAGUE 1,Cong An,Hanoi FC,ROUND 3,2.02,3.35,3.35,1.44,2.42,1.03,8.4,1.34,2.72,2.0,1.65,3.3,1.24,6.7,1.06,1.85,1.75,1.91,1.8,,,8.75,9.0,16.5,45.0,6.6,6.5,12.0,32.0,9.0,8.75,16.0,45.0,18.0,17.5,32.0,90.0,800.0
nwb6NoBc,03/11/2023,09:45,UNITED ARAB EMIRATES - UAE LEAGUE,Al Nasr,Al Bataeh,ROUND 7,1.65,3.95,4.5,1.32,3.1,1.04,8.75,1.2,4.05,1.62,2.2,2.42,1.5,4.1,1.2,1.65,2.12,1.65,2.15,,,8.75,16.0,29.0,75.0,8.5,7.8,14.5,37.0,8.75,8.0,14.0,37.0,13.0,12.0,21.0,50.0,300.0
SlF3M5Q3,03/11/2023,09:45,UNITED ARAB EMIRATES - UAE LEAGUE,Emirates Club,Hatta,ROUND 7,1.7,4.05,4.05,1.29,3.3,1.03,9.25,1.17,4.4,1.53,2.35,2.27,1.57,3.7,1.24,1.55,2.3,1.7,2.07,,,9.25,16.0,26.0,60.0,10.0,8.25,13.5,32.0,10.0,8.25,13.0,32.0,14.5,12.0,19.0,45.0,250.0
UmYLfu44,03/11/2023,10:15,UZBEKISTAN - SUPER LEAGUE,Pakhtakor,Nasaf Qarshi,ROUND 24,2.15,3.0,3.45,1.52,2.2,1.06,6.8,1.44,2.42,2.25,1.5,3.8,1.18,8.8,1.02,1.93,1.7,,,,,7.0,8.5,17.5,50.0,5.9,5.9,12.5,35.0,9.25,9.25,17.0,50.0,20.0,21.0,40.0,100.0,
MNUDd1Zi,03/11/2023,10:15,UZBEKISTAN - SUPER LEAGUE,Neftchi Fargona,Olympic,ROUND 24,1.62,3.45,5.4,1.45,2.37,1.04,7.9,1.35,2.7,2.02,1.62,3.3,1.24,7.3,1.05,1.98,1.65,,,,,8.25,11.75,30.0,110.0,5.8,6.9,18.0,65.0,6.9,8.25,19.0,75.0,12.0,14.0,32.0,110.0,1000.0
jNn4xmrL,03/11/2023,10:30,INDIA - I-LEAGUE,Mohammedan,Lajong,ROUND 2,1.47,4.1,6.1,1.39,2.57,1.01,9.9,1.25,3.25,1.78,1.9,2.72,1.35,5.35,1.1,1.9,1.72,,,,,11.0,15.5,37.0,120.0,6.6,8.0,19.5,70.0,6.7,8.25,19.0,70.0,9.75,12.0,28.0,100.0,800.0
8YcCxGp8,03/11/2023,11:00,EGYPT - PREMIER LEAGUE,Smouha,Al Ittihad,ROUND 6,2.42,3.1,2.82,1.42,2.45,1.03,8.0,1.3,2.92,1.93,1.75,3.0,1.28,6.1,1.08,1.65,1.98,,,,,9.0,9.0,15.0,35.0,8.0,6.0,10.0,24.0,12.0,9.25,13.0,30.0,27.0,20.0,29.0,60.0,450.0
8xnRivXb,03/11/2023,11:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Saburtalo Tbilisi,Samtredia,ROUND 32,1.65,3.75,4.2,1.28,3.34,1.01,13.0,1.15,4.45,1.55,2.15,2.38,1.49,4.15,1.17,1.57,2.34,,,,,13.5,12.5,22.0,55.0,7.8,6.7,11.75,29.0,8.0,6.9,11.0,27.0,11.75,10.0,16.0,35.0,200.0
23VPoXtP,03/11/2023,11:00,ARMENIA - PREMIER LEAGUE,Ararat Yerevan,Noah,ROUND 15,5.2,3.85,1.52,1.35,2.94,1.01,9.8,1.24,3.48,1.75,1.85,2.93,1.33,5.45,1.1,1.87,1.89,,,,,10.75,5.8,6.1,9.0,11.5,6.6,6.9,10.25,24.0,14.0,14.5,21.0,70.0,40.0,45.0,60.0,450.0
nqPMDehl,03/11/2023,11:00,IRAQ - SUPER LEAGUE,Al Najaf,Al Wasat,ROUND 3,2.29,2.81,3.34,1.65,2.11,1.11,5.3,1.66,2.12,2.93,1.33,6.05,1.08,11.5,1.01,2.35,1.56,,,,,,,,,,,,,,,,,,,,,
UudcwW03,03/11/2023,11:30,INDIA - ISL,Odisha FC,North East Utd,-,1.67,4.1,4.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.57,2.25,1.68,2.15,1.22,4.15,17.0,17.0,26.0,51.0,9.5,8.0,15.0,29.0,9.5,8.5,13.0,34.0,15.0,12.0,21.0,41.0,126.0
YyqpkHXo,03/11/2023,11:30,QATAR - QSL,Al Ahli Doha,Shamal,ROUND 8,2.05,3.65,3.15,1.27,3.4,1.03,9.5,1.15,4.8,1.45,2.55,2.12,1.7,3.35,1.28,1.42,2.67,2.02,1.75,,,9.5,16.5,23.0,45.0,11.75,7.9,11.25,22.0,13.0,8.75,10.5,21.0,21.0,14.5,17.5,30.0,150.0
M3EzdSgG,03/11/2023,11:30,IRAN - PERSIAN GULF PRO LEAGUE,Esteghlal Khuzestan,Gol Gohar,ROUND 9,4.1,2.95,2.0,1.65,2.15,1.13,5.2,1.57,2.3,2.65,1.42,4.8,1.15,8.25,1.04,2.25,1.57,,,1.78,1.95,5.2,5.1,7.9,17.5,8.0,6.0,9.25,21.0,20.0,15.0,21.0,45.0,70.0,55.0,75.0,150.0,201.0
foptjcIu,03/11/2023,11:30,QATAR - QSL,Al Wakra,Qatar SC,ROUND 8,1.83,3.7,3.8,1.31,3.15,1.03,9.0,1.18,4.3,1.55,2.3,2.3,1.55,3.75,1.23,1.52,2.37,1.8,1.95,,,9.0,14.5,24.0,55.0,10.25,7.6,12.5,30.0,11.0,8.25,12.0,30.0,17.0,12.5,18.5,40.0,250.0
Czb2ZP1c,03/11/2023,12:00,UKRAINE - PREMIER LEAGUE,Dyn. Kyiv,Shakhtar Donetsk,ROUND 13,3.85,3.65,1.8,1.38,2.6,1.01,14.0,1.23,3.35,1.7,1.93,2.62,1.37,5.4,1.13,1.65,1.98,,,1.93,1.78,12.0,7.9,9.0,15.0,12.5,7.2,8.25,14.0,22.0,13.0,14.0,24.0,55.0,32.0,35.0,55.0,400.0
42d5V9Li,03/11/2023,12:00,AZERBAIJAN - PREMIER LEAGUE,Sabail,Turan,ROUND 12,2.45,3.3,2.65,1.35,3.04,1.01,9.9,1.24,3.25,1.75,1.93,2.7,1.36,5.3,1.11,1.6,2.07,,,,,11.25,10.0,14.5,30.0,9.25,6.5,9.75,21.0,13.0,9.25,12.5,26.0,26.0,19.0,26.0,50.0,350.0
SKZk4YjC,03/11/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Taee,Al Feiha,ROUND 12,2.7,3.4,2.5,1.36,3.0,1.05,8.5,1.25,3.75,1.85,1.95,3.0,1.36,5.5,1.13,1.67,2.1,2.68,1.45,1.55,2.38,11.0,9.5,13.0,23.0,10.0,6.5,10.0,21.0,13.0,11.0,13.0,29.0,26.0,21.0,29.0,41.0,151.0
0YXc2CLO,03/11/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Fateh,Al Hilal,ROUND 12,5.5,5.25,1.45,1.2,4.33,1.01,13.0,1.1,6.5,1.36,3.0,1.83,1.83,3.0,1.36,1.5,2.5,5.25,1.16,2.68,1.45,26.0,13.0,10.0,12.0,23.0,11.0,9.5,11.0,34.0,17.0,15.0,19.0,51.0,34.0,29.0,41.0,101.0
UomNhKHh,03/11/2023,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Torpedo Kutaisi,Samgurali,ROUND 32,1.72,3.55,4.05,1.31,3.15,1.01,11.2,1.19,3.94,1.65,2.0,2.64,1.4,4.9,1.14,1.64,2.2,,,,,12.0,11.0,19.5,50.0,7.1,6.3,11.25,29.0,7.8,6.9,11.25,29.0,12.0,10.5,17.0,40.0,250.0
Aiq4OJ1R,03/11/2023,12:00,BULGARIA - PARVA LIGA,Beroe,Pirin Blagoevgrad,ROUND 16,1.85,3.5,4.2,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.1,1.67,1.85,2.0,1.23,4.0,8.0,9.5,21.0,41.0,6.0,7.0,15.0,41.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,1250.0
fqBKarJj,03/11/2023,12:30,UNITED ARAB EMIRATES - UAE LEAGUE,Ittihad Kalba,Shabab Al-Ahli Dubai,ROUND 7,6.6,4.85,1.38,1.25,3.55,1.02,9.75,1.13,5.1,1.42,2.67,2.05,1.72,3.15,1.31,1.62,2.15,,,2.05,1.72,9.75,10.25,8.5,10.25,25.0,10.25,8.5,10.25,50.0,21.0,16.0,19.0,150.0,60.0,45.0,50.0,300.0
U7ERCF7f,03/11/2023,13:00,IRAQ - SUPER LEAGUE,Erbil,Al Kahraba,ROUND 3,2.31,2.84,3.26,1.62,2.16,1.1,5.55,1.61,2.21,2.79,1.36,5.7,1.09,11.0,1.01,2.27,1.6,,,,,,,,,,,,,,,,,,,,,
W65lDELF,03/11/2023,13:00,IVORY COAST - LIGUE 1,ASI d'Abengourou,Bouake,ROUND 7,2.0,2.95,3.65,1.52,2.27,1.07,6.35,1.38,2.71,2.15,1.55,4.0,1.19,9.0,1.03,1.94,1.82,,,,,7.2,7.6,15.0,40.0,5.3,5.2,10.5,29.0,7.4,7.4,13.0,37.0,14.5,14.5,26.0,65.0,500.0
CIW8aSts,03/11/2023,13:00,ROMANIA - LIGA 1,Poli Iasi,Otelul,ROUND 15,2.2,3.1,3.3,1.53,2.38,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,2.2,1.65,1.33,3.3,7.0,8.0,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,21.0,41.0,67.0,201.0
Ct3GsXRC,03/11/2023,13:00,LITHUANIA - A LYGA,Banga,Suduva,ROUND 35,2.42,3.0,2.75,1.47,2.37,1.04,7.6,1.36,2.79,2.07,1.6,3.86,1.2,7.6,1.04,1.85,1.91,,,,,7.8,6.6,11.0,26.0,6.3,5.1,8.75,20.0,9.5,8.0,12.0,29.0,20.0,17.0,26.0,55.0,400.0
U74qo5LU,03/11/2023,13:30,QATAR - QSL,Al-Gharafa,Al Arabi,ROUND 8,2.57,3.65,2.4,1.26,3.45,1.03,9.5,1.14,5.0,1.44,2.62,2.05,1.72,3.2,1.3,1.38,2.8,,,1.6,2.25,9.5,14.0,17.0,29.0,15.0,8.0,9.75,16.5,18.5,10.0,10.25,18.0,32.0,18.0,18.5,28.0,120.0
UqGnF1CF,03/11/2023,13:30,SLOVAKIA - NIKE LIGA,Kosice,Dun. Streda,ROUND 13,4.05,3.8,1.78,1.4,3.0,1.05,8.5,1.27,3.6,1.82,2.0,2.9,1.38,5.1,1.15,1.75,1.98,,,2.05,1.78,8.5,7.4,9.25,15.5,11.75,7.6,8.75,14.5,25.0,14.5,16.0,27.0,65.0,40.0,45.0,75.0,600.0
2LhSMI0N,03/11/2023,14:00,POLAND - EKSTRAKLASA,Piast Gliwice,Korona Kielce,ROUND 14,1.53,4.0,6.5,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,2.2,1.62,1.5,2.5,1.13,6.0,9.0,13.0,29.0,67.0,5.5,7.5,21.0,51.0,6.5,8.5,21.0,51.0,10.0,15.0,34.0,81.0,501.0
40iLzfFK,03/11/2023,14:00,EGYPT - PREMIER LEAGUE,Zamalek,ZED,ROUND 6,1.6,3.8,5.0,1.38,2.6,1.01,9.4,1.26,3.15,1.82,1.85,2.82,1.32,5.75,1.09,1.82,1.78,1.75,1.95,,,10.5,14.0,30.0,100.0,6.6,7.4,16.5,50.0,7.2,8.0,17.0,55.0,11.5,13.0,27.0,80.0,600.0
G2kZkI1B,03/11/2023,14:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dinamo Batumi,Gagra,ROUND 32,1.22,5.6,8.75,1.2,4.0,1.01,16.5,1.11,5.7,1.35,2.84,1.88,1.72,3.04,1.31,1.82,1.94,,,,,20.0,25.0,55.0,175.0,8.75,10.5,24.0,75.0,6.5,8.0,18.0,55.0,6.9,8.5,19.0,60.0,350.0
nPdGyz0E,03/11/2023,14:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Pyramids,ROUND 6,4.9,3.35,1.7,1.47,2.35,1.04,7.8,1.36,2.67,2.05,1.62,3.4,1.23,7.4,1.04,1.93,1.7,,,1.8,1.9,8.0,5.7,7.2,13.0,11.5,6.6,8.25,15.0,28.0,16.0,18.0,32.0,90.0,55.0,60.0,100.0,1000.0
rydIYL4m,03/11/2023,14:00,CROATIA - HNL,Lok. Zagreb,Rijeka,ROUND 14,3.3,3.25,2.2,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,1.8,1.91,3.3,1.33,1.68,2.15,9.5,8.0,11.0,21.0,10.0,6.5,9.0,19.0,17.0,12.0,13.0,29.0,34.0,26.0,34.0,51.0,201.0
je0Q5Eg5,03/11/2023,14:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,GOSK Gabela,Velez Mostar,ROUND 13,2.85,3.3,2.3,1.44,2.42,1.04,8.5,1.34,2.77,1.98,1.65,3.25,1.24,7.2,1.06,1.8,1.8,,,,,8.75,7.3,10.75,23.0,8.25,6.3,9.25,19.5,14.0,10.75,15.5,32.0,35.0,26.0,37.0,80.0,700.0
zw5zbz9m,03/11/2023,14:00,POLAND - DIVISION 1,Legnica,R. Rzeszow,ROUND 14,1.53,4.2,5.0,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.8,1.91,1.53,2.43,1.16,5.25,13.0,15.0,29.0,51.0,8.0,8.5,17.0,41.0,8.0,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
hhAbwUuU,03/11/2023,14:00,TURKEY - 1. LIG,Sakaryaspor,Sanliurfaspor,ROUND 11,1.45,4.0,6.5,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.91,1.8,1.48,2.6,1.13,5.9,11.0,17.0,34.0,67.0,7.0,8.0,21.0,51.0,7.0,8.5,19.0,51.0,10.0,12.0,26.0,51.0,301.0
hz3dxW51,03/11/2023,14:00,TURKEY - SUPER LIG,Galatasaray,Kasimpasa,ROUND 11,1.2,7.5,11.0,1.17,5.0,1.01,29.0,1.08,8.0,1.29,3.6,1.73,2.0,2.63,1.44,1.73,2.0,1.19,4.5,,,29.0,34.0,51.0,126.0,13.0,15.0,29.0,51.0,9.0,10.0,21.0,51.0,9.0,10.0,21.0,51.0,151.0
GMLpI3PB,03/11/2023,14:00,CYPRUS - CYTA CHAMPIONSHIP,Zakakiou,Achnas,ROUND 10,2.32,3.35,2.82,1.32,3.1,1.04,8.5,1.19,4.2,1.57,2.25,2.32,1.53,3.85,1.22,1.47,2.52,2.27,1.6,,,8.5,11.75,17.0,35.0,12.0,6.9,10.0,21.0,15.0,9.0,10.5,23.0,27.0,16.0,19.0,35.0,175.0
vPn7kJaf,03/11/2023,14:10,AUSTRIA - 2. LIGA,Floridsdorfer AC,Horn,ROUND 13,1.5,4.2,5.7,1.34,3.0,1.04,8.5,1.22,3.85,1.7,2.12,2.6,1.44,4.35,1.18,1.78,1.93,1.62,2.2,,,8.5,16.5,35.0,110.0,7.6,8.25,17.5,55.0,7.4,8.0,16.5,50.0,10.5,11.5,24.0,70.0,500.0
dEGIiUkl,03/11/2023,14:30,GERMANY - 2. BUNDESLIGA,Elversberg,St. Pauli,ROUND 12,3.3,3.8,2.0,1.29,3.5,1.03,17.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.53,2.38,3.1,1.35,1.83,2.03,17.0,10.0,12.0,19.0,13.0,8.0,9.0,15.0,19.0,11.0,13.0,21.0,34.0,23.0,26.0,41.0,126.0
bJlhy957,03/11/2023,14:30,GERMANY - 2. BUNDESLIGA,Dusseldorf,Wehen,ROUND 12,1.57,4.5,5.5,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.57,2.25,1.55,2.38,1.17,5.0,19.0,19.0,29.0,51.0,10.0,8.5,17.0,34.0,9.0,8.5,13.0,34.0,12.0,11.0,19.0,41.0,126.0
2RudQuXE,03/11/2023,14:30,BULGARIA - PARVA LIGA,Botev Plovdiv,Lok. Plovdiv,ROUND 16,2.15,3.4,3.25,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.15,1.68,1.35,3.1,9.0,9.0,15.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,17.0,41.0,19.0,19.0,29.0,51.0,301.0
