Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
6RrzKMs0,14/11/2023,05:30,INDIA - I-LEAGUE,Lajong,Sreenidi Deccan,ROUND 4,4.05,3.55,1.78,1.34,3.1,10.5,1.04,1.23,3.35,1.7,1.93,2.6,1.38,5.05,1.12,1.65,2.0,,,1.95,1.75,11.75,7.8,9.0,15.0,13.0,7.0,8.0,13.5,24.0,13.0,13.5,23.0,65.0,35.0,37.0,55.0,400.0
I1nvJtc6,14/11/2023,10:30,INDIA - I-LEAGUE,Neroca FC,Aizawl,ROUND 4,2.8,3.4,2.27,1.32,3.22,1.01,11.4,1.22,3.5,1.65,1.98,2.52,1.4,4.8,1.13,1.55,2.15,,,,,12.5,9.25,12.5,23.0,11.25,6.8,9.0,17.0,16.5,10.25,12.0,23.0,35.0,21.0,25.0,45.0,300.0
plI1qpQd,14/11/2023,16:00,SPAIN - COPA DEL REY,Atzeneta,Zaragoza,1/64-FINALS,6.5,5.25,1.3,1.33,3.25,1.04,13.0,1.25,3.75,1.75,2.05,3.0,1.36,5.5,1.14,2.2,1.62,6.8,1.11,3.3,1.33,13.0,6.5,6.0,8.0,15.0,11.0,9.0,12.0,41.0,21.0,29.0,34.0,101.0,51.0,51.0,81.0,501.0
6RdiHDfk,14/11/2023,16:30,URUGUAY - PRIMERA DIVISION,Racing Montevideo,Montevideo City,CLAUSURA ,2.2,3.25,3.0,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.83,1.83,2.25,1.63,1.38,3.0,9.5,9.0,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
CMIJYzOA,14/11/2023,16:30,ENGLAND - FA CUP,Horsham FC,Barnsley,1/128-FINALS,10.0,6.5,1.25,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.91,1.91,,,3.9,1.24,21.0,9.5,7.5,8.5,26.0,12.0,9.0,10.0,51.0,26.0,21.0,23.0,126.0,51.0,51.0,51.0,251.0
U5i7tWUS,14/11/2023,16:45,ENGLAND - FA CUP,York City,Chester,1/128-FINALS,2.2,3.5,3.2,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,2.2,1.65,1.38,3.0,13.0,12.0,17.0,34.0,10.0,6.5,11.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
t4mBAAq9,14/11/2023,16:45,ENGLAND - FA CUP,Accrington,Doncaster,1/128-FINALS,2.3,3.4,3.1,1.33,3.25,1.04,12.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.2,1.65,1.35,3.1,12.0,12.0,17.0,34.0,9.5,6.5,12.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
lAOXdiF9,14/11/2023,16:45,ENGLAND - FA CUP,Burton,Port Vale,1/128-FINALS,2.25,3.4,3.2,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.9,3.4,1.3,6.5,1.11,1.75,2.0,2.25,1.63,1.38,3.0,10.0,10.0,15.0,34.0,8.0,6.5,11.0,23.0,11.0,9.5,13.0,34.0,21.0,19.0,26.0,41.0,201.0
48Zkvbg0,14/11/2023,16:45,ENGLAND - FA CUP,Derby,Crewe,1/128-FINALS,1.33,5.25,8.5,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.38,1.53,4.0,1.22,1.91,1.91,1.33,3.3,,,17.0,23.0,41.0,101.0,8.0,10.0,23.0,51.0,7.5,8.5,19.0,51.0,9.0,11.0,23.0,51.0,251.0
KzKTcXa3,14/11/2023,16:45,ENGLAND - FA CUP,Forest Green,Scarborough,1/128-FINALS,1.62,4.0,5.25,1.3,3.4,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.75,2.0,1.6,2.3,1.18,4.8,13.0,15.0,29.0,51.0,8.0,7.5,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,23.0,41.0,201.0
